""	CD69	NCL	CXCR4	ITGA1	CD2	TIGIT	PTGER2	PLXNB2	RPSA	CD3D	CD3G	CD247	SORL1	CLEC2D	GPR171	KLRC1	LRP10	ADCY7	LAMP1	FAS	ITGB1	CD44	KLRB1	PTPRA	SIRPG	LRP1	ENG	APLP2	SLC16A7	SELL	CD46	CD96	KLRD1	DIP2A	ACTR2	PILRB	MCFD2	PTPRC	TRADD	CD47	NCR3	TSPAN14	CD81	HMMR	CD74	HAVCR2	NRP1	ITGAM	ITGA4	RACK1	TREM1	TGFBR2	CD63	VSIR	ITGB2	CD8A	CXCR3	CD8B	PLAUR	CD6	S1PR4	CD93	KLRK1	NRP2	IFITM1	STX4	TNFRSF1B	RXRA	ABCA1	TNFRSF14	PTGER4	FPR3	RHBDF2	STAB1	TFRC	PLXDC2	GPNMB	ADORA3	SIGIRR	CD163	ITGAX	JMJD6	SMAP1	TSPAN5	HLA.DPB1	TREM2	SLC1A5	CD4	C3AR1	C1QBP	ST14	TNFRSF1A	CANX	CD68	LPP
PLAUR	-0.553824472089652	0.292229161498788	-0.388325294895477	-0.578160068458897	-0.600312930174768	-0.515787451752057	-0.577271902364387	0.935981745379015	0.244776854421693	-0.584589181303365	-0.555949017742311	-0.571596603529922	0.810363868940223	-0.312263115748218	-0.62068916536282	-0.537842465996193	0.804992543965604	0.593790366347244	0.773812368459399	-0.37213772637936	0.696712488226349	0.823980471088388	-0.557527155508684	0.344733314031534	-0.575450895622368	0.90575810444547	0.918470704030454	0.948443212677244	-0.399692785065057	-0.52344626373566	0.721137796406926	-0.616114609911356	-0.49705382984994	0.519414925590231	0.77419787767919	-0.0624308834338421	0.829292714830035	-0.192454309053845	-0.223159330292689	0.184016751464064	-0.564928490185322	0.205624645795756	0.895452402940867	0.129078097988022	0.864306392425633	0.798286613810103	0.887834201405678	0.954233933450115	0.721243017966619	0.502986171234062	0.928119603663584	0.910075373675501	0.796132817694178	0.759272685267213	0.953229775609731	-0.553085008692354	-0.630923660668117	-0.633298720637071	1	-0.393061902747896	-0.432951671334676	0.875444488047392	-0.612020196722614	0.828857189415685	-0.630076650792921	0.831929660610166	0.109209646346446	0.816543651373662	0.735358635887921	0.455830915313074	0.0564456280570593	0.935173990450698	0.875621923198602	0.835253332220164	0.70643613340333	0.919518313673861	0.755530463724706	0.86853557349993	-0.0282128417141709	0.910919171111857	0.753565844133242	0.333088751176782	0.431653089256712	-0.346538997455507	0.802225967251145	0.926678253771674	0.164438260732338	0.917346836706574	0.916012806907009	0.533125734654446	0.933070077880289	0.911836324707397	0.907701518882227	0.854390805838796	0.641532191988628
CD6	0.768932629678925	0.360429387421237	0.894080165131557	0.426325168751331	0.859954048955705	0.760713848527459	0.499320022934427	-0.422670177427734	0.34923694953767	0.884129076735324	0.872071471509045	0.473237592421068	-0.142472422874705	0.85480759031269	0.692546820439283	0.274077078885881	-0.123837308648269	0.136374539273406	-0.275574541441236	0.89094948584404	0.19608075905978	-0.109388926816604	0.434875162899462	0.268268567390597	0.637924759412636	-0.48432710269547	-0.333211152917696	-0.385453401831408	0.443563943398873	0.661437059034607	-0.0438719049842156	0.70688373814137	0.33948397187979	0.113318240771749	-0.0187407486157781	0.414010644696613	-0.246699008940962	0.795759173588413	0.853751944239717	0.613933350503402	0.678487120656122	0.462075033961573	-0.205163000901903	0.555333576670326	-0.110956179235319	-0.078321500017069	-0.442066760298395	-0.345440963574077	0.120067943559127	0.187083221504208	-0.483829294861735	-0.317554429958016	-0.0936734962263825	-0.0212219436247889	-0.219650053932447	0.798045665210832	0.71334269636215	0.758981236709165	-0.393061902747896	1	0.880113808625792	-0.337224708683891	0.528429132900661	-0.423477654854618	0.781035461855154	-0.0335619434161618	0.668342812550478	-0.225066876120841	-0.574636150002106	0.142381283453466	0.581130429206896	-0.439147624071817	-0.241871127979953	-0.3251491515442	-0.0488831342738763	-0.283745318205055	-0.551815758860783	-0.22637347759215	0.804577589617776	-0.414233930487761	-0.560184616012618	0.107534703373049	0.34108624349951	0.451701894770898	-0.0761467443605456	-0.248023801285186	0.486182938229426	-0.27060308201492	-0.307565682529255	0.0890890953725104	-0.403068854284717	-0.28255970250635	-0.267524551622823	-0.502494209330117	0.108434287628003
S1PR4	0.792080068879321	0.354065713799861	0.916702078288792	0.568171047195581	0.932339396805648	0.859087720478415	0.490118613184887	-0.440512661338429	0.363214601737816	0.933727719262592	0.928594841507637	0.546399489977399	-0.175527150933655	0.90921839881913	0.706958273276763	0.382068726017953	-0.149955828797041	0.0901631540441251	-0.287682370507363	0.901873540740671	0.178998566134615	-0.167498913698922	0.442538919299564	0.264257034656016	0.629134049334231	-0.555998386474677	-0.376736934693115	-0.438343318254592	0.464117833098416	0.670280670540133	-0.142669472507968	0.734918554451955	0.424612592777113	0.0577565905648726	-0.025765651245141	0.369307995431155	-0.281240363368719	0.854740545827346	0.87857843063272	0.628158826080075	0.699257937908076	0.40705547468617	-0.240783653857535	0.64666709589408	-0.126622915072002	-0.0924935677815494	-0.524921593591301	-0.396840068661027	0.108617050103654	0.192681015989348	-0.511647922545695	-0.344479566954048	-0.0932609664840854	-0.0272423950807569	-0.252177292513672	0.841389823154623	0.810138856203583	0.807359429872529	-0.432951671334676	0.880113808625792	1	-0.369297694330906	0.591384355833255	-0.514045465858185	0.84811159089504	-0.116376114150698	0.643527805968625	-0.252790005257824	-0.656996819432067	0.165946967078469	0.644456808963801	-0.494723255853392	-0.363539630927914	-0.370904343798077	-0.121274669128978	-0.335118186386909	-0.608565475812751	-0.265669727201402	0.812225822670682	-0.48320622655106	-0.626913055807462	0.123823144306543	0.367186822700616	0.357486775652824	-0.0731996903398358	-0.280477957943416	0.59922697762272	-0.308545285442307	-0.363669982205612	0.11590922433808	-0.425361974041789	-0.331806616284365	-0.305596767731098	-0.54091881441752	0.0427220282894954
CD93	-0.487624183737539	0.361523699502411	-0.370669419684956	-0.49592688055376	-0.53925669613565	-0.444447981922919	-0.530459355539705	0.903509413163458	0.225942928883868	-0.524342238382242	-0.489313030615961	-0.505736513925874	0.870640041562264	-0.274379541540577	-0.55799209394429	-0.473984440443457	0.71819044584293	0.691328258139062	0.621650025543263	-0.307351132379144	0.703684442653942	0.615903411321513	-0.501176724375689	0.411488067488075	-0.522235923660606	0.856010060862891	0.966658806391406	0.890989763233931	-0.30186437139645	-0.425212496879169	0.618648935260381	-0.545479953621264	-0.444058206723311	0.479579205885589	0.872284075480544	0.0546015710771713	0.732285437250372	-0.127805405716076	-0.19208342810033	0.2534112925326	-0.501739213106453	0.235359881040802	0.948161968482185	0.181976857967373	0.870255295165025	0.756148824716268	0.889807811572491	0.880237882191506	0.799152016391705	0.410366919295886	0.742571851321944	0.870568853882132	0.73334713839928	0.731477688961413	0.889298110393458	-0.491809889994446	-0.559360481077982	-0.553081354775371	0.875444488047392	-0.337224708683891	-0.369297694330906	1	-0.537747799091859	0.661590659669558	-0.546867663467973	0.812593463397653	0.0742772451419078	0.762549587789897	0.480509956139009	0.25201007317775	0.136101564752008	0.942248053797756	0.849717468873505	0.959311799204118	0.616512320646792	0.944170781726503	0.464771494837519	0.937183815028849	-0.0118272607662281	0.928396427859439	0.534848711423106	0.272265353189632	0.311694496514445	-0.311958684665994	0.784704830834716	0.938013653469899	0.190720382484415	0.932590403929896	0.894123939618681	0.582053243750531	0.937761681284889	0.924284917089875	0.823091410957466	0.606035597933998	0.640482757128107
KLRK1	0.847230422607176	0.327860423598147	0.6570746416118	0.930839128608223	0.654507039601718	0.73376081289921	0.857915940203123	-0.582362142977875	0.361513534353477	0.624575294363682	0.572768248936558	0.912947958866208	-0.468916030465115	0.377223163848112	0.83739880995791	0.930853288070099	-0.374523960654947	-0.0894219514891325	-0.447468177692365	0.458139600287145	-0.0748303114139744	-0.467297779846422	0.897572341504876	0.124375042658039	0.872018189587755	-0.684793507437081	-0.558043778297001	-0.646396278636481	0.841179247591516	0.507967254475915	-0.216336056205578	0.916280413998856	0.824005655350307	-0.25980110253945	-0.235709145955884	0.439217643534977	-0.522177863371942	0.665217925181896	0.467481072896413	0.232394989671703	0.871140336806871	0.453786828644372	-0.43449044046414	0.13960609487069	-0.395759747604824	-0.138021742036138	-0.648363069269161	-0.569259627618158	-0.237011731183116	0.102947811106143	-0.66152238402722	-0.526065972855908	-0.211339202884945	-0.171618713348227	-0.530024455902669	0.589710141324004	0.716343016419014	0.679419809479229	-0.612020196722614	0.528429132900661	0.591384355833255	-0.537747799091859	1	-0.670812381753271	0.855208161932539	-0.469876849083731	0.347660935067164	-0.253365016907983	-0.725439061508164	-0.0494299670405532	0.354315468034275	-0.642087718900898	-0.573390168993317	-0.515473231972846	-0.426348089207743	-0.537173548030529	-0.674434396321759	-0.481992931177374	0.457024256548338	-0.63776668668017	-0.574413772258949	-0.0757052299461365	0.185755631257422	0.542655966936273	-0.354449319958693	-0.487411783950134	0.416218502996984	-0.612591336845747	-0.57438899602946	0.0558885017232103	-0.60062420749664	-0.499903614922938	-0.524729290776809	-0.648240792046172	-0.0667674051590396
NRP2	-0.659091527500758	0.0496499791920521	-0.483216412471303	-0.607276171972825	-0.626639790369491	-0.567661438947077	-0.641804394270838	0.799406507203603	0.00296463293737219	-0.613563283876714	-0.573243718996464	-0.63584062620435	0.609033020409574	-0.33295076617531	-0.684786356975325	-0.582843736260882	0.762542222432541	0.376943199334025	0.763679832104173	-0.411716665693664	0.539817793207932	0.798109413361664	-0.617302097545617	0.309906837654501	-0.638725369169127	0.894807117549264	0.735415697644567	0.866920965255903	-0.512631547434618	-0.595396287863709	0.667735579087404	-0.694896452567963	-0.495594647943804	0.63871411135274	0.527020182059364	-0.0708480132473394	0.790612202974236	-0.364502490203462	-0.338302164313669	0.0499920693859815	-0.627146244217711	-0.00979807485099908	0.695564822730082	-0.00787573881721455	0.632639378869466	0.584639174810829	0.806585412388998	0.816763911866382	0.455525877675806	0.301979377826979	0.828745446808043	0.785738884041561	0.671062291787682	0.498122679685763	0.760228529814513	-0.575871325338226	-0.655893197427955	-0.663147012563972	0.828857189415685	-0.423477654854618	-0.514045465858185	0.661590659669558	-0.670812381753271	1	-0.698717177119925	0.763530009618654	0.0040518237673708	0.637696959657357	0.890722091645084	0.430893890211493	-0.222563918217615	0.780517880833029	0.771961161291209	0.649884700447529	0.703832499415268	0.730222273888958	0.855270200231419	0.663778664755963	-0.128421846695409	0.812483077802046	0.857246571434312	0.38482932149767	0.338354608137322	-0.216019467840613	0.559254905945707	0.707194790340946	-0.0672186369493063	0.768604014111453	0.786602296339318	0.286346974806406	0.743279609028095	0.789115180056265	0.837781670918841	0.852799573703044	0.538020423475332
IFITM1	0.913208222378984	0.294401246997141	0.854824538472604	0.784108293965088	0.901807535218783	0.845502407389424	0.806496380257324	-0.617246556819012	0.34929852059232	0.892508553301432	0.863450701943153	0.780421396130971	-0.409074494286585	0.697454398885004	0.880976590385868	0.696053300313153	-0.351396348588252	-0.0193761742034908	-0.445580904131789	0.764347158320356	-0.00398412523891267	-0.387676096236766	0.755018083185817	0.117542677168427	0.839433252691841	-0.721773082521127	-0.5685230812644	-0.656396303358576	0.729548798055519	0.741341928259448	-0.251725738096741	0.918195847452536	0.651324266450207	-0.124407783792334	-0.215863798119568	0.414864613456245	-0.479820797597072	0.811797427885348	0.78650489581764	0.430689983513747	0.847863517917546	0.440675805747866	-0.431860997636182	0.332383029611672	-0.358852395137425	-0.193315053523713	-0.668726381061293	-0.602315575588133	-0.147350207015562	0.105800569444734	-0.702729543492014	-0.537001099959719	-0.249284593527837	-0.180052238515808	-0.494174528991014	0.82931066167187	0.890915373365486	0.856894403699283	-0.630076650792921	0.781035461855154	0.84811159089504	-0.546867663467973	0.855208161932539	-0.698717177119925	1	-0.375800282658472	0.494330693642675	-0.330705050946883	-0.788207847677355	0.0813750676482716	0.58674185175112	-0.669911202499515	-0.540997718364318	-0.517006791411762	-0.353554670888463	-0.544572424707316	-0.730738270231696	-0.445367301865676	0.655975598141799	-0.65621060273443	-0.705334144138557	-0.0437233942617056	0.202580455139545	0.510915943241179	-0.307009729127465	-0.476435523279306	0.455746534915386	-0.544524356309234	-0.575920114806692	0.00548761805836518	-0.621188033126332	-0.520012542631896	-0.52687586591796	-0.683223039740645	-0.0566920545494973
STX4	-0.336521882414745	0.420107655508266	-0.0933676703741497	-0.463644560032542	-0.286147010061224	-0.223850994389978	-0.47281220990241	0.803291275074627	0.306145138240393	-0.275187568992413	-0.232913303448464	-0.479455479603815	0.846635225288552	0.0583302683362772	-0.442248883516241	-0.493564540517505	0.842536471783065	0.688429652045633	0.69839803777875	-0.0417686560065541	0.830542295500106	0.807304919680015	-0.484042066055475	0.594630889528978	-0.410814561419641	0.813054376712672	0.851695822815297	0.864105238932741	-0.295511057321642	-0.306572387469439	0.743864037135287	-0.413376062059899	-0.365726239742144	0.688809019710369	0.819566358831477	0.204270958505701	0.810141340663341	0.0793351757123969	0.0710853282354369	0.507432832944316	-0.374066826624719	0.331505791093496	0.876218864876371	0.36785487758759	0.882572368766676	0.764239873834676	0.777703711554559	0.843536093467879	0.812227093063767	0.526064948367865	0.690171959199413	0.837354892227494	0.805174215457699	0.748227253302448	0.880797840091203	-0.275209756943832	-0.373531717332299	-0.400222745106887	0.831929660610166	-0.0335619434161618	-0.116376114150698	0.812593463397653	-0.469876849083731	0.763530009618654	-0.375800282658472	1	0.338724726449188	0.727427561876247	0.51923407864173	0.49832859738544	0.24697387813698	0.808304404904898	0.83507455465106	0.787795641653242	0.788011242650675	0.876050724875396	0.51087971850952	0.8376788653271	0.286572222863813	0.822206411502494	0.55520066021525	0.489274685468818	0.516790159516955	-0.0765108199511963	0.831032380253305	0.877594871180572	0.315062724509811	0.874607798396386	0.857801543251093	0.597851168950084	0.811284297444538	0.896210160570244	0.877408111857643	0.632094718819011	0.773235993317573
TNFRSF1B	0.615976247916673	0.679604752813813	0.742351572074445	0.256096596910774	0.499573153762429	0.621678825302631	0.311420066171346	0.0538368060290772	0.632399924276222	0.505429211838331	0.483371721625667	0.407992701375197	0.188967662379414	0.595178883705524	0.498915289827728	0.170035572819449	0.285102313603794	0.274363377502631	0.214313444937804	0.648557938893552	0.581963179037915	0.268642473177391	0.369605678277667	0.541580194534437	0.537151378530946	-0.0137940155607366	0.101520318773123	0.0960268505614776	0.360937563364824	0.375504490717422	0.419540940530279	0.544335803508729	0.093046084007097	0.285771441035819	0.411366676296863	0.34672747908343	0.267705776149802	0.779587110793157	0.740820203626485	0.7585796349518	0.597970842232643	0.782990537136227	0.243122529800147	0.55969361436525	0.321219371358125	0.353083146425678	0.0125795842383756	0.116483285987903	0.441596978454735	0.601679266916501	-0.0146773365784279	0.165501478172138	0.448231332386243	0.48644857195318	0.235954327959202	0.329872359086524	0.354988635314478	0.348654901093691	0.109209646346446	0.668342812550478	0.643527805968625	0.0742772451419078	0.347660935067164	0.0040518237673708	0.494330693642675	0.338724726449188	1	0.287718012243611	-0.173358507928486	0.485519457371012	0.585700826613351	-0.00194219473020784	0.146855625737304	0.0583426975576848	0.281075335139753	0.15022843819046	-0.111436963690649	0.192426750760208	0.772318556447316	0.0223835339002189	-0.135359307121505	0.0641397635511203	0.720964286178525	0.472862440292154	0.333385181450535	0.200798652638934	0.663571984348697	0.144780274328248	0.149959816712198	0.427002019442071	0.0466027129908799	0.191482012833208	0.241874862136103	0.00059825224431033	0.550072525697275
RXRA	-0.202336309488089	0.58159830914729	-0.152867154785139	-0.262295604124689	-0.425714249538021	-0.288694471528132	-0.178015974618887	0.812556946026559	0.553374906199241	-0.414032065741773	-0.425552843184272	-0.22019086687139	0.765793916682621	-0.242259957809014	-0.279384068898743	-0.169795498420149	0.731053408285041	0.640353980498737	0.683988828873177	-0.228798561596518	0.763672490479661	0.727747856309715	-0.153010371332339	0.480765102355537	-0.237939952439434	0.722089737476936	0.807435367466556	0.789650930031069	0.0294495356671463	-0.272449485703146	0.746014152108238	-0.259997210829045	-0.239093630613728	0.449956413899547	0.83484728001376	0.167031228817478	0.759526104866888	0.0829824472800043	0.0042386987397895	0.379367312302787	-0.214528207138628	0.476249078555262	0.833999145581508	0.213913379469959	0.789136738243382	0.858704707850749	0.724427936601256	0.823900849919107	0.761688226630101	0.695960438706649	0.730211372520988	0.795374346149534	0.859306319286409	0.831366322036195	0.836627268833874	-0.428285523880161	-0.401621256514608	-0.433404424770014	0.816543651373662	-0.225066876120841	-0.252790005257824	0.762549587789897	-0.253365016907983	0.637696959657357	-0.330705050946883	0.727427561876247	0.287718012243611	1	0.478951099146044	0.458613498492004	0.174005497668667	0.783324568603949	0.727439827700671	0.720802285677324	0.645017091411829	0.797412188620068	0.525368831759543	0.766509687726547	0.164345581134571	0.772892743482142	0.55929878485571	0.225710530548217	0.550790529256619	-0.0788029831991501	0.73933001466115	0.82024074662903	0.436347690318771	0.767445791465459	0.76613053791162	0.7462899910241	0.822523123691879	0.837744690069041	0.842333796149751	0.655085370702036	0.756233153840824
ABCA1	-0.742902927786228	-0.186188682146236	-0.614946254231993	-0.671050268019436	-0.720693722476788	-0.690440895921663	-0.658176352859756	0.679395387725796	-0.176477398797563	-0.711046089131761	-0.681879278749106	-0.673047559790362	0.386797128548892	-0.487916493026766	-0.735692239729304	-0.601207170127195	0.552314015088631	0.125859142580549	0.697934382478567	-0.559645026338957	0.265075949106004	0.68213445862903	-0.636392400814569	-0.00173819440582648	-0.702647748575357	0.796088177695556	0.554374729078813	0.739855189489539	-0.611370939916698	-0.670688353881429	0.491200517940459	-0.758049299653117	-0.537530440991188	0.411359558127918	0.272219479928171	-0.301078860380587	0.616138660188364	-0.576784013804864	-0.501059286508458	-0.243499021995179	-0.7109515894103	-0.174080510211838	0.479153761388132	-0.183401204932718	0.422746289966538	0.402192149680932	0.702864845137311	0.707215474409564	0.199079431280712	0.122178584081377	0.825382179979783	0.655518725287207	0.457161300556978	0.308539040014883	0.619159697416288	-0.666259935930114	-0.730763585690032	-0.722526979287573	0.735358635887921	-0.574636150002106	-0.656996819432067	0.480509956139009	-0.725439061508164	0.890722091645084	-0.788207847677355	0.51923407864173	-0.173358507928486	0.478951099146044	1	0.374431049202711	-0.399795596999542	0.659534464213972	0.649798312619422	0.476274128530051	0.502644065263048	0.557921723512227	0.970344214092288	0.482126844887161	-0.342891756586985	0.676092750835566	0.887589336726263	0.188344610279141	0.158565188262179	-0.37502168849365	0.359557592595731	0.523723177791149	-0.280053252161844	0.599219926974558	0.641686632617294	0.0330584349910806	0.606971496228183	0.581153571486012	0.674041986158877	0.905307749741008	0.289922611461758
TNFRSF14	0.0568712872708231	0.254698622898005	0.233744955510172	-0.109303577794134	0.0849875791085576	0.0852185141064301	0.000730322509849167	0.380037472425974	0.351333873755082	0.0849720703052653	0.0929163769774483	-0.0643239936633534	0.310567976753138	0.227360857258516	0.013559961090366	-0.13431790665788	0.564795255235161	0.32014800982854	0.557670116021551	0.185189896812907	0.564525805234995	0.653539246351767	-0.0537088898890918	0.266589132362767	0.00422885836612878	0.365342053117875	0.308662608209378	0.397070624150336	0.0207952082228255	0.0738202854168604	0.516486228088215	0.00261072764681866	-0.115151842272445	0.496165675261258	0.352212821447471	0.048439340896568	0.499841636098965	0.326879231430987	0.369246730167371	0.343860945015755	0.00652329563089676	0.431408513088512	0.365242304574721	0.185195265860027	0.455403671458435	0.527305014674609	0.310121552975626	0.401074977132065	0.365274869831651	0.501374705382476	0.388584616518094	0.463544145525974	0.517837881014672	0.487958094222776	0.477642270894866	0.0455966655687279	0.0585069986263292	-0.0178537945241064	0.455830915313074	0.142381283453466	0.165946967078469	0.25201007317775	-0.0494299670405532	0.430893890211493	0.0813750676482716	0.49832859738544	0.485519457371012	0.458613498492004	0.374431049202711	1	0.434698161542425	0.283169231729473	0.433205393313694	0.234105940982177	0.461041106095032	0.35973768196958	0.461462000735977	0.346334636749578	0.40841617318968	0.323239829148528	0.393250130266622	0.30917899410724	0.543744997296935	0.0311620186851565	0.449773433230809	0.410975034078572	0.2572836150861	0.405306328659293	0.384990854068275	0.279513824475834	0.305189108484586	0.406260255902551	0.47828368564152	0.517855114254874	0.514262810788242
PTGER4	0.562533764250446	0.461786984763469	0.681086374835352	0.302460415145091	0.592238092337738	0.499747295417929	0.379517787368934	0.0432255604675945	0.559467494726436	0.615299894858739	0.618569032787419	0.33397666184762	0.263692943429322	0.581214516724991	0.525388187558717	0.167191644151139	0.240816485349674	0.428579872574242	-0.0135884450859034	0.614700111857706	0.489123558785653	0.224222439422221	0.291896463494049	0.338105752644861	0.41536092895962	-0.103648826432127	0.0907605035834598	-0.0319260087632141	0.435076883604411	0.577131203399232	0.150485844170089	0.465595276501255	0.124759059338794	0.199367665097717	0.3351926275663	0.333110206996027	0.082639720315873	0.791463032060764	0.761962392137261	0.602382468699534	0.394593371615025	0.597632942600773	0.203029817670272	0.402468082598577	0.329539418909463	0.355948690512194	-0.0770658711132165	0.0148904766455739	0.442887888078536	0.512415409073065	-0.100474220193949	0.0742610663856089	0.223517484533101	0.438868137059699	0.197205700656367	0.563396255236628	0.511436062014572	0.56496431305572	0.0564456280570593	0.581130429206896	0.644456808963801	0.136101564752008	0.354315468034275	-0.222563918217615	0.58674185175112	0.24697387813698	0.585700826613351	0.174005497668667	-0.399795596999542	0.434698161542425	1	-0.0256756319625079	0.113289604517746	0.102359774981702	0.176788846964694	0.141605271593472	-0.323992430323721	0.178645925603561	0.703731485415085	-0.0425810091655924	-0.317060818431318	0.185038242523639	0.460683720808986	0.174630901277461	0.380691942230446	0.205853810055365	0.520935074767824	0.139171149356001	0.0758153401868244	0.393778655912438	0.0393890702038484	0.124657946883147	0.0917513467591426	-0.161855236353767	0.357116794541469
FPR3	-0.611497128251647	0.252328066069551	-0.483617431225603	-0.595588464542376	-0.645325829517397	-0.563394338741282	-0.61897028029213	0.925483944960695	0.140001970756299	-0.631249443424221	-0.597103132748175	-0.606767400608429	0.809237252809709	-0.37102129203291	-0.670303378109757	-0.552050858213669	0.730671387777013	0.623921609648236	0.718028716917172	-0.416762513605764	0.651758210683635	0.680808456660007	-0.592279296057332	0.298524391350576	-0.623862506604876	0.913748716312778	0.954533198027872	0.943131779798259	-0.421015162906593	-0.540374481774291	0.629749830436576	-0.66158643892622	-0.502646517690254	0.482783807630409	0.799053888703916	-0.0836196348524752	0.759736867399233	-0.27157286609173	-0.29225128133078	0.134527419992536	-0.610365711859337	0.131538983693827	0.920732119220323	0.0954920377127269	0.830088228496423	0.733077150835332	0.919330985277585	0.93578049623097	0.716126469274359	0.364921679330277	0.853908634254307	0.903603728179915	0.7337163485683	0.686723611570393	0.909133495250951	-0.587435495409413	-0.672586388679881	-0.656817909374295	0.935173990450698	-0.439147624071817	-0.494723255853392	0.942248053797756	-0.642087718900898	0.780517880833029	-0.669911202499515	0.808304404904898	-0.00194219473020784	0.783324568603949	0.659534464213972	0.283169231729473	-0.0256756319625079	1	0.869134962883587	0.930954582074821	0.640601694233799	0.93080372027492	0.65650937925787	0.911730693421992	-0.121752539070349	0.958652030849391	0.685907058248008	0.289112072930468	0.29676308401292	-0.406390075367136	0.742907145908096	0.926396237666728	0.100017090735907	0.929657695840345	0.909824930822259	0.488698766035319	0.950143207831579	0.913422541815514	0.852406161437954	0.76491306038264	0.589843260584477
RHBDF2	-0.489404003310826	0.247507621128795	-0.316326014871733	-0.56826105005275	-0.517460296030298	-0.470674218515564	-0.488921904884914	0.863635899849741	0.161040473575902	-0.49346903020647	-0.454892312035515	-0.563620122233266	0.82137682040168	-0.212180132477039	-0.544747644909141	-0.529736286218239	0.800747557697874	0.656444413634136	0.665147266841364	-0.252953990263879	0.729250651436488	0.749433402543223	-0.506784181203935	0.410303358782537	-0.542157530310866	0.884472398128316	0.868490163629928	0.897654630660832	-0.345551075045472	-0.395275197171567	0.723608328489823	-0.559188422669232	-0.451104161941028	0.620946468424254	0.736100899284959	0.111817746272943	0.756425624043056	-0.136485569405477	-0.116817729799899	0.236920259678808	-0.512410405206961	0.229307252339174	0.862486801796449	0.145593043874823	0.851543908914399	0.778352576514104	0.883698852580502	0.884083666683931	0.733334738066043	0.415419412749533	0.770937362949866	0.871742753594264	0.722886257627932	0.683798249455699	0.893554833339982	-0.463225997082246	-0.530610296753723	-0.519721132232453	0.875621923198602	-0.241871127979953	-0.363539630927914	0.849717468873505	-0.573390168993317	0.771961161291209	-0.540997718364318	0.83507455465106	0.146855625737304	0.727439827700671	0.649798312619422	0.433205393313694	0.113289604517746	0.869134962883587	1	0.834063168715344	0.721308718116134	0.909221401095991	0.627999381621468	0.848644017633166	0.0297359217119243	0.894826726588838	0.687533920720987	0.356180405663787	0.385120123898889	-0.195713420204623	0.767042876851129	0.897808402073749	0.0831599475079647	0.895274650818383	0.89934066451824	0.453166309111086	0.826419503504066	0.873274448350481	0.837148747861674	0.703618029830011	0.725169652994467
STAB1	-0.477637160382686	0.319411056571903	-0.383253812229328	-0.467830361427815	-0.514862314629272	-0.420813986524991	-0.523291489284147	0.86784883164574	0.129364336964138	-0.500647871186733	-0.464389460800299	-0.491350779038925	0.803599302431433	-0.260995003780175	-0.547585765891312	-0.452399496140141	0.686071690266299	0.693420406377135	0.669995131058781	-0.286433738148616	0.701387640972271	0.546087872923006	-0.490667839450074	0.356677086620246	-0.506008854446218	0.861750657979625	0.94657073596668	0.882675466794395	-0.304555373022155	-0.429611665509662	0.586328666050149	-0.52616262081494	-0.40767582265383	0.501430946645206	0.841169813669491	0.0809201294116809	0.690182002775134	-0.151161733966747	-0.185786664339442	0.226686990105607	-0.484772446288151	0.239534419269293	0.942193950425731	0.188333105762145	0.82245747608541	0.716973607717795	0.907589015810404	0.864987103443626	0.748562696332198	0.301613000723746	0.694883739390207	0.8585198202559	0.715220891813515	0.643478609234847	0.84929327196099	-0.457917066185798	-0.546170522886463	-0.523111338397877	0.835253332220164	-0.3251491515442	-0.370904343798077	0.959311799204118	-0.515473231972846	0.649884700447529	-0.517006791411762	0.787795641653242	0.0583426975576848	0.720802285677324	0.476274128530051	0.234105940982177	0.102359774981702	0.930954582074821	0.834063168715344	1	0.557012971150488	0.90503534768767	0.464122764924057	0.94024648512948	-0.0324261986622579	0.939239181738436	0.537781831421948	0.281557713096279	0.258013423012864	-0.326315300706494	0.708190491432622	0.916713970837819	0.149981952779186	0.926592152130051	0.85066490430928	0.502995471525475	0.901230527859074	0.8896114161881	0.782318251907746	0.611668899307146	0.608125357095211
