""	SIGLEC10	CCRL2	CCR1	FPR1	LILRB2	LILRB1	PILRA	C5AR1	TNFRSF1A	CD40	APLP2	CD163	HAVCR2	CD4	SIRPA	KCNQ1	ADRB2	KCNQ3	TFRC	CANX	ITGB2	CD81	PLXNB2	LTBR	ITGB5	ITGB1	CXCR4	ENG	CD74	IGF2R	CD72	ITGAM	TNFRSF14	ADGRE2	PLD1	CD300LF	SORL1	LILRA4	ITGAL	PDE1B	TLR2	P2RY12	TLR4	THBD	TREM1	CD47	TNFRSF10B	SDC2	UNC5B	CD9	SELL	TLR7	TLR1	ADCY7	PLD2	RIPK1	NOTCH2	ERAP1	RYR1	CXADR	ITGAV	CD99L2	SMAP1	INSR	TREM2	LRP1	LPP	ASGR1	SCARB1	RXRA	CD226	NRP1	AMFR	PILRB	PTPRC	RACK1	MCFD2	PTGER4	PTPRA	CD33	ABCA1	SORT1	ADGRE5	NOTCH1	TNFRSF12A	CD63	CD44	NCL	EDNRB	CD69	SDC3	SLC16A1	C1QBP	PTPRZ1
PTPRA	0.703910043300207	0.835630722819461	0.848421920192639	0.706774872727436	0.627936947774723	0.819568219504473	0.892438564176525	0.903491091573989	0.881286115138016	0.856711313251548	0.91828992871933	0.898595048688033	0.859110582831189	0.872690553517911	0.908596690959349	0.722182697495103	0.427939394641896	0.614966470082173	0.919734528798133	0.938552218238455	0.908601116539268	0.901374091333506	0.825878787791523	0.857641150467304	0.82360271017665	0.88986276158431	0.386099385338859	0.816350300901198	0.781894791691325	0.826180572757011	0.426750675292836	0.81364494089126	0.655153058924986	0.72587824339369	0.784663685259212	0.75258433925023	0.766803859443208	0.524092034273407	0.756632750877933	0.65911559690213	0.744218939810102	0.244162706349444	0.819251912603187	0.726835600980692	0.753126438543279	0.888557689451745	0.750250430698588	0.805752577718678	0.697510125505104	0.56113110664585	0.556612849295812	0.810791655412749	0.804498195983774	0.846783021884791	0.700549102066574	0.891301641464043	0.59849913836779	0.821438179757451	0.03574307285796	0.780420441571063	0.793315601988246	0.806432335830145	0.860080265291248	0.322043487618248	0.857669692575139	0.933962724968444	0.898355072220498	0.325541864257805	0.804733175094992	0.904007882725226	0.677402998425277	0.805301606635882	0.79417846394012	0.783911124663115	0.845666736828352	0.903228499233757	0.921349480228782	0.889919111538773	1	0.782013333359528	0.882296213439031	0.89361747600182	0.742435902741102	0.784276359265134	0.79225243297903	0.87498826578042	0.537291579733086	0.9461985265993	0.87054221842141	0.611862887208618	0.767921479454299	0.917744081596724	0.912982655405503	0.540862974487862
CD33	0.776824974135056	0.741435135183941	0.801746755917288	0.775919838321896	0.56811766145068	0.854950231562102	0.851261366639674	0.796480724083182	0.887306263533389	0.861864273943498	0.808475410112822	0.86299376491789	0.889882311657219	0.884826317789695	0.855419877561192	0.85604484313149	0.508367463639481	0.635211088772509	0.782272211991031	0.841320097247701	0.860056917075094	0.868385228944435	0.809917545562947	0.825877012584505	0.766509979335867	0.850310346939535	0.481279109311408	0.826674441471823	0.755331065714053	0.673588378255615	0.283775238743159	0.85946150592173	0.531828095293844	0.725684874831074	0.726428375449025	0.66937348954979	0.79810905957905	0.357145447845605	0.774636990979158	0.719983930446804	0.773768830078575	0.348206367421851	0.656982307265273	0.650266489510145	0.734779934469611	0.78398753270397	0.755507858463056	0.791841506021904	0.744918564085242	0.388841661664183	0.570315015786447	0.872603048063311	0.883006513406475	0.876275421965194	0.691228800086315	0.808528339966081	0.395620265418695	0.74005583217389	0.14202030669786	0.687159748116946	0.813530273570514	0.65875878853778	0.778393641566461	0.0972206307563271	0.887493117251126	0.794967675049859	0.814515200544126	0.279050795839401	0.669983595426878	0.818167472009746	0.652975229979557	0.815851447574286	0.620860106070633	0.702411596837394	0.874253461721023	0.898704096586237	0.875134274205067	0.75758423374075	0.782013333359528	1	0.724636210618402	0.776157098452472	0.690427283500541	0.534689151498951	0.743741563065337	0.786385717736975	0.386793912116423	0.882579160423977	0.695918485216898	0.723495035824641	0.557575566804464	0.741661426748277	0.905131720084952	0.118759159342391
ABCA1	0.491497008445666	0.932241530498233	0.868228045558027	0.485405544844517	0.745564248172633	0.699548105851777	0.855631281919636	0.935970260105904	0.795818923310022	0.743055015144518	0.961939568534988	0.822081256419663	0.730244135703973	0.781473818620964	0.897176268450122	0.527370063096119	0.181674205523255	0.339548670982826	0.871586921947622	0.942560617637194	0.889470253151251	0.921041397366103	0.707683331135833	0.872862595807451	0.731871853509062	0.803567419476	0.477010033607459	0.679980986578393	0.892083713883775	0.961176240454706	0.703236599124314	0.718343097092505	0.873299385323616	0.5824705591644	0.63962761857898	0.917765549357245	0.560799859415739	0.757250560013226	0.581684127555292	0.517205038845633	0.580632452550207	-0.040150497472284	0.954967954516691	0.616657468655641	0.604122533437047	0.948418263453082	0.53468577495755	0.774395441293729	0.49734845627981	0.810062240956768	0.555808226733297	0.819250763429606	0.682490931537811	0.78194413510665	0.514200700746623	0.853153685607643	0.814055807598603	0.856165442168062	-0.231677738998187	0.55859285971146	0.578155150398169	0.877526932739892	0.934857462647896	0.323959323625696	0.758594425035771	0.962618246851764	0.876704855930649	0.60720018550809	0.947343320093639	0.829917544637036	0.470106691757983	0.714930575799414	0.89662248189631	0.669615644690685	0.712446198472053	0.868840037207345	0.888480762688361	0.918052769382438	0.882296213439031	0.724636210618402	1	0.755831063253464	0.618758305435518	0.759777567759701	0.590004063308418	0.931589560040119	0.783101193869594	0.864507409281729	0.823473246965573	0.36141828957681	0.93343565025739	0.795326227615271	0.838649866943291	0.360468687007405
SORT1	0.856412334954524	0.711491192876029	0.846461901225404	0.824406626256425	0.518486819529842	0.889467787118008	0.840104107502854	0.849768338539946	0.886676623142002	0.857313079307847	0.835564907416552	0.88825559411055	0.902095885350709	0.901065479835495	0.885048303216077	0.827335954621312	0.569318582699883	0.743575879731793	0.895247758274815	0.871978716305384	0.878315930426654	0.822991034099943	0.888757487273447	0.801406529761895	0.851115879005838	0.876469931594874	0.312064418077594	0.859583521663278	0.646005350999985	0.690738027316491	0.199311349317783	0.870890231755156	0.462498327224488	0.802165837339773	0.877028362124379	0.611184728596209	0.879555900165448	0.321631399781558	0.785638204390743	0.736089283348029	0.828027231239501	0.498440487729147	0.683021814772263	0.733626577499523	0.848648591659502	0.757740906134782	0.820965247212516	0.818871885900345	0.826922182178356	0.339501054177182	0.520038469435524	0.787850598439205	0.830071940812123	0.855156577072336	0.759379699779667	0.835048696062993	0.41022078616534	0.775862886789763	0.286579148521198	0.851822677304782	0.896684499006413	0.749221071731587	0.73133202968988	0.207900658563247	0.865248558979632	0.845817893645329	0.876933108736884	0.104389239468396	0.672599058549331	0.849789484431894	0.776520446309324	0.834786838844171	0.656036819800385	0.70946296806647	0.917945734256348	0.846509810095123	0.873494684469628	0.818956394339747	0.89361747600182	0.776157098452472	0.755831063253464	1	0.817358939496291	0.653999422198255	0.830397760658594	0.757912165853877	0.30358417698682	0.905132454710074	0.770910359709315	0.746521743407023	0.579413551720138	0.817084498795308	0.865566147530687	0.389275339734482
ADGRE5	0.784167925545849	0.516340097423461	0.733285382023502	0.705981775853701	0.608318591312598	0.785795988109294	0.707738859248365	0.703945527000606	0.772867618655379	0.708268775947421	0.690109375097275	0.762754172467563	0.757502572952678	0.763935930730048	0.778493810536262	0.730918951488222	0.355798305003484	0.603883952741319	0.758998998659747	0.744639140942555	0.745963038837001	0.695440931577316	0.791764209401896	0.71537198355791	0.7436277329521	0.739494480146049	0.325665321474319	0.723674522248488	0.527054368178425	0.576275350618015	0.190593127215497	0.785945537430659	0.371450055020182	0.743050713112861	0.807175626392947	0.543218752426206	0.727659498059126	0.15121221914115	0.707384085596034	0.736361134364996	0.684576757874939	0.40500586586476	0.535791131436059	0.661526493169304	0.802228434571029	0.674380598582799	0.689714918988694	0.774630256299287	0.768826852044976	0.28778060262535	0.50031841380521	0.670015352724735	0.732618170143908	0.69953439751745	0.673735827504897	0.666942696501749	0.312556624217272	0.701293416835825	0.229141481584268	0.796208907539222	0.785387962808448	0.601551241598522	0.637021472774349	0.203848498513891	0.71783203081516	0.702651557671995	0.774214136173194	0.143720376607102	0.538139696201815	0.777126117492343	0.663726415773267	0.782659502697386	0.544544881031216	0.555044985176442	0.801741521020201	0.747271277598719	0.77800176510239	0.719392912888219	0.742435902741102	0.690427283500541	0.618758305435518	0.817358939496291	1	0.576277691598282	0.797230766603397	0.625112741645407	0.311507687102679	0.784541097234806	0.597364107293559	0.7107348005863	0.454062721067375	0.661705138477674	0.754135192941728	0.289834328009212
NOTCH1	0.447432629856322	0.688030416545624	0.615270914430333	0.354914199572549	0.617347368666492	0.561347044200593	0.580906479100355	0.739082094565875	0.567472641727211	0.553677239804426	0.714175678946537	0.580290017152278	0.522589443929736	0.533283326761043	0.680396753051303	0.432376979401551	0.0486154925808311	0.267487679494201	0.708065931121682	0.734049639547419	0.632845333434327	0.684320909094793	0.580509876362417	0.59102880209402	0.572444432812761	0.565501459774167	0.348749062841508	0.469004903795481	0.644383190944825	0.673822074888765	0.472822668631183	0.511639491647663	0.601386952024459	0.392991459985946	0.528930410238999	0.611821300602508	0.429060463327738	0.589051856807101	0.395594190367911	0.437460338947962	0.43818419250479	0.0319690638266443	0.695438706099436	0.382553924719974	0.473221757079609	0.736415523152576	0.485792308819977	0.555503270084718	0.434435578387617	0.613329278386145	0.365856416290188	0.633199954022273	0.492937291915449	0.599200570530542	0.38518587440557	0.600883842501364	0.652663192630035	0.625354404295979	-0.100208942049326	0.55867734833332	0.497852900602483	0.687981942935212	0.721744412359303	0.42978290931311	0.538012591924589	0.755371823512721	0.75568026214718	0.462702090980719	0.735094146190919	0.622959338995268	0.333890856566615	0.505916102419068	0.592720656943896	0.573434837604432	0.546671221261498	0.676500746837573	0.686769399475605	0.696796310413966	0.784276359265134	0.534689151498951	0.759777567759701	0.653999422198255	0.576277691598282	1	0.576461370388717	0.684850114685909	0.563633628453477	0.702463297595488	0.809134182988266	0.370557585401113	0.770724692815084	0.729685657042053	0.678663594100477	0.712099032065156
TNFRSF12A	0.830220771847354	0.579212406673394	0.68160674040662	0.817172595074012	0.393326587599263	0.80730439841976	0.740292447551679	0.662971747823848	0.78850948239216	0.820476925220285	0.703511175390719	0.829340538587505	0.857986739902561	0.806724976112087	0.797523517601975	0.808106314473852	0.555021140455948	0.749064922741988	0.773799297501288	0.735074834934509	0.795206524122643	0.740513995977137	0.811558961281412	0.704462785869666	0.783095572768028	0.839376197366143	0.12970331751063	0.814322088503773	0.438797388286814	0.557970450719249	0.0154085098854171	0.780820523539703	0.317328750116704	0.733140435883084	0.863887888049878	0.488362681301599	0.840739255861407	0.165853417690696	0.85344199220726	0.802738884204732	0.673395323722154	0.496044449379663	0.483099120638224	0.693918036102235	0.834679317934672	0.660172524845975	0.811668249555793	0.743217878403167	0.83322632235508	0.168882028835526	0.386820325768108	0.669636086105827	0.792358577113984	0.716604661738066	0.72093359063791	0.69446795605832	0.241563635767649	0.628451954665019	0.30691871371134	0.867278448261076	0.895054027171212	0.539007697046872	0.590121127164805	0.0574069755921392	0.844654370482107	0.720561315632078	0.759532780596655	-0.0355188416681123	0.534163852831827	0.84575983178046	0.74182856249054	0.789933389026755	0.478669800122482	0.61150861198594	0.813477070312949	0.77961557404747	0.804228018040999	0.674015776517834	0.79225243297903	0.743741563065337	0.590004063308418	0.830397760658594	0.797230766603397	0.576461370388717	1	0.684587028093615	0.154918830690503	0.810460929371435	0.678047438160851	0.791324055158962	0.407402450976884	0.718600432973281	0.828012813219889	0.356265237382067
CD63	0.527286904143013	0.959159810132991	0.837736750978243	0.562211093457171	0.663129077519489	0.737919422929597	0.902721979040039	0.888414403757946	0.839594166797384	0.832841981590021	0.97278541307843	0.865921703072733	0.820584547828321	0.824145313490524	0.933589904339915	0.603166070525724	0.327564774517314	0.420148525869095	0.857272082117732	0.93703669012407	0.938402994350632	0.981296274600845	0.716694091260927	0.897845314450865	0.740730208595395	0.885897308446616	0.452520114259022	0.745476333160788	0.85595818106137	0.946475146650778	0.624082265143694	0.717759307576023	0.852913943058861	0.562500462557647	0.699309333838728	0.906955681021232	0.632296242308106	0.725066783434564	0.69619697631157	0.573584028568011	0.578223805139145	-0.00747929522779301	0.908134990295752	0.597270806627636	0.658823595708641	0.957268629557185	0.604505735872871	0.76541253832055	0.544618580049173	0.74922440395371	0.544608264836947	0.829342357355981	0.752076684186915	0.798319857818166	0.568628985830797	0.882509460331405	0.736474575110634	0.794490320692063	-0.235366376442383	0.581597083528064	0.657404101796007	0.832763057783459	0.947221612148056	0.183324577974615	0.871954577327011	0.96483223591104	0.841471905625591	0.559226632101872	0.93269866386731	0.865480038405395	0.502810845725965	0.717827754411911	0.833836587284849	0.722124131038542	0.726946283441446	0.943890150491496	0.938703959262858	0.9011690870725	0.87498826578042	0.786385717736975	0.931589560040119	0.757912165853877	0.625112741645407	0.684850114685909	0.684587028093615	1	0.693981970556932	0.89857337224034	0.816521772325558	0.452177027493527	0.847440396944116	0.787569223300111	0.923117721170752	0.273790878945296
CD44	-0.0237990313020871	0.698963585105706	0.541011385436477	-0.0449289325658867	0.747084483364079	0.281816963401067	0.529412106008778	0.664105963292848	0.422804878899317	0.291387736997526	0.666800472003634	0.413075941454143	0.266448828673019	0.347332036151159	0.555426654852106	0.0376408205535719	-0.281976265418748	-0.191264113532275	0.503246567912515	0.635197496523168	0.516494713018377	0.627118900246237	0.281764087303066	0.604306436627418	0.326754857832928	0.379910140983031	0.605690197185617	0.212368133068347	0.810749484756376	0.819367612410196	0.942125156685039	0.299975308641643	0.906282379070513	0.159942434189449	0.182756590821783	0.822808321586829	0.0198259134486823	0.776856178677587	0.127708561174194	0.105874957988661	0.169740591648869	-0.540052442102012	0.829845356346239	0.257753271004723	0.161859640775922	0.756022311845889	0.0399490931126014	0.425516382922578	0.0119200092695891	0.950900392542365	0.446375109192529	0.534372838987882	0.279070853515747	0.402791582288901	0.0781117292740057	0.506515314773104	0.881724770294204	0.615401919421798	-0.61012944562149	0.0619347101444779	0.0530698246039969	0.641554621027247	0.780109444040863	0.431646212790855	0.310562549486047	0.676971830197996	0.498417767867785	0.906199638210989	0.78020433764005	0.500480873149563	0.00312523898364597	0.289355194064303	0.775829407161121	0.379772774305096	0.247901803457913	0.565068370204293	0.552159062852329	0.692485779004623	0.537291579733086	0.386793912116423	0.783101193869594	0.30358417698682	0.311507687102679	0.563633628453477	0.154918830690503	0.693981970556932	1	0.503992310654135	0.528278048719935	-0.116230124099095	0.868768545100701	0.476246832241971	0.489412844345705	0.240665489340607
NCL	0.763865728611616	0.856098106623424	0.873201612409584	0.769057799652049	0.637933189940279	0.901311974802379	0.940968498092953	0.904509016225408	0.939483565908596	0.909932882606624	0.934528098453751	0.930169001670128	0.927778544688544	0.928389854541895	0.943781643205281	0.811451307439421	0.520716657234581	0.659025577177017	0.936565839895995	0.962187537125542	0.945134006752228	0.943039966243701	0.876767542787652	0.895981602817082	0.828302551039169	0.927036899646118	0.472535216397122	0.855021786984814	0.81009550714961	0.823968927309828	0.407318106850186	0.868440568790592	0.666345388420301	0.744787970597651	0.810307853162845	0.779635530237609	0.835359667748923	0.478436450086638	0.790320607918241	0.72235371436173	0.81417579268257	0.300168708577012	0.793717000891663	0.723256261237123	0.779218099251768	0.906136495690496	0.794757251576594	0.852035741155298	0.745401205353659	0.532635509089089	0.592525750312344	0.882137257746042	0.896444179356595	0.911816855341983	0.748757382990702	0.93016203470953	0.567750460316391	0.830408762424892	0.0831356248160039	0.757925710251595	0.844792063711956	0.822373870840254	0.885283520696132	0.231631516083851	0.91940454444419	0.940179570956667	0.913852776119901	0.328692741931763	0.810944342897502	0.927522420593789	0.708975941207238	0.839990901679884	0.774319176349039	0.792389207955343	0.91206606364873	0.959734651516594	0.955624253357535	0.903129529276687	0.9461985265993	0.882579160423977	0.864507409281729	0.905132454710074	0.784541097234806	0.702463297595488	0.810460929371435	0.89857337224034	0.503992310654135	1	0.833279712338762	0.702138679914074	0.726977792385883	0.884550201016127	0.968560787403291	0.360532796968717
EDNRB	0.591128861213926	0.836111488731786	0.723964860873186	0.579949832664007	0.556000487820698	0.749647511155956	0.761823224164307	0.833971246158176	0.742885130876224	0.778163398480197	0.852274220711299	0.757050949280698	0.727969323204202	0.721596906348028	0.797609458101701	0.613909255264587	0.277140906745245	0.444547626288756	0.819957063946328	0.839144126477558	0.805646788414343	0.826203764979347	0.745288133790254	0.702170768843786	0.686311582019991	0.746500952817746	0.374247269451726	0.668820707707648	0.7387512721179	0.749178407093759	0.433053199061264	0.685905307917042	0.65992105631326	0.588670613212217	0.628631270605024	0.692183765526541	0.618386735605869	0.661347686918827	0.579735089207096	0.528214973275866	0.618230402010671	0.171479956785502	0.76879585503691	0.546071720869346	0.61921956841998	0.819395377885709	0.649027846603274	0.698535935736625	0.567737961395063	0.587524660821647	0.402867001392719	0.714472178242057	0.652526656875274	0.771507948836794	0.515872737804823	0.787390263653762	0.66337671010844	0.696452560986393	-0.0311414229752767	0.641381660982946	0.664232146187737	0.770364254119791	0.801908387411832	0.396459332431778	0.741002126138703	0.853427996102336	0.825050337662751	0.375488881140353	0.824795141490761	0.74878635062621	0.52165401878843	0.635734318156935	0.721601787072768	0.664754704297516	0.714566556389755	0.825026535812521	0.810509852576563	0.759484910875617	0.87054221842141	0.695918485216898	0.823473246965573	0.770910359709315	0.597364107293559	0.809134182988266	0.678047438160851	0.816521772325558	0.528278048719935	0.833279712338762	1	0.51116422546396	0.791687819545852	0.835893425142874	0.825488579925312	0.58061944056621
CD69	0.896291810147799	0.39380531631705	0.556913048726964	0.860572229192455	0.254411209988771	0.813610980268878	0.629770201344897	0.51587462162825	0.726973178922801	0.755662390474307	0.514740706411267	0.717202280612808	0.79555752212671	0.729259682413683	0.614762123790468	0.881327323794601	0.650613119179148	0.802913301166529	0.632664701009413	0.560989923158441	0.630867523236217	0.570485636312566	0.771394971182454	0.558545938556047	0.646818232103841	0.688849212481779	0.221433222051147	0.734119776996782	0.339121270023223	0.273778387334403	-0.205285376076347	0.741830310353242	0.0698119418375874	0.699185890643867	0.750603796524009	0.25334503662043	0.869271756513958	-0.0652365419746169	0.775455311617039	0.744042088827998	0.804730726823541	0.707544866766758	0.242538983818166	0.60523719634656	0.715107661103157	0.446874366992806	0.805003295722957	0.616533015516125	0.893660632516004	-0.108269444344873	0.428685124761226	0.606131480467158	0.744784698680346	0.722586779743308	0.761771270786613	0.608228904991706	-0.00804500062585464	0.479493134347534	0.580480728803114	0.762816867560902	0.895214273745202	0.366483009212375	0.420224467114354	0.0112384685779938	0.746233866594182	0.525193376205113	0.656830315637429	-0.248370417752478	0.302424497878012	0.640281082403051	0.786690233174153	0.701087944158312	0.27648013392274	0.541897873197231	0.829971394053097	0.657390941995663	0.623329129447679	0.500418127530289	0.611862887208618	0.723495035824641	0.36141828957681	0.746521743407023	0.7107348005863	0.370557585401113	0.791324055158962	0.452177027493527	-0.116230124099095	0.702138679914074	0.51116422546396	1	0.146560732759528	0.594239934313272	0.692682645770571	0.154469978912277
SDC3	0.251275591657393	0.869637639611288	0.708491438618081	0.227308180365192	0.705298357904347	0.534531809751443	0.69655482749427	0.812639102669469	0.631319985342276	0.565145164451473	0.856206902383289	0.629064792412354	0.520069691375332	0.576659638666853	0.739212503905292	0.287732761836735	-0.0343052251958353	0.0725913718995032	0.723250608781688	0.824203335501539	0.72387122782486	0.80647054252364	0.531408458276887	0.734129779722949	0.565015276488496	0.603042986970898	0.501590844683488	0.449616668202701	0.85902164879454	0.910273907947198	0.823960457154255	0.512278529337562	0.898173332266863	0.336946946573107	0.42043696755777	0.867997287979504	0.31741369389461	0.833238552488792	0.335946251512416	0.335145625886879	0.385189586669857	-0.26099615741033	0.906764926786585	0.412889929983717	0.366524322526092	0.886690229363931	0.331791867740875	0.607269065716828	0.271309164866587	0.898103022008243	0.50208337280356	0.688168341797856	0.496231171133784	0.632853879109168	0.304032480739058	0.715000820380586	0.883208066510911	0.748429196121965	-0.409741284089143	0.338372028803513	0.344545983436685	0.844216546975138	0.887450247402734	0.386316049078832	0.557978504450864	0.865582642118213	0.733325433593842	0.72991879156522	0.93043141662506	0.666578054450502	0.232139561895702	0.502184906207965	0.841369773991532	0.58648331161436	0.491631760909015	0.741561764543406	0.741112399234938	0.813396416102608	0.767921479454299	0.557575566804464	0.93343565025739	0.579413551720138	0.454062721067375	0.770724692815084	0.407402450976884	0.847440396944116	0.868768545100701	0.726977792385883	0.791687819545852	0.146560732759528	1	0.690910697566656	0.701482794014236	0.445307398036608
SLC16A1	0.665417780316895	0.769190480617821	0.773960054654422	0.658495222234384	0.54182016484579	0.754237748637612	0.808302693088084	0.81919791506517	0.793605536035844	0.771425945469285	0.836987317051582	0.812564158056637	0.785399320938025	0.793542498140079	0.809169681078621	0.674631133412949	0.388026074826594	0.573489641271083	0.855355437605701	0.863434944332915	0.818238692468013	0.823701391647437	0.75880873052724	0.768418495020895	0.715360001575654	0.810784107322872	0.362507678370502	0.747551229686421	0.739175323312631	0.732877255858418	0.382233839999147	0.730091977961926	0.597255342902407	0.661473600550719	0.716467711214348	0.692883684703058	0.690439473296182	0.481903905943899	0.683609808683892	0.542597470916718	0.702156135672309	0.270207652153412	0.738269288334172	0.677782950011937	0.646599105432122	0.810091934228664	0.727534968430267	0.711232626017295	0.646348305480835	0.505012377526685	0.539178857460661	0.781626328854585	0.729320092323872	0.784986607514017	0.643481471271825	0.826649033884507	0.569838484230475	0.739491758608357	0.0571769389919556	0.697990636963308	0.73803249266222	0.695247973548099	0.800849978501214	0.38939337752216	0.771951049120362	0.848248461856339	0.845378539773899	0.297402668467573	0.715204685682111	0.828693844497435	0.595115824606042	0.705266811641251	0.740925271285009	0.752847501301973	0.781888700316594	0.841903795037411	0.83690441360706	0.792077068790295	0.917744081596724	0.741661426748277	0.795326227615271	0.817084498795308	0.661705138477674	0.729685657042053	0.718600432973281	0.787569223300111	0.476246832241971	0.884550201016127	0.835893425142874	0.594239934313272	0.690910697566656	1	0.846614643485357	0.557484860467181
C1QBP	0.745106256283593	0.866405865743608	0.858140842212064	0.773952606428468	0.620914145998884	0.866969055380677	0.928499138272569	0.874047969236104	0.933492919443428	0.919735748732599	0.928059953033784	0.931890391043089	0.934335187904401	0.924524827002848	0.950333642989012	0.814839569553109	0.486444899125974	0.634314804025693	0.896107508405553	0.943224247324813	0.95660803523765	0.961879066754094	0.856348470339821	0.892017164742365	0.819701100948947	0.940008375721761	0.434818367741038	0.871765242332319	0.789000215846854	0.815032981676924	0.387545193799355	0.856182567278533	0.655955260663104	0.713453073140927	0.815615949876886	0.776937875712306	0.812634823441685	0.486412321790877	0.812040568897856	0.723460259212826	0.746570059211948	0.262731683824146	0.778438948785228	0.69575695513121	0.790283698970109	0.903647857926019	0.782942796105237	0.831762149379649	0.74975047171045	0.521463596033064	0.563575580309097	0.884593542074191	0.885581549999251	0.889086195739405	0.728080372388442	0.897491480523826	0.542574444911585	0.796378241636346	0.0309860341087345	0.752507421435307	0.84305438962881	0.783567355548306	0.885718908889134	0.147396596170689	0.949131268668939	0.923450958422659	0.882157770753716	0.348307241539742	0.803879215535778	0.914393132774809	0.686286807709129	0.834999596785529	0.724949892256726	0.774268470612421	0.879693473745681	0.979538119924112	0.966146482156103	0.871874284255286	0.912982655405503	0.905131720084952	0.838649866943291	0.865566147530687	0.754135192941728	0.678663594100477	0.828012813219889	0.923117721170752	0.489412844345705	0.968560787403291	0.825488579925312	0.692682645770571	0.701482794014236	0.846614643485357	1	0.304135571483508
PTPRZ1	0.179792370573105	0.274950430270487	0.19817877800544	0.114770635263463	0.18789727347187	0.235176144121659	0.206960641310272	0.324808784065466	0.235983089019767	0.21577107377236	0.30724933321992	0.220807791102729	0.179299333608918	0.158370443075976	0.249003085960223	0.116490349079969	-0.0345171836997213	0.096121381673468	0.373684422639522	0.348469274303934	0.228044588552087	0.250378599230386	0.271900833170216	0.164212082750421	0.230377108290878	0.209035944487708	0.0365455531245455	0.164256946354198	0.229700395989128	0.284513632800746	0.198200618249635	0.173084622714088	0.249600384978678	0.164422222932663	0.212272496579922	0.213464879931614	0.156153001423148	0.283788917008524	0.104641734076583	0.130997981261319	0.165893657962826	0.0387748030891449	0.294230153064054	0.138027308413559	0.185869365569718	0.346206609602992	0.263489440495449	0.209021429932566	0.164993816657596	0.284151076699197	0.101748267838156	0.177700517244318	0.153734163958479	0.204953447286888	0.12468042039963	0.26966754186242	0.378304924032082	0.274632709089251	-0.0339531838940499	0.366146876705077	0.223655484193096	0.375273586022901	0.315804605774644	0.487005020356805	0.166846395021155	0.361097571172841	0.358990428970801	0.129945157485049	0.323892641235895	0.307830241885612	0.151503292241676	0.149690298847782	0.319339097468961	0.31289548182775	0.197894404281485	0.262485799703772	0.279127789872462	0.297451148710975	0.540862974487862	0.118759159342391	0.360468687007405	0.389275339734482	0.289834328009212	0.712099032065156	0.356265237382067	0.273790878945296	0.240665489340607	0.360532796968717	0.58061944056621	0.154469978912277	0.445307398036608	0.557484860467181	0.304135571483508	1
