""	SIGLEC10	CCRL2	CCR1	FPR1	HLA.DPA1	LILRB1	ITGB2	CD9	CD40	CD86	LILRB2	TFRC	CD53	ITGAM	VSIR	TLR2	CXCR4	NOTCH4	CD4	ITGB1	C5AR1	TNFRSF1A	TREM2	APLP2	AXL	PILRA	ADGRE2	HAVCR2	CD74	ABCA1	TNFRSF1B	SIRPA	TLR4	KCNQ1	GPNMB	PLXNB2	ADRB2	CANX	KCNQ3	CD81	ENG	ITGB5	TNFRSF10D	LPP	TSPAN14	CD44	INSR	RHBDF2	ITGAL	CD47	SCARF1	TNFRSF14	NECTIN2	LTBR	PLD1	ITGA5	ROBO3	TLR7	TRPM2	RIPK1	CD163	TLR6	IGF2R	TNFRSF10B	CD300LF	TREM1	RXRA	LILRA4	TLR1	PLD2	P2RY12	IL6R	SELL	TNFRSF12A	UNC5B	CADM1	NRP2	STAB1	SORL1	SORT1	LRP1	SMAP1	ADCY7	NRP1	PTPRC	SEMA4C	ITGAV	NOTCH2	ERAP1	TRADD	AMFR	CD33	PILRB	TSPAN15	PTPRA	ITGA6	LAMP1	CD69	ADGRE5	SLC16A1	SCARB1	PTGER4	NOTCH1	C1QBP	CLEC2D
LILRB2	0.831793925643489	0.686849237036724	0.833647984925745	0.818558008009322	0.805942696727024	0.845671126652657	0.852702626012171	0.751780553005331	0.826257986113804	0.900383226946406	1	0.700970809940999	0.851779347575889	0.806807099431452	0.710883198692649	0.7031304885635	0.642490237264835	0.156482580108591	0.885968527051553	0.858907240511714	0.752415055867982	0.847011429178232	0.818894980800909	0.882815040063795	0.886050946330972	0.887116063936618	0.702234091627446	0.86099941655792	0.847660152481681	0.805505252345864	0.815212584455999	0.879444225798277	0.554464423889612	0.794927076328604	0.761595515529618	0.782438799493804	0.695928045240058	0.885689046994531	0.706966785358853	0.871115663908212	0.792644807247805	0.808156812265799	0.642688630117357	0.849343745834788	0.823448511949382	0.778809413467029	0.435935507734381	0.793015017259335	0.744072267611231	0.858650333802699	0.727733347779448	0.803883174446134	0.757364926143351	0.738095612036178	0.759090248722144	0.686971881728771	0.563045360828946	0.837095955620298	0.732535937952708	0.756781459566134	0.615042027263765	0.567196801519097	0.778414862879511	0.740355144177126	0.815312331351808	0.631624793034266	0.813989320801364	0.843742779414004	0.763511851722231	0.726713609791105	0.747176931182453	0.728654678857177	0.765151240500064	0.788929146878948	0.745632078051246	0.770988983362118	0.79206847415904	0.645933792320187	0.816114211787289	0.853913728816355	0.858863166393738	0.866842422499506	0.715212999309092	0.746096793084296	0.846008163761839	0.596704058906391	0.793938829708356	0.754672091450962	0.706857163304306	0.787737808912569	0.783792250665555	0.811605164563654	0.363426127356181	0.595977948175395	0.815629187172444	0.699016954083289	0.844741901820893	0.570400084776919	0.737302879980818	0.633030306404518	0.7211547996859	0.658144274978601	0.539894359274173	0.860093905381104	0.335118530993927
TFRC	0.817813432242908	0.773179298363512	0.5285297484142	0.836899163286345	0.46866612647134	0.740229803707532	0.709234275213717	0.637665048913919	0.704838676582823	0.709115430954932	0.700970809940999	1	0.697084377580328	0.579654527596908	0.563762539650639	0.745968719255864	0.668867676748217	0.608091805042866	0.770816667958297	0.813330026166384	0.811780156840455	0.730289202430468	0.668533119013327	0.825804692926397	0.728456555569275	0.6682475023235	0.878640604392649	0.793920155602006	0.58671286310055	0.822780897311754	0.799797889158895	0.816268554900306	0.676062312653165	0.541149432467648	0.576891033903503	0.656126117828473	0.572406040553154	0.805344816105728	0.775039892903654	0.680887119946107	0.685849990772843	0.709378035571563	0.795994615987473	0.817982830150429	0.853233507597602	0.621414886678952	0.473044093005387	0.78930704028532	0.776860964606073	0.789313206341736	0.533078548823492	0.614230300577849	0.686765790783929	0.697587321472459	0.789096985991578	0.583180536337544	0.6543718034782	0.701651419150397	0.720719158213354	0.806241371300226	0.407740575710232	0.57638656981024	0.803564237797887	0.739042225225252	0.675471705634145	0.761236283137953	0.75291770583611	0.693247452165331	0.672841997566006	0.697356573228274	0.698796215458622	0.89371834338028	0.793134049052386	0.740969048942983	0.726637951127006	0.742654161793477	0.822580011431315	0.682378605817296	0.641538160416339	0.845448521075638	0.8057896314628	0.740785761470315	0.64269382491715	0.590603502448223	0.828362767745985	0.621376999345972	0.856366708117034	0.674623054427928	0.668822853822337	0.590918708428236	0.728047690851475	0.611245742148759	0.398982327465368	0.351337614022522	0.704632126058725	0.67775232359849	0.663989345635106	0.81611758857087	0.825507844282472	0.720721802050161	0.690960284627845	0.765558376054374	0.737538872826591	0.653933290124917	0.464532853933688
CD53	0.875815190744436	0.615462342026536	0.859049616490918	0.858934664905396	0.817203327546326	0.861105990070905	0.978642589999752	0.919352054158668	0.733482391738083	0.930959228113935	0.851779347575889	0.697084377580328	1	0.789997982399651	0.70289872550226	0.638117596565479	0.506414251344678	0.16442082652988	0.908699532165848	0.953979507401026	0.703623703280881	0.84722771329566	0.967831159879447	0.917268418662935	0.949866501906161	0.932560784684009	0.719835317793313	0.952107883549748	0.847612478093138	0.798576084832744	0.850836047791377	0.942494985095631	0.545756821788403	0.783430735712793	0.91572691126437	0.799836421087434	0.660462160265789	0.951090839659153	0.739989161003749	0.984540758001123	0.905136144991557	0.922296495994764	0.584423349817884	0.887346446715732	0.817972742741549	0.908231986257199	0.355065864772334	0.823875849086316	0.847835457300013	0.8876655522107	0.619191915289058	0.889914852155781	0.870881313230091	0.810897639828803	0.861775876353659	0.685180224941084	0.592450150475797	0.779258254470635	0.718404405335298	0.725429725530381	0.692163482165896	0.47625701728882	0.90955744944398	0.697969939391041	0.872382486981266	0.588741549049243	0.76515808309594	0.903864607586817	0.803811942023595	0.783373904621367	0.74956808496718	0.783692070467482	0.782109454633473	0.797884948511589	0.735313473541215	0.865279783386371	0.848846874297626	0.622786644738822	0.795640412289777	0.890945311655836	0.904328532870504	0.946496241371758	0.675852551852879	0.674709171124814	0.866006301851213	0.570578125873305	0.864518730505092	0.77769898714762	0.657902461812028	0.868574530819823	0.845531919215375	0.888938964477975	0.303170913240846	0.48979515470381	0.862666635980063	0.857221806778306	0.932748756754057	0.477594827561479	0.818644265599646	0.534370840330153	0.788697965099959	0.614480883667518	0.528129440434665	0.944333239712967	0.363647600399188
ITGAM	0.825670769240526	0.717965536954015	0.863649661228051	0.802249232349053	0.860782329546944	0.831020693256992	0.743943218722122	0.599550522038804	0.825372832826547	0.878376387723438	0.806807099431452	0.579654527596908	0.789997982399651	1	0.843001514009613	0.799458331360744	0.720505802599856	0.183063396279222	0.862714402771385	0.801709760529447	0.755043146548638	0.87838655884653	0.709642208346969	0.841433125248121	0.868551467750171	0.867925101596301	0.671018363022913	0.836102917951513	0.901755267037667	0.800168318952836	0.846884212356386	0.813391982473728	0.535312377752177	0.859140499521777	0.60431998907028	0.810908331824958	0.753269151823281	0.821100922469565	0.740312353809833	0.811863884628512	0.71829958944664	0.755361433033777	0.622954669634375	0.798609843341913	0.811594984768079	0.68375846506239	0.43540365188649	0.825347235794836	0.604361829930229	0.791108556490688	0.765945761134611	0.800635047301564	0.764847871700104	0.745355895552277	0.70737167233908	0.811329688263543	0.635210188594726	0.870034937692861	0.811764685017063	0.773380658053675	0.510069125838988	0.664502185938284	0.664573589873552	0.766401472111699	0.760889322110431	0.641170853177564	0.808299094759873	0.7579055847297	0.7703826947134	0.69434403643811	0.821442435823299	0.648426082603054	0.646939099726509	0.765657329551411	0.781504711543837	0.671594656637741	0.728536656423995	0.733002334565845	0.885816064658413	0.846066871621064	0.833036095570504	0.790819280439912	0.790417245856308	0.840269335679676	0.832271497169921	0.621634044273825	0.733667388275976	0.69756375059242	0.730545874203694	0.719474814560456	0.684876906175143	0.816969252463703	0.410457908646071	0.708636339038996	0.797326810365613	0.579256670194682	0.822417673801167	0.573825088694775	0.618021798383753	0.645251995048583	0.75338281757817	0.700959252195597	0.472963797095784	0.823325293791713	0.343416417693778
VSIR	0.874928770586713	0.720138233709613	0.813820433776662	0.672644356841099	0.883689541962461	0.796555851656969	0.61510273835612	0.413518826007508	0.801199373519953	0.843706406551367	0.710883198692649	0.563762539650639	0.70289872550226	0.843001514009613	1	0.901865787141431	0.811192871222705	0.364533422117498	0.825172478673186	0.730996075736727	0.690666156269794	0.889208457668531	0.562206379746877	0.809163546487854	0.822718317952391	0.841780649483	0.551561871130209	0.794646652303253	0.91583231128561	0.867232442270188	0.850697779912684	0.709468575357906	0.700047661007007	0.895005510294243	0.532756933845249	0.834629649060986	0.783582567823985	0.748418230850549	0.795760319832167	0.729514980135832	0.572744168173956	0.624110752484104	0.574463693640827	0.773161233977016	0.854330496900946	0.659887803934014	0.669974693538956	0.772080043697451	0.470492660410859	0.70989406641657	0.743539885426148	0.828665257525092	0.698184378771581	0.828001670188933	0.561600065960767	0.816832040653948	0.772360284598334	0.884909086236821	0.814182050045273	0.732954320025475	0.568265988236183	0.805459904479668	0.597388250223947	0.783655379333235	0.766097637314129	0.615298846226046	0.797388684016082	0.598407418253478	0.824651280470956	0.684168281854145	0.906224926616438	0.591595845832968	0.561806649418118	0.690424878548603	0.814229492759385	0.493579191312134	0.743942138997413	0.813374561932293	0.930559842946897	0.799700224292443	0.800789602489061	0.739597362593086	0.834220917337969	0.86863242898782	0.85810148238903	0.74496440141391	0.675304100152468	0.827432941322222	0.75139408322621	0.684875390767237	0.683885420043132	0.831660127734243	0.60733017603385	0.804966124734431	0.789599248139581	0.384728672549996	0.8305880432273	0.535510479398578	0.482033412832354	0.643257580880413	0.82686415513593	0.750615959569614	0.427155216148167	0.74946772428541	0.486891183145842
TLR2	0.876892801934908	0.845839944137192	0.711087794732446	0.750398362885589	0.761239842943897	0.776126347505254	0.569862879080117	0.392151565035329	0.827882692635327	0.800789734955937	0.7031304885635	0.745968719255864	0.638117596565479	0.799458331360744	0.901865787141431	1	0.887059352741439	0.550816384461409	0.832570860578041	0.74105712510936	0.797275037930836	0.883809645126837	0.527083079551269	0.828397798373068	0.792064605889767	0.780703933201349	0.708899526976188	0.792363254357335	0.839399680919228	0.920382858698594	0.884948913005851	0.741322919569578	0.771167592961169	0.807622613247804	0.435754421880482	0.764605325488947	0.813890416379315	0.760799775318637	0.863226009695807	0.665275380688031	0.532907720192082	0.625849250837167	0.760909587884663	0.807203429252674	0.915448522420461	0.57778555746662	0.662249840148387	0.852895305416972	0.503129282512367	0.732445644398347	0.752688614985339	0.733855516981109	0.713381122630309	0.788518632149539	0.621078693168179	0.814773818036619	0.783374928185327	0.898656211606264	0.851422480630084	0.832551705927375	0.506205489488151	0.832089161293984	0.614542607358677	0.870138171508605	0.732486239392306	0.787086574469678	0.830028315752053	0.579567248304305	0.826046875059389	0.681468630587869	0.906779160424228	0.70065023389794	0.619565204444455	0.743542674659952	0.829926593766677	0.546947877732999	0.758155342338761	0.880895531256865	0.898823521952096	0.841981393375251	0.817550445755852	0.712788820179418	0.878947072872555	0.861388842811014	0.882227421223559	0.778471691286523	0.733507470097179	0.789823232394939	0.813358299165218	0.593273579611353	0.68712341314469	0.738125575808572	0.612818851269529	0.771241356101707	0.738220641124011	0.406086532595622	0.765607152850902	0.766619353501239	0.554111745418442	0.792899070917454	0.813215240790544	0.858643113327264	0.584182187819034	0.678711412695845	0.556730406751291
CXCR4	0.773498061469021	0.88923146003965	0.625800769630894	0.670484330503136	0.660847643486991	0.707507666914259	0.473468361755884	0.300725333626956	0.825516866894742	0.695850116571017	0.642490237264835	0.668867676748217	0.506414251344678	0.720505802599856	0.811192871222705	0.887059352741439	1	0.489174698768599	0.734818242191184	0.615563780294987	0.877449108865203	0.768366340467295	0.41652203998193	0.732836427475855	0.683581048267362	0.676190129552545	0.667940531197026	0.661475749204942	0.742416547704473	0.849435364566974	0.757201806018873	0.637868112345833	0.625225109689136	0.708118066236691	0.387657797327353	0.726252942804844	0.720226708713368	0.646184006378529	0.747599664343179	0.559318738779688	0.451682397848024	0.520487261186912	0.754350878472106	0.677570513668775	0.834022324216319	0.470509655730147	0.684342358154414	0.712840176707578	0.427602159633177	0.615214474968084	0.632477849786061	0.661274892623244	0.622269763883229	0.637415130441618	0.528091133931044	0.739395528591429	0.706521084852322	0.794060566680763	0.809254378307691	0.768200186061075	0.440102308949171	0.715150482803522	0.537991583313906	0.86654542200029	0.697861597056357	0.763225730081592	0.764429426619029	0.525695253374349	0.646510434506195	0.692083810842107	0.755453467107694	0.619859537148255	0.56940146705134	0.620311671823414	0.768110180430545	0.446463569417736	0.693650896434253	0.764971547570207	0.763833598473843	0.698151452099242	0.703947685253191	0.619531678147057	0.861968260068661	0.809710642061848	0.79114026439964	0.776451484112878	0.631855189020916	0.685396636381221	0.736637218072004	0.559338014667624	0.630219714897995	0.62234799704076	0.668522904720801	0.697578624926931	0.620937910575519	0.309212126996091	0.650632490021414	0.819251465741916	0.488471079606904	0.782933960405523	0.750630621224962	0.854423168702223	0.536990190510052	0.561549626016636	0.511909065701958
NOTCH4	0.484414281565971	0.469631262640521	0.0651407786848506	0.357482461744193	0.0729368561752572	0.339295245440263	0.126777753767556	0.0410079172960943	0.352411546875904	0.242698386724976	0.156482580108591	0.608091805042866	0.16442082652988	0.183063396279222	0.364533422117498	0.550816384461409	0.489174698768599	1	0.330289334828555	0.33597921483072	0.441378170726352	0.370560339828232	0.0781221595346792	0.372160263696011	0.254429783657467	0.179851923227202	0.491856017147635	0.351072505740895	0.178166272686951	0.515745906251565	0.479357296086313	0.306858519723748	0.641400544479343	0.21484328617512	0.0132560870669299	0.286231421150164	0.316784227350726	0.31638579018192	0.508461965113766	0.130524306809318	0.171434405250597	0.16850370106797	0.53128105647799	0.455020660001751	0.513987216879295	0.167078258300433	0.486032601536011	0.401020221316968	0.349749688456781	0.336506329722584	0.245891441131731	0.242134844511416	0.210969158629259	0.415848486896962	0.273845935793795	0.350323527911722	0.495958040072604	0.295626191414597	0.466884708729093	0.527378132008648	0.102933329438186	0.575359956575155	0.279159527892738	0.463609340493039	0.247126527415168	0.431939695609814	0.436468197116652	0.141779190577422	0.320992888453934	0.317356827545386	0.438517979950876	0.539995671804686	0.424154374836816	0.390116292847386	0.411017297593589	0.251715421969603	0.380531165324704	0.494494981266639	0.304406066844738	0.427703485572618	0.3552559413914	0.244728517036652	0.437687974635015	0.31026598525172	0.470415944077651	0.46847783306272	0.457051039599614	0.371167043424322	0.376126247497459	0.240120456473095	0.271388771212775	0.199078798992759	0.431447224653159	0.177239931727171	0.345053926876857	0.140968842386223	0.192435050635102	0.570030804013853	0.380301718091686	0.494693491439956	0.370203276267323	0.582350534454444	0.451589519652617	0.152259381265069	0.596645792806184
CD4	0.946138326575686	0.815053547399018	0.852091853972543	0.905931525122443	0.862221279128239	0.926732436135162	0.88448502965804	0.770910412324343	0.869674881140161	0.959798096084556	0.885968527051553	0.770816667958297	0.908699532165848	0.862714402771385	0.825172478673186	0.832570860578041	0.734818242191184	0.330289334828555	1	0.936698989535503	0.848342859958697	0.927324943988215	0.858057807857989	0.970016335402823	0.974251887843141	0.95338306049722	0.818425698610053	0.960446461851449	0.921362785975032	0.912560507712737	0.951196764695484	0.94389752039794	0.683958483167786	0.871191582041062	0.76036082865028	0.822728631693821	0.797550403285301	0.953742630030677	0.865803407346388	0.92310331229547	0.820214697801286	0.898549255450082	0.756340448374866	0.9320028539399	0.931578950549209	0.828950605811997	0.515447380058603	0.916583586667143	0.777845253323689	0.895431167905515	0.735481464959372	0.880719093110728	0.866026894106741	0.829916978748658	0.834249513483599	0.791271819284375	0.6635189003594	0.909848128843138	0.825427882855873	0.864594907717961	0.622768497730828	0.645710867717283	0.827431971023647	0.866571679837101	0.882857682180569	0.719501618131407	0.889543813911567	0.866374123269927	0.866411230978487	0.794160207601878	0.876024649979548	0.803536615793401	0.843313566759309	0.85035616733761	0.853194401903237	0.830642464643297	0.855598348808607	0.800345183385479	0.902493910481921	0.943638546533813	0.94505996455346	0.925984126219081	0.829878114994905	0.820498924345321	0.942276190390982	0.683558568857841	0.880207669969719	0.821363807467905	0.800354763932877	0.837875992274281	0.836314207174223	0.916973678766585	0.426738231483414	0.674378779149463	0.884421615172887	0.738651198819297	0.923561199773892	0.677882605842651	0.787014705631873	0.742074244640101	0.847950445775966	0.793397221499722	0.609540592928583	0.916241544158028	0.48416332252974
ITGB1	0.92594523998768	0.705431601544803	0.836273440821709	0.926370324324241	0.766408536956015	0.924392895260713	0.948346836937193	0.872122340239403	0.796307118411062	0.928186063149138	0.858907240511714	0.813330026166384	0.953979507401026	0.801709760529447	0.730996075736727	0.74105712510936	0.615563780294987	0.33597921483072	0.936698989535503	1	0.785092462498302	0.889509041453083	0.918547348751964	0.958763181431351	0.948179105453738	0.914232651008854	0.820635864413095	0.973410861400623	0.830470395723099	0.85866600322887	0.917432454543628	0.964231678645486	0.616947169279837	0.758897656880687	0.84279693652053	0.842844147673515	0.711892442076088	0.97548573012098	0.797833132000365	0.949301542312788	0.914390263140587	0.902273630483797	0.676858392364084	0.958051190058315	0.895390278917878	0.868988565470063	0.459701325193673	0.879848376481862	0.889456823980598	0.934332476130084	0.667868069417663	0.863293699971476	0.86459720848883	0.823625207152653	0.895321137374241	0.702215230968322	0.641681393712387	0.808351017920307	0.789322526432285	0.825722362119873	0.644282346487627	0.590261457096367	0.911616273502757	0.774750710177253	0.850820346731827	0.686800532451514	0.85359787502209	0.898809516779941	0.82715431181797	0.844890135011661	0.81714008649557	0.877870900253792	0.842275990136621	0.85662040283053	0.791458760478322	0.889011875605916	0.892854581482307	0.696293403555975	0.822105664378099	0.950407451629107	0.941493651930291	0.93496224210821	0.75466925434931	0.723111314838386	0.927341925614364	0.651742840912959	0.921603029107322	0.784344006498968	0.745173352178444	0.855970509737929	0.855579498907009	0.877763715981406	0.348029997114154	0.543230384478161	0.881177039992312	0.855564499506566	0.899545288881124	0.617379854026429	0.869163208698754	0.653518866645597	0.813540279069842	0.720222475965984	0.636707910701582	0.931595269385712	0.456241706554918
C5AR1	0.835760692611699	0.930652086927592	0.67467593027726	0.85474067131374	0.648767631053091	0.79799640381056	0.720035590063656	0.60957601004547	0.88332262620719	0.794738964034388	0.752415055867982	0.811780156840455	0.703623703280881	0.755043146548638	0.690666156269794	0.797275037930836	0.877449108865203	0.441378170726352	0.848342859958697	0.785092462498302	1	0.778403795322822	0.675922362195776	0.863425937998157	0.808175702213338	0.768114825758106	0.869662918162879	0.797408155234431	0.743473136166249	0.857795739334464	0.824088113792476	0.82064813008478	0.603441691656651	0.680382179506029	0.604250524212065	0.739650242749041	0.661891332010374	0.811290323864352	0.7916917984037	0.736024325911031	0.655083218159327	0.736516600403071	0.853447430654425	0.787992725490384	0.8723935069421	0.644740382124141	0.51956383196798	0.796075174421979	0.701276886283724	0.76994016747557	0.5759163151595	0.713169587112636	0.752666830732909	0.661933095155815	0.732695153484108	0.707868450104406	0.626716834612947	0.801221245834086	0.816710514355005	0.837191884759047	0.475953923108674	0.569062484775655	0.746381567650994	0.880647582339363	0.776306439037566	0.779958993885562	0.819286600415214	0.771297566828085	0.658947408963287	0.772947263598726	0.73252284202734	0.78523430730577	0.788095763042331	0.758083292529687	0.800727366124541	0.722716300646989	0.803494983375684	0.741663554842246	0.737094435160806	0.808518895921073	0.838755357373313	0.778654936437092	0.80698135321173	0.765912832985698	0.851808341343834	0.672834729972184	0.822856264396289	0.681398495122147	0.727601128204684	0.707935032230815	0.749457204075936	0.68031015923116	0.493229432307787	0.539117637968614	0.717770675891222	0.616913138017875	0.740583574158281	0.873344476935318	0.758640933335651	0.815932388066345	0.742260355447751	0.871758264740541	0.666665774582814	0.71592264072539	0.451496918261986
TNFRSF1A	0.922470258333511	0.770843894044038	0.866737959796939	0.863796970481636	0.863700014608105	0.881452171852119	0.796742356337351	0.674538156014334	0.842180455775822	0.917473349094042	0.847011429178232	0.730289202430468	0.84722771329566	0.87838655884653	0.889208457668531	0.883809645126837	0.768366340467295	0.370560339828232	0.927324943988215	0.889509041453083	0.778403795322822	1	0.776592607250773	0.909192356255774	0.928036574924692	0.922730519084971	0.725362196761363	0.919376098535559	0.9212809607928	0.915966302485557	0.943938392277207	0.885335767621674	0.667847858573951	0.860917094968928	0.682517960997403	0.835446928626969	0.831826124676358	0.892877136098779	0.812292472155699	0.867135974944265	0.771994070916674	0.823526688567439	0.714780265296397	0.912339690676854	0.915331392897774	0.752101708409014	0.561419966994096	0.90332312688743	0.680935257751522	0.845466102239132	0.79164511261106	0.87205490345028	0.841399360791327	0.827131922538301	0.791443109806056	0.815900817745804	0.714971983059405	0.898771902140099	0.84228434074485	0.810915003825101	0.665597737458823	0.716545358631397	0.751392423532442	0.842578103788795	0.843889572433961	0.731743394402421	0.866171967554404	0.777521855177962	0.866878535881322	0.74576082494519	0.881352877988504	0.7643163386815	0.717048476258845	0.832130776853939	0.820915044325663	0.721110172923355	0.817297610969079	0.806517991344287	0.91492308320244	0.925363284192135	0.890469748335608	0.85504359068224	0.867402090907496	0.828517317546658	0.915148743244363	0.71318755695213	0.792438996254764	0.824711731727258	0.791530169115689	0.743038610101319	0.785471349841239	0.890098708746598	0.534944061516096	0.73161989750625	0.84850581962062	0.637587527138806	0.887652808344048	0.641957906544637	0.676715940977736	0.710431524914338	0.839602275953126	0.765046208156909	0.545459838661257	0.857368207705968	0.488965639170668
TREM2	0.783131238275974	0.579203958175664	0.809570448019814	0.86088780747875	0.729715710312959	0.799809898130518	0.979306621198447	0.979360165157191	0.670429137368911	0.874036171690627	0.818894980800909	0.668533119013327	0.967831159879447	0.709642208346969	0.562206379746877	0.527083079551269	0.41652203998193	0.0781221595346792	0.858057807857989	0.918547348751964	0.675922362195776	0.776592607250773	1	0.858084525435409	0.910420227506851	0.877378243605985	0.725747343405871	0.900797727293103	0.762422596121052	0.701700636418923	0.780816079977092	0.923892989761231	0.408758257624369	0.684872019851886	0.925370222237783	0.688118580263079	0.597862999883056	0.917638149803908	0.64119682499001	0.966162507493733	0.904274697297536	0.943509916360168	0.581945199312906	0.828404593727944	0.733494761736583	0.86931275833716	0.234745695989731	0.791470619091705	0.841882712756894	0.846792997742895	0.531486954039702	0.819046677811461	0.861468934702197	0.700360976439687	0.872359906485241	0.583201429515505	0.477979412005523	0.69287693781991	0.648939865755111	0.655188949315044	0.671969506273841	0.319674049663941	0.887803059552553	0.651406083273047	0.822807460512578	0.577986204920312	0.685690504566088	0.913565607982294	0.718326429427242	0.738885995127588	0.62739803977944	0.753805890123956	0.765601178057382	0.775434385869671	0.639894399446575	0.886045368518652	0.78891340660111	0.533020585194219	0.675306926203009	0.834269334629415	0.842895435677455	0.901547512605167	0.616136266361252	0.576617348779152	0.776621397238921	0.443790306108937	0.814092479628116	0.662739558635349	0.571094029511184	0.814553263526172	0.782609372855684	0.827591773547921	0.202159017603392	0.406288397748792	0.784742868222393	0.914263417519593	0.875352222754792	0.466151230961505	0.816636723980486	0.517384948248461	0.695264658857193	0.54563054639464	0.509596294902339	0.912530698737897	0.266636876697562
APLP2	0.965197907958547	0.820568852742347	0.83829126953893	0.902731245216636	0.834078503774405	0.921167393675145	0.904023161366877	0.782760127214627	0.881269474093787	0.951311247601329	0.882815040063795	0.825804692926397	0.917268418662935	0.841433125248121	0.809163546487854	0.828397798373068	0.732836427475855	0.372160263696011	0.970016335402823	0.958763181431351	0.863425937998157	0.909192356255774	0.858084525435409	1	0.960271153703934	0.939552830222811	0.835580888228814	0.959126588313874	0.896750325208243	0.931502596945291	0.935444888463333	0.948756810906023	0.708383299981648	0.829761173686701	0.796433702909271	0.861953183359889	0.747067314493753	0.972105491967045	0.879451582990159	0.928604488033141	0.827215785396819	0.874131879656388	0.741062075610868	0.943895378252561	0.941302572438008	0.865001717316016	0.532797687263227	0.888483406662029	0.821078523135972	0.928759895062311	0.696202104740593	0.874184665453069	0.861616875084262	0.853896682124188	0.848263653351184	0.767447546551364	0.698183867020998	0.892439525095446	0.823611422635545	0.862135333406811	0.617821732592573	0.665349063663209	0.88671683626205	0.855371541351673	0.886431768149461	0.712670835800384	0.90183023815534	0.887816053593492	0.853209254421231	0.826422406895685	0.87645961517687	0.845150589312394	0.853409785755038	0.859492126572994	0.867915809940682	0.866235582754507	0.914892733533328	0.793148520767825	0.894015859516963	0.94994548954738	0.979642429634766	0.950990917484856	0.801506303172722	0.82324646201592	0.960621449663658	0.726364671007929	0.943370546821465	0.846012006964453	0.796630634731332	0.861758312138052	0.874360493986356	0.882465942994436	0.423167426760659	0.624749451355863	0.919548998085403	0.75685059889945	0.927772708828158	0.685282473617659	0.842835612349129	0.740796384633833	0.869903249366818	0.822965898684523	0.693825570820146	0.925344264677712	0.480960596168869
