""	EGFR	PARD3	ERBB3	KLRC2	CANX	F2R	THY1	APLP2	CADM1	CXADR	PLXNB1	ITGB8	ITGB1	KCNJ10	SMAP1	LDLR	NRCAM	NECTIN1	NOTCH4	CD47	TFRC	TNFRSF21	NOTCH1	LRP6	PTPRA	ADCYAP1R1	CD99L2	TRPC3	ITGAV	GPC1	TRAF3	TSPAN5	CACNA1C	CRHR1	LIFR	LRP1	PLXNB2	PILRB	INSR	PTPRS	KLRK1	NECTIN2	KCND2	IGF2R	CELSR2	PRTG	ASGR1	ADCY9	MCAM	CD9	IGF1R	VLDLR	ERBB4	AMFR	LRP8	TNFRSF10B	TYRO3	SLC16A7	SEMA4C	TSPAN17	PLPP6	GPR37L1	ITGA6	CD81	TSPAN15	RIPK1	RXRA	EPHB2	KCNQ3	LRP5	CHRNA4	LRP4	NOTCH2	SIRPA	LPP	ERAP1	TRADD	LINGO1	RTN4R	SLC16A1	LAMP1	SCARB1	S1PR2	C1QBP	SORT1	TSPAN14	ABCA1	NRP2	HLA.DPA1	CLEC2D	SORL1	CD74	CXCR4
S1PR2	0.216608900249495	0.771038459899193	0.730890948835969	0.82652933459057	0.846680352724641	0.847319389548856	0.885770313085347	0.820774277026778	0.777024944723543	0.842258830443259	0.86381010136818	0.808603566020622	0.805008209351465	0.87068799336512	0.894389346797092	0.836927410558909	0.837773196142788	0.896380242288302	0.78665317998794	0.798569195032227	0.798774936401293	0.844397489605831	0.894577021597948	0.860830112647883	0.845731987743303	0.668190137452396	0.83680161263512	0.755397533546099	0.794132300253642	0.909719306348709	0.825076878250773	0.865527274572439	0.750299660293262	0.78261236993609	0.383514259102732	0.889417851096832	0.860827377880518	0.816376088934938	0.819624876811578	0.715191489433823	0.579257887516452	0.743899479710674	0.543553029075461	0.818121887210397	0.851731806113763	0.771051567979758	0.432369334334807	0.826571469112121	0.764524174768676	0.706016070706013	0.818989138395477	0.777097194963829	0.847398930268704	0.803884671452542	0.829919102559319	0.830698982503955	0.85770783883363	0.703237289929346	0.844411794918942	0.833238724585264	0.724837078730057	0.874348694533043	0.776442906089504	0.899104703646276	0.809646556255318	0.596802106161102	0.541318049972133	0.820486251216598	0.603134274505827	0.845624151571776	0.837795802237963	0.826902043752584	0.566482093452892	0.770877830128402	0.730026451695559	0.774991164656555	0.877198455974947	0.804565612093555	0.861348057825641	0.834631173800015	0.830226229991407	0.865759713826264	1	0.897759162513589	0.698561983596251	0.804359365905374	0.243055705223595	0.422235649391832	0.315288875200531	0.651723195206729	0.140502959352845	0.33456825719593	-0.0190258996605785
C1QBP	0.0793617750328895	0.783883371361307	0.83550386857291	0.823669781659227	0.887687522035731	0.840604643248212	0.980723219409189	0.821283394699731	0.843467319360604	0.931060271292755	0.890105940084696	0.776655185959834	0.825833800251051	0.896365017367119	0.964498526059992	0.87625736625655	0.844189095606839	0.900506024143043	0.724757566420287	0.794363306718633	0.739903303866837	0.943965127538048	0.923899899015201	0.852697193114117	0.869053708839925	0.651845434058073	0.842361941899075	0.735378614245722	0.728226528618523	0.975306658974063	0.869725900663106	0.883527909654377	0.779257023741535	0.849270379998317	0.298880989978539	0.929592623357456	0.872053023697764	0.763004492819547	0.843206036227095	0.662873506106018	0.542598948808305	0.741797943224663	0.476300244043822	0.831442426631185	0.887915782540174	0.755281060087503	0.327051386455155	0.802867342896903	0.797380617423474	0.727989294539493	0.794399208293919	0.840547607717209	0.869129643120287	0.881113424809347	0.831053232917959	0.895905378465003	0.886720287343928	0.681934851188097	0.918001939429163	0.888646192312244	0.804898603297691	0.948051454233908	0.804580513945627	0.932163248488935	0.881873357480692	0.564540554901693	0.412710117469754	0.876252970270074	0.404339060485495	0.839642224480825	0.910615748104612	0.777523666975398	0.549092707035902	0.778629045498099	0.643799319473374	0.74635461248957	0.925677756675792	0.807272334017677	0.937517115453283	0.88262977585914	0.876883555946628	0.938369856475777	0.897759162513589	1	0.610979338830735	0.754126175134041	0.0735539802928359	0.32315941414513	0.226844234226407	0.527134906290238	-0.00497447607107564	0.23631871241733	-0.145082492975908
SORT1	0.417416647116926	0.800926037980192	0.758056610194431	0.685863293464816	0.836150048480301	0.877994161137382	0.601906999145802	0.885610492692748	0.810746752113011	0.688945349050316	0.824058766902498	0.874799282482088	0.881873371844717	0.81695415742515	0.689460134566677	0.80357567797554	0.829513669866572	0.795855308685271	0.721569210785814	0.889129059244894	0.901862963746856	0.670840743293659	0.769647742839843	0.865242470797975	0.852301062783036	0.684430913248054	0.784136649141129	0.787479991738347	0.90310976928866	0.691653182764391	0.750834387850009	0.783825764815619	0.635301588249278	0.659885400066719	0.662958180476055	0.749471286552081	0.791172871927713	0.813584995697303	0.84759588175958	0.841757904804753	0.648725910257231	0.714719188597635	0.51542224242072	0.855684560235189	0.795385013333324	0.7983672645419	0.536250038380921	0.864360641793564	0.820895108807805	0.898086285255739	0.877876892565636	0.74607941329466	0.802188650230056	0.694573485238016	0.83682900137274	0.784324308807383	0.778761083721714	0.855324531466829	0.724942145858461	0.71430061471458	0.722151897310787	0.628919967047944	0.827957260855741	0.783578367635138	0.712505870419682	0.86848613891522	0.709725542827546	0.773871030564124	0.835564922079881	0.768536363328326	0.694306526649632	0.848104107713851	0.644667407408539	0.875115686365492	0.878078388860506	0.874374218181521	0.733913774518488	0.663875962671051	0.645632589054661	0.778508586508034	0.832000288539301	0.704227930899276	0.698561983596251	0.610979338830735	1	0.83141008097686	0.696209317282035	0.816184309315196	0.558951424780031	0.791079149513891	0.542468396645901	0.611700025622603	0.300910989051924
TSPAN14	0.359892479532906	0.807078741260164	0.752984975111538	0.770784411429181	0.837189092834981	0.864833053629811	0.731486174097038	0.838604323320784	0.801504399806003	0.755467564378812	0.832038326784193	0.837098921246239	0.84552722806164	0.840577394689808	0.781523582319647	0.808744853556908	0.832946246628225	0.845562922329184	0.774351381823578	0.819846711732343	0.862279863333268	0.752356916564267	0.831313280425824	0.855849306488406	0.849836713363638	0.717732603036448	0.833862821746911	0.75955032785749	0.830331665444421	0.811325731077779	0.772035400212876	0.838596308997556	0.748541369534773	0.773527434989385	0.547129160281499	0.822118870198419	0.832484081245014	0.828057679269729	0.873403242885455	0.789480469805783	0.637133373494722	0.731955696754263	0.493112911876008	0.839583245090159	0.828097796220171	0.78519105545959	0.447490990079056	0.858535264905644	0.795172801809985	0.81661062651614	0.853711038383681	0.789461082739758	0.833242676724935	0.725458723850074	0.848641983801001	0.83053995050417	0.798232961283311	0.748230414058973	0.797005244626348	0.798709467617114	0.687012149175204	0.722740384663485	0.799707769554868	0.864561706278792	0.762537815095333	0.767487212552976	0.692311645812667	0.821479157271049	0.692883880494807	0.768096421144165	0.75367549827311	0.828069672129083	0.611568033409466	0.82365287669971	0.843096243789014	0.86506918070921	0.799064084530694	0.696595173616642	0.75729282655693	0.806667445854374	0.834174758698022	0.780127689171729	0.804359365905374	0.754126175134041	0.83141008097686	1	0.556526721495764	0.710137640731584	0.56970853251339	0.722185538952277	0.464779360491715	0.60117324725907	0.288192439573406
ABCA1	0.599582157510204	0.422934439658131	0.243003831693578	0.324449710779858	0.343864118726258	0.475282311645234	0.0378783410429762	0.4325046940797	0.290745480754426	0.137217943654139	0.332095145678778	0.507861368744976	0.4387798308463	0.293985642268936	0.184583216352825	0.289467169830365	0.393632064104435	0.282232430613135	0.479475321204129	0.501644869814903	0.605369453432766	0.0975873879036874	0.265415528684197	0.394688869091841	0.425691008379584	0.434793711596954	0.36817388583967	0.410508012746066	0.53911565912616	0.170500027804836	0.214186355794573	0.36383839390631	0.277700264527922	0.211196767540971	0.698787443774263	0.248723272312935	0.362034199091725	0.458199174354131	0.415533213347431	0.62353898769065	0.39096030571493	0.416604699130395	0.36781999482332	0.394588340637846	0.36797233588216	0.392307904126544	0.471225101000396	0.467313316440393	0.373146552744645	0.508949584737972	0.484851177901551	0.259995566089185	0.3253469314848	0.244323861259321	0.397791103826901	0.291525435922233	0.334301608794633	0.561909913481526	0.21298065400781	0.228224122307452	0.296727355709535	0.0304193783968677	0.351534113106973	0.311174950675391	0.15735541430794	0.597238680725364	0.582507644058362	0.269705226499941	0.713301652545899	0.270237222141	0.162088549516612	0.434002744081359	0.4266080366429	0.499271335156512	0.609217493228011	0.469004872930364	0.221930446911659	0.303717455859345	0.0980607830702805	0.385531892417351	0.315967651593559	0.110244754505534	0.243055705223595	0.0735539802928359	0.696209317282035	0.556526721495764	1	0.811478350190195	0.62564162894264	0.483483144953808	0.777906316729782	0.693238168207679	0.60198170964249
NRP2	0.498904375251058	0.637122776262922	0.48932532544314	0.500096713816477	0.61059957928349	0.647790634630759	0.308297457465546	0.673251168347017	0.567125625177411	0.397461200730601	0.556962399113516	0.70152485385547	0.666648330345527	0.557782940183636	0.421334711425365	0.562219184698695	0.634600826281966	0.496878940207371	0.601239678186582	0.723403200411138	0.78590216456971	0.390705190230148	0.510578842428346	0.642556985387647	0.652475127351516	0.527544248846073	0.548271267661484	0.621498269714681	0.741488377163709	0.415556653095574	0.522441842744598	0.564845607658443	0.567278895738357	0.4017760070849	0.682531679571794	0.508195193369697	0.509476946852554	0.60998743874248	0.665324080235083	0.753906800665804	0.552699488509145	0.490021140426824	0.363533898646684	0.649330278389936	0.556407328474546	0.652375517281005	0.46829630826552	0.664189347190484	0.630416085468377	0.694897593936793	0.693710520340039	0.527167430122993	0.57636809559966	0.451530939842898	0.660255269460446	0.530292597737686	0.521427631155139	0.711311706994088	0.48130244030767	0.458701521226482	0.540790644317728	0.328380412108139	0.603362954078869	0.52257550497434	0.431885108162453	0.777571204316867	0.639179265536597	0.539539275420013	0.736801938229437	0.507195579642747	0.4177078371041	0.641708312058552	0.542895124466286	0.669198783230595	0.791025350061412	0.688725269720207	0.424513996754181	0.410881819192228	0.337141288116771	0.593723242380084	0.580951665623253	0.412152887732817	0.422235649391832	0.32315941414513	0.816184309315196	0.710137640731584	0.811478350190195	1	0.626146533455539	0.704335244149452	0.727125787269407	0.668063120655058	0.51126811037522
HLA-DPA1	0.170167307597398	0.369742978991083	0.288512556898731	0.276258373135662	0.349563414506798	0.417579770797698	0.195831246154214	0.388859976287665	0.298155297609338	0.236810834229033	0.335882368552283	0.371451948049233	0.393863513232425	0.343984754584691	0.260939019357664	0.315805371844749	0.378143536663591	0.318668256029714	0.423902830127579	0.417112719526928	0.456024040050446	0.238496065627041	0.328777619084255	0.382034894732504	0.377511215780915	0.27942700591153	0.321906148102192	0.331946093205466	0.413823933950203	0.261096816585696	0.2668721923029	0.31428431882172	0.321569181744352	0.287318079426103	0.315033008169008	0.305243949112462	0.359707437979333	0.357198238439918	0.432983784709352	0.410714012724951	0.369671806643028	0.417037355992823	0.140449748212121	0.409487872678665	0.343572493604873	0.402408779642279	0.186051133647177	0.390238056583513	0.370599868891347	0.461984268421428	0.391732604794123	0.301531835766048	0.362897367905501	0.256714657609877	0.362327334952559	0.343920099447977	0.322191856855232	0.391722890222871	0.265732164091713	0.253936736223753	0.31720822764214	0.209230086362491	0.384547495786124	0.343017183876462	0.287004624243212	0.445051112280441	0.37307887204531	0.307371911822002	0.516989428185897	0.317914051623075	0.222892472017154	0.333018708895019	0.310031938630854	0.472906543089828	0.517082123983675	0.477889952252656	0.319291118468421	0.227196693001154	0.236140548345635	0.363032124775484	0.345036613692273	0.261856918407412	0.315288875200531	0.226844234226407	0.558951424780031	0.56970853251339	0.62564162894264	0.626146533455539	1	0.456562772105178	0.787645510049357	0.9843032103263	0.751401498625144
CLEC2D	0.404806303437611	0.643969053783901	0.57035558060401	0.622124721233594	0.714899013654628	0.737978885546391	0.533904097062309	0.757747500079602	0.654786797503463	0.612684636638193	0.697761952851302	0.774694497881949	0.71885773450872	0.697489201745026	0.597153306077388	0.711816053577991	0.75980409647499	0.700759230436901	0.601316963279004	0.745434801999466	0.776235756042917	0.565255566407224	0.703537317826905	0.78394607869598	0.723150373604182	0.618696694358313	0.577636641710203	0.677834515931816	0.829611195269669	0.593686099035811	0.695096702492051	0.680451132946021	0.589695934390866	0.521630016818607	0.546619879611337	0.665225742619413	0.68629997700027	0.719978660314009	0.760542594472935	0.706186880892013	0.681602527370722	0.61745478689935	0.46747211558331	0.751810332030926	0.629936624055159	0.653929091362448	0.456834162629876	0.773167865705572	0.622001339933574	0.675045110214748	0.791989012092897	0.62172362835518	0.732701690978651	0.614828024758328	0.762617464662823	0.620475314268095	0.633914011473157	0.726855386122389	0.586263525849147	0.63403158897238	0.552526082233089	0.580235356271814	0.733353837263203	0.673707861050299	0.564448596807319	0.813994835338825	0.635288736751465	0.635926591157821	0.791611670709855	0.733998835413003	0.589911426431015	0.770216964377488	0.602186810115702	0.707265307541672	0.802791039220821	0.79504014300171	0.595576370878009	0.609779995704141	0.597651710530912	0.663186792581254	0.682612395777284	0.608225466365769	0.651723195206729	0.527134906290238	0.791079149513891	0.722185538952277	0.483483144953808	0.704335244149452	0.456562772105178	1	0.427785188195234	0.4776323076874	0.244707539125588
SORL1	0.413599380574185	0.241226798267467	0.132129763573953	0.164891532056295	0.200289964956076	0.272462966862301	-0.0276749047063811	0.256425258129489	0.168393515599994	0.0668421713987891	0.184789304685338	0.292902524018283	0.274589501227373	0.180109739828681	0.0537134502582675	0.193143003450703	0.237643935024944	0.160930216940953	0.357536900776604	0.330739962313926	0.447251861492758	0.031446915789448	0.15167583558534	0.250430424106915	0.236581967270911	0.356782192407253	0.179213878666622	0.198799166892052	0.355712558669565	0.0768699495597962	0.0979799165043267	0.209671589227202	0.211056194883236	0.125890665317602	0.509277879214263	0.139389864075142	0.204146604221571	0.298104210661711	0.296998900273491	0.408323582068203	0.336013630511375	0.295744854214584	0.118909571406261	0.254238656231211	0.225316249982919	0.25200791622018	0.243852284441976	0.288155687892566	0.28475083281777	0.394306011566949	0.31832839527878	0.176701656624284	0.213487328598567	0.0872116885638214	0.250784170368383	0.155850212432539	0.190165807239391	0.313298446675582	0.117073685220107	0.128880088681587	0.158080443714804	0.00509587500715174	0.251935746036864	0.200043644756038	0.0750064341971072	0.409808350914398	0.505046711598193	0.189905706721575	0.544030294890347	0.134552209419526	0.0710896707134799	0.261836561501288	0.225104932924481	0.293542203226982	0.511180387846839	0.39224347035122	0.076784324671662	0.108886324033519	0.0718668200226347	0.218418282669635	0.204787289735234	0.0660588663001454	0.140502959352845	-0.00497447607107564	0.542468396645901	0.464779360491715	0.777906316729782	0.727125787269407	0.787645510049357	0.427785188195234	1	0.812585166560004	0.809690382449155
CD74	0.207338512996612	0.39500871020686	0.315596591814182	0.295773562949777	0.372617752477519	0.459022712441312	0.200844954716511	0.420599236648588	0.322705238423659	0.249631830668166	0.362549800050598	0.404294579979574	0.433581349278817	0.362476964646964	0.277044369093545	0.338752106735101	0.399011670142327	0.34309885367891	0.464836076028474	0.452616562983102	0.502044588749951	0.244682369971437	0.349145492788699	0.41104710034893	0.409959331611633	0.314780946505961	0.364722256918529	0.365434572365665	0.448550995066983	0.28076543578022	0.278030169512835	0.337735998851988	0.341190380629439	0.314550647930056	0.358771832145329	0.320357330132134	0.389580956382824	0.402464609166326	0.451857029483507	0.45760442738989	0.393167775263609	0.449586914189464	0.177031775360509	0.435948922395598	0.368379135594194	0.411408219035143	0.224214705777865	0.420520027493265	0.400705648698877	0.494584339147811	0.424111833751003	0.320691003828695	0.383368323023744	0.275155247365031	0.386307366118907	0.363990331085052	0.351716682918136	0.430344725917616	0.277264943970264	0.277004917359488	0.344559349536564	0.209470902819912	0.407876654705006	0.365845960833332	0.297637168037705	0.478722509973531	0.41663913149582	0.326110397045554	0.562677856691898	0.327804179224728	0.246710279096434	0.358966493302397	0.32011463974872	0.507466136061026	0.547583052624829	0.502044809435887	0.347034600065977	0.258299547865048	0.255557278660186	0.400578850806272	0.367988306444807	0.271748888921753	0.33456825719593	0.23631871241733	0.611700025622603	0.60117324725907	0.693238168207679	0.668063120655058	0.9843032103263	0.4776323076874	0.812585166560004	1	0.777409216440686
CXCR4	0.0828803350487812	-0.0162607779955212	-0.0455940970925747	-0.120432034366995	-0.0283959285707052	0.0654832466147505	-0.162593534210975	0.0202755694820608	-0.04436181575975	-0.13234158037146	-0.0381801688209832	0.00388615849448022	0.0581741256262133	-0.0391676613542906	-0.145849293628584	-0.0491015880545438	-0.00150037923616448	-0.0378667468621748	0.223714769127862	0.0637580045588298	0.205711999117736	-0.12459309443861	-0.0580620274412628	0.00435193082564609	0.00162947255436617	0.00152857099092535	-0.0182435955854442	-0.0213930397324419	0.0676528457165146	-0.0921232823259925	-0.115980254822157	-0.0372022251700534	0.0876189635622538	0.00719211269110123	0.122314761679714	-0.0874568376142504	-0.00477082442242644	0.0393219562130267	0.0562772910050185	0.181418049511015	0.0913528925482248	0.103865881505841	-0.141439995865132	0.0636673022648189	-0.0252259345221581	0.0548717004244587	-0.0628437909513227	0.0328345390072826	0.103458643672197	0.147045693086244	0.0466928851598276	-0.031523532122191	-0.0251034231402724	-0.0761858217589425	0.0143522789981394	-0.0131471955579941	-0.0429507209972807	0.0644585241861619	-0.0725519765622573	-0.0733623588566016	-0.0178275606647482	-0.162819068175066	0.0153904962186474	-0.0301805603394316	-0.0601123329170115	0.159937136087601	0.254798460141554	-0.0481021112858913	0.282331203090305	-0.0956246561723155	-0.128135746723103	-0.0407343704984526	-0.10921835748733	0.0940877890556859	0.243125566137688	0.154414244044005	-0.0275113867723714	-0.136220948972764	-0.101315581163403	0.0485332695453084	-0.014298952008197	-0.104363885502038	-0.0190258996605785	-0.145082492975908	0.300910989051924	0.288192439573406	0.60198170964249	0.51126811037522	0.751401498625144	0.244707539125588	0.809690382449155	0.777409216440686	1
