""	EGFR	SDC4	PARD3	ADRA2A	F2RL2	F2RL1	F2R	AQP1	ERBB2	CHRM3	CD44	ADCYAP1R1	ITGB8	KCNJ10	CADM1	NRCAM	APLP2	PLXNB1	LRP6	CD9	CANX	MYLK	AR	INSR	ACKR3	SIRPA	CD99L2	SMAP1	TNFRSF1A	NOTCH2	PTPRA	SLC16A1	TGFBR3	PDGFRB	ADCY8	SDC2	PILRB	ITGAV	AMFR	TFRC	LPP	RYR1	CXADR	NECTIN2	PTPRS	TNFRSF21	CELSR2	VASN	IGF2R	PRTG	S1PR3	MTTP	TNFRSF11B	EDNRB	SEMA4C	NOTCH1	S1PR1	CD47	RXRA	IGF1R	ERAP1	ITGB5	TNFRSF14	PLXNB2	LRP4	NCSTN	ITGB1	SMAD3	CNTNAP1	LRP8	COLEC12	LRP1	TSPAN5	PLD2	GPR37L1	MCFD2	GPR37	TLR4	MRC2	CD81	SORT1	ABCA1	C5AR1	RIPK1	VSIR	SORL1	RACK1	CD46	C1QBP	AXL	TSPAN14	CD74	TREM2
C5AR1	0.171501502905125	0.213452010571634	0.299939994283788	-0.0626895809074361	0.0680214135442343	0.193556111260615	0.172533534950492	0.119249655068564	0.0594524051941004	0.186659965088607	0.227669221371608	0.189595296999289	0.260991193045685	0.115649630473936	0.299842251516494	0.254466373800859	0.34805827899049	0.252935325265888	0.267572146496138	0.408203371944117	0.341533712139584	0.456778516141313	0.219708973501276	0.423718894660818	0.0934016938339768	0.518904877005228	0.285147870669677	0.384811394636411	0.459812791211984	0.399263156150311	0.277850076015352	0.331957472866544	0.159167830713505	0.288614421796318	0.174816067090172	0.243181486966829	0.385863764738323	0.381094331127726	0.294319174664624	0.483810747518123	0.483698557972425	0.495469441259421	0.412685492999032	0.344874794969863	0.351878305437191	0.239868822122835	0.345240469180396	0.262898354467538	0.649931004804415	0.402566545165603	0.0858689395992685	0.182981747726895	0.323825245441064	0.173563965861586	0.562865055982028	0.368300489145546	0.120975999956864	0.428235202588626	0.511021082711108	0.306247604555468	0.42805060373798	0.325938772139922	0.547681324757978	0.668243566996299	0.212018307381252	0.327743171182048	0.825119162171304	0.671687386028229	0.175653365027181	0.295431200054228	0.157967809343894	0.372726252967303	0.242216188342024	0.242815888572094	0.134388960993259	0.369876548398287	0.216436247652848	0.786577341978894	0.405474982080101	0.338901146697028	0.625672367830748	0.471187921315789	1	0.596787539498684	0.706493542336227	0.805848143453147	0.704755913872	0.653269883026169	0.223358649569047	0.856369646416138	0.882342226310335	0.812862312149054	0.8845581736745
RIPK1	0.818339180490342	0.767664487128812	0.646486889792559	0.00551210088886646	0.667740618369536	0.709456671940717	0.660838989829348	0.799959772140414	0.451125605328191	0.746010948726817	0.81843120709259	0.710900682768774	0.587318633164808	0.699908622165395	0.780886542782515	0.813743621913884	0.846125594426398	0.784371227310272	0.416212930650232	0.832377601427889	0.804502038864287	0.80679215332286	0.587438744670649	0.578873353220455	0.554886846916023	0.876205660702765	0.890375951841445	0.748772637278661	0.931072521959548	0.719196570693755	0.820132632326575	0.708590907985983	0.745643442642335	0.672049670243133	0.202677478946242	0.839797972628548	0.730004273429151	0.893737548238866	0.618651872473096	0.822318505806921	0.857168772437708	0.773967481366968	0.791492304007291	0.830095513447859	0.41966380635094	0.862045825101164	0.819468335076593	0.719877050421253	0.94452015638259	0.55277127037305	0.454700730978145	0.775345281997485	0.853497041359802	0.721407075199046	0.654026964858335	0.663899512565045	0.599113162348807	0.887914822316648	0.778800290447491	0.592013464171921	0.810220355074326	0.779322541129862	0.942465985995325	0.869765311040012	0.798663753446694	0.836745208955455	0.834107159309963	0.736712079361591	0.681733439575415	0.869904999581495	0.231165993578315	0.912282560221171	0.752481269144749	0.616501623981891	0.779344385271944	0.781404413087729	0.819965315831732	0.884334667293729	0.858137689091899	0.856680306962434	0.943692265860584	0.731787697217685	0.596787539498684	1	0.947330733464738	0.855847435896069	0.776391122200761	0.855259159569246	0.76116554813166	0.780329855414086	0.806468652129981	0.790315434022671	0.684993565284091
VSIR	0.709378639865347	0.691795072177578	0.616687264848486	-0.00988651256727615	0.587128636434627	0.641440486049356	0.596921029289312	0.701773232027383	0.405596927110215	0.645399723525305	0.734754858194628	0.635773080152086	0.54710831277187	0.603383980552504	0.710266202488272	0.740997783259768	0.796810292255897	0.711743152090307	0.403204931847012	0.770843581479923	0.752450809877042	0.753512211193836	0.516450667347664	0.559170726281476	0.464481999077968	0.854878369912484	0.797443222023889	0.691607737717004	0.895028678703927	0.69964068632531	0.744665243089518	0.654759491803888	0.662801098663393	0.625950999733156	0.204554665148227	0.768400999097523	0.683193797673959	0.826255683500117	0.594197464079329	0.788774113060321	0.810684758426421	0.756177252566775	0.729722527575238	0.747840807012629	0.397324518264649	0.762267807043396	0.76982195469712	0.666540002745301	0.917995328866787	0.528710523720077	0.368803588418378	0.707261375479496	0.77409532917693	0.648453693352771	0.669561247230469	0.646292823989275	0.530047457698957	0.824676858767455	0.774136915773234	0.562982499206286	0.794177451583299	0.737383470802835	0.924040230274558	0.897087860736592	0.711693221093088	0.771140854968436	0.89075659150134	0.734502356832179	0.582339882621585	0.794121505639479	0.216616862713044	0.851344238208064	0.681129909178586	0.575646404759588	0.675470348020819	0.742968926312039	0.72966042557317	0.937632591177412	0.810789452888522	0.792645206312256	0.92637440241586	0.72395022012088	0.706493542336227	0.947330733464738	1	0.926012449762331	0.826550856886665	0.869767151634521	0.689463244638274	0.872793851874644	0.879968239742837	0.859715317693474	0.785985995772744
SORL1	0.630926424381866	0.694910498552917	0.683390921507338	0.252311749461605	0.556800566929614	0.642744233524187	0.671875863446231	0.610472639345259	0.523815957611018	0.622074085888171	0.715798219611914	0.672189495731996	0.653336958418442	0.613459082692467	0.73321506062963	0.725044845005602	0.79371510160029	0.725514154707043	0.592482565591006	0.795763162796213	0.775602635714123	0.82497494832988	0.646900289747247	0.736925966154092	0.552078189671014	0.879072022925415	0.722943577818215	0.750158203216525	0.824916293019758	0.789974861517937	0.733627630294441	0.75029338873836	0.662631648316103	0.694440521473077	0.429072794869599	0.714386181084086	0.772837061503574	0.800914817289311	0.717271409983921	0.843320168613738	0.856142550893367	0.858074047811001	0.780031909958032	0.696060923643349	0.546106823059725	0.646858801085806	0.783740983714435	0.689807916681559	0.916461716513911	0.701074199741589	0.478742395140396	0.681921463570867	0.686983180551057	0.673150585183668	0.822545674662885	0.764134694638309	0.549761006164798	0.827943989853887	0.852299063162724	0.685274740881633	0.840788303976218	0.769162569545071	0.874412600910686	0.952599822745626	0.691057108276661	0.753084364209108	0.966518065414831	0.83499375573613	0.620193349914698	0.715570520750273	0.401272818012583	0.797920498229772	0.692716074327237	0.694826760276927	0.621486628214533	0.791345007439076	0.687353484306356	0.948488617908518	0.813150870961035	0.738925640515186	0.926010955138928	0.836124185701763	0.805848143453147	0.855847435896069	0.926012449762331	1	0.829802312192746	0.940101229168466	0.668653247990074	0.849724648298237	0.856768053492777	0.804421412507986	0.775247671058934
RACK1	0.587555570335083	0.491357551653508	0.365587377683787	0.0189551637564529	0.314241967091085	0.316715738139175	0.448515784684842	0.554932082138287	0.433264426419512	0.4345937947507	0.528914821004064	0.450355589754328	0.295748830609635	0.522388188621354	0.573845023575708	0.485331917932281	0.599569746767029	0.556117904118591	0.258593734000815	0.736416345709159	0.533073850188325	0.581809613611414	0.359115829791347	0.426460229374608	0.436318289007536	0.810785212463177	0.623911356354806	0.695812078067094	0.81067456008063	0.51883658825607	0.604842604275907	0.478008876348418	0.489937528025206	0.364519394747142	0.0653897506686981	0.508318360069293	0.451495703408021	0.655668387227201	0.470537499410902	0.708870125607185	0.668582350084058	0.569781284566145	0.493736202838757	0.70183582513341	0.15219052638622	0.659527603214737	0.546036201402797	0.443298192626289	0.759647379673878	0.401722258278226	0.434625594052549	0.536699356441837	0.609434602424659	0.477724080847573	0.493318642704251	0.445799913122252	0.468570731686767	0.746943552385261	0.551085391002172	0.343421022862955	0.665576548922513	0.561520825409045	0.724124062336657	0.780379844232882	0.479181397574352	0.620748625231605	0.827329807746868	0.536798558698147	0.513292320329522	0.667379357369263	0.214295135618492	0.69256044243022	0.579998028908943	0.495088096015681	0.544655939541296	0.560363958263833	0.607291848650471	0.749279373753481	0.563123078392894	0.767617579342956	0.77120522030867	0.541033808364532	0.704755913872	0.776391122200761	0.826550856886665	0.829802312192746	1	0.700343999723761	0.678959886272494	0.887670537845621	0.814196064754346	0.914893892905555	0.87639013551531
CD46	0.70591735040314	0.811808643307191	0.86101341842881	0.383725972281958	0.667197254582805	0.793299730885217	0.809334732814896	0.690997346250334	0.635180335368874	0.747915773356896	0.823483006367878	0.802969451610774	0.800764122577511	0.70457264913056	0.821407556511872	0.841047752416632	0.871479693841582	0.825937340452382	0.726267076081209	0.819274228246023	0.885821224979783	0.932430673765952	0.787996494255451	0.820808392201165	0.666881416031754	0.881380657313768	0.808188580734092	0.772513185274838	0.826464891999529	0.86611250474363	0.827106998083947	0.880976908450362	0.766653637593424	0.805615321029466	0.592434422297144	0.820780320746444	0.893552687805108	0.864989977719895	0.832119696857772	0.872727932981938	0.920240804090632	0.932392939698576	0.882460993811316	0.728181396166946	0.656442921704276	0.69708150653973	0.90145405431763	0.797954737686414	0.952698955801693	0.820053692779643	0.587145164752354	0.781803873596454	0.735175154249735	0.77415900873755	0.858407540402363	0.877422541590666	0.621728128410513	0.866837469347742	0.92327074937368	0.842335674693108	0.907624411544075	0.84085216973653	0.876506007680261	0.953742328240179	0.811922090572152	0.821957660658148	0.902511884940397	0.870163173548532	0.730443770731139	0.760648343016798	0.525252520503924	0.851166993309656	0.772985781805576	0.792786867567398	0.718037153503545	0.878547580102483	0.774442905877615	0.899367698695694	0.899413209925661	0.753171147294476	0.940190711468669	0.904603901153239	0.653269883026169	0.855259159569246	0.869767151634521	0.940101229168466	0.700343999723761	1	0.716601395360118	0.681579140987684	0.727763802989055	0.634594283303884	0.578782938296836
C1QBP	0.956998660238836	0.889327090738017	0.676363608136333	0.369993641414323	0.751888029908752	0.695119606938808	0.863338027274629	0.941435855579802	0.846832406891746	0.867530788464818	0.899670432947979	0.877724312369971	0.682296199440066	0.955119550025026	0.942505296670687	0.856816843456971	0.902572089262535	0.938100916747075	0.614165962127559	0.952244336006344	0.86855647221814	0.785121879821751	0.727304076117739	0.663188804060271	0.892352734568176	0.918061067443752	0.92429630090691	0.950616617405315	0.917046236858893	0.823561348908022	0.954413662122636	0.812903556157631	0.919425525373419	0.639872734033917	0.378149137983487	0.838429593628343	0.73978151687602	0.916179353136141	0.815846412542008	0.926768697164569	0.894470391595132	0.758660150859509	0.768271877937404	0.931556562832867	0.3633576060295	0.92439994907843	0.845148627790633	0.807685656955772	0.775384447407443	0.573483369065097	0.85912036148233	0.921866350255487	0.907542634868894	0.88528999188509	0.614791571719776	0.752894826295022	0.9000519988581	0.934122179231118	0.768082447274639	0.623490995657979	0.844663416580243	0.880362808456225	0.826217563253651	0.796222936219168	0.881778583385243	0.941631323814093	0.662726176725498	0.53322713153623	0.921004741173464	0.931727107809175	0.580034050042849	0.923814466529548	0.951202133860111	0.822491013003811	0.964355533218978	0.860347545744705	0.961161290277352	0.569488796627198	0.829533736105631	0.97083296029535	0.802796294667188	0.759103487842455	0.223358649569047	0.76116554813166	0.689463244638274	0.668653247990074	0.678959886272494	0.716601395360118	1	0.418530908603541	0.410392733982778	0.515971521279758	0.321606527517191
AXL	0.394088115882775	0.335733154131688	0.296222738409801	-0.179333702137497	0.233870559983237	0.289818065550632	0.256114091598506	0.370338675350217	0.125784797712698	0.285591751354322	0.395835582495948	0.278099000397985	0.212591089941884	0.278762695292472	0.388022466446427	0.391331643728382	0.483472341510298	0.379723364101391	0.122540908360963	0.540366301075701	0.420151985818188	0.489296433216756	0.214678885473974	0.338953039300816	0.154114656786202	0.664600233564639	0.48107200254944	0.45813127560175	0.686190488477763	0.40538858156936	0.419150104695798	0.34181075873956	0.311921648760895	0.344749921434612	-0.0280775805208351	0.43226194259176	0.381030590717942	0.537119937703133	0.286920792509172	0.546666938150365	0.546517293352754	0.51038981245384	0.437565977394257	0.5039584874799	0.184665750122333	0.494977140193689	0.446278237278512	0.332444755415416	0.733301725322967	0.31172455276071	0.101614978223211	0.370851914020177	0.482211366778126	0.312275623914128	0.471729205144318	0.347078829938206	0.220967237749652	0.584683487803938	0.502724979585117	0.278499034992825	0.549415647234461	0.434696352084768	0.701060876713617	0.717775627325413	0.355349572867146	0.454089380507325	0.83311563936369	0.586747943633648	0.269914193134953	0.514823122112741	-0.0300228186290941	0.570980140163869	0.368361980471515	0.304460587538437	0.33716322382783	0.439081481638499	0.412274360404702	0.866083517799192	0.501756685503661	0.56454844178363	0.741860322398922	0.471469311156826	0.856369646416138	0.780329855414086	0.872793851874644	0.849724648298237	0.887670537845621	0.681579140987684	0.418530908603541	1	0.956240655180945	0.953758859791275	0.977116187166038
TSPAN14	0.422924864191149	0.384164260696642	0.388255206784659	-0.205051715122715	0.225321714933723	0.329412829682565	0.277721703846815	0.389135854868333	0.11719610378381	0.348382404242269	0.423996778463914	0.324423030156709	0.279689511537848	0.286634954045409	0.436806501844151	0.433511356840701	0.523669735244109	0.415590706675661	0.185253477154285	0.545379948982229	0.481544850769464	0.551907811712558	0.232834871870879	0.374282519243499	0.162524198170629	0.667469120766929	0.519782729065238	0.467843725636583	0.692400173785178	0.447589006405035	0.46695965989389	0.39112017398725	0.341035399701322	0.358780295287565	0.0418148030085658	0.463728060998393	0.431531839848431	0.578854735822441	0.322638679819053	0.581137736766523	0.593900590180446	0.564951623138807	0.505474899762932	0.563863197051521	0.270949881415616	0.525370611405712	0.506799188493336	0.400470290221084	0.79880250951183	0.378052954564307	0.14187519767098	0.403990630243349	0.556509740568366	0.31505233278492	0.495975674388198	0.384393178934018	0.24988000688826	0.587997576715262	0.565104235480875	0.319195724741113	0.565145747538521	0.440169249215637	0.743052638732815	0.750894887746653	0.396908347101941	0.478739116707621	0.86313732240147	0.658420549856616	0.279100873392599	0.54955322097821	0.051322186084324	0.603056728342996	0.407717110621465	0.292447958425298	0.359097197321679	0.479794736653236	0.4406945180749	0.870566921580241	0.558837395711647	0.564494419156375	0.780051634458149	0.499707543223023	0.882342226310335	0.806468652129981	0.879968239742837	0.856768053492777	0.814196064754346	0.727763802989055	0.410392733982778	0.956240655180945	1	0.939008000077553	0.93671579236122
CD74	0.491315773348267	0.355439368000573	0.251686602371016	-0.253471310302158	0.19719059648236	0.214503103962098	0.249409374297872	0.450707231889641	0.171766954405064	0.341494506909258	0.404195890214762	0.290091499168465	0.157237288477279	0.346638667307406	0.444616515712662	0.379559389620777	0.492937063419153	0.41645639464915	0.0821571729561987	0.596404260060275	0.423892333925558	0.462553371919437	0.158297080261101	0.278963589362867	0.216104775104735	0.700262488670902	0.539066955547159	0.544577707102781	0.746917396580985	0.386543703938285	0.481343101284218	0.319433540207884	0.34296229066921	0.239929308372692	-0.113955592616844	0.417173949453541	0.333337175261381	0.571611488043171	0.279514754156409	0.60277999713034	0.566466945616195	0.463081650874191	0.406551891343607	0.630555162195943	0.0842802604726156	0.601495231164652	0.438639950681405	0.335364740707652	0.734965615939403	0.245080475370194	0.225598857829918	0.406594257543878	0.588329643966478	0.309637204966237	0.399542843922177	0.29784161123418	0.295957215868987	0.623419174595449	0.468820401721736	0.186192318862096	0.533920670365816	0.423110452434912	0.710673982376912	0.719825687940923	0.363035065147292	0.510762623116615	0.80482111905339	0.505102629296074	0.334295431539537	0.597862100665532	0.0322652397234062	0.616155083327562	0.442034072715277	0.289221595300713	0.419952118036283	0.426842304068842	0.485369382746722	0.778058791002923	0.488519006027259	0.659525413761884	0.733108673923725	0.413115790284966	0.812862312149054	0.790315434022671	0.859715317693474	0.804421412507986	0.914893892905555	0.634594283303884	0.515971521279758	0.953758859791275	0.939008000077553	1	0.954259496223189
TREM2	0.278301404369263	0.206624997502568	0.166473327995094	-0.264023599597289	0.0763154499831258	0.129247837282521	0.117113711700437	0.243798677952194	0.0253409030035197	0.167751030833341	0.2524948999869	0.148403735796804	0.0878114988352983	0.160697361284394	0.275751475727096	0.24353562571451	0.354315771436753	0.251100174461504	0.032644892668774	0.451641550307516	0.291300519157153	0.378071776668332	0.0877822884201143	0.237202335460117	0.0531709901630266	0.572130205870463	0.357560398665805	0.382074041193681	0.587035760840707	0.290151412003522	0.302506940614693	0.216324361024081	0.178052345606269	0.200251490467456	-0.107368382780909	0.282448125978736	0.256098519774879	0.418727599153387	0.174323824183397	0.455844893685388	0.439868835861171	0.394880756394252	0.318886200911795	0.435901189967968	0.109687178004889	0.392169981158322	0.312400862273586	0.211313204450937	0.642709614771536	0.227270389179832	0.0379490471541125	0.233734556693432	0.390445106910567	0.170013922095425	0.382054283368922	0.220178239098996	0.129393727807329	0.478447533677071	0.391522037541218	0.144107019817053	0.423398150332104	0.300989849875475	0.595575265396204	0.629270363164504	0.212602446418793	0.339733826286438	0.785069372667836	0.513762175045092	0.153184398808095	0.406236486297622	-0.0648647539238508	0.451287867413976	0.256935249082685	0.178648762661978	0.21003638616075	0.317066405712616	0.290121756749737	0.773758153642731	0.373540048908425	0.4740465735726	0.639579792260047	0.353670537287845	0.8845581736745	0.684993565284091	0.785985995772744	0.775247671058934	0.87639013551531	0.578782938296836	0.321606527517191	0.977116187166038	0.93671579236122	0.954259496223189	1
