""	TREM2	SORL1	ITGB2	CD4	CD68	PTGER4	CCR1	C3AR1	CD33	CD81	PTPRC	CD93	ITGAX	CD69	ITGAM	LRP1	PLXDC2	ADRB2	NRP1	ABCA1	LAIR1	SIGIRR	HLA.DPB1	TMIGD3	GPR84	TLR1	CD74	HAVCR2	TLR4	TNFRSF1B	TFRC	ADORA3	CXCR4	ITGB1	C1QBP	RHBDF2	SCARB1	LILRB1	FPR1	CD163	AXL	C5AR1	TNFRSF1A	PLAUR	ITGAV	ALOX5	SORT1	MERTK	IL6R	CD46	ENG	SLC1A5	TLR2	P2RY12	TREM1	TSPAN14	UNC5B	ADCY7	ADGRE2	STAB1	SPN	LPP	CANX	FPR3	PLXNB2	NOTCH2	GPNMB	PILRA	KCNQ3	NRP2	TLR7	SIRPA	PECAM1	NCSTN	RACK1	SMAP1	JMJD6	SDC3	APLP2	CD47	CD9	RXRA	TNFRSF12A	CADM1	PTPRA	MCFD2	THY1	CD63	LAMP1	PDGFRA	NCL	PTPRZ1
CD47	-0.104460517563273	0.201719422423677	-0.155289448621482	-0.0441277908589521	-0.0991416410462326	0.0629741428239931	0.28141941881573	-0.0481882701767838	-0.0697195232831348	0.203605466461817	0.0189340026129489	-0.189098014109372	0.167600922077256	0.0440495367972169	-0.0794452274027429	0.554651316202899	0.0666440787062622	-0.396275803213463	0.0581059916682619	-0.0340901461908778	0.0811008871172941	-0.312888296016415	-0.0280123956637795	-0.175357171197638	0.123137417535633	0.121288880330481	-0.0162910553783452	0.00084409831741823	-0.0263532248882058	-0.152317861265786	0.178361983044839	-0.082795806171773	0.13196172768954	0.558267052722629	0.748037119705308	-0.066616507446614	0.263098686833405	0.179392830104216	-0.0644971705671847	-0.0969247331635447	0.0900896864927874	0.0664121063511576	0.4464339964259	-0.0754164159680632	0.478834501038459	-0.0892475168760877	0.491812823911909	0.0366001679108786	0.223862977633446	0.347966896894005	-0.211465296172577	0.224380331961361	0.23218660817595	-0.431613816724076	-0.135083088712212	0.221695509995234	0.103561542206733	0.15646116040597	0.159343276353628	0.00257716066020702	-0.248814591469258	0.777843489985041	0.749696017394411	-0.0159574016097148	0.14358368365287	0.483743665963102	-0.123455537656006	-0.165910791187688	0.174714096571655	-0.0356212900645866	0.222943364848959	0.106212567885217	-0.133042177987289	0.449933863727094	0.520151626927094	0.606941181127886	0.383799039229883	0.832913776402092	0.6718713207617	1	0.865476216968056	0.262102962112201	0.818704049357477	0.575291616035067	0.878770543896448	0.759376937004678	0.756009621799032	0.733751478339523	0.456776922083749	0.971614482406252	0.78608996306624	0.919145072698971
CD9	0.205988102497485	0.331878542608094	0.156667321677877	0.18405063692226	0.237387482147696	0.257233079195407	0.412427691048085	0.222209020450923	0.262761055203424	0.485566808332039	0.230593256119105	0.0260985161702231	0.351158489425347	0.126415264337212	0.208292640371788	0.712692835019836	0.292484213920181	-0.21832556362094	0.258415984626635	0.151908184767024	0.242218824477886	-0.22611114793204	0.194704161168846	0.0696686005298413	0.197448820898545	0.266360758887598	0.246552266129847	0.223451949495282	0.226074741762097	0.154016253613424	0.227033379221981	0.176484564501763	0.264019130094786	0.763259088792584	0.843877781137089	0.118360364619654	0.466975570259993	0.422715583510061	0.22350668063445	0.134304668782733	0.346697331833142	0.343369675737439	0.631589873120542	0.0995272690508395	0.650788303225622	0.0556877991447314	0.709945607372367	0.234219333919956	0.375238441361044	0.566865628188109	0.0584893155508674	0.446722174818455	0.445414327470989	-0.379592059153833	0.146940292087397	0.263924697803955	0.329500143427519	0.349858558391738	0.26874831714875	0.209886071897717	-0.186984795934409	0.841516249963549	0.908919618596972	0.232609602321362	0.42963785673323	0.595691947836841	0.108463537409095	-0.0162016108612479	0.444180969791324	0.12845670174298	0.235815015508771	0.373147702930957	-0.0121446767534569	0.562644536333842	0.708367663028913	0.831551429857295	0.423502794172305	0.880113978464222	0.844541027795552	0.865476216968056	1	0.332218149625704	0.811796351867949	0.722920595060256	0.816496780960638	0.810289564989082	0.792773036708852	0.901537028634525	0.637667274915492	0.863198288019842	0.922852763058112	0.877480719055748
RXRA	0.311128855754318	0.308037944508423	0.338029364366257	0.352608725110776	0.403721929131095	0.330261648724318	0.266080426261112	0.373134960398158	0.334778234503973	0.522941823622864	0.28343812436777	0.201189998252902	0.245748678301955	0.152523179782425	0.43856994473725	0.496037817233894	0.399068811533504	0.136828604441632	0.494483798323842	0.253401525637004	0.362668981959264	0.158332195027008	0.313724223213341	0.349053672256015	0.141994910339517	0.130129392957968	0.334377139797973	0.245032589265893	0.33235295726774	0.458888433476115	0.275793809648569	0.288610493925674	0.196975116582181	0.544868196959504	0.395650979721794	0.350341536182786	0.350218308698019	0.311045653771985	0.316271781130135	0.311752758927678	0.415150005928412	0.327769134683516	0.417439417542029	0.10292890154906	0.367138411206965	0.210712062537205	0.434533221980326	0.301886044606966	0.111577051230685	0.352887713944194	0.412247432183706	0.178326123340739	0.276793865716844	-0.0301928645917796	0.442140586521056	0.127886222701012	0.320436686814437	0.176069375858574	0.180408157174364	0.367158886269501	0.166055221776915	0.506518225078645	0.410373360324591	0.367724875127104	0.29971387302317	0.615054915354139	0.372881535812767	0.0318914288160823	0.23153362011857	0.306385466209129	0.159220144818199	0.283559810882149	0.182836469266489	0.260664258472014	0.467113949703903	0.393015001739139	0.266819058065272	0.491175821219365	0.480629377557721	0.262102962112201	0.332218149625704	1	0.223352115771819	0.447461298580437	0.405039880965411	0.452983361198894	0.312747179092957	0.47601168469495	0.480296242153592	0.232792060165756	0.450508211240246	0.312988944911619
TNFRSF12A	-0.0724902549538165	0.210190098451908	-0.11176734057601	0.0785482778516225	-0.0409146181921459	0.180484053918948	0.349787351336118	0.00312008020174793	-0.0782856167218208	0.247463488373759	0.0868589945992825	-0.196406651642683	0.23187821061544	0.0859986116560308	0.0260216618475911	0.583798883039285	0.0844005125642505	-0.508757819276543	0.0954568594571033	0.144072887327867	0.143479653059442	-0.313957721807914	-0.10970509977052	-0.0532455036543598	0.221333550459752	0.191535302404705	-0.0483463376448781	0.0461639008426763	-0.055060892622241	-0.0467122550943871	0.345906287268381	-0.120206254178689	0.193998321841107	0.641530465463336	0.668617651310244	-0.00894681481611836	0.358534717781463	0.121786398533777	-0.0239224982835936	-0.0189844104396545	0.0561895404906013	0.14485685715139	0.38450611759528	0.0452722565826197	0.513798767699273	-0.130622177341915	0.561531586713723	0.145015636433541	0.274839422729569	0.348036138054275	-0.119579592712319	0.173664589340183	0.238373814590348	-0.415361858161238	-0.0316656796418493	0.233670508645474	0.137177522307082	0.140754011045022	0.231727082410182	0.0717399193717648	-0.316150245479921	0.804756328990781	0.706997973652755	-0.0522133743668425	0.178120189559521	0.47870744861645	0.00885034673951511	-0.118478167939918	0.2139001184847	-0.0314611772316931	0.160884206153192	0.11241000319061	0.00786098343491919	0.461588585312782	0.453831734596621	0.601829196745227	0.452874488785519	0.819331823590332	0.658368822498781	0.818704049357477	0.811796351867949	0.223352115771819	1	0.544490540417594	0.884842720748083	0.668429007172725	0.770318646604537	0.680265697617619	0.506833400727204	0.824950504444946	0.732384697334099	0.890705312376211
CADM1	0.202901066595676	0.263423239554737	0.177332376199155	0.313690693640152	0.489426663323864	0.226245904900703	0.453608347399001	0.297323485328808	0.258309206397757	0.635355088193518	0.295323879267361	0.205191150681966	0.300247266285302	-0.04030600606883	0.277897275284912	0.780519968733027	0.436902614440398	-0.055342561501949	0.501217667446847	0.479918687567014	0.299260810337304	-0.304007101687075	0.225021586628779	0.091464355762749	0.0574401145118434	0.210744750144559	0.244969166872067	0.117486631830408	0.253851665366249	0.438260817268591	0.492859176487901	0.225947308797177	0.507335582728908	0.715306392766999	0.562398403648499	0.0511457167997257	0.736879398754613	0.322271722935399	0.200042123222502	0.642798563194414	0.228671779107868	0.551626635740368	0.57274731098648	0.180799477261289	0.579553238984959	-0.0278306124250454	0.604723339855114	0.497505818505711	0.226757005302874	0.610141852644481	0.402331150009566	0.288603032018844	0.575011455713294	-0.548875610396137	0.266054493800493	0.189734656872867	0.282740056137082	0.219967723783851	0.110649026198476	0.491215663798159	-0.352583614662039	0.752049694879806	0.800199150218107	0.605008816240968	0.402023716974787	0.662109991601945	0.561174799187246	0.0958854912603853	0.439912521664723	0.369690485892898	0.229074384827133	0.335515128119809	0.536841112517089	0.399465025910968	0.497691572679885	0.731088195929747	0.166944681175971	0.819623453892911	0.806470177718716	0.575291616035067	0.722920595060256	0.447461298580437	0.544490540417594	1	0.576233310289059	0.56258284481602	0.520285285428602	0.800520481785722	0.726569950679227	0.592039038158606	0.65567309584009	0.592458821179749
PTPRA	-0.00100642063875855	0.298797793813996	-0.026812324892363	0.120955392573775	0.0188684638992983	0.244676346791267	0.381859666238501	0.100080266717549	-0.0125400767173482	0.335975837137184	0.137787617818951	-0.141871151425154	0.325134001398068	0.104542159201274	0.0849216267713208	0.660925149854455	0.176541269028812	-0.425794501458199	0.134461385677188	0.10734143394199	0.200202384450828	-0.233799439822337	0.0040524321469997	0.0343513078716844	0.227256046402331	0.230642532718089	0.0661843437870332	0.137150841171938	0.106175189966461	0.0320780742595589	0.35296840876465	-0.00488405896576792	0.202338181420793	0.689543939236362	0.695870551347023	0.0882479051821988	0.374800320164998	0.175310638022468	0.0704789516626155	-0.0104045418695607	0.190651080030094	0.196141120952997	0.502308456119035	0.0194179083270331	0.587339735314657	-0.0466760458564591	0.568037308470329	0.195180420124467	0.360183181865502	0.344984180381391	-0.0516036900211872	0.246124231756779	0.258761746932392	-0.364724808232809	0.0154824111569838	0.274424020106701	0.213849064292407	0.167855370642008	0.289841483398509	0.156930257459244	-0.154609500308644	0.876101663110883	0.755350797590711	0.0396106929871766	0.237249006979832	0.574531562347602	-0.0140703373028667	-0.114143938943655	0.220038819775714	0.0272557694664621	0.219853982028602	0.171516240950052	0.0311119897521446	0.526140449559529	0.562953371383436	0.605299714788173	0.526752470817972	0.866482179363739	0.708186201975955	0.878770543896448	0.816496780960638	0.405039880965411	0.884842720748083	0.576233310289059	1	0.768248155732261	0.774699967647964	0.719141742736856	0.544300249839764	0.856942698776887	0.795046254327176	0.898760452410292
MCFD2	0.300431840454245	0.593355641344465	0.260914495731414	0.244062999353466	0.231744340531672	0.364395529185299	0.559216883361668	0.375240389796175	0.314868958018222	0.554323093267248	0.42576412811269	0.0847931588493617	0.471203311400358	0.370174938661854	0.248208975996191	0.743411208080081	0.477172373165926	-0.048991611970184	0.379353039030991	0.123358345061202	0.497662284852952	-0.0779782136819974	0.418279106574362	0.172076390390878	0.391792873688924	0.287110444879742	0.436925504001355	0.39016295901377	0.32088894986307	0.184577723955628	0.309693074037208	0.336696833385776	0.314735159577505	0.695963611811581	0.820038745727252	0.321722566557344	0.472451960529075	0.566954485268301	0.356344273664279	0.115155342987282	0.520125838495745	0.359835536571724	0.717023580962252	0.163841976051862	0.752156026736855	0.250071727982001	0.720809102356824	0.282071777004988	0.51398733394617	0.467287925167969	0.0680313581938808	0.497751129611177	0.466552824592517	-0.292932982214833	0.206050032009539	0.449143339950451	0.470450230380988	0.512305456605676	0.399315265269019	0.324528806887808	0.0206718443772232	0.773030406471186	0.830645959495322	0.31562734192888	0.418399080782533	0.736998131475738	0.00788370282056246	0.0807426214036446	0.494658872082735	0.305373039219684	0.460894904345218	0.408212492087141	-0.0668096605843268	0.665014310426619	0.782226810474815	0.761770883511727	0.576604612672108	0.782285739879402	0.783214520734048	0.759376937004678	0.810289564989082	0.452983361198894	0.668429007172725	0.56258284481602	0.768248155732261	1	0.67483132918571	0.783206461790029	0.438264388868716	0.687763449120357	0.897139235644634	0.788910686614853
THY1	-0.0620282112295549	0.158359078126366	-0.0849006358948477	-0.0455200820348278	-0.0710782166702489	0.0788225903735462	0.153405776677373	0.00487463459069661	0.0085205402308464	0.209483865888628	-0.0240778859430012	-0.116054244836626	0.174491048705889	0.0342986192721909	-0.00554526871793428	0.534690249829147	0.0778825126947767	-0.336396445347608	0.0384053216411521	-0.0922358344077785	0.0370180049224998	-0.157902839930803	0.00193167306853446	-0.114948757530826	0.041079075863218	0.104514218865046	0.010127187482054	0.030190789604967	0.0529494591792207	-0.0699216846525629	0.103140749149345	-0.00562381715895017	0.0552185374278622	0.766739489856599	0.80135061613338	0.0203751595902234	0.219613927166405	0.158820460308883	-0.0373807200461834	-0.0989488670205853	0.144785965832215	0.0750238558076639	0.421527953790294	-0.130408805573077	0.421677507631216	-0.0386900034658798	0.458290952183881	-0.0118917738284166	0.17066726644451	0.283038699638183	-0.118513948991811	0.220443732852697	0.098337445422235	-0.281442227818175	-0.107633517044083	0.113330293652617	0.108252678121719	0.153805750780319	0.202731573077132	0.00197627567084738	-0.104366746282093	0.811025489426454	0.702799469141884	-0.0255393493837032	0.157708083803744	0.418551421621077	-0.109969993309443	-0.20733262947674	0.130432884312164	-0.0563193117678777	0.140508861930353	0.0952121259869329	-0.0815937488740068	0.38040100240216	0.610456998212452	0.593530033705941	0.414103936008912	0.739994244139597	0.573004776936769	0.756009621799032	0.792773036708852	0.312747179092957	0.770318646604537	0.520285285428602	0.774699967647964	0.67483132918571	1	0.668269859159674	0.454192950502575	0.761637467797374	0.745163752644632	0.841074188378971
CD63	0.439330990895473	0.367577374073536	0.385497681103608	0.344204500958825	0.473609954210638	0.318627404154991	0.505168718419514	0.410951287842352	0.451056465453729	0.672298188711202	0.395996418273756	0.15442908130783	0.426455852491314	0.161885635056661	0.399302584853977	0.754904017855816	0.447113976894478	-0.0197061228723897	0.469787735730176	0.289285847474587	0.402530279440378	-0.123554685906913	0.343382295265819	0.284721818903518	0.251660118453829	0.286349087217778	0.4298403486842	0.3287423479654	0.372917889878356	0.405179697087038	0.298945553956666	0.404308286318217	0.312608424057617	0.817477542278203	0.771794706000144	0.237175804619523	0.596306443222378	0.543865425963935	0.427133247279372	0.346594500710916	0.483722665911339	0.479428357005846	0.69258816837114	0.197138780198947	0.695129012063349	0.0789541169683523	0.763611975400891	0.378514176753318	0.422556657543578	0.698409740453619	0.354115983616347	0.517909496284149	0.548543470978118	-0.292420985399441	0.361829326813325	0.293108916636082	0.450323622802006	0.475714912994457	0.250221256534373	0.365920485286445	-0.164922221924104	0.811472039275953	0.906764020564392	0.4904764834962	0.546485963415776	0.66794586609735	0.363021260783808	0.0903060304959974	0.544593268974123	0.28644792372549	0.246766273278945	0.454311230959553	0.128019378025046	0.629439466008925	0.740786320607952	0.837391463469548	0.337776126003737	0.84131266345499	0.878439933909365	0.733751478339523	0.901537028634525	0.47601168469495	0.680265697617619	0.800520481785722	0.719141742736856	0.783206461790029	0.668269859159674	1	0.708675866731214	0.724107565503287	0.889904963300747	0.718623814797214
LAMP1	0.432091005976413	0.267793645579978	0.417547120010879	0.597640853484491	0.610516548718541	0.496557285950074	0.453228202515365	0.443928236044269	0.395708721492878	0.696640029826363	0.35822589305463	0.272215654393351	0.426305183090521	0.0579055754426684	0.492969526412088	0.663797561813542	0.463290612163276	-0.149035759480966	0.494102428899673	0.590080229382913	0.413942671995425	-0.190455810765058	0.195150818774086	0.473125380308769	0.242743371603437	0.48256315815049	0.355171135097646	0.360627320184503	0.491589976832981	0.576387042847396	0.58627292026671	0.329874659104473	0.43942193676154	0.721443530254209	0.429142525698584	0.284473494861402	0.628243767249862	0.376773636697886	0.42755694108498	0.534843347063789	0.381339255441491	0.691226281696582	0.496165223419386	0.46266675222229	0.615269125787951	-0.0616074965179101	0.717205267686915	0.571159641606137	0.327721502831927	0.649039204808242	0.539747662827768	0.397585303069794	0.513688622550896	-0.222435233177994	0.521098192783799	0.234006697217737	0.420984251235477	0.313442322923135	0.338147123025206	0.545794243891253	-0.336016423834572	0.708565164140015	0.695681774042782	0.443423797575072	0.628691814528775	0.569107853752968	0.522787021206255	0.175896658521818	0.478352124267887	0.333368091727042	0.0190837824568377	0.599442806645798	0.422794437250609	0.41099995032446	0.474766612901956	0.718303056146969	0.298397429884622	0.683642071994858	0.777633872297597	0.456776922083749	0.637667274915492	0.480296242153592	0.506833400727204	0.726569950679227	0.544300249839764	0.438264388868716	0.454192950502575	0.708675866731214	1	0.450998516717212	0.597569614795807	0.451169195070526
PDGFRA	-0.190573780740644	0.0734063737232659	-0.237756684249157	-0.121402706351127	-0.131526304956685	-0.017880942060204	0.164848701755198	-0.130389822919588	-0.122229512811283	0.139025803215492	-0.0930694529283015	-0.1949181520696	0.0538109377484606	-0.0684001011372328	-0.132754563561916	0.496991422887837	-0.0314575037533999	-0.416894487602225	-0.00960957730516314	-0.04742952980956	-0.0429125494931147	-0.33851862299512	-0.134179521409467	-0.245018988488882	-0.00278771873750414	0.028963815600887	-0.126341649408821	-0.117312309454181	-0.102894380637988	-0.182210018105575	0.110802009419222	-0.166186552819233	0.0629858094510504	0.538513462480814	0.731027061048726	-0.175351317011476	0.218624881236055	0.0749661878018963	-0.159689782978736	-0.0980383530085782	-0.00839813182983516	0.0145694088389765	0.361688666657364	-0.139749082617586	0.381675609243442	-0.166956909156567	0.417813457308033	-0.0232187558410576	0.119471971737626	0.284789750578535	-0.214320122041777	0.140508387025362	0.153011811988963	-0.458668913803611	-0.162625217627794	0.0870895974941051	0.00664592031263212	0.0504486466857064	0.0504408541723668	-0.0583345694503672	-0.267896407875705	0.756634370043544	0.717656194901515	-0.0412404947156387	0.0800436270621961	0.420254308358142	-0.0884403450384947	-0.254865845962535	0.103358577569306	-0.0755834649642579	0.136620804543191	0.00750516268221719	-0.109782664160214	0.371911427094733	0.457329375382827	0.570036429349333	0.308688605785321	0.821312545287858	0.63268088983901	0.971614482406252	0.863198288019842	0.232792060165756	0.824950504444946	0.592039038158606	0.856942698776887	0.687763449120357	0.761637467797374	0.724107565503287	0.450998516717212	1	0.734523040435175	0.914160021991902
NCL	0.395712650069956	0.559157473305863	0.360111152192554	0.335725362868331	0.33921678999619	0.405959067709456	0.571672919048994	0.430767605998436	0.41997822718514	0.617693508655523	0.454431581334338	0.114018649337951	0.517879636619118	0.390618769384655	0.361382776233633	0.79033180313111	0.497630746834829	-0.08474340927988	0.400327103132576	0.14740576457404	0.466853594304128	-0.0394553258711891	0.438066583468434	0.23981312798438	0.414160503195498	0.39405272751528	0.483032278482237	0.4377088042773	0.378685765574486	0.266836384700814	0.295820058524428	0.386693381026931	0.31177752475502	0.815149711129795	0.893830824413317	0.365013971807052	0.538771739551498	0.607849830743132	0.434219737828545	0.154027912284808	0.579018450933726	0.431866707313201	0.782176250655564	0.192850643732011	0.787013243803045	0.255781790501702	0.804402723114118	0.3226623934874	0.548423803667454	0.580136779935625	0.146324817647996	0.608232962469229	0.539636368917554	-0.256718423129764	0.251699561165018	0.46153281130129	0.524083004079099	0.53977786270729	0.464381565352496	0.311191762780098	0.0157627610025676	0.829762326301822	0.919704133069956	0.303458211104255	0.501683332087086	0.69591021519237	0.0831694173391054	0.126276510700137	0.57394100435978	0.260683471039893	0.404693169119621	0.508164061219088	-0.02622087793716	0.718320035987096	0.864346410410036	0.860550325408408	0.564335511586575	0.828719162220518	0.845384770873796	0.78608996306624	0.922852763058112	0.450508211240246	0.732384697334099	0.65567309584009	0.795046254327176	0.897139235644634	0.745163752644632	0.889904963300747	0.597569614795807	0.734523040435175	1	0.80670462600538
PTPRZ1	-0.148760495320071	0.218219312128678	-0.202869270678173	-0.0829826492199501	-0.1293298398829	0.073809620193026	0.290055889090808	-0.0685925320291672	-0.0992328860919765	0.223876523663985	0.00517915330873925	-0.151631400842764	0.154123200015083	0.0159510834994973	-0.0894124771054083	0.626372220505706	0.0879223258637135	-0.417563858731818	0.0373855587787542	0.000804034890912517	0.092571461280899	-0.341075786957608	-0.0518438198550306	-0.210169967364705	0.0844502577146847	0.104381593877372	-0.0507036746111958	-0.050428541223733	-0.0599230779545943	-0.153821910742571	0.214617515470683	-0.0736541542209277	0.160706604626351	0.615480438143175	0.791178561475059	-0.0759926204993396	0.286717594229369	0.155711616820863	-0.103185492395535	-0.0651489207733814	0.0808841464037328	0.0634741915151234	0.444194669397816	-0.122675968867379	0.490829054125635	-0.0781303231025598	0.508403729915321	0.0520689117238727	0.176836413180007	0.336133314537216	-0.215688591461007	0.170503957739607	0.22515670358113	-0.475459494083558	-0.146682430838248	0.19410510846771	0.0654154081424119	0.124278935974284	0.140220426010988	0.023573254931008	-0.245570443288135	0.846109605745849	0.782798673659562	0.00543715267629559	0.135155736751495	0.547314717017517	-0.104278747078197	-0.198357490885546	0.171698335822674	-0.0138083601419397	0.280862952620674	0.0742421831863752	-0.0741168180995564	0.430974960118753	0.55227026685869	0.63268346340196	0.39609569336201	0.883046466881551	0.70485394928761	0.919145072698971	0.877480719055748	0.312988944911619	0.890705312376211	0.592458821179749	0.898760452410292	0.788910686614853	0.841074188378971	0.718623814797214	0.451169195070526	0.914160021991902	0.80670462600538	1
