""	GPR171	CD69	CLEC2D	PTGER2	LRP10	CD96	CD2	PDCD1	PTGDR	F2R	CXCR3	NCL	PTPRA	S1PR4	RPSA	SORL1	ADRB2	CCR5	TNFRSF14	SELL	NOTCH1	ITGB1	CXCR4	CD6	NOTCH2	SLC16A1	JAML	IL2RA	SLC16A7	ITGAL	ADCY7	LEPR	SDC4	SMAD3	FAS	ITGA4	PILRB	CD3D	SIRPG	CD44	CD46	PTPRC	ITGA6	LAMP1	TNFRSF1B	CD3G	CD74	RACK1	ERAP1	ACTR2	NCR3	LY96	JMJD6	TIGIT	ITGB2	DPP4	CD47	TGFBR3	OGFR	TRADD	KLRD1	CD247	TFRC	TSPAN5	PTGER4	CCR6	HLA.DPB1	CD8B	CD8A	MCFD2	LAG3	PTPRJ	CCR4	HAVCR2	TNFRSF25	IFNAR1	CRTAM	STX4	APLP2	TSPAN14	CD63	ATP5F1B	CD4	MCAM	RIPK1	CD81	IL6R	CD82	TNFRSF1A	CD226	SMAP1	ADGRE5	SLC1A5	CANX	LPP
APLP2	0.0335442467670046	0.137732260483143	0.229138793798585	0.0674073750284554	0.580768342000476	0.0721862842524216	0.195873338786665	0.0960985239757503	0.586496142661509	-0.0654606753280016	0.13965800030438	0.56100005926175	0.587488229754213	0.208312805070209	0.318937585214012	0.341095913990006	0.159604860262288	0.0622320413508787	0.341916340187138	0.167987485163566	0.379197336763533	0.581583757579842	0.077033504447433	0.123663498334166	0.645690431990448	0.669057788457523	0.484465505809862	0.311159229411384	0.293022230394383	0.194784350090744	0.340732865594039	0.934553636534008	0.398013032054695	0.571085519304958	0.411604038936104	0.282133477728801	0.354712133925744	0.147527593968269	0.178009509566344	0.520375556784224	0.56852820522717	0.272441599736245	0.184448533372049	0.69235588016892	0.378407112600866	0.184991870054342	0.616967657511186	0.443549087431969	0.490869256150013	0.517832616854043	0.116980056373074	0.380775711104842	0.326955446146485	0.293116074145662	0.285388742955947	0.100524496019944	0.63706333712268	0.932795283575235	0.438913918767795	0.270328766082529	-0.113658898322702	0.178268493654759	0.406086053047804	0.567468306528872	0.227047434315464	0.372144294447279	0.561147693316278	-0.17100027021763	-0.179930108873778	0.747938139844449	0.124051095788459	0.45362284336535	0.322241998929637	0.285636450717968	0.224155950281806	0.693798251804171	-0.0795441410071735	0.61054708243376	1	0.458798227107308	0.935319155447858	0.623529852536637	0.389532509905353	0.299342962311837	0.579813707331769	0.871062282447018	0.4193521132715	0.227882146154168	0.813586914610774	0.226134498246075	0.465697394822494	0.301560865711225	0.392018948722069	0.750844034028805	0.821467806661542
TSPAN14	0.579137689955614	0.713444521526268	0.733258882949155	0.417125195864704	0.893298509969019	0.67356011842054	0.797202868436386	0.633362373941422	-0.199250933952856	-0.154730474183282	0.636890137249767	0.881679655940604	0.797318567231262	0.841561898160938	0.764557096389592	0.773067357763529	-0.0262127281587929	0.0524579289987747	0.866028510285765	0.532665062590922	0.64316140465506	0.89080602336993	0.560214425358652	0.735519172155453	0.811436264054433	0.848580808503896	0.838258802676961	0.81959921030168	0.71504461230563	0.639341138783348	0.687570769182364	0.205655373898478	0.792845926040901	0.72934397446499	0.84873028969071	0.800830173704366	-0.244410707688817	0.782816571528333	0.731037903694148	0.896111517724322	0.888724900183489	0.832849989943176	0.444257095092662	0.881879281170912	0.861220184048199	0.82382645660331	0.657847555271287	0.792482846603861	0.591678435422536	0.910670641828999	0.681433119718607	0.790610753332216	0.682053659740836	0.734637131521739	0.749076636480426	0.633739939040392	0.855746568618364	0.204414305044072	0.817823788909622	0.833845034851936	0.118864910193495	0.79593015731507	0.864267088811053	0.726055430643388	0.755858339118232	0.843041246287091	0.536969193309248	-0.357707869360895	-0.374221388580464	0.859897385907129	0.605635358489395	0.825706866495302	0.779220828698818	0.66403989752109	0.834471935034033	0.829412742455499	-0.231281731769904	0.811160059206546	0.458798227107308	1	0.596526369160504	0.863362219939252	0.892796949742852	0.689878192327768	0.79564040400851	0.495148618543271	0.842808785065505	0.769410606175446	0.629799885367165	0.736211729914114	0.821432355110441	0.776906970954348	0.863091764779544	0.83806792830732	0.792582694843712
CD63	0.310286644128289	0.255381900355254	0.304614342090549	0.0920182158817328	0.709614403738066	0.332966780595142	0.428095687815186	0.34570245535025	0.399732302096641	-0.051188817171457	0.389177228704775	0.66058684752507	0.645863902846616	0.400224051690311	0.456431561369923	0.417030262236415	0.117074238621169	0.110424505868603	0.469294185075101	0.154637281880814	0.48212222977967	0.694688814108668	0.145643742682688	0.376661785177504	0.765344580704944	0.742000191020147	0.655586623642119	0.505788802036573	0.363655370966496	0.338885012940343	0.506410266294456	0.825011952700513	0.597108167375974	0.619538413956273	0.498535024377768	0.408637254187724	0.181428723478626	0.37755398231327	0.395109198622216	0.612505300217473	0.722300054190277	0.420100033864351	0.167868665594493	0.819320332434425	0.500038947232689	0.362588071174168	0.695077623120377	0.564740895857218	0.478941242704695	0.683561504619699	0.346353489457807	0.437724781404358	0.429576542497192	0.330003154910945	0.532533434174708	0.2961087385437	0.719658291652026	0.821259812734221	0.621118200948302	0.490628006368242	0.0766741908552104	0.42187680981545	0.562386029226328	0.719640167167798	0.379939484681004	0.449766245652642	0.620089034412551	-0.239269735935033	-0.25065292689307	0.851546135683409	0.352939961743664	0.575545103191665	0.366546492660823	0.510351177274505	0.409234492732181	0.805105798142865	-0.189026422270398	0.730600854483283	0.935319155447858	0.596526369160504	1	0.792196632627296	0.58578397956045	0.50876828094105	0.624929590776228	0.908397290584914	0.511896959550579	0.471400451889083	0.910398000761682	0.482487854958137	0.656519590111685	0.522009806492026	0.597066772130145	0.873966391999119	0.858076340369766
ATP5F1B	0.580377110014942	0.643986579521478	0.642187317495461	0.326519654379034	0.903559148417227	0.635374426467935	0.769388152766414	0.633294161382356	-0.0885969516059383	-0.0667906428962314	0.645212412144003	0.883811819774514	0.788655462563396	0.796239276704579	0.789625811669686	0.67088131992417	0.0596682129077885	0.0822435886221923	0.812720953394942	0.444667270430011	0.651945033369009	0.899833770352471	0.536109083344986	0.705290286141547	0.813899058355453	0.870204870136281	0.894133262303264	0.759939716769962	0.577700758398884	0.628939143934064	0.748798420883949	0.392514233465902	0.800237878254641	0.66151378150744	0.78606897011883	0.696286507698371	-0.107410255696795	0.758548539245781	0.695481353918603	0.859834870133027	0.898630754064919	0.753375272215392	0.366789234029726	0.929057702128136	0.797836514664982	0.773930060979783	0.78360968978724	0.852852330538387	0.509434088040825	0.924071006207608	0.705104059655147	0.750028528111838	0.682442983508387	0.628450341796014	0.793607479007081	0.634917508035564	0.886784790855654	0.399687023131843	0.8828090735381	0.828382410327865	0.198347919346174	0.764073027166125	0.777799403021058	0.782279760595907	0.725233938318118	0.760218563468152	0.693874520424117	-0.236329026561976	-0.294290339925254	0.896967235774122	0.581107442501621	0.769903674089565	0.651303150953165	0.679730597596696	0.738632639974256	0.906324375997658	-0.196049786364779	0.867413741487425	0.623529852536637	0.863362219939252	0.792196632627296	1	0.85982301103908	0.693036416799177	0.729265632143355	0.723609519851545	0.755630109030077	0.727228355744574	0.800309305360335	0.731611343073925	0.860736257611998	0.772783525481507	0.859270969191273	0.918536495722846	0.838333853729973
CD4	0.715703805835013	0.642973651211125	0.670832305798246	0.277542160132586	0.914258652597486	0.780738327248737	0.889938534887395	0.726325288976446	-0.289763482264822	-0.244090891703559	0.798489319466011	0.827157555804412	0.722877723006934	0.872331386249384	0.707567146677165	0.646325037183375	-0.142343948676463	0.0995955549603461	0.801998025352015	0.396321834325835	0.674147161238231	0.84088022548356	0.397165287505739	0.81886553960525	0.864089317228443	0.850982819345316	0.887276873513423	0.943313433559561	0.614329168105609	0.645448537468628	0.688694426921851	0.133701866658855	0.917274176732407	0.613552255002721	0.860711261015423	0.80998488974458	-0.322525739571873	0.817523829162156	0.876071894802052	0.854779922512596	0.90254257809209	0.794781783551194	0.298471774874673	0.885353896505022	0.913608209840911	0.806450602172215	0.649839664859633	0.721629689575774	0.482702296876972	0.937744209389099	0.787977489064062	0.720723073598711	0.602804724193059	0.710446472133321	0.865778688850028	0.655972024197195	0.788273561951583	0.12332887497398	0.815823927978565	0.89236951455384	0.181237592978102	0.874103405046375	0.916114107655316	0.762731301157516	0.639398523771036	0.817329939701769	0.521565289217193	-0.474680403175444	-0.484927263994476	0.843865273308202	0.737963325137457	0.857094075396234	0.75686145054613	0.790447536851039	0.862154654689391	0.832892793897925	-0.373561225263076	0.796334909791841	0.389532509905353	0.892796949742852	0.58578397956045	0.85982301103908	1	0.778985237916547	0.627424331801042	0.409631603310564	0.858128174602084	0.911438541498263	0.645828126579881	0.890081851313317	0.844283609708596	0.891048481951735	0.922147254503193	0.839138769847749	0.742533607077091
MCAM	0.852441666759101	0.623626675304035	0.488034060379808	0.252725138763792	0.753099719800292	0.817920970496465	0.766448736655168	0.801734837419464	-0.328168950809685	-0.256567153876029	0.718824876404916	0.598356777654912	0.55095103924644	0.68906549154424	0.610851063409714	0.489910132110528	-0.0858646019137528	-0.0606486165518096	0.582584836331134	0.230687382961182	0.379376625234392	0.697273373312665	0.409900477462519	0.875388093353562	0.678760655064611	0.624398655377216	0.691452303330548	0.717473151358214	0.392261327659568	0.499816218166737	0.495551102207556	0.15515312936496	0.722377021688545	0.630363775440495	0.577459823217943	0.64812167790569	-0.436716660427625	0.782656191233627	0.80958339600042	0.603358233098487	0.747043105325895	0.584070463575109	0.175440156845527	0.71407095626524	0.643843196421391	0.735852152934966	0.351365045107283	0.596415660785888	0.180167208037425	0.730239336447549	0.83663172711316	0.4982706843634	0.450757235219617	0.45480711917643	0.695907636201345	0.699186096135128	0.604476948127457	0.138915835682933	0.717516603893833	0.808953324848493	0.28174891561723	0.802766746898069	0.756914436210543	0.76394008186651	0.582175991303475	0.585658517244214	0.225169727120721	-0.499927328299791	-0.509509248587894	0.665386993667348	0.626102066672402	0.586528035920025	0.492054592662193	0.676609610530084	0.855463581428472	0.666199544238675	-0.450277492731224	0.596365903479686	0.299342962311837	0.689878192327768	0.50876828094105	0.693036416799177	0.778985237916547	1	0.47503324372101	0.326213840448247	0.645969447179118	0.80288022326136	0.512531245872731	0.860009287648073	0.806026787293307	0.714921778551889	0.742523548616233	0.691992088969145	0.570251968501876
RIPK1	0.309193937215212	0.485006198769292	0.719108845568053	0.294204720448615	0.730217475235332	0.498277150477977	0.588878563364073	0.420500700915663	0.114905862482971	0.173734682379749	0.413749115097309	0.832058051882713	0.761236969316474	0.591514093960719	0.547752811683861	0.596963645718891	0.353196336843719	0.188205536874249	0.672130642536211	0.364170956882791	0.509070355323145	0.710202003768728	0.463750440654615	0.465870833658459	0.699410585896133	0.777643724083389	0.696366565167644	0.57238467926163	0.661638632178387	0.616259821429812	0.567834507997846	0.374198392846837	0.63491171216079	0.643298658538692	0.692393418472614	0.655367239492871	0.098215474739123	0.59765041283438	0.462824706785899	0.787992325133014	0.713504590419424	0.765306232593735	0.322437753681002	0.742856210086236	0.671047009791973	0.647415021093597	0.653169116721611	0.62215668795305	0.643531533680131	0.759038161971525	0.447071474949539	0.566670015852875	0.737952439772891	0.619699829941534	0.595689690416796	0.310231278451039	0.750345526871658	0.392678078390482	0.644916523873266	0.518052676783834	0.118878557631449	0.550091983963482	0.675134676876641	0.661542140872936	0.600516859006028	0.617601012237574	0.575872526378892	-0.0042859706080674	-0.00938603322016735	0.740121549393349	0.411794101288479	0.69256545912378	0.579781661844103	0.495914327285299	0.52581069563736	0.772685953566655	0.0921928146390866	0.752991687689118	0.579813707331769	0.79564040400851	0.624929590776228	0.729265632143355	0.627424331801042	0.47503324372101	1	0.665936662897114	0.59332364032056	0.53568609356999	0.582338970240977	0.478831969752817	0.612837242700492	0.617824163534471	0.674345020495179	0.776964698569303	0.77100244614211
CD81	0.156958040133128	0.205959850327568	0.359202433714707	0.070401929020141	0.582859669389782	0.254136929137308	0.355314067803359	0.27464669781969	0.50234241206897	0.276726141100315	0.279787094553482	0.632844762325345	0.611702152858317	0.327690780708325	0.38694007697253	0.341540294112597	0.364532427039322	0.199923708415858	0.449490185826234	0.106331441382468	0.438161090432568	0.570479327579915	0.249211673904031	0.248706162500937	0.623920543374919	0.657041375575153	0.546459044215873	0.345902155614764	0.371137146400687	0.401607571441896	0.432171967362189	0.782987035313789	0.461264972863238	0.522752723289277	0.409568852078758	0.324161602603649	0.365866121106619	0.3602833883055	0.234350351828968	0.553242206630768	0.599620558801693	0.456388931239966	0.134672406642672	0.693832201095159	0.38431479242559	0.345579712163282	0.644681777291162	0.510057094156418	0.524718030476275	0.575568748183416	0.257724941725785	0.347450927317955	0.562830314053313	0.30187100476617	0.471475402447667	0.172436366141573	0.671727116118954	0.80517752788703	0.576018005437264	0.330103108008559	0.202325942869117	0.344102654947327	0.405319244793553	0.650130379520848	0.380675756584779	0.313727335579717	0.599382036349365	0.123651586274429	0.120569797682036	0.719799141623009	0.303951391125024	0.486198080794181	0.246860693165101	0.399373071914943	0.229620379671539	0.695216171247092	0.139006662538123	0.649011474865685	0.871062282447018	0.495148618543271	0.908397290584914	0.723609519851545	0.409631603310564	0.326213840448247	0.665936662897114	1	0.327563823478193	0.315737288961525	0.790358371368413	0.302897518079856	0.520081086712744	0.424411573290924	0.460688781091297	0.768614612665572	0.758513630015678
IL6R	0.506852405073046	0.68106951944043	0.706463314681933	0.450163705018099	0.863314299359333	0.57829113043448	0.693398580992513	0.50815990293964	-0.257011328742602	-0.329344280656598	0.552023708775217	0.800695918754318	0.7946506782722	0.817136767101725	0.712566413431526	0.718052020088197	-0.141692180550117	0.0470887273272235	0.78298242682695	0.573450947270519	0.524920974485399	0.829920146950249	0.482396070034094	0.629786662045847	0.758317514673246	0.828532979493735	0.773575351587501	0.78474565827648	0.593507258501665	0.511504044588677	0.584339303268635	0.183994570406251	0.716579205246914	0.635068380800921	0.863490328639177	0.740909255093365	-0.269641715281558	0.664422127131181	0.726554430122682	0.865681084516548	0.810548128811881	0.694475171269369	0.43227779342142	0.805457685138073	0.87033228398988	0.735279100145484	0.605178026812141	0.737665329636165	0.499425055219806	0.84444378125976	0.632345485838584	0.82966517560005	0.482985596362848	0.775674324569773	0.61098441292722	0.617859356624471	0.798263539067555	0.168633314230165	0.709158809146611	0.772485657643233	-0.0955659329359478	0.693043655346742	0.812184722135453	0.624163298881686	0.594588533049921	0.838058697459235	0.498327026071977	-0.449718762372445	-0.520025125808403	0.778550586579676	0.507772132131547	0.773150633296021	0.83943886413742	0.563879254628066	0.79357623854033	0.763646768508438	-0.310941356132723	0.737158062351904	0.4193521132715	0.842808785065505	0.511896959550579	0.755630109030077	0.858128174602084	0.645969447179118	0.59332364032056	0.327563823478193	1	0.693758653754808	0.542127143842124	0.649542567697853	0.787209964999582	0.646984462001087	0.798955668540025	0.764637214251128	0.720591912157649
CD82	0.847268801582349	0.541324241353604	0.588338905772304	0.194553016467178	0.796088619147986	0.891391707758373	0.92919682911795	0.8644098459294	-0.323761131911194	-0.0973983509692171	0.903533120934596	0.694184346091016	0.585052171875693	0.806817364598552	0.543954591339512	0.483890431107033	-0.137007441712875	0.175368769407707	0.667920988806395	0.157654421755156	0.604442288945826	0.672133771988672	0.285922847816052	0.901907457378964	0.795050141616243	0.68989011479059	0.766341260700635	0.928212677899058	0.580333368434456	0.646854587019846	0.53041434468487	0.0189524536932524	0.915281805974497	0.501510256187399	0.680925732212217	0.764846039934041	-0.401641635703807	0.859312408539489	0.922401392226617	0.700709249610618	0.793562254722193	0.757055428511103	0.0677308245682646	0.768665115020195	0.800826411031436	0.780055352507617	0.422203705614522	0.532037640753656	0.386405620309813	0.824048527042487	0.784842329922019	0.46167316774789	0.603293070610991	0.554422254580502	0.919656441401228	0.59081376813912	0.605091463878405	0.000522398924749422	0.75999913728863	0.84768733223444	0.396272488937424	0.915501747582025	0.904599200761713	0.811288617362029	0.586157838793529	0.574647214515947	0.299612607059885	-0.438462367778224	-0.386748011058022	0.697240169758238	0.852320062974186	0.787251268936648	0.528557695091098	0.883815018747842	0.801967975577846	0.675288770847669	-0.291023235992903	0.651433192508883	0.227882146154168	0.769410606175446	0.471400451889083	0.727228355744574	0.911438541498263	0.80288022326136	0.53568609356999	0.315737288961525	0.693758653754808	1	0.542719199195428	0.959923892453245	0.777884155575664	0.931540589695582	0.865194136133976	0.714431546315646	0.591009400493521
TNFRSF1A	0.318498624521238	0.22556627735946	0.278192592488369	0.002305414203962	0.705280273228398	0.397637426536845	0.521252910982144	0.405956618644009	0.277240587785143	-0.0551630676998883	0.482478062868025	0.655281759970654	0.634872932945234	0.437953967576483	0.426336909015627	0.355759472515793	-0.00594161463144032	0.228740012711896	0.489668236425504	0.0835936624891999	0.614712081452544	0.690064588318479	0.123369778982185	0.415002058646977	0.757680666193403	0.765303136967329	0.730015484760957	0.583142143379291	0.398497659573518	0.371618416127059	0.592198110106379	0.652925355829364	0.684947952032117	0.504840342106094	0.54097573207136	0.478809054378249	0.128426159543729	0.429468081337552	0.472985313683856	0.64189780526233	0.702236759366004	0.464823744821735	0.159247538336239	0.804927947239139	0.605071991144827	0.401711031594694	0.73434016623419	0.527619644812761	0.517863579545553	0.734855267313936	0.395357503827822	0.470846046078685	0.425312248477623	0.412994689762447	0.612946408776408	0.324992330452314	0.693126393766783	0.643792536707887	0.686533724976636	0.521172798825714	0.0964688398220751	0.472641037415731	0.629737273472146	0.708307969441006	0.376704359404743	0.482298869466259	0.66108699644118	-0.306533472608027	-0.275352083054742	0.831188662911163	0.407128351153483	0.646003635473632	0.375328262736862	0.549998524152427	0.419833699573299	0.778784081160755	-0.200824679418645	0.740027270141373	0.813586914610774	0.629799885367165	0.910398000761682	0.800309305360335	0.645828126579881	0.512531245872731	0.582338970240977	0.790358371368413	0.542127143842124	0.542719199195428	1	0.552734816478353	0.634959081393683	0.606547576875487	0.705465859787369	0.848886997356567	0.849164854886582
CD226	0.892378302900757	0.563167724443945	0.498196630633949	0.197305280968481	0.764255735421509	0.879418881460142	0.891092026393141	0.873265013733446	-0.358752447939736	-0.176971394368154	0.889077374179282	0.648968359930052	0.520656627700522	0.770853078241591	0.574808141953661	0.467942776621433	-0.204597539144433	0.120025566249889	0.613102305743714	0.16705623674629	0.554564547854276	0.696287364611106	0.286203174350085	0.927572559262865	0.749234568407499	0.639123342582863	0.76102027581802	0.878534947875268	0.511701108315618	0.600514135120687	0.52967234460501	0.0263903160276581	0.898540319101807	0.547756845262364	0.605936720180485	0.704634776018404	-0.449376123088732	0.829827808698748	0.890313006427972	0.653003874615103	0.776767866352582	0.69212861353289	0.0850949389008964	0.762735235472784	0.732301233874318	0.752527256239825	0.425392941905786	0.548147513103776	0.315651183487765	0.80300950291388	0.820760021862269	0.450312782691429	0.544430915190608	0.44642424859319	0.90644011174294	0.660422815945972	0.588332252866167	0.0112382827149861	0.76913715659841	0.857739260950284	0.429583129665815	0.892366870340614	0.873091241805444	0.779625728981543	0.612889437633288	0.563483842867594	0.305905445804902	-0.473707017263928	-0.454985599233332	0.679591896707753	0.786337387380839	0.710165935951346	0.489447874214716	0.859549576809768	0.825263712303479	0.657632634074874	-0.399062008169633	0.643872157234169	0.226134498246075	0.736211729914114	0.482487854958137	0.731611343073925	0.890081851313317	0.860009287648073	0.478831969752817	0.302897518079856	0.649542567697853	0.959923892453245	0.552734816478353	1	0.802088040313801	0.923286812596837	0.840156827557239	0.710925776978872	0.552397690902463
SMAP1	0.73206615064744	0.753090856856005	0.648669325217193	0.478525639902545	0.857356972225483	0.732590008661131	0.766443680544883	0.692616824487899	-0.228039905543632	-0.219712869666365	0.679596097138051	0.805544103560905	0.735599048830939	0.806626838885909	0.814214647068558	0.720986585257895	0.00692337822596701	-0.045712704622664	0.768437247606084	0.484344928874442	0.488411760343079	0.879802577227576	0.559047494057381	0.819397701637883	0.761456624266734	0.758254139294873	0.802510044646506	0.740321842144271	0.605851511093379	0.571346883882554	0.648693662741653	0.280630970895536	0.752797820646143	0.718145067234247	0.70887116327755	0.691924127703319	-0.31783531295812	0.778592072633147	0.750504181634232	0.812565745521642	0.881414383162303	0.699934190661223	0.350788679029324	0.85262854945597	0.726557552774966	0.796993701328772	0.569366437239701	0.827021205840501	0.36112850564157	0.857227491486783	0.775056766888329	0.68885743083634	0.591132730723407	0.525681300734148	0.740114112544548	0.679674054898455	0.807883203149862	0.269736387676811	0.828377328829226	0.87940146152068	0.178746249564934	0.789420006761604	0.774438800123268	0.78332504977764	0.748378394238105	0.712073362981625	0.456264581875454	-0.357521729431958	-0.437984098924641	0.804625160217175	0.566311793568628	0.701021993946634	0.657865022412287	0.650944538895065	0.860986574044648	0.805737361464513	-0.346781682980962	0.795179052240478	0.465697394822494	0.821432355110441	0.656519590111685	0.860736257611998	0.844283609708596	0.806026787293307	0.612837242700492	0.520081086712744	0.787209964999582	0.777884155575664	0.634959081393683	0.802088040313801	1	0.741051398192938	0.805400635748162	0.841916743506035	0.69726555100775
ADGRE5	0.730416693913005	0.486015572928228	0.600858699038083	0.0922416585231057	0.778902566154353	0.829439004391434	0.923391055779808	0.816622548698135	-0.199706142097939	0.0308868835165041	0.892927882769639	0.744447161903158	0.594899903115539	0.775022225374656	0.521487712565303	0.451340960265914	-0.0555367953351666	0.288499768527094	0.672036142915681	0.137870660968381	0.662131261871031	0.694995358413609	0.272199995902944	0.829698201857712	0.807835947877171	0.735621754911667	0.804929964578198	0.927604961812373	0.641926927520465	0.77312891703224	0.589825958217232	0.0562550361814684	0.924766254994103	0.488060221365307	0.69836496699854	0.779115039093737	-0.227462319331535	0.840191233672631	0.861609850628208	0.758689832230842	0.790657467614042	0.831551314942339	0.0647813353206267	0.813731658273844	0.821630804626358	0.779108189753865	0.535533684397195	0.523076322838655	0.486853711971894	0.869888340163487	0.742956231406091	0.478543062633641	0.703029329762238	0.578082153651325	0.96619680552907	0.506324741069796	0.634032111202049	0.0563804795972208	0.774204346337866	0.781295139494976	0.468987766585399	0.897400295478335	0.914523009453247	0.792784678074994	0.564915028215677	0.591940035845889	0.412577593536327	-0.26558337215357	-0.226403278589879	0.699305352051108	0.81899758592711	0.847992163514934	0.5510306436796	0.900713607907379	0.730668962892509	0.719226522002191	-0.154448214435661	0.731525098366884	0.301560865711225	0.776906970954348	0.522009806492026	0.772783525481507	0.891048481951735	0.714921778551889	0.617824163534471	0.424411573290924	0.646984462001087	0.931540589695582	0.606547576875487	0.923286812596837	0.741051398192938	1	0.881202837446879	0.752727896148165	0.640618484995416
SLC1A5	0.652785084798604	0.56732468257792	0.637143199558932	0.183952793318394	0.854592311017453	0.774028198939558	0.87655577594946	0.715591359030214	-0.241320988705384	-0.0992354566645417	0.793666055292928	0.820123296073136	0.736859688090994	0.799671803141228	0.636323326364786	0.583806091236842	0.0037674375375641	0.231295890551204	0.73321573321261	0.283262454106966	0.676489919944699	0.784434740521683	0.393906808376961	0.770811151146403	0.835482051146372	0.832461656563721	0.90478267202039	0.878838120078589	0.627318981098422	0.702152208563097	0.724196360480307	0.118856812949835	0.894112615712307	0.522160368827463	0.803517937473325	0.785152674699653	-0.230664187336105	0.814131691496212	0.847892584907359	0.837160653781441	0.848083651970031	0.797536945433514	0.217023182707474	0.855313719586968	0.894362654491138	0.789083760770666	0.692866370158631	0.66782521515804	0.513611949732048	0.932383629953	0.765143244842662	0.659623398811243	0.63658522652617	0.691266135030423	0.870151533444838	0.561215693847526	0.752841551707242	0.107524614402551	0.817840889933539	0.815208221629615	0.254453379848904	0.845563704977311	0.897361417042304	0.751899158527606	0.602703301434097	0.724358872984565	0.576467376367572	-0.351041525440582	-0.342352535984656	0.789498040794563	0.692747551988264	0.840221801992664	0.657140217683589	0.773729362703177	0.76621510195858	0.81430721157634	-0.240005455065142	0.838368060604935	0.392018948722069	0.863091764779544	0.597066772130145	0.859270969191273	0.922147254503193	0.742523548616233	0.674345020495179	0.460688781091297	0.798955668540025	0.865194136133976	0.705465859787369	0.840156827557239	0.805400635748162	0.881202837446879	1	0.823822776531125	0.73917305643739
CANX	0.513091100302242	0.545572473868174	0.614568211213835	0.287168793544411	0.903127701694326	0.583295029448052	0.68279057499348	0.533047553798196	0.0803448229339217	-0.101661632836547	0.578502415921811	0.890591072005719	0.826644108331391	0.696736120495604	0.702128988291608	0.648004771318644	0.0997390939002607	0.0949544719027772	0.727281817533634	0.372954271198642	0.600125512748332	0.885002685785663	0.384000767139397	0.614853491629259	0.886298778748325	0.887217841799862	0.871771402929861	0.740326567878807	0.578920863227626	0.55496786452167	0.696948468226899	0.5383122976903	0.816924992779656	0.72936405360012	0.751466147198335	0.657307130140839	-0.0296456687542713	0.643085587881414	0.637044347654582	0.862221926190081	0.89947669166582	0.702246610303642	0.366755579278442	0.936308381051789	0.768078284443328	0.661985385421805	0.802405451506712	0.76895189334828	0.585495387833081	0.919195918630914	0.617024949816657	0.68984508258283	0.624310798044331	0.579262328291467	0.746814805599702	0.527139701248958	0.883072510464577	0.537986084883935	0.812762163289748	0.742089346134726	0.105260832318132	0.676908999354476	0.793922391735313	0.809963796040163	0.615156133485328	0.727367275686794	0.699257591231551	-0.301328284136382	-0.330676337908408	0.934511340172291	0.516077236971113	0.782350292406759	0.656100370501735	0.651664000164976	0.696271152630703	0.937733662028945	-0.233535837892595	0.875215702548315	0.750844034028805	0.83806792830732	0.873966391999119	0.918536495722846	0.839138769847749	0.691992088969145	0.776964698569303	0.768614612665572	0.764637214251128	0.714431546315646	0.848886997356567	0.710925776978872	0.841916743506035	0.752727896148165	0.823822776531125	1	0.900502806220747
LPP	0.322089515864808	0.434606273540439	0.571630386956393	0.223510980596556	0.862319691552524	0.440146676158804	0.599047092057954	0.415988105438901	0.253792331522327	-0.0855242723652842	0.499492578755918	0.838617698074404	0.826883438702588	0.592721814880597	0.565660551241236	0.569838335410707	0.0994373585597225	0.135158908739158	0.657946284451445	0.337575433641445	0.575783296202894	0.809620165197166	0.32025063824169	0.471017515978695	0.831628022005949	0.892891762084737	0.782793604502925	0.681806632802246	0.560000538750853	0.515174693817176	0.614704136855027	0.629846848113363	0.707616214045534	0.706755969746593	0.755258439758086	0.686246143197206	0.120596981167851	0.540116418181409	0.566615937220046	0.804517861202957	0.830038287576312	0.648694951274676	0.345753041094443	0.900337262629359	0.764414612687569	0.592937954003363	0.74164889297524	0.662468685860902	0.675985905643562	0.826209785486481	0.467653889944975	0.647191298314514	0.566774730124777	0.67294453482288	0.610259370783036	0.385997826235603	0.836888214086954	0.627125479791242	0.721651077129569	0.608933532564081	0.0129655621957004	0.572849761363016	0.742896955275622	0.741188964168935	0.486543918319576	0.693536637353603	0.647284663242196	-0.294212701096372	-0.293177999287743	0.911531854591865	0.429642017137177	0.7868175517722	0.618570764070505	0.5572277758868	0.562812058199932	0.874816939259209	-0.107288284684849	0.799020150836018	0.821467806661542	0.792582694843712	0.858076340369766	0.838333853729973	0.742533607077091	0.570251968501876	0.77100244614211	0.758513630015678	0.720591912157649	0.591009400493521	0.849164854886582	0.552397690902463	0.69726555100775	0.640618484995416	0.73917305643739	0.900502806220747	1
