""	CD3D	CD3G	KLRD1	CD8A	CD69	CD8B	CD247	KLRC1	CD2	KLRK1	PTPRC	CXCR4	IL2RG	CD96	CXCR3	S1PR4	CD27	SIGIRR	TNFRSF1B	IFITM1	TIGIT	CD6	PTGER4	IL2RA	CD44	ADCY7	KLRB1	CD70	SPN	FAS	NCR3	SLC1A5	SELL	C1QBP	ADGRE5	TRADD	ITGB1	RXRA	CD46	CD47	TSPAN14	RACK1	SMAP1	ITGA4	CD4	ABCA1	HAVCR2	TNFRSF14	ITGAX	TFRC	SLC16A7	SORL1	LRP1	LPP	ITGB2	SIRPG	ITGAM	HMMR	PLAUR	RHBDF2	RPSA	ATP5F1B	C3AR1	NRP1	TNFRSF1A	LAIR1	VSIR	HLA.DPB1	CD68	CD81	ST14	PTGER2	CD82	PLXNB2	CD93	GPNMB	CD163	CLEC2D	PLXDC2	JMJD6	CD74	ENG	TREM2	CANX	CD63	CD9	FPR3	TSPAN5	ADORA3	APLP2	MCFD2	PTPRA	STAB1	PILRB	TREM1	NRP2	LRP10	LAMP1
PLAUR	-0.584589181303365	-0.555949017742311	-0.49705382984994	-0.553085008692354	-0.553824472089652	-0.633298720637071	-0.571596603529922	-0.537842465996193	-0.600312930174768	-0.612020196722614	-0.192454309053845	-0.388325294895477	-0.554019782470926	-0.616114609911356	-0.630923660668117	-0.432951671334676	-0.572248033162545	-0.0282128417141709	0.109209646346446	-0.630076650792921	-0.515787451752057	-0.393061902747896	0.0564456280570593	-0.328867488552387	0.823980471088388	0.593790366347244	-0.557527155508684	-0.123105389692191	-0.290122673077378	-0.37213772637936	-0.564928490185322	0.164438260732338	-0.52344626373566	0.533125734654446	-0.263342289667693	-0.223159330292689	0.696712488226349	0.816543651373662	0.721137796406926	0.184016751464064	0.205624645795756	0.502986171234062	0.431653089256712	0.721243017966619	0.917346836706574	0.735358635887921	0.798286613810103	0.455830915313074	0.753565844133242	0.70643613340333	-0.399692785065057	0.810363868940223	0.90575810444547	0.641532191988628	0.953229775609731	-0.575450895622368	0.954233933450115	0.129078097988022	1	0.875621923198602	0.244776854421693	0.449887441235066	0.916012806907009	0.887834201405678	0.911836324707397	0.86813885702816	0.759272685267213	0.802225967251145	0.854390805838796	0.895452402940867	0.933070077880289	-0.577271902364387	0.272919051409236	0.935981745379015	0.875444488047392	0.755530463724706	0.910919171111857	-0.312263115748218	0.919518313673861	0.333088751176782	0.864306392425633	0.918470704030454	0.926678253771674	0.907701518882227	0.796132817694178	0.782206661994171	0.935173990450698	-0.346538997455507	0.86853557349993	0.948443212677244	0.829292714830035	0.344733314031534	0.835253332220164	-0.0624308834338421	0.928119603663584	0.828857189415685	0.804992543965604	0.773812368459399
RHBDF2	-0.49346903020647	-0.454892312035515	-0.451104161941028	-0.463225997082246	-0.489404003310826	-0.519721132232453	-0.563620122233266	-0.529736286218239	-0.517460296030298	-0.573390168993317	-0.136485569405477	-0.316326014871733	-0.483896130317067	-0.559188422669232	-0.530610296753723	-0.363539630927914	-0.488496746053225	0.0297359217119243	0.146855625737304	-0.540997718364318	-0.470674218515564	-0.241871127979953	0.113289604517746	-0.280515319253046	0.749433402543223	0.656444413634136	-0.506784181203935	-0.0915645312706791	-0.235356340040972	-0.252953990263879	-0.512410405206961	0.0831599475079647	-0.395275197171567	0.453166309111086	-0.197305331864616	-0.116817729799899	0.729250651436488	0.727439827700671	0.723608328489823	0.236920259678808	0.229307252339174	0.415419412749533	0.385120123898889	0.733334738066043	0.895274650818383	0.649798312619422	0.778352576514104	0.433205393313694	0.687533920720987	0.721308718116134	-0.345551075045472	0.82137682040168	0.884472398128316	0.725169652994467	0.893554833339982	-0.542157530310866	0.884083666683931	0.145593043874823	0.875621923198602	1	0.161040473575902	0.40212787905981	0.89934066451824	0.883698852580502	0.873274448350481	0.861299180309545	0.683798249455699	0.767042876851129	0.703618029830011	0.862486801796449	0.826419503504066	-0.488921904884914	0.320481319988743	0.863635899849741	0.849717468873505	0.627999381621468	0.894826726588838	-0.212180132477039	0.909221401095991	0.356180405663787	0.851543908914399	0.868490163629928	0.897808402073749	0.837148747861674	0.722886257627932	0.808279317161682	0.869134962883587	-0.195713420204623	0.848644017633166	0.897654630660832	0.756425624043056	0.410303358782537	0.834063168715344	0.111817746272943	0.770937362949866	0.771961161291209	0.800747557697874	0.665147266841364
RPSA	0.217676510324174	0.168596068830934	0.0564005828229481	0.114170619239958	0.552632902952486	0.160795507413092	0.451287647383625	0.288584176094671	0.191801414988349	0.361513534353477	0.687086459333811	0.54069019731597	0.365976113910994	0.480765270710933	0.176611460920776	0.363214601737816	0.0744634863705898	0.573741351337995	0.632399924276222	0.34929852059232	0.33022552890279	0.34923694953767	0.559467494726436	0.0964216828135791	0.386660132765148	0.368366509905904	0.472816705945504	0.0588049691516319	0.548599100944606	0.295169059492806	0.482088293218131	0.781369974904415	0.303959102350597	0.820126699287396	0.590442271940811	0.502667821460396	0.517216189313181	0.553374906199241	0.467206480052227	0.696396447142101	0.774538439458778	0.930391244615416	0.751949904298705	0.562129472522796	0.187901604693186	-0.176477398797563	0.567326159721912	0.351333873755082	-0.0782102055327451	0.394733523373676	0.589180285358608	0.395260266701432	0.0293239712274489	0.549341004670444	0.329973284172798	0.516385093222184	0.231424608358154	0.398873536076347	0.244776854421693	0.161040473575902	1	0.775630052865615	0.238174372517643	0.0314000711540607	0.346956784447444	0.317160444208276	0.696341525886035	0.469530522548853	0.0343491641621442	0.353496815147139	0.285798630674895	0.407284087123924	0.152273308074022	0.263170622742263	0.225942928883868	-0.113359891131004	0.0988283553833745	0.189287275997867	0.261677745934268	0.0877235348336658	0.417620896660421	0.232405464754047	0.298639404934913	0.402919612776388	0.575294171599528	0.114790123639498	0.140001970756299	0.411179745834676	0.238585088171341	0.162659570007941	0.383042045340043	0.552205774997093	0.129364336964138	0.335951164430582	0.173773616667124	0.00296463293737219	0.319389863460349	0.161189324719699
ATP5F1B	0.111022235731789	0.108009899991387	-0.00509648376808875	0.0549081459548403	0.297396732761002	-0.00389128467973558	0.179225526334163	0.0521562069050278	0.0950851900674426	0.122087283139426	0.580577660533967	0.409694087113346	0.26074918601446	0.2189241459827	-0.0118898640380214	0.337046669333267	-0.00867743269984568	0.639788011076832	0.627757233437675	0.138986634913744	0.275972750429215	0.300933522546525	0.429205108530537	0.22687904592596	0.466095445735762	0.573691303696238	0.103724313991798	0.336407738140476	0.536466841411274	0.281838249828373	0.239192096254824	0.851693960476157	-0.0122065199182916	0.894872379784746	0.544396838932065	0.399303816654196	0.737034357409677	0.632816786598736	0.59923437922109	0.835559560837595	0.658736541130825	0.775637784754056	0.778650764303899	0.816189756851868	0.476518537140585	-0.0160209434552206	0.703678408235934	0.335311569973936	0.0467881068899582	0.541181688781366	0.284350986702397	0.642658607748444	0.305089276496839	0.661762843601002	0.596559938936368	0.212537711100812	0.487983776833548	0.730913688284234	0.449887441235066	0.40212787905981	0.775630052865615	1	0.526114577007406	0.330222584468976	0.626026157595478	0.622004382086515	0.770045678971565	0.669499501333403	0.167072780384897	0.647697914800056	0.518253480883563	-0.0108728325952208	0.382997108380866	0.492167866972206	0.494028505484057	0.0041863243483429	0.403112686906058	0.273408744013591	0.563316215865883	0.389836932820896	0.688595682396652	0.528988450785565	0.592287173793256	0.633168799191043	0.804930345941044	0.390271089061923	0.399750163834445	0.247370562012204	0.547099217350816	0.479957646830058	0.565759808495893	0.786887305535753	0.443259749608318	0.455082002246224	0.322834897242944	0.248857662054035	0.545426925370409	0.38843687420556
C3AR1	-0.537841060212506	-0.501853282354971	-0.462772921771759	-0.502440275537383	-0.504678539809425	-0.588048948550122	-0.534970472110929	-0.510534939933275	-0.556419199742585	-0.57438899602946	-0.133381434067499	-0.338259658736801	-0.501268566195671	-0.56907274663044	-0.595392580908791	-0.363669982205612	-0.539497234726396	0.0391128651051496	0.149959816712198	-0.575920114806692	-0.45925773616256	-0.307565682529255	0.0758153401868244	-0.279216719095832	0.75393506237124	0.656761873954254	-0.530413938852036	-0.0624897892299312	-0.219143138115561	-0.304512387391429	-0.522392963356111	0.220019915869709	-0.512271925015776	0.572508829861228	-0.197870243775811	-0.18067976873761	0.713190140486963	0.76613053791162	0.697349957459912	0.273178784870019	0.222413357109057	0.486458230129345	0.468863886569264	0.780705332107288	0.895040270415148	0.641686632617294	0.805165016680185	0.384990854068275	0.6541734097737	0.667962905076065	-0.349002706277811	0.859051542569013	0.872150166993874	0.652177715896903	0.934320891179849	-0.543089016214793	0.915391202223355	0.231553078495686	0.916012806907009	0.89934066451824	0.238174372517643	0.526114577007406	1	0.868512251229361	0.933785496150723	0.919936930085753	0.7801349604823	0.829955407841311	0.727177332857613	0.913203978698104	0.900264403455909	-0.567382825254539	0.28431208210565	0.894898242738458	0.894123939618681	0.622326253591046	0.901681891979429	-0.240206899634168	0.955306255516199	0.38256219670669	0.905181422361414	0.923328452888622	0.941618401634972	0.89142404672259	0.806119155502192	0.798787231631142	0.909824930822259	-0.271396149039911	0.893973938029014	0.937954890099377	0.79122734796761	0.45329346986677	0.85066490430928	0.0467462143279951	0.832904705062977	0.786602296339318	0.805729352727891	0.671634858390885
NRP1	-0.640450352196109	-0.607056747389576	-0.505251586400784	-0.605053818242818	-0.613005182000329	-0.673994275162232	-0.599066284668228	-0.555854666038102	-0.652517894915163	-0.648363069269161	-0.309572837027849	-0.503287895692255	-0.623189780614854	-0.651837967689916	-0.665942715494604	-0.524921593591301	-0.606155955086418	-0.162681265851857	0.0125795842383756	-0.668726381061293	-0.565230809024917	-0.442066760298395	-0.0770658711132165	-0.380900645806085	0.636146599341868	0.555018948656719	-0.571396791043773	-0.187635678373454	-0.388756149303476	-0.438245756848781	-0.591286744226973	-0.00565063295747449	-0.559212673966388	0.403313100425706	-0.350380327809227	-0.304558746467662	0.625743873270845	0.724427936601256	0.64903959967495	0.100161503784356	0.1341959940072	0.262163717038412	0.227328166554089	0.625807803143839	0.912127238373189	0.702864845137311	0.679295014883582	0.310121552975626	0.75248056592189	0.63208121502207	-0.440740282634082	0.73720933728439	0.92965926210562	0.606550687609393	0.858470169149656	-0.613960209285204	0.886228491819356	0.0508924418766847	0.887834201405678	0.883698852580502	0.0314000711540607	0.330222584468976	0.868512251229361	1	0.87279918123414	0.862140728702894	0.588897904339448	0.652069581330803	0.756418132526209	0.878145281883919	0.888973222440958	-0.614722513194096	0.247847085590353	0.891981250553855	0.889807811572491	0.682497680623438	0.956197408853944	-0.368175714107186	0.879576205529364	0.238192873759137	0.766452315588314	0.909165683231753	0.876311033070607	0.821117864526881	0.697286504772916	0.737549253928507	0.919330985277585	-0.3086821290971	0.875153518008267	0.929990745540464	0.76002517741508	0.316523757886069	0.907589015810404	-0.0115278625112557	0.800394323139984	0.806585412388998	0.709250911992712	0.732280273477713
TNFRSF1A	-0.502905706735957	-0.472655776852427	-0.423824039372106	-0.483027965220651	-0.426073108785512	-0.55307103709626	-0.458532212089347	-0.448175621520325	-0.522370285403341	-0.499903614922938	-0.0557731788447188	-0.283831927820578	-0.448617798119383	-0.494176563005611	-0.560638150138451	-0.331806616284365	-0.51056757088275	0.104758486758929	0.191482012833208	-0.520012542631896	-0.403753899549817	-0.28255970250635	0.124657946883147	-0.268710995336205	0.76215317328101	0.681341397591002	-0.453703373623657	-0.0765172864569394	-0.148817441449884	-0.273056173718233	-0.44928752077009	0.290026633598258	-0.439685801148857	0.685260097073662	-0.123208564892308	-0.123014197896676	0.786170260847351	0.837744690069041	0.767864471044065	0.38696802579174	0.319272378689369	0.563915476009384	0.491420162633074	0.829040792760157	0.918481998435925	0.581153571486012	0.836308557194559	0.406260255902551	0.630033970309798	0.743164799990223	-0.246211101772438	0.89138747123485	0.896665341105618	0.744407401158753	0.927607802996147	-0.460036436379173	0.916751612396243	0.256244475922257	0.911836324707397	0.873274448350481	0.346956784447444	0.626026157595478	0.933785496150723	0.87279918123414	1	0.942202658585953	0.814003877055995	0.848168290267188	0.704103535472914	0.95746224396392	0.924387853865692	-0.496775394985845	0.341297492922377	0.9210956561965	0.924284917089875	0.57046656768684	0.925713021392321	-0.232811485703861	0.951239615263072	0.396784219400471	0.920111957375756	0.946587046881837	0.952448247931035	0.945424765165007	0.88450667878462	0.798390725972473	0.913422541815514	-0.161938317910704	0.915267761890138	0.941951783924993	0.85228479582183	0.55462743539581	0.8896114161881	0.147012618550743	0.790115824404225	0.789115180056265	0.838169549981651	0.753544609020776
LAIR1	-0.420621142919288	-0.38956038085568	-0.394764847794952	-0.389080232388917	-0.383103310433582	-0.477282972001651	-0.439295099787712	-0.427975047137723	-0.441627727274228	-0.473327773882351	0.00967885703955341	-0.240258594288154	-0.38127005013629	-0.454030806730509	-0.474126096740922	-0.243779972280956	-0.416350255630212	0.11735705992548	0.201569910962029	-0.444056764569086	-0.340794306994084	-0.221014223783474	0.2069813468066	-0.162040590594481	0.674641480828233	0.767426530665675	-0.449940032750822	0.014101797228577	-0.0922495037201906	-0.208770477398607	-0.410793989594392	0.330607164076716	-0.372635729908307	0.681856595632687	-0.0807853247116725	-0.042287086735351	0.788304880227292	0.801160019344945	0.687860400492555	0.396346522940305	0.327710046026127	0.502221753982022	0.453003514555071	0.87485596553888	0.930462316658699	0.461119695166491	0.840521762154294	0.366229390794541	0.519622186367233	0.652400296748535	-0.239658713456959	0.905107534297131	0.821482858205324	0.687962265860934	0.924530524061345	-0.444602229105045	0.881391626756956	0.335036580434351	0.86813885702816	0.861299180309545	0.317160444208276	0.622004382086515	0.919936930085753	0.862140728702894	0.942202658585953	1	0.816443887633325	0.8582855230877	0.624812552052236	0.962695557183869	0.915448569278604	-0.483272370620015	0.312126217085185	0.902360799542267	0.935958409512229	0.4562046550613	0.914606757389321	-0.142275304270007	0.953286545440267	0.365567978232986	0.9393581816082	0.944356887941565	0.967099136983141	0.876280458144958	0.841187495170988	0.686675404323935	0.89965658174766	-0.253177561373918	0.959179474139707	0.915358344609701	0.789332356072318	0.518528204718376	0.918345623010864	0.126286050976391	0.720350454292909	0.673260390339758	0.787257629454465	0.685346285061809
VSIR	-0.219528636353273	-0.22243770210402	-0.289888498066555	-0.257292928786713	-0.0174899937200435	-0.278127660869919	-0.0876220393932688	-0.173633696815755	-0.246071683755511	-0.171618713348227	0.332321386727486	0.0806287903190966	-0.119519582142843	-0.109175648680848	-0.2904505659101	-0.0272423950807569	-0.287900551041883	0.362962405774097	0.48644857195318	-0.180052238515808	-0.0902234260503992	-0.0212219436247889	0.438868137059699	-0.110354152635542	0.702939030238145	0.656770094183564	-0.0863186987292484	0.0244541367857284	0.159475842295946	-0.0197540621394793	-0.0621306305373057	0.57618588895868	-0.136025123754181	0.831441399101379	0.192223400842235	0.181616670777876	0.777613841884414	0.831366322036195	0.724310134100094	0.55775541116864	0.605543159826964	0.829609825762588	0.703488803090818	0.851116403975074	0.698226850431025	0.308539040014883	0.866671258523577	0.487958094222776	0.367367404834655	0.647824101718836	0.0725129826093417	0.812446309401571	0.596490254299928	0.729569777759299	0.822396429310411	-0.0686740832807431	0.72500106887117	0.360699238216248	0.759272685267213	0.683798249455699	0.696341525886035	0.770045678971565	0.7801349604823	0.588897904339448	0.814003877055995	0.816443887633325	1	0.881236157484565	0.510193627735842	0.805877710757866	0.747913228971505	-0.147121331921003	0.231074454799851	0.755072052844529	0.731477688961413	0.341296559132546	0.644802856062984	-0.0403725975677264	0.811060374230005	0.270665638765079	0.880077522614667	0.738668182463853	0.819187689271661	0.807170362258188	0.860326229478923	0.582013691181907	0.686723611570393	0.0128983896135755	0.760129470926138	0.712887930820785	0.736774934237132	0.619658924372273	0.643478609234847	0.187119156611647	0.619055706460866	0.498122679685763	0.751187627383909	0.547753681388418
HLA-DPB1	-0.272342579021198	-0.241954937094255	-0.327927627016471	-0.260737160364041	-0.229604855894729	-0.333768175715418	-0.338448029822493	-0.356983488015114	-0.291783796538127	-0.354449319958693	0.176343771653547	-0.0322776242943381	-0.225346878194083	-0.320248137771304	-0.306006020512072	-0.0731996903398358	-0.285898748928276	0.269619657219051	0.333385181450535	-0.307009729127465	-0.211385603232483	-0.0761467443605456	0.380691942230446	-0.076116152068398	0.731629455455377	0.7331883669887	-0.348495511372623	0.0886903914689902	0.0853673107933128	-0.0735799398728959	-0.288803941207452	0.425527507620003	-0.206992864826581	0.721065285405552	0.0556450872618435	0.0997885497202369	0.753026635773805	0.73933001466115	0.732040597167521	0.487018212657642	0.37749650429061	0.665652117635581	0.557243190364415	0.875406210141024	0.794595210933798	0.359557592595731	0.828041049238896	0.449773433230809	0.42691732101887	0.677530288567662	-0.150625251311463	0.899861517352763	0.672969605344029	0.705355573713208	0.860481211007898	-0.317021613893174	0.771788758490215	0.364805069837825	0.802225967251145	0.767042876851129	0.469530522548853	0.669499501333403	0.829955407841311	0.652069581330803	0.848168290267188	0.8582855230877	0.881236157484565	1	0.549759592999353	0.834764911607607	0.784904318346468	-0.347682942021724	0.293717982772028	0.772949422103175	0.784704830834716	0.375072677439533	0.716622351825314	-0.0209373886068872	0.885667239580036	0.390239265143779	0.967059497370382	0.791610091164634	0.881017332270891	0.811162825747122	0.791071694356824	0.667705787814201	0.742907145908096	-0.142314502104237	0.805344836719716	0.776240905584858	0.756434702941267	0.54797343352182	0.708190491432622	0.16002952260023	0.641752674375753	0.559254905945707	0.814728087962405	0.589948649369546
CD68	-0.625612341697632	-0.604617528543402	-0.514035860332576	-0.592062738221623	-0.621644293715815	-0.649186312699428	-0.598685732111852	-0.554002969815917	-0.63557185851368	-0.648240792046172	-0.395073552630198	-0.475791353280597	-0.621518165209531	-0.659108975123351	-0.650484415556219	-0.54091881441752	-0.606504177093052	-0.199095813567624	0.00059825224431033	-0.683223039740645	-0.592313009095624	-0.502494209330117	-0.161855236353767	-0.405493997922482	0.777387050502968	0.305175805092429	-0.575228911514584	-0.212988917126405	-0.461449302384018	-0.466359976721381	-0.617423631310081	-0.0718630554716583	-0.565505484754474	0.226980401354359	-0.420720664426872	-0.322022174711079	0.457581200892651	0.655085370702036	0.597755796511412	-0.0727607923027393	0.0412809574159165	0.320987873223068	0.312589575222472	0.393558509562073	0.728909034775144	0.905307749741008	0.578423469678272	0.517855114254874	0.846031705824681	0.536034260932676	-0.504373008557862	0.509161534921447	0.839429359443741	0.41329125041731	0.75582947088337	-0.609844278502447	0.807097710690606	-0.055028702102817	0.854390805838796	0.703618029830011	0.0343491641621442	0.167072780384897	0.727177332857613	0.756418132526209	0.704103535472914	0.624812552052236	0.510193627735842	0.549759592999353	1	0.644276959395735	0.732036142670617	-0.586206713658942	0.216523421329181	0.776442416639917	0.606035597933998	0.94624454818134	0.768545468544497	-0.409123629068015	0.668888097089225	0.221872691909033	0.602527111787897	0.684926363496624	0.684482322061903	0.787268348560973	0.635684475976825	0.648052599960071	0.76491306038264	-0.422589014697196	0.648633556311232	0.827859585461824	0.716744158825912	0.0556705412442932	0.611668899307146	-0.27359835114747	0.89297765692583	0.852799573703044	0.656620799439158	0.866718593867472
CD81	-0.420147189621373	-0.39187207596314	-0.370266401777391	-0.393744237803872	-0.351689751105045	-0.476771282997806	-0.400267798318555	-0.392504565686566	-0.439430607478335	-0.43449044046414	0.0262432616179464	-0.220378926985857	-0.359863687100631	-0.420112198496837	-0.487805731357334	-0.240783653857535	-0.431488407152456	0.157059451723187	0.243122529800147	-0.431860997636182	-0.320469912176093	-0.205163000901903	0.203029817670272	-0.173870516152655	0.692695095786879	0.75636664710217	-0.405805645800146	-0.00180389849019074	-0.0683179968385768	-0.186196321022299	-0.36916871450276	0.360932161636544	-0.388736710042799	0.692481975717477	-0.0511239091904399	-0.0460135317709129	0.831843845548319	0.833999145581508	0.738168559156908	0.418825621843002	0.394405058099436	0.536395717897821	0.494145520139876	0.873025777255755	0.939380854716337	0.479153761388132	0.84629681939652	0.365242304574721	0.550909872623783	0.692650407748041	-0.19653789938622	0.886961329991957	0.852316113266579	0.746959577298076	0.932562704890097	-0.400035646662364	0.913634689684947	0.336051522542398	0.895452402940867	0.862486801796449	0.353496815147139	0.647697914800056	0.913203978698104	0.878145281883919	0.95746224396392	0.962695557183869	0.805877710757866	0.834764911607607	0.644276959395735	1	0.928001214249401	-0.452472879949965	0.36205430265662	0.899909509388352	0.948161968482185	0.486054176134997	0.923825548132539	-0.153918083226535	0.951598783665303	0.38727005000057	0.925512548697672	0.96268548145717	0.971638775472061	0.89245335017374	0.870188903178837	0.724642892580864	0.920732119220323	-0.190771980455605	0.95313310313704	0.916063882646483	0.798914339190193	0.540809055578167	0.942193950425731	0.184195103558589	0.755911561431282	0.695564822730082	0.798123974430564	0.719265937364304
ST14	-0.58229055937743	-0.559782201618305	-0.494130051918928	-0.54440067887609	-0.529875190277252	-0.624241996581446	-0.562680241210249	-0.52653777746079	-0.600438723800523	-0.60062420749664	-0.181514254463047	-0.39477875942039	-0.547825417072923	-0.598284281313018	-0.616914334988884	-0.425361974041789	-0.576621678871621	-0.0548245310984186	0.0466027129908799	-0.621188033126332	-0.513008678581531	-0.403068854284717	0.0393890702038484	-0.314367871658086	0.725610901315436	0.640684518201053	-0.545688971025386	-0.129070652518621	-0.234002620264415	-0.371821752127224	-0.553612997166516	0.224222436032035	-0.474174355352552	0.625311725838721	-0.253283662913586	-0.226144900647497	0.669338021299089	0.822523123691879	0.642250192714745	0.239078152265378	0.193226655075105	0.485773827397076	0.364539192441111	0.783685908281301	0.93504664718465	0.606971496228183	0.787718566510544	0.305189108484586	0.635598057781485	0.675575307867989	-0.338859724417769	0.863729942276532	0.871231278160479	0.610989529223712	0.928551959367228	-0.562283717180513	0.928150483105873	0.202232151418708	0.933070077880289	0.826419503504066	0.285798630674895	0.518253480883563	0.900264403455909	0.888973222440958	0.924387853865692	0.915448569278604	0.747913228971505	0.784904318346468	0.732036142670617	0.928001214249401	1	-0.571233154847301	0.222040769324729	0.943715024045415	0.937761681284889	0.609842269766781	0.931207220568467	-0.331868419700935	0.923338079581952	0.274573714808783	0.855177776762865	0.955971922390277	0.922900074390017	0.8906154324978	0.779410595474089	0.687995397260175	0.950143207831579	-0.372558319135653	0.899660538116421	0.931016004031537	0.806666903269476	0.359542891278594	0.901230527859074	-0.0336147257083248	0.864216071758264	0.743279609028095	0.718005078581984	0.692146450626254
PTGER2	0.568216386013869	0.488986749058879	0.634685395060132	0.499948882588859	0.820047026727465	0.647646560104434	0.791943414152041	0.803396167312776	0.569686387725486	0.857915940203123	0.571044279681622	0.593872077824818	0.650472615724933	0.843820369958719	0.683405466590186	0.490118613184887	0.469700661520592	0.355797910308925	0.311420066171346	0.806496380257324	0.540011381597716	0.499320022934427	0.379517787368934	0.168550248930716	-0.3799250316609	-0.112976183665618	0.918229391836311	-0.0956085457804324	0.457296622857096	0.432336317625958	0.810533187466949	0.282288508961642	0.706260507382665	0.0274822205138607	0.593160809748677	0.525962403542085	-0.124620004355536	-0.178015974618887	-0.181347054062523	0.199896142825154	0.44917929793508	0.177324718962759	0.0909728432718451	-0.260227557637818	-0.590656348622477	-0.658176352859756	-0.147856243980326	0.000730322509849167	-0.527527275951548	-0.356290116152348	0.861516664540661	-0.428393439956582	-0.649112069262641	-0.0230736757877658	-0.534123683539439	0.816465173906421	-0.567533137676141	-0.0415933186072213	-0.577271902364387	-0.488921904884914	0.407284087123924	-0.0108728325952208	-0.567382825254539	-0.614722513194096	-0.496775394985845	-0.483272370620015	-0.147121331921003	-0.347682942021724	-0.586206713658942	-0.452472879949965	-0.571233154847301	1	-0.146982351999724	-0.564583878635799	-0.530459355539705	-0.611495632649521	-0.624152042482857	0.264071623740983	-0.540868498582193	-0.277993991184627	-0.413729865569595	-0.564195042321546	-0.492987632494059	-0.492151784937389	-0.259387516554054	-0.468641363092439	-0.61897028029213	0.611321264294794	-0.486432572776415	-0.641851206751897	-0.488935312465032	-0.0188623877321036	-0.523291489284147	0.405425650192522	-0.62355696185959	-0.641804394270838	-0.399139464838736	-0.471181617248986
CD82	0.292635815597203	0.321649962766923	-0.0627043278892691	0.241911421316055	0.054132085795979	0.0741697398359219	-0.20632523655261	-0.242751706761301	0.294960233109068	-0.152322101440272	0.317352723301745	0.305775311892041	0.258397354119377	-0.022519678325203	0.183699957798585	0.384236469351137	0.351906575810798	0.50872458531525	0.452362395941199	0.124548614912975	0.258780849039267	0.369723853673967	0.332942831485584	0.508553723068972	0.465069189359428	0.344756769325099	-0.22433936312949	0.554203452233883	0.32165502983517	0.432328226334113	0.00429982617210648	0.349418721266111	0.0835024181660724	0.2551972751682	0.261974149762164	0.47204421882111	0.592391155736613	0.230162258387021	0.371330340879581	0.608002209183472	0.268125912221956	0.259260565264002	0.374049365378224	0.398357838629613	0.378807348828346	0.157502424950038	0.274196774525751	0.401904203054783	0.132280708776115	0.496267287580537	-0.0906534295380637	0.348100377471565	0.299483619665807	0.492545644566554	0.37542320746778	-0.0925243322874366	0.320058265902944	0.540689213120366	0.272919051409236	0.320481319988743	0.152273308074022	0.382997108380866	0.28431208210565	0.247847085590353	0.341297492922377	0.312126217085185	0.231074454799851	0.293717982772028	0.216523421329181	0.36205430265662	0.222040769324729	-0.146982351999724	1	0.231060586056392	0.217572538130798	0.163444322701715	0.273563788206184	0.56217378870397	0.264315402172925	0.369147313307731	0.347531074114982	0.284179764234676	0.323413169672322	0.408537135670353	0.4234056870892	0.403140874337599	0.195887439331427	0.196450314117742	0.301518022458305	0.326129293068201	0.424942305113781	0.486006317552971	0.238167751999368	0.415913562382453	0.218941505275469	0.349761431592597	0.424218600162304	0.376125726947633
PLXNB2	-0.589957122377361	-0.563337853508558	-0.479233638784867	-0.548750400500564	-0.535809761527541	-0.618530596582128	-0.527313988942064	-0.493718034367861	-0.610937656155631	-0.582362142977875	-0.182853648372648	-0.397682323692628	-0.555096453114724	-0.597860744432584	-0.622955136585689	-0.440512661338429	-0.591258108523864	-0.0358283392546959	0.0538368060290772	-0.617246556819012	-0.526983413817902	-0.422670177427734	0.0432255604675945	-0.344306777559619	0.75986683069223	0.61831747594791	-0.522387732309523	-0.156531442371378	-0.278373544640152	-0.391553253328047	-0.55588723697093	0.183658154016375	-0.510958292642649	0.585707578806118	-0.260546945234366	-0.237762187439967	0.684524961886435	0.812556946026559	0.679241949268301	0.209426042524255	0.198106792403591	0.485477827618127	0.410171683424552	0.75017421516443	0.916827100949022	0.679395387725796	0.812791703317294	0.380037472425974	0.70989352441122	0.682734989143473	-0.335821608808081	0.835951989822636	0.893430751362489	0.624320952399643	0.925893684578337	-0.558967826315453	0.924014479383737	0.161969802834223	0.935981745379015	0.863635899849741	0.263170622742263	0.492167866972206	0.894898242738458	0.891981250553855	0.9210956561965	0.902360799542267	0.755072052844529	0.772949422103175	0.776442416639917	0.899909509388352	0.943715024045415	-0.564583878635799	0.231060586056392	1	0.903509413163458	0.674661126214226	0.921279982107511	-0.347418389704221	0.915082320929196	0.315353336243961	0.845995779347517	0.926037989015938	0.912686183597536	0.907855616292946	0.804779052818962	0.746059894925757	0.925483944960695	-0.339699012867502	0.869163503926773	0.944361996925823	0.816231531303356	0.394294343758192	0.86784883164574	0.0159466647601074	0.865621367763374	0.799406507203603	0.776029525952326	0.735768065437878
