""	CXCR4	NCL	CD2	RPSA	CD44	CD69	PTGER2	LAG3	CLEC2D	CD3D	GPR171	LRP10	SLC16A7	APLP2	CD46	TIGIT	ITGA1	CXCR3	PILRB	SORL1	ITGB1	ITGA4	LAMP1	IL2RG	CD47	TNFRSF14	PTPRA	CD96	CD74	ENG	JAML	CD3G	ADCY7	S1PR4	TSPAN14	TRADD	PTPRC	NRP1	PILRA	RACK1	ACTR2	KLRB1	MCFD2	ABCA1	TFRC	CCR5	F2R	ITGB2	SPN	CD6	STX4	IFITM1	SLC16A1	VSIR	LY96	KLRC1	CD247	PECAM1	KLRD1	C5AR1	CD8A	CD8B	CSF3R	PLAUR	CSF2RA	CCR1	JMJD6	KLRK1	TNFRSF1B	CADM1	CD63	PTGER4	GPNMB	HAVCR2	CD81	TREM1	CD163	SMAP1	SIGIRR	ITGAX	ATP5F1B	PLXDC2	TREM2	C3AR1	TNFRSF1A	HLA.DPB1	C1QBP	SLC1A5	CD4	CANX	CD68
SIGIRR	0.829744316942565	0.689673088994098	0.60722743501284	0.763312146036861	0.557707836800758	0.672808272270383	0.493926528288262	0.551428918954233	0.635575068040543	0.595680601389038	0.571767659333446	0.437839500460526	0.501136899268371	0.057945535188671	0.322743588199369	0.542919691877972	0.519595310326112	0.598161837600856	0.764015750756155	0.342561090858893	0.518410721880527	0.314057651754388	0.342476986943598	0.649836959678401	0.833186984989924	0.617740178296148	0.856864551758486	0.580571536238863	0.254189744959711	0.174562033257179	0.647733892204542	0.619371577569674	0.32073615540589	0.616882371224584	0.685738709644837	0.703621388082952	0.840276411795763	-0.0633378011117827	-0.0200076368607005	0.558444617234036	0.462355489054627	0.387705080313903	0.200592377207492	-0.319488163989933	0.317356968854036	0.697637076779167	0.669120278913468	0.319906658868097	0.65667625978852	0.624733467174968	0.450451158694478	0.603264781013854	0.706023933935066	0.407983767216875	-0.103041256609616	0.317331458998081	0.544223955308932	0.3465141367789	0.319893524899297	-0.0326865424135828	0.575974439850124	0.558468688568495	0.084204408045918	0.0329171560154164	0.152319816999145	0.110245112156442	0.882365055426036	0.594913261564864	0.523578577890433	-0.0274203150309253	0.178438504800405	0.811028179355719	-0.251351835975254	0.225808709347454	0.0616467524618192	-0.0973900494553332	-0.0635366611550336	0.269187021880504	1	-0.136253788564921	0.700334253434073	0.0765283648554911	0.231475354894048	0.0379374434542072	0.26833697315935	0.301081181942878	0.663824410659676	0.789658086213385	0.142473307035434	0.169443665267495	-0.0147782646736196
ITGAX	-0.508032661670896	0.167951614156789	-0.759358043087951	-0.0171127411000745	0.498098722826979	-0.697437697551712	-0.830379211065112	-0.724947912179671	-0.595434959083581	-0.771156273201316	-0.760718526724988	0.481154826339061	-0.766386233242031	0.878755582934166	0.557352898330823	-0.747545937516105	-0.757256319843791	-0.718011278905629	-0.539922278816831	0.72295331628145	0.603114504956555	0.518952790931379	0.674573539979787	-0.734483879539807	-0.155513182015383	0.172607691436098	-0.135717261204482	-0.783025626352676	0.732883867441748	0.75476124579493	-0.346946435310196	-0.769024874175584	0.557592787602496	-0.713609684013143	0.0350250436105381	-0.0475868002037284	-0.490323638967437	0.911930611925514	0.858103302983423	0.404190502169249	0.556591736897078	-0.764455895790584	0.657037239694325	0.856565935126525	0.667584104103573	-0.505156836814873	-0.66176348635928	0.726338450494017	-0.721899062397338	-0.718650645705957	0.699249114186292	-0.750662520189441	0.00499504151087847	0.5994319752857	0.856566367822434	-0.735138592048999	-0.825616041257298	0.67930023351695	-0.712706118870131	0.912944821663411	-0.740855898042528	-0.732403915305205	0.868213079058593	0.862399128370411	0.843103531902445	0.862284231593927	-0.0801581045939267	-0.798059579543058	0.613925366029846	0.897077138680963	0.795182061219222	0.0385734399216386	0.818427402188609	0.798447371104357	0.811737799055556	0.869595888782046	0.897482963977496	0.621953751139839	-0.136253788564921	1	0.131301788874848	0.855699801116121	0.716389746569645	0.867166226246614	0.775974975846172	0.721153639836565	0.0896116371751373	-0.103618674986661	0.805300605633631	0.824560263484284	0.872404746009368
ATP5F1B	0.5287055310281	0.940304580206906	0.273781197217348	0.889767587156715	0.645223152144681	0.368564918724113	0.120539943773966	0.255276728438297	0.29901256334826	0.246437590189116	0.218940922302856	0.694390426508813	0.266217700072607	0.475865294431712	0.546554697343989	0.191674526677229	0.186466732765627	0.300236977263828	0.459913866185964	0.66402023499756	0.812500176971277	0.697495732038418	0.669190928074297	0.353936358284093	0.851961326977066	0.603057159098015	0.807337989921659	0.263865046175029	0.627842662176439	0.63211256959938	0.590504046193825	0.238189366642149	0.721287046088725	0.257386631667967	0.719088641409353	0.428644383461801	0.615203886638407	0.342124609690164	0.2324175585192	0.781726399920591	0.851180113020176	0.031192394246722	0.518681377008746	-0.0420859922111587	0.580206304564916	0.528918086568449	0.303461772133463	0.702653726234867	0.334328242921324	0.338234719863408	0.630987344747596	0.289711344133979	0.699398909305366	0.716828363796412	0.246666783947178	0.0377222413796664	0.171011659817159	0.591092091642966	-0.158937167637754	0.211058669606873	0.238482466309239	0.216984920562722	0.447741163095465	0.448634969461359	0.526878590059772	0.449448429714815	0.747234093237659	0.21334424932406	0.752747424811799	0.312892595226765	0.581897117987627	0.815024491056115	-0.0177167138252775	0.583038730431468	0.527009232582055	0.302515482072779	0.362450644670686	0.508771560488867	0.700334253434073	0.131301788874848	1	0.489517402905075	0.641659608747069	0.467639357713822	0.618593035839794	0.631970968436161	0.962985043678659	0.804547316605402	0.583768867563196	0.54291607521413	0.31417805322014
PLXDC2	-0.328445611751554	0.547009668417137	-0.632201142803703	0.336000750642061	0.60822590878192	-0.515416912585991	-0.714190689387048	-0.594782701413997	-0.467622888970815	-0.647000741496964	-0.638126104691019	0.714433978676001	-0.608811867082589	0.954458633924814	0.659866633241848	-0.623746227824201	-0.652577956500948	-0.595257033336018	-0.364607850414463	0.925036663491565	0.816484055494774	0.828611973320217	0.763358715425702	-0.582168486000313	0.157626357455051	0.26491338907418	0.142052992488141	-0.654688067818591	0.95660015488553	0.938624248993328	-0.157332200011037	-0.646974740356355	0.825843604763745	-0.578255514635244	0.246220126989401	0.10630040595356	-0.239515651948757	0.932277476174737	0.801901279464794	0.672342851507037	0.829642226871493	-0.672634454290537	0.718476755919796	0.674235515704065	0.777377004777614	-0.323492273607186	-0.535668325698057	0.921013740339032	-0.543130394052304	-0.580877811266864	0.831531892050894	-0.619662592938057	0.234636862559617	0.866729820929467	0.837131446622837	-0.650247775136617	-0.705337187570383	0.845125025040447	-0.679443099936271	0.833019116429675	-0.620497483327535	-0.618756628229679	0.969298344036562	0.943499063112891	0.976118196482074	0.879404600592353	0.108850193628706	-0.668005859892308	0.784844956654885	0.901896700964583	0.91136613426025	0.305404990205111	0.624581956403173	0.946949820719711	0.944208429963133	0.863521916327638	0.955215261616318	0.738019117785745	0.0765283648554911	0.855699801116121	0.489517402905075	1	0.935401783219815	0.96086958441252	0.923795819521462	0.939834843307133	0.482075361613404	0.196676506581399	0.953187614418021	0.934599995409707	0.834447134007772
TREM2	-0.161147204515636	0.697110236916961	-0.443430502647206	0.502513664936281	0.591043603922209	-0.300495159799021	-0.525161845569647	-0.408801109068073	-0.29345470443187	-0.452484580908995	-0.450235729589565	0.823321630701617	-0.42086782668365	0.90945067339407	0.573073026985695	-0.435044977751512	-0.470559835361904	-0.41047663199991	-0.194430066359739	0.924802720011684	0.889240137995949	0.917671094795347	0.820533941355239	-0.391334150709359	0.349870262921305	0.35941289902217	0.325066650456971	-0.465839615407958	0.979624074546045	0.970659222566677	-0.0624981425621643	-0.455391551089363	0.914040157771983	-0.380009944472473	0.384223753652666	0.235962206294698	-0.030045997368637	0.868321197815322	0.66410300340228	0.726656128114705	0.918900035920293	-0.505326159751956	0.645694626627992	0.471051545835146	0.799476071925996	-0.122176450261015	-0.364536267528813	0.929365695491068	-0.343901622354496	-0.397620063551556	0.881250833379317	-0.428477018982798	0.362934147178704	0.885314409463094	0.697207286579418	-0.491921251557782	-0.513049776122287	0.87181820372793	-0.517743774256241	0.676473719939458	-0.435878095842346	-0.434949359290043	0.90704100288269	0.898901745396547	0.938421705515747	0.782603945696611	0.247945914430922	-0.469587789401742	0.786621250496225	0.784337360212276	0.894481302578027	0.498010734187758	0.422514399012363	0.915863842795201	0.96037397533247	0.781729987111194	0.897435090354284	0.64645416527552	0.231475354894048	0.716389746569645	0.641659608747069	0.935401783219815	1	0.901207859526659	0.889129870477274	0.952740998846372	0.651389075630163	0.36340496099014	0.950793493366446	0.868306093542519	0.755026030457538
C3AR1	-0.354699509545745	0.480836050830606	-0.647552419391621	0.295590384102547	0.630330078694878	-0.569234930167913	-0.760414280167593	-0.601826842362051	-0.501780962304466	-0.668737137897688	-0.671932600590251	0.670424021232887	-0.635551679341932	0.965733723977401	0.67456424138699	-0.673305496386896	-0.699903648437326	-0.597491448107197	-0.393945475743595	0.857479498297521	0.774407477141501	0.751161439183857	0.800950788902711	-0.597812690401923	0.0933467031471261	0.296335594287207	0.129979495363559	-0.671203682396197	0.906753800243471	0.904958598840904	-0.104680034452751	-0.663166174740188	0.768364348496595	-0.622965952719874	0.234994417402967	0.0661949990789833	-0.293670485978152	0.950672518433127	0.84291119229814	0.649516791141335	0.791083502352986	-0.728407133912502	0.776744913977776	0.764715112925053	0.754767290074298	-0.349868841507284	-0.545924962583525	0.921155327915687	-0.572687274151204	-0.593049756572498	0.77603070926164	-0.63160400912822	0.163570118565546	0.81784834980785	0.894666065486948	-0.699649531437174	-0.740266409618722	0.795795267014627	-0.739821185895543	0.853642435375673	-0.631812448513565	-0.638869435875836	0.947625245976431	0.951901163373552	0.936152452616528	0.908714682389006	0.0971347814422281	-0.69688417829929	0.779179317649851	0.9165123432584	0.935593351832035	0.235300642205456	0.704515259103218	0.911307045828005	0.933631982298588	0.882462628744703	0.947433775593264	0.737243909083753	0.0379374434542072	0.867166226246614	0.467639357713822	0.96086958441252	0.901207859526659	1	0.901422765809807	0.892022195231733	0.454676591130799	0.197043838978075	0.930754657417999	0.947294431896518	0.894910285056231
TNFRSF1A	-0.0954929632924795	0.64873257900922	-0.454856534185488	0.491853182013059	0.796485496883241	-0.360837595651498	-0.586604529210901	-0.422792090573563	-0.357209244788365	-0.474258435736033	-0.515664619160425	0.741420449795408	-0.45493905940386	0.922300316802815	0.736195494669575	-0.466914692843141	-0.501530883999065	-0.401351051819407	-0.174508426740557	0.928995323890731	0.897075251793838	0.782574839603589	0.84777199323506	-0.394858523233195	0.321093682314149	0.414769743319221	0.357091147098171	-0.485181525683411	0.916100230600412	0.890708981561189	0.0194141440209379	-0.478718824645123	0.806428679186325	-0.46194540880975	0.373897506055468	0.17425966379165	-0.044828843841891	0.865307847736194	0.84574610780436	0.785487640038308	0.869472797134174	-0.604766342453458	0.765015708880133	0.632173324750415	0.790696011379457	-0.150350426472374	-0.373628140757657	0.954963829117824	-0.382629702661355	-0.394713315831689	0.884731414399576	-0.438225450599442	0.353581362583184	0.910253248584538	0.826819498389822	-0.545026494570905	-0.560334657657924	0.89384202971835	-0.614222166806292	0.860214296839718	-0.436153290718835	-0.437297732119053	0.912530832592789	0.930044342910281	0.935248504781437	0.879370582195675	0.345279216592191	-0.515053845712077	0.87158365310664	0.885464190210301	0.951938640609527	0.454692924734792	0.64031175721129	0.951062160501053	0.883401434583684	0.847079176762273	0.859560406861126	0.835482832579188	0.26833697315935	0.775974975846172	0.618593035839794	0.923795819521462	0.889129870477274	0.901422765809807	1	0.932663249736565	0.576926637154006	0.397695943109414	0.897714031346276	0.947954321312232	0.862392960624814
HLA-DPB1	-0.0930243011906218	0.715576730861527	-0.435017584013385	0.548477918632016	0.725425453572201	-0.285195246044111	-0.513688308735195	-0.399760552460449	-0.283663663518266	-0.443131878742563	-0.444777391021775	0.805704661159648	-0.421880705556118	0.901616207801229	0.659582930485	-0.419507933435539	-0.466318432218365	-0.407487558994169	-0.170869728392303	0.934224173519212	0.892057955226169	0.881296894951814	0.807206612262034	-0.376465414659998	0.360643337923273	0.420843779439254	0.377501855619132	-0.463421573038917	0.988569290523261	0.912953090012866	-0.022102885648597	-0.443630280695648	0.885187956769395	-0.382020932202158	0.397821994164983	0.27802877447003	0.0045614558306481	0.830682175546434	0.738887368549635	0.811127572880198	0.894241960130555	-0.499720705556674	0.683584391287724	0.513835697852348	0.805369850741024	-0.126707081333991	-0.357064522654431	0.939529361059824	-0.335161986199199	-0.390942277692949	0.891901209840244	-0.426300470661819	0.412046579934605	0.949544196700225	0.753948576990779	-0.483036082461016	-0.504906555937309	0.89988483544434	-0.502820875296085	0.762891674144884	-0.424695004884178	-0.422207831105626	0.923007038329748	0.89959220196089	0.960657744741506	0.795815288522995	0.311259523972374	-0.462984467025957	0.838966354199154	0.826085620280986	0.902379313630487	0.526523590204653	0.49496064085954	0.944685221575019	0.888402924517968	0.779124312768597	0.847175784508251	0.768862583811353	0.301081181942878	0.721153639836565	0.631970968436161	0.939834843307133	0.952740998846372	0.892022195231733	0.932663249736565	1	0.632802288546287	0.418039046980059	0.900266172452118	0.900900693109412	0.786722428055198
C1QBP	0.472680915260413	0.932937648823936	0.233906795959499	0.909518583316397	0.597022444526956	0.351356094853303	0.128009542115568	0.225511245734422	0.310937638386067	0.213655911118978	0.213147175793478	0.68724415742467	0.253497919028059	0.4604241052444	0.504838279709053	0.163540766292814	0.1403026478286	0.25054984408154	0.438680160160648	0.64152120134753	0.766824141680007	0.736969277991767	0.637809211701581	0.318908664325418	0.831712385366284	0.609342807499971	0.764817272311147	0.23125212956546	0.634726990788916	0.624998191124807	0.55944468020076	0.215470447009701	0.722118943574573	0.253353794227222	0.671492158708863	0.472905007527584	0.581516658880207	0.320479990990351	0.191551292690809	0.802286638745695	0.828019874686354	0.0641606274950165	0.472445623885889	-0.0656955694346906	0.52073535166181	0.464399336612261	0.269114555282775	0.695925090515823	0.311491630112213	0.291604061624331	0.599303007065835	0.255121421000388	0.671285679141039	0.736843997839783	0.235059062655968	0.0283950163646333	0.163619120012052	0.561185974400221	-0.111103994284182	0.171410052422699	0.195964076714065	0.174258240457948	0.443770529107792	0.444392761438372	0.522176755326025	0.390411797825931	0.715805451353925	0.196253371376672	0.70700338314211	0.305879056735821	0.565104314906883	0.768674831778183	-0.0443621085142631	0.567572481076577	0.511646732460022	0.287807345572858	0.348487199304096	0.496090665834783	0.663824410659676	0.0896116371751373	0.962985043678659	0.482075361613404	0.651389075630163	0.454676591130799	0.576926637154006	0.632802288546287	1	0.776467685063801	0.575938869293711	0.519436829768249	0.294788645221311
SLC1A5	0.730574719295497	0.773165037125886	0.525363939282438	0.774983172298102	0.586974038056609	0.545329057425329	0.335576770454526	0.526172658209022	0.397145339068597	0.500539318404968	0.385193468368353	0.506808507337745	0.485386621396165	0.181518373095011	0.350449815251358	0.446329031668665	0.407570288363073	0.547688168110403	0.627844415783294	0.415423737185174	0.582528363080646	0.385173157833816	0.462686226383471	0.556306690699743	0.829572101354743	0.544008614065785	0.903491934681097	0.498492839849932	0.376453997433149	0.332300771182163	0.715320757608136	0.514656958430026	0.43537785130651	0.379806442904672	0.776993261724751	0.45970208710557	0.760212802768652	0.0681510870223255	0.0451525261533857	0.596021648161731	0.600723204917679	0.181972858344869	0.277060321978012	-0.222365381489187	0.419766030404652	0.615823520713231	0.538688619522577	0.467997026489793	0.584171032119394	0.547316186620952	0.434501598749549	0.523643727095808	0.574263643261531	0.512450427922166	0.0219153276972542	0.233238965543924	0.412511570159123	0.46739031781812	0.080907641992939	0.0438336224637593	0.531874791783747	0.504239653501194	0.20088575005894	0.179346831662834	0.261257584947087	0.17929148543927	0.801605422679727	0.469703316335903	0.595489134500324	0.0882342649339914	0.321958047424465	0.747217417512203	-0.175172326694062	0.320254810884338	0.230288378937368	0.0324525296144864	0.0529666994892584	0.311761382738872	0.789658086213385	-0.103618674986661	0.804547316605402	0.196676506581399	0.36340496099014	0.197043838978075	0.397695943109414	0.418039046980059	0.776467685063801	1	0.258908703962691	0.263827445264845	0.0998474880459374
CD4	-0.239021538519622	0.590248801408052	-0.528347259727912	0.405288854857864	0.596527054825356	-0.41628786084993	-0.639111201318348	-0.500774330626004	-0.377360235604731	-0.547647399536442	-0.537534050007115	0.724034671176188	-0.52070596776758	0.94700321292011	0.605087387804563	-0.55639692558945	-0.572340934552922	-0.482937449843663	-0.291069502249091	0.922180178435818	0.847262085766388	0.844859781443207	0.838667944628261	-0.474635663619795	0.262290927292011	0.33573561797719	0.217114011069089	-0.549467422501458	0.933960169470556	0.965439962172097	-0.073365618739311	-0.544628898158184	0.859924356000242	-0.471513130735303	0.336047233199994	0.12433958350088	-0.15308181597035	0.91724725188774	0.72521756969771	0.672154034209826	0.890139325353988	-0.614524875315636	0.707131267930423	0.598245439095857	0.768971510783257	-0.208469359732762	-0.425885077763478	0.929409218058231	-0.452820327125098	-0.466110090143064	0.849800175269599	-0.506911734125852	0.28088573466455	0.827792993017944	0.769487525304835	-0.612165636020715	-0.619112093716766	0.822339730389335	-0.661537933437717	0.753606468661594	-0.528518704348048	-0.535188825446484	0.916270027588004	0.928305408660802	0.9486877616234	0.854797184491216	0.188936722946442	-0.577485486941268	0.797833453804411	0.857423808738253	0.917005062479033	0.392192375772938	0.564954107044467	0.91880587918425	0.972857455781368	0.873334779375446	0.940219167912754	0.683407587752592	0.142473307035434	0.805300605633631	0.583768867563196	0.953187614418021	0.950793493366446	0.930754657417999	0.897714031346276	0.900266172452118	0.575938869293711	0.258908703962691	1	0.902734600181719	0.809559846892741
CANX	-0.238591249597787	0.563352881705567	-0.586610162837129	0.436773345558371	0.776253964119426	-0.487765628540565	-0.682218000901531	-0.556559687069996	-0.409161467213974	-0.608761792168967	-0.588636852187868	0.699071937757069	-0.570187326390464	0.954685771255478	0.775874673869838	-0.619703413412646	-0.633367155313604	-0.542081086468835	-0.283829077174737	0.867441776129657	0.822903410828739	0.745888862919792	0.839652300283905	-0.519603555411656	0.192027595482229	0.398143243749077	0.20993273422106	-0.601540441881926	0.888758172639766	0.866559356568818	-0.0361241326850772	-0.602974409466805	0.765377746124746	-0.543454529441313	0.262896455482752	0.162327013302525	-0.204610295007804	0.90304035353568	0.881102663950895	0.779048262751362	0.809357613988692	-0.645818731569528	0.824398937246849	0.748237844216527	0.731954620210682	-0.290743234124181	-0.494771105826529	0.942422887209944	-0.51258444700753	-0.520785271323358	0.811187309871166	-0.569671580372241	0.268072154375052	0.879938887524653	0.914365336380669	-0.635158003433824	-0.670344830777481	0.784025897215859	-0.691829800727316	0.881325149754588	-0.583014673040912	-0.594282318535385	0.917423564492544	0.949579853633869	0.931463652977091	0.912956327486938	0.256493608271559	-0.630036554054287	0.821193386056646	0.929391131165876	0.965162095108023	0.313241304250237	0.734360467835624	0.930268213132184	0.876983969613285	0.88730380451461	0.88791540301264	0.86658299201776	0.169443665267495	0.824560263484284	0.54291607521413	0.934599995409707	0.868306093542519	0.947294431896518	0.947954321312232	0.900900693109412	0.519436829768249	0.263827445264845	0.902734600181719	1	0.917044168000013
CD68	-0.384644817900244	0.316906016480125	-0.687846529886587	0.238514729825264	0.723677818051385	-0.631574865207072	-0.76365166430716	-0.64389437938273	-0.546731077709889	-0.704603219896056	-0.700886643858144	0.551849864733312	-0.670258226590615	0.932487932235575	0.669196910060349	-0.704172713122969	-0.730521450439931	-0.637733043443713	-0.450529157461624	0.718118717605293	0.678097303275459	0.560414449235768	0.841048997851838	-0.636740242696809	-0.0176854531388024	0.351125985732435	0.0348650760082174	-0.703158287326454	0.768265877030971	0.759779096115365	-0.189405965844944	-0.69913964339194	0.603015977284966	-0.666856701323775	0.108602476294451	0.0480966663012182	-0.387901939317654	0.888591462378495	0.945823681623426	0.636124327190324	0.641406624165789	-0.718712274891835	0.757745740499625	0.863330717561006	0.634533320031231	-0.445911252158341	-0.604986617606644	0.83982435782937	-0.649061144476599	-0.636594940909153	0.731271249600814	-0.673264917578809	0.0536240142348532	0.726519946108684	0.955479298373157	-0.689385029817893	-0.760503347714284	0.715811671905006	-0.704259243006237	0.935588912379014	-0.666491929492156	-0.673512884711358	0.840984203972832	0.939718180695744	0.850561626603064	0.87191086201206	0.107308831320532	-0.725722888065906	0.677918085904827	0.951114392848712	0.937152821288773	0.123343493417961	0.883808846301091	0.846186663984128	0.813279605986495	0.937134457781085	0.848234575312264	0.806025721873767	-0.0147782646736196	0.872404746009368	0.31417805322014	0.834447134007772	0.755026030457538	0.894910285056231	0.862392960624814	0.786722428055198	0.294788645221311	0.0998474880459374	0.809559846892741	0.917044168000013	1
