""	CD3D	CD3G	CD8A	KLRD1	KLRK1	CD44	CD247	CD69	LAG3	CD8B	SIGIRR	ITGA4	CD2	IFITM1	PTGER4	PTPRC	CXCR4	KLRC1	CXCR6	CCR5	CD47	TNFRSF14	IL2RG	CD4	CD226	ADGRE5	ITGB2	CCR4	TNFRSF1A	ITGB1	TGFBR3	ADRB2	CD28	TNFRSF1B	CD5	ICOS	CD46	CXCR3	S1PR4	LDLR	F2R	TRADD	CTLA4	ADCY7	SORL1	PILRB	CLEC2D	RACK1	FAS	SPN	SLC1A5	HAVCR2	DPP4	ITGAL	TSPAN5	CD96	TIGIT	TFRC	TNFRSF13C	NOTCH1	SEMA4C	SIRPG	PTGDR	IGF2R	PDCD1	CD81	CRTAM	JMJD6	PTGER2	HLA.DPB1	LPP	STX4	TSPAN14	SLC16A1	CD82	CD63	C1QBP	VSIR	KLRB1	LRP10	CD74	PTPRA	ATP5F1B	RPSA	CANX	LAMP1	CADM1	ERAP1	APLP2	HLA.DPA1	SMAP1
LRP10	0.770794861692877	0.793053578633344	0.762951927178662	0.863893445557217	0.717207280010873	0.842275161926611	0.732719649312389	0.859853932175222	0.865121570126392	0.796961983742331	0.748527786921597	0.147341597970092	0.811420440357724	0.641447300361674	0.632373033625783	0.573377450569075	0.77547436294446	0.549738060155261	0.546726618132561	0.320015626634824	0.367888004056726	0.377120031141416	0.639227788053039	0.324221823875893	0.48277743511696	0.744016623652569	0.59005438097954	0.516587113950183	0.225965388012683	0.381917040083855	0.641007349542932	0.0955514124198741	0.141869536542568	0.33734100249452	0.551837219352818	0.518161595275501	0.0275876653053919	0.357067789390867	0.926663479613197	0.475439415126249	0.293584740216859	0.901763767248603	0.0235044583604985	0.135022621480492	-0.0958120393192053	0.379470841243909	0.833598227886409	0.666639670048948	0.605173180921313	0.905096391046815	-0.572200640977043	-0.0980697132754518	0.882862609117328	0.405132745842748	0.640116099393751	0.103870969973585	0.213377089807105	0.0770042497410035	-0.55568455482354	0.492600437633381	0.678966654904186	0.535463798682494	0.900685719040931	0.590266777603388	0.503248738612476	-0.444244255600802	-0.436536689277372	0.515940598294938	0.931404311629717	-0.181932611157	-0.292136194102691	0.417155430353607	-0.0495596223000461	0.772468491466414	-0.514135385028138	-0.349931260236491	0.0849128354551938	-0.622894467062199	0.72571830345525	1	-0.373203469231701	0.412067966828659	-0.0804699103454987	0.762306388451651	-0.512366080304624	-0.0913842188390816	-0.754319292726068	0.0588424075883855	-0.503791095504972	-0.229171243345409	0.189265176803997
CD74	-0.537177319992047	-0.563341554387786	-0.420505685240835	-0.551334723707883	-0.52564167990313	-0.591093736736468	-0.485987968107721	-0.549438074301605	-0.437963540001834	-0.510942721931075	-0.527291126515168	-0.26998006267365	-0.508676144802634	-0.44626190409908	-0.51479759857812	-0.196377925969035	-0.345008060516746	-0.490071911091395	-0.530769350919675	0.185077438309344	-0.351941059191555	-0.263962613256221	-0.408189456793984	0.607830722997592	-0.490902498791491	-0.541564629151812	0.245875415870225	-0.510074453202702	0.615262270275297	-0.197334149380059	-0.490073666845487	-0.078183985584765	-0.275724147476869	0.260883786740225	-0.471576292829296	-0.425277641820389	-0.0591146356998206	-0.385920680121204	-0.47797667595221	-0.46745755402134	-0.30140946551664	-0.255842858124011	0.193664344633891	-0.311800999123505	0.85042718740048	-0.424471676979702	-0.528675669345481	-0.0218150512318335	-0.499762196966273	-0.540776988628531	0.791883725883838	0.345700799451587	-0.611395582759778	-0.284003044729555	-0.513820288900571	0.280062389948797	-0.222197463970985	-0.0170298716057579	0.864608708249456	-0.271170070007262	-0.657751542102444	-0.443728413496442	-0.476775573972968	-0.375315516389485	-0.0675317970749374	0.887051309841568	0.276820297453136	-0.262167242363554	-0.628666352962685	0.942857858018746	0.173321255925739	-0.428694359597941	0.190040145784789	-0.481540087140243	0.460933103930176	0.898134666181872	0.429008705242163	0.831311719712104	-0.581218944657341	-0.373203469231701	1	-0.217743005139912	0.371433819665875	-0.278061523361496	0.517681533235302	0.77168432122981	0.515415866188404	-0.078732310898365	0.633939029543955	0.970606510771781	0.199562328439503
PTPRA	0.714412047978208	0.715461389428642	0.607709344180133	0.698213629685713	0.764592207409415	0.698718580601163	0.637587216456688	0.673493819820006	0.582202160149813	0.753500083778075	0.788093490642902	0.787141380359273	0.680896126618331	0.619404192911884	0.792239161618197	0.817796748265336	0.747087301431521	0.849375686737745	0.835855546207618	0.0430741984222348	0.896435697406068	0.866023058953477	0.802141869469823	0.0753119770311956	0.800114328837865	0.764208258293103	0.404572726738088	0.838616741481193	-0.215408120024131	0.867683330031564	0.62372379382959	0.8304850395589	0.78586439876035	0.751136683962702	0.652278051081619	0.834836345826435	0.69404504698441	0.765295082010425	0.492787823080353	0.882212552720618	0.821128945798488	0.498742325533264	-0.146106918141707	0.759903972935229	0.214544695241435	0.74611767181047	0.676206088743099	0.652237246830142	0.776790226220906	0.434531427154395	0.0884979660499403	0.411363661103557	0.617853183236164	0.867419050784498	0.822636573000528	-0.391183517742337	0.620909992251057	0.756324917372119	-0.476004613933129	0.866999345312458	0.696935321008982	0.821579674154787	0.669801014017178	0.922837619556898	0.421472396805673	0.107537286506533	0.188080961377067	0.886916733815085	0.513353394865158	-0.275036850441125	0.618981961105701	0.625754562210113	0.601319108836708	0.747861744674044	0.17120057640549	0.00504171460123432	0.439014536068271	-0.160678263859322	0.684648327952571	0.412067966828659	-0.217743005139912	1	0.706868117643485	0.675607883286571	0.451706267339387	0.341086206242103	0.0836077933035801	0.849724736213941	0.314324239045606	-0.235429804632147	0.779229536872634
ATP5F1B	0.267878858770103	0.248586154450106	0.219044530188942	0.175360399973164	0.339614422961011	0.190106383800147	0.257936845987769	0.190699868000367	0.0695914792068409	0.273489450226039	0.33050425097371	0.681323191393564	0.233354791241974	0.294232030964952	0.424919981223469	0.619446765870098	0.391191820001873	0.478892036441436	0.449071305359525	0.051436790670766	0.631708337842174	0.593527967472858	0.447782631335897	0.383613294398944	0.490325550836323	0.333823972383981	0.402891012035769	0.47499356454842	-0.00705580474462023	0.729290068786182	0.308844004949924	0.746296072431334	0.682886239404309	0.784218290296984	0.382405686341327	0.550027196828687	0.694346879766515	0.548387803655527	-0.0471290570834438	0.569542496064999	0.672796157275216	0.107935216350758	0.0614425870650371	0.589266249892691	0.679531055425861	0.360432142945363	0.203369374490251	0.522941355794292	0.401099769661068	-0.143424392152364	0.703248473194129	0.500508804331331	0.0790567611104195	0.636193526709326	0.443232048145327	-0.204532471345326	0.513799612008581	0.724828788803375	0.115465402040954	0.647653807177011	0.207920082707609	0.515570748987308	0.160396689643986	0.571647162791588	0.303913588164451	0.703549382179252	0.558716571717608	0.591118146532528	-0.0687995817073959	0.224535162424623	0.829504810354726	0.203985663629358	0.702364496037309	0.23293664670229	0.621677723728187	0.577827382424359	0.742154121610849	0.374914538975109	0.249989944049773	-0.0804699103454987	0.371433819665875	0.706868117643485	1	0.393995797266203	0.877765124601156	0.751508455402004	0.637276522459997	0.839356534862271	0.859800711174757	0.296308695766071	0.916091788835016
RPSA	0.93062617104963	0.925310458461821	0.932239808044221	0.873612549395391	0.919705306500519	0.893256041360562	0.957908113216622	0.914699488167614	0.810535072413433	0.887017394480615	0.869954717923202	0.645104305499664	0.94496835338129	0.938854069146562	0.870576147399579	0.909036711205381	0.938988327121545	0.813167542387913	0.800171397147239	0.466076349846557	0.646821457648276	0.637991346850002	0.904286190673495	0.453421859166645	0.820521784115958	0.909505873494287	0.815648613237299	0.795120352045699	0.111434642025235	0.748168809053093	0.918970295297462	0.453732820768097	0.634905143133361	0.657409006589417	0.913996912991987	0.840993642111571	0.270835717557082	0.812929773159486	0.7717694656789	0.739926552489146	0.764989097188733	0.801329269315739	0.387309074686986	0.413876001626546	0.0869999975751059	0.358735337135022	0.918339680474405	0.963564143176605	0.792874247001538	0.624088039934484	-0.223124599625716	-0.150280523485399	0.840016164249938	0.73536846356603	0.898298404575751	0.21573745419781	0.730103278230932	0.292796998694276	-0.452877189734785	0.804690245026359	0.767216252301607	0.8722151070529	0.811257722248457	0.813774598595231	0.750665202492009	-0.106216327667757	0.189262406572713	0.682304787030469	0.808734324613932	-0.141207909177516	0.0934429284002886	0.262741412471887	0.153524068031083	0.766422137090156	-0.0829265806515133	-0.00765775056692991	0.563884566478011	-0.538727793054135	0.883155539767634	0.762306388451651	-0.278061523361496	0.675607883286571	0.393995797266203	1	-0.024696960049983	0.185725063087098	-0.347475264739242	0.467641134542549	-0.0440166989235073	-0.164376849050359	0.530710692487387
CANX	-0.136455648241079	-0.165448414268878	-0.16803417433528	-0.247977005878122	-0.050344589390288	-0.234697768807423	-0.134583065225979	-0.246026297393852	-0.318098477003841	-0.131370902293571	-0.0631123822610901	0.497828496009431	-0.17910207303483	-0.0529313380911266	0.0442807443275167	0.254293458263629	-0.0363851957254366	0.146933275135362	0.119991411050571	-0.0975674489910889	0.369298614673747	0.36011554986145	0.088002536164153	0.165553601504918	0.173445994545747	-0.0736017643443661	0.088613998435897	0.156563286174229	-0.0737103443906972	0.428013742350288	-0.0691487796046088	0.618196193018388	0.497207517672194	0.53583971060115	0.0281953682441401	0.202847697065253	0.561192683010435	0.280391548740842	-0.451457745139167	0.245534345344627	0.412163260012736	-0.301552165469054	0.0235365923290253	0.425908899045586	0.647564798549322	0.151350160143311	-0.217799693845637	0.136900452261979	0.0419557101807164	-0.531514231705551	0.852341097601709	0.507084352898211	-0.35077302394678	0.359193428559148	0.0651376568448074	-0.228599782109292	0.330505392204836	0.580334320357011	0.373427628279788	0.30246624410053	-0.149035936094544	0.17292632297149	-0.27440019052163	0.227185809979282	0.0418436102998326	0.823268736636636	0.656402883492716	0.26816498614911	-0.48986163809862	0.317905060321149	0.831524092878082	-0.0014469743068886	0.624623825978745	-0.132853217970922	0.765264640444511	0.679261091657805	0.574007045154678	0.638687866448366	-0.1464345288874	-0.512366080304624	0.517681533235302	0.451706267339387	0.877765124601156	-0.024696960049983	1	0.721196247767633	0.863367519975659	0.678061635082554	0.944547837891279	0.394648555131477	0.671418320798568
LAMP1	-0.0143039054166429	-0.0592379914421564	0.0857972881658421	-0.0638059195945164	0.0293513280560428	-0.113441595342658	0.010592488096964	-0.0842163898479975	0.0157732355596898	0.0344715754920904	0.0183783053171735	0.26120670577864	-0.00115941033451755	0.0160657589640589	-0.00233845240761269	0.369633999226389	0.152803673067433	0.0560264878565129	0.01830027726826	0.355980762170176	0.190788281351824	0.279142529260326	0.175998921671938	0.687700606978131	0.048945292567762	-0.0143938750180508	0.528372253643126	0.0484405603699751	0.477271771282364	0.311609520134472	-0.0202310101259611	0.423746904939901	0.23583170447593	0.729798162692355	-0.00599790221485812	0.10531735976151	0.216264100321102	0.142367172133134	-0.070438148853523	0.0759449335299918	0.256988038858057	0.153908723376188	0.19841271526953	0.0873248009533677	0.850118221749795	-0.0102314871282852	-0.0223774007438632	0.413361811868044	-0.0543866814662718	-0.283524837393041	0.777433849167319	0.425754996954131	-0.202712478323593	0.305483746721599	0.0441523326777077	0.156516619299883	0.251916970569421	0.331184843943466	0.5668663452516	0.308720138897633	-0.233577149697069	0.102388492633976	0.0030544066084438	0.236980497652655	0.387786922156483	0.830972952872397	0.477524284217755	0.272652544559332	-0.261266024133011	0.691807149082201	0.47919373355866	-0.166100396084848	0.413192793269068	0.00919535985588308	0.454801856179848	0.809178396588126	0.689829618049086	0.605231716627432	-0.145705627313115	-0.0913842188390816	0.77168432122981	0.341086206242103	0.751508455402004	0.185725063087098	0.721196247767633	1	0.481165748903148	0.439627666415528	0.739871019745136	0.728425352198094	0.653285667012943
CADM1	-0.451859134491882	-0.478419248113157	-0.474934342797539	-0.583033837144424	-0.389574088694226	-0.544915226224874	-0.430357765583868	-0.555518292774443	-0.636067509361348	-0.484446647913826	-0.404375970345031	0.189645085734518	-0.495088157822798	-0.360453399910433	-0.279636318228465	-0.114543983135321	-0.382897718763288	-0.221305722875146	-0.218055152914332	-0.198707413352602	0.0229674253183089	-0.0195150515811754	-0.272304138987039	0.0574090500841219	-0.141691512114646	-0.397587878568702	-0.17762389599728	-0.182871307323701	-0.195436613361944	0.0603176914733745	-0.367658761700593	0.240819045674747	0.194112258040365	0.147599945925798	-0.237005184974664	-0.129749104059411	0.341601309766857	-0.0331675212302563	-0.719409250127105	-0.0607499900549285	0.113488087088034	-0.560696063843408	0.0346736639004588	0.162384140965436	0.484068345090862	-0.107836310417266	-0.520102834039298	-0.197358447541376	-0.253443910432071	-0.765582042435698	0.799570231270339	0.348385944897106	-0.632387517941892	-0.0254965906574962	-0.247273816182454	-0.145709229149832	0.0701133325519382	0.302895245740457	0.541101677233134	-0.00483473176959587	-0.427875359299029	-0.170571266975639	-0.595425495951657	-0.165635330493909	-0.204084210362192	0.739328953751299	0.577904255549715	-0.107728544033091	-0.721308431395186	0.311255127506584	0.629186035089774	-0.224798338212489	0.356854187187864	-0.514219946602815	0.698192876439033	0.600069230060119	0.398444102078378	0.62879339339305	-0.445175396574684	-0.754319292726068	0.515415866188404	0.0836077933035801	0.637276522459997	-0.347475264739242	0.863367519975659	0.481165748903148	1	0.397403306416396	0.873719140469968	0.387819081574475	0.424231240290791
ERAP1	0.521407196520489	0.510557079762077	0.390648525325684	0.429350105041328	0.592550797878334	0.464697919999129	0.44945051456646	0.430427470745241	0.275048027835902	0.534075560143904	0.623256868602375	0.876888290215703	0.462769274124361	0.449790722250554	0.687958835968136	0.751408956662468	0.569718395675173	0.74375296938242	0.758581569415069	-0.100565459799597	0.87922413787485	0.848176167094469	0.673832919708933	0.0430032940535018	0.772567641921533	0.601942935167182	0.245114781798249	0.773368681205824	-0.383190221322133	0.868078898265146	0.476910407266801	0.924455966630232	0.88225093472481	0.768360282256208	0.568774793416458	0.777945965753263	0.804417229183361	0.756239464754022	0.170567041649859	0.843242850296506	0.85496711768832	0.231838852832701	-0.182495534075878	0.870079625533007	0.312848300127473	0.673653983621529	0.448789426449197	0.484180539098366	0.661904299023657	0.0921074794550022	0.418588598330332	0.527921391339275	0.342077414410823	0.851278154508794	0.654264419373483	-0.490411005312675	0.640448184145913	0.860661643529114	-0.291247727010441	0.736198548125479	0.521933522953151	0.742465183513998	0.394621345249395	0.782245951356054	0.317303633845755	0.301080520348701	0.444699792138205	0.79951477640404	0.202680253791161	-0.248366458078952	0.86980635374943	0.527825740955958	0.744719342842745	0.482756890813562	0.296533146258995	0.119749372475738	0.481948672384795	0.0841649998578801	0.49199832907842	0.0588424075883855	-0.078732310898365	0.849724736213941	0.839356534862271	0.467641134542549	0.678061635082554	0.439627666415528	0.397403306416396	1	0.608571770229534	-0.174712344876964	0.847911122237944
APLP2	-0.204448438140669	-0.223769876329688	-0.229139184366088	-0.305985437280329	-0.133157056825569	-0.286144835976448	-0.186509698769241	-0.278464961560888	-0.391679476595859	-0.210085377767426	-0.145580078226727	0.384965077941326	-0.241888135225564	-0.113329818177441	-0.00352312813146564	0.213835888858253	-0.0452414077140421	0.0551139445905511	0.0227710353699672	-0.0839426121308361	0.25486012493306	0.22448700745294	-0.00723511216424113	0.313062244968125	0.0927428261940567	-0.134248028503282	0.138304940652686	0.0528722857180354	0.0466529060273632	0.389691099917634	-0.0962985889067587	0.493717289246227	0.398611361503207	0.529996792648536	-0.000927528969532525	0.151577472815377	0.545895073656037	0.192024983791287	-0.498113261520967	0.172368906605863	0.325143953260458	-0.324413197464088	0.0666732893589865	0.364654333733437	0.757454165322763	0.0219695723343254	-0.273310920499549	0.138971926246457	0.0229608323037529	-0.531127009829458	0.919894456602499	0.531573025394489	-0.376251072742294	0.243089297391127	-0.010663283637412	-0.154755667710672	0.229196589012308	0.563370049772851	0.468727508973449	0.231046914626935	-0.19418286237558	0.100867682665836	-0.312194057816605	0.125204867078644	-0.0300093113406607	0.885896875838548	0.606483012905115	0.216962045030169	-0.51722427091007	0.424894844616147	0.774949410581324	-0.0628061840699049	0.618059611408952	-0.222012015957595	0.739381061101035	0.750501890400114	0.641962189440927	0.691367338963565	-0.178745472268742	-0.503791095504972	0.633939029543955	0.314324239045606	0.859800711174757	-0.0440166989235073	0.944547837891279	0.739871019745136	0.873719140469968	0.608571770229534	1	0.518379418534365	0.650537852728175
HLA-DPA1	-0.463780860144827	-0.48623001235415	-0.32475896335344	-0.475892792627848	-0.470932141913522	-0.511026385498535	-0.390512070092877	-0.459810085715514	-0.355985032815592	-0.456765702799414	-0.484560510418479	-0.326631479207916	-0.418346074079995	-0.347121344472837	-0.486253536318351	-0.173300650274322	-0.284916947322309	-0.490158793607366	-0.532546269120732	0.267914713259347	-0.412642074016793	-0.314956317288531	-0.373152478795249	0.696303178342721	-0.484493134414625	-0.487372221719012	0.384044790987916	-0.518516055404688	0.704068877134367	-0.22539490301435	-0.410213840464091	-0.17919026265848	-0.336789698584159	0.23074628377994	-0.406411835385089	-0.42101917311446	-0.168763155948853	-0.383674846247495	-0.372868325148949	-0.488088739085503	-0.326213943770664	-0.135068083333507	0.315284528010058	-0.404594481220839	0.837198565341144	-0.512564719125462	-0.445772833996736	0.085452589308365	-0.465940549027649	-0.444930858010265	0.655843324489702	0.215116650673088	-0.517051892048506	-0.328311408269947	-0.464780923041028	0.427876792736395	-0.214973363865776	-0.133776987101179	0.843299979793676	-0.273748465639669	-0.603212749427681	-0.428793913945472	-0.404532657137968	-0.36515245120255	0.0127564772728167	0.824598497175232	0.214059923027898	-0.303596145786051	-0.50670079131829	0.989802612054755	0.0101936234493902	-0.4957346587994	0.0509527051975581	-0.447455641033609	0.388002376371666	0.897380960870257	0.477665624893542	0.696048882011644	-0.509149625183881	-0.229171243345409	0.970606510771781	-0.235429804632147	0.296308695766071	-0.164376849050359	0.394648555131477	0.728425352198094	0.387819081574475	-0.174712344876964	0.518379418534365	1	0.141721901199982
SMAP1	0.472856044045151	0.452774592073646	0.404196410686799	0.399431484950225	0.520803536007622	0.41141753823768	0.412936993638428	0.402270582883668	0.333725291970345	0.494689857542643	0.55299458428076	0.693059911935211	0.441355321919163	0.380817063035153	0.569456458144127	0.7383913335199	0.56873184353478	0.591520018587423	0.599921830089318	0.12545972555536	0.743168909049846	0.707105949856508	0.616136055307653	0.418280176299635	0.611748447767335	0.531962328037064	0.464002946385493	0.615879551398944	-0.0900232990351083	0.761761760180833	0.394856883515698	0.745217708658876	0.684688486496351	0.81614296258871	0.474694126235125	0.646929775709244	0.670366709414493	0.60356129781179	0.241059948254116	0.701263492132714	0.734781692843445	0.385269828918895	-0.0750853180056216	0.619495327790035	0.547203770312135	0.549638341055676	0.435133222286124	0.619122149446623	0.50683830544803	0.0884902909495848	0.517786125659631	0.496643637298304	0.298152354632002	0.744778217997222	0.578224051636778	-0.264877760257526	0.540795297340613	0.712667205513647	-0.079692574165974	0.769013911645818	0.33458400394951	0.617602114481646	0.414055624238202	0.692743053096162	0.426463585678481	0.482326750665841	0.378746357058878	0.719700498634211	0.194120086196245	0.0904858959265235	0.744261241637258	0.37759316586724	0.660073332004703	0.435814618171133	0.324687874716706	0.343735245586563	0.641017960011373	0.180166117782602	0.38876069741491	0.189265176803997	0.199562328439503	0.779229536872634	0.916091788835016	0.530710692487387	0.671418320798568	0.653285667012943	0.424231240290791	0.847911122237944	0.650537852728175	0.141721901199982	1
