""	C3AR1	CD81	CD33	SORL1	CD4	HAVCR2	ITGB2	PTPRC	AXL	TREM2	ITGAX	TLR4	ITGB1	TLR1	TLR6	CCR1	PILRA	TFRC	ITGAM	LRP1	LAIR1	HLA.DPB1	CXCR4	PTGER4	RHBDF2	VSIR	TNFRSF1A	TNFRSF1B	PLXDC2	MERTK	ENG	SORT1	C5AR2	C5AR1	FPR1	P2RY12	LILRB1	ITGB5	TSPAN14	CD74	UNC5B	ADRB2	SLC1A5	ADORA3	LPP	TMIGD3	CD63	MRC2	TLR2	IL18BP	RIPK1	C1QBP	TLR7	STAB1	CD46	CD180	IL6R	CD47	KCNQ1	ADCY7	TNFRSF13C	KCNQ3	ABCA1	PLXNB2	APLP2	CANX	ITGAV	CD69	SIRPA	GPNMB	SIGIRR	SCARB1	TNFRSF12A	ALOX5	RYR1	LAMP1	PECAM1	NRP2	TREM1	RXRA	TNFRSF10B	TNFRSF14	CD9	TRPM2	NCSTN	RACK1	NOTCH2	STX4	MCFD2	ATP5F1B	TNFRSF21	SMAP1	PTPRA	LRP10	RPSA
TREM1	0.749219013193486	0.53306314232963	0.389403151571309	0.5080478641498	0.59341245861886	0.692724239701745	0.59231328748943	0.663601568162173	0.524953250035873	0.527099507721329	0.697651201187462	0.379996929793562	0.557529659458869	0.448548865145181	0.272632124553101	0.639664273276452	0.508849894442933	0.861653256294459	0.376552342429656	0.58751522621414	0.581291068679588	0.426814685791631	0.835487435557723	0.867082487286933	0.753344940205625	0.526144616748002	0.539702776553545	0.807580964447929	0.6586750513488	0.64796966395771	0.510039613527878	0.603779450981102	0.829089411307359	0.90823148590013	0.792016220693776	0.377366044979424	0.71502320092676	0.531903668427294	0.703055925611784	0.543336903849984	0.729024760308028	0.125461667311829	0.65992627574435	0.551874411928647	0.606374020938416	0.559485920856476	0.480978441972327	0.507698572236771	0.770209096635568	0.556548593480641	0.625733502768274	0.460454838651297	0.551085601223826	0.340404337045246	0.583637639519305	0.302529902220851	0.781728991345616	0.522684584232041	0.505670978503318	0.456646536023804	0.457751713122948	0.579594238925788	0.75004080632199	0.463161202723638	0.666669148557335	0.617953843903444	0.624646526170393	0.880601421001681	0.56506097707655	0.223993186729304	0.548759481968115	0.538212671915307	0.673790263800523	0.602393506932235	0.592495143738939	0.513686791954666	0.525748212993706	0.708710150022424	1	0.58970192559389	0.715462187393073	0.478541265931012	0.377581803342405	0.714292506932154	0.543137547538717	0.453842123031137	0.46608970437438	0.809235301562259	0.47357011515984	0.492432801420436	0.422711956009715	0.603323959340121	0.499342585347458	0.58433984251935	0.467275936961328
RXRA	0.764015523094405	0.736867718701305	0.681750836303543	0.760754595616777	0.785403158673636	0.782239813638181	0.737694142797311	0.750377453248922	0.735842100529233	0.680692038323424	0.652421608372107	0.603019786455072	0.759009533954666	0.574086434013495	0.484344294514219	0.743637729953114	0.72279718594003	0.646436547842833	0.622941061429436	0.808147918234179	0.752297522022249	0.632645191339887	0.60528201346229	0.60639527806587	0.762343699322712	0.716288608812207	0.735054312534416	0.790522372560549	0.753433218533713	0.628400618312559	0.676055734796805	0.781901633455164	0.699502434105703	0.722614266962943	0.788718209253713	0.678842764272644	0.745588592569596	0.677096058479878	0.748597556412579	0.741943885441812	0.773912710940186	0.203049503086598	0.760894780810005	0.753560513201719	0.740568463956744	0.749986712571164	0.628282262395972	0.570687766971888	0.739568511115811	0.734078257148394	0.716562496432056	0.751853695440126	0.662097789256661	0.550089715324291	0.713812565492378	0.601919156591512	0.696153086877352	0.722454154781831	0.706324541787218	0.61315416257493	0.609293635043049	0.633908906205117	0.769108824718873	0.663944945476275	0.793772793215466	0.776175569572413	0.742107608598851	0.598705615169392	0.717147921298247	0.279284995486141	0.663711371967307	0.62591968069484	0.662047673338195	0.7244590903161	0.673803187787593	0.737760535493591	0.680484673258284	0.617692201224531	0.58970192559389	1	0.508371127329827	0.67019515261167	0.434806530628203	0.720662348949193	0.593346885508063	0.744503397670876	0.683710975078311	0.790776771749863	0.74420960805402	0.780659921285591	0.602710393719886	0.825448019875638	0.73143003385934	0.744167381758034	0.753111262383809
TNFRSF10B	0.586763068138764	0.373325754330671	0.349591393430699	0.544661627335614	0.556883001942506	0.605949113811529	0.440536724494625	0.64954957049878	0.415352340698355	0.35268204049685	0.568759569590023	0.474511194065859	0.451311275054754	0.461930295253086	0.377397458733055	0.566780216655324	0.381664746182282	0.718006224698274	0.389354807396786	0.557857969212196	0.506465829778133	0.411406901376793	0.612056907445942	0.76388879851681	0.735541678769841	0.429977090798924	0.464003671468717	0.701745373514523	0.585119658469876	0.657238997254606	0.460356771377217	0.579213734060238	0.692334206189205	0.71736220231246	0.66148712620541	0.444198030829696	0.667552733361319	0.410692450706844	0.659985332879785	0.488359478275316	0.654097075561419	0.185056128627319	0.499772808571836	0.53382771624265	0.597012760589242	0.471024976713618	0.289250615265222	0.562552052496821	0.703607401547023	0.442211000034811	0.586701870241609	0.368076713039559	0.497982467469443	0.339092311839129	0.565188134682793	0.215958914565957	0.67826437761938	0.517535479819287	0.492015774078211	0.494910958226025	0.49465829657779	0.654957789272068	0.658041681224445	0.407429052235934	0.596551140090845	0.552111055787053	0.612585109843786	0.724850694437851	0.460272804792918	0.0474216757143686	0.49713668051746	0.495923446053972	0.604924159921845	0.537164014487193	0.640786112145519	0.383449655532074	0.403098622468605	0.542086227862448	0.715462187393073	0.508371127329827	1	0.399851016331621	0.210709374251946	0.57992948083969	0.417227051603155	0.377380066323246	0.473360555684046	0.652901008666728	0.400162779595142	0.386943345383936	0.450837715548575	0.535138986754441	0.50345578075538	0.430282944116573	0.405230092746434
TNFRSF14	0.781332883296028	0.896433890686015	0.856944262380778	0.668704549286056	0.771199314630959	0.840110213390898	0.884536099822892	0.735878588198782	0.877855246249864	0.85840060593047	0.667648353698024	0.500636346436232	0.844106903735014	0.596893906125783	0.412939299421736	0.814821714653445	0.830789901460359	0.563520071971622	0.612384202787368	0.78721172591572	0.841323206399801	0.803268352506001	0.577919316686315	0.574373185814627	0.64330152598254	0.782065841138719	0.787010940726211	0.746441341184189	0.76750783255109	0.573577507437507	0.779131412931947	0.70911278903892	0.511384741993594	0.602774288961555	0.788207217383891	0.582220178792578	0.722840111143844	0.59050118419839	0.655488487499909	0.858281610914062	0.723274013262087	0.273558750885726	0.804512547567076	0.830323494136481	0.715542881695254	0.795701822376917	0.826716164617198	0.554882403505082	0.706575163369896	0.764815141291732	0.594528161006611	0.866105779352349	0.607849004923073	0.600760852956452	0.751297690044237	0.749151058141036	0.586317516703887	0.771639204915084	0.694922916315693	0.467890588058709	0.568761624853866	0.581701520821334	0.713193244672897	0.687021069640225	0.79146973532642	0.830264323693482	0.675663003227105	0.469551675142035	0.794478954440586	0.522831388933503	0.781960305981381	0.682301138862676	0.654222679259643	0.796888024684238	0.587073232167727	0.838586289029224	0.824654013209038	0.481107400439222	0.478541265931012	0.67019515261167	0.399851016331621	1	0.602682770505692	0.66450317397964	0.700309025051219	0.880717625960676	0.548260166387893	0.732576499607724	0.817649093376529	0.863285545719064	0.415312010152706	0.822095053195468	0.647231414582478	0.824051174804348	0.871678038202132
CD9	0.508112072001199	0.700310646555667	0.457619162943223	0.349475798036754	0.309464631904794	0.578149046808145	0.735556424070604	0.442894003656685	0.608222189336796	0.791120503827466	0.766409004792079	0.202605096169683	0.807894737204261	0.305732498543426	0.160514939400154	0.507574553284489	0.434751007781155	0.530047047109697	0.20738704256467	0.529572686451117	0.53026964907059	0.343722969843388	0.432944481226821	0.460876566490576	0.421031536770146	0.262311525076045	0.347524277298796	0.45585221698425	0.709818481335219	0.475649228875243	0.534951547141553	0.608502664198891	0.446319637905699	0.483854311664393	0.536885323527488	0.123454142100774	0.453272616506694	0.428389018923461	0.46115646382594	0.409509575884964	0.435447729187315	0.100862355268317	0.588932825063625	0.439096206242698	0.508850099489801	0.432038840101559	0.883220299902589	0.563199780069067	0.421399718568556	0.507711975613576	0.427870779374269	0.559184368902082	0.339068674912548	0.280324991267866	0.60969655612239	0.621845475966922	0.514797723430685	0.464881218771386	0.237506784880163	0.164858683203692	0.0879722677664697	0.306074673077784	0.525199274016188	0.414930700266455	0.71395097376053	0.76165877376137	0.645012141791703	0.29721874470353	0.781338821893005	0.864400450674123	0.429599162689738	0.483304709457477	0.503150549279831	0.462113847354178	0.262001562926693	0.684144019075905	0.673041000258977	0.517662662308812	0.377581803342405	0.434806530628203	0.210709374251946	0.602682770505692	1	0.417238381996523	0.548276212702909	0.485882044211555	0.474389336489151	0.64289718565064	0.676268616029086	0.63200110357876	0.233417792832786	0.595392502011654	0.563834218461739	0.735541996028983	0.495116074899183
TRPM2	0.754743845769268	0.670163685499125	0.58247198190014	0.761334683697191	0.773279868996315	0.820233515001192	0.74075558800827	0.850601901934018	0.69578423934072	0.641801510689114	0.744521935755357	0.656816848423121	0.719867627063536	0.6349397148512	0.548563100812371	0.72278525419719	0.62670579486956	0.726880781703613	0.616256373684339	0.783866652123546	0.722496976307117	0.585348995902637	0.646638643327195	0.724179656920541	0.83605368051751	0.642446966643127	0.67656072497259	0.84168634896869	0.811746758825696	0.773781639281638	0.652989046233373	0.767090888491534	0.77662581723018	0.770212825667614	0.797533988813551	0.626417572943024	0.797541905853083	0.672223377147279	0.806621249629862	0.708864989702876	0.786236897330346	0.277405057162337	0.727524168902848	0.748344982192551	0.813497490776625	0.658041902964478	0.579986597105	0.650319440794155	0.819112794072025	0.6863786299725	0.679879553359262	0.599781405655234	0.697340353125337	0.529641241265113	0.768012206119477	0.48194572936563	0.803802721803433	0.661287956465063	0.611914289165713	0.64743656041654	0.568047335830595	0.743654783502653	0.767292822998757	0.609718065201761	0.804877703803725	0.761215720949843	0.741063725083998	0.685366651610244	0.71112036549271	0.295255706571817	0.656776171737921	0.731419459094663	0.66168489745802	0.753821235204684	0.739756798459963	0.650201888204302	0.666131275130667	0.660726076474357	0.714292506932154	0.720662348949193	0.57992948083969	0.66450317397964	0.417238381996523	1	0.696804146449039	0.602107776745085	0.569926410618897	0.772342564240007	0.601948641359905	0.644956010648799	0.483477190395256	0.706434013768095	0.633174279343378	0.712285231481471	0.627223869077947
NCSTN	0.646503802056021	0.719288068051124	0.604210761776368	0.69666345277445	0.672364879460856	0.740298355003901	0.76761677575936	0.754378977232668	0.676779930645577	0.71259964522249	0.692022965481378	0.56067847789819	0.760370321999507	0.605040158074852	0.496472399527831	0.651932651942099	0.624958856938677	0.587960867712575	0.52667762582288	0.75162649876422	0.689125999832958	0.528267294145196	0.51318292223945	0.579969602130675	0.652836608682342	0.597336266525988	0.627262739881653	0.712092396304384	0.773364855810357	0.695065316519039	0.648781347770751	0.7452499422075	0.561326303101495	0.601467577273472	0.685497767541583	0.552455560171194	0.677343318553978	0.590521463869437	0.711613225373674	0.637367203713084	0.665734409359483	0.321628608459059	0.691652072981811	0.700111398539767	0.75267228938156	0.629739820272488	0.679823621719566	0.63525964067031	0.684615278430394	0.633020654353849	0.593707492520243	0.65601317650133	0.639418740549485	0.453686102195335	0.745490144446399	0.482527976908367	0.642642577870977	0.658136534778034	0.547716700476822	0.520977029562257	0.511374815673051	0.592535220541115	0.697424714380809	0.603741657252007	0.763561539775982	0.762878949320081	0.693890312074728	0.4883339379671	0.716686655992668	0.41929090905133	0.646908585916592	0.679185214397044	0.556271178015306	0.700857837550938	0.588346635928589	0.742186120975544	0.690902288675183	0.508158178035619	0.543137547538717	0.593346885508063	0.417227051603155	0.700309025051219	0.548276212702909	0.696804146449039	1	0.624090654483294	0.549736786744231	0.689162230401915	0.695489935574632	0.663622087830927	0.459663649679902	0.703825507704964	0.674751299741603	0.750617060479564	0.639918692564603
RACK1	0.83131828031251	0.925959313585523	0.93052670903398	0.676102142336162	0.824387130807975	0.831739573376128	0.84177928870291	0.691602370283288	0.854088105797188	0.847602232363446	0.560405076794998	0.478144295944034	0.808636619372016	0.609257512874504	0.353013116457786	0.830229916081633	0.908784856356417	0.502508381925357	0.629153766466303	0.785185969614499	0.862377585886447	0.851555206806183	0.573645607925959	0.544272549490711	0.611590185711101	0.881275142243452	0.873054647418588	0.737354140207914	0.69432667501874	0.477999464121468	0.758949565483582	0.704561069653447	0.470028853856574	0.583092319309874	0.81409166014734	0.68744008069438	0.698575176232789	0.549157776220581	0.634914566979809	0.9047649345387	0.734935967133145	0.251474103814525	0.824096089198741	0.863106565998086	0.669257174728863	0.903797532915361	0.792897009336707	0.460774691117125	0.668158677333266	0.781500519696581	0.624035829903245	0.973496645749989	0.610014282965136	0.569564986680391	0.705017694279725	0.745849858094262	0.556871891507375	0.839479663779152	0.801760563438774	0.472825874527903	0.675917839486706	0.53294266772224	0.686185554600283	0.739707814770222	0.759539283630822	0.794560805254292	0.649234980841755	0.481575810410496	0.753839310827785	0.385663738646979	0.786646079392799	0.655072822476784	0.723780477469635	0.752738726985319	0.575279741961529	0.861241798933578	0.726452322390657	0.467355309471613	0.453842123031137	0.744503397670876	0.377380066323246	0.880717625960676	0.485882044211555	0.602107776745085	0.624090654483294	1	0.549092053274762	0.745219527402626	0.872556742456077	0.947286242026002	0.506413515502548	0.88638324851513	0.673344589786922	0.819779572193824	0.988620252003302
NOTCH2	0.532482838813545	0.534371717915177	0.449655208804005	0.598101895748266	0.544378593755454	0.567949658385263	0.568351654857247	0.592839340964972	0.599508809515992	0.494599208101921	0.561177417204685	0.446291861086381	0.656452056325165	0.411372762002732	0.372452961872514	0.544265877671265	0.467416230181866	0.546240328738687	0.414238080094239	0.716779840661569	0.541071599726676	0.480637348252656	0.450109700050371	0.518265976625705	0.573308918853978	0.434082844894532	0.496287052898054	0.604463900328858	0.625294415644482	0.584029613137886	0.537503913504092	0.715170562569146	0.58736725261585	0.582020996466528	0.55999101479915	0.432299404166006	0.605004287161684	0.525161131103061	0.618095178143225	0.547070949772015	0.650928837425294	0.123685372847924	0.57751522014247	0.527496649054584	0.618831006862948	0.439284746490086	0.502118478037343	0.512479471269977	0.6105454078342	0.56123098738314	0.582226454386973	0.58711674754848	0.495406972503934	0.484363734410431	0.672966472762623	0.442100983552651	0.527829691070817	0.587971089270622	0.4532736661519	0.473208584229448	0.370428364673107	0.490411695095247	0.654996843563703	0.515759405401151	0.68074120552166	0.727371376038535	0.728999322193172	0.430607855657571	0.593007077278263	0.252487030430814	0.551895278437311	0.551438126679568	0.42302631333345	0.615018286711694	0.519027158896095	0.598534216647889	0.593601750189365	0.496419665264968	0.46608970437438	0.683710975078311	0.473360555684046	0.548260166387893	0.474389336489151	0.569926410618897	0.549736786744231	0.549092053274762	1	0.653009849053308	0.661317110393717	0.624121247768295	0.6917668939666	0.71371518633401	0.797722444156043	0.603044471369459	0.583358692032224
STX4	0.890884026325484	0.817266280505705	0.68043693165026	0.692977364900913	0.76040730705203	0.889565682690546	0.836995122185946	0.799943616171207	0.76422300362286	0.813654991711786	0.861153318328432	0.532035172358731	0.848387691360062	0.587678816512907	0.392005159910653	0.819058671117123	0.739118744772093	0.858805437624972	0.525730886794832	0.811270742351502	0.785387750884847	0.621789606679942	0.785803316462651	0.848783944961083	0.832748898451354	0.687131527689551	0.728427965682987	0.884728479915278	0.863692204335755	0.735059695300752	0.723879623301924	0.832823916518245	0.83050308145085	0.905753848816866	0.915998108234174	0.567861109712889	0.812872477160953	0.640298421939503	0.810512435055971	0.744726040917056	0.841643964952803	0.191959935842415	0.857925511976476	0.759981150686052	0.770482912521687	0.780700910960842	0.775706492628031	0.679310179655701	0.833967782409514	0.754466671422162	0.778585369561838	0.759779717252045	0.651035803855937	0.474961093207669	0.78009310024389	0.603048022973515	0.85057057992484	0.751665630944447	0.683808527755456	0.543307329226739	0.545055935590352	0.661590882385737	0.865249424607853	0.644556216213206	0.894471328860324	0.871360165775103	0.818198457298711	0.777416518030593	0.831726459164091	0.452805554395761	0.723040933642871	0.672025982468283	0.821185352699496	0.751371718812247	0.681544738766895	0.801907933224761	0.749017668091265	0.785482844670794	0.809235301562259	0.790776771749863	0.652901008666728	0.732576499607724	0.64289718565064	0.772342564240007	0.689162230401915	0.745219527402626	0.653009849053308	1	0.789470291037912	0.798496853279454	0.531290758114433	0.856812078272495	0.714100074737761	0.844393367224919	0.757201601555649
MCFD2	0.786200170001907	0.901846666172301	0.822295389366073	0.676573976361644	0.739783712696416	0.813131558680209	0.876401078635154	0.687065527863294	0.823323106676084	0.877255340755577	0.685257085898254	0.49384805118554	0.873844178720521	0.574686367560706	0.361298108813416	0.793933466238303	0.788263637749779	0.590881542821254	0.525607462412714	0.807682355847746	0.816168772655203	0.706486040502418	0.571590873469253	0.579197449345921	0.641927761813323	0.73079474858426	0.760488645693131	0.727546094182248	0.785670363937467	0.581482505550318	0.771679470659277	0.778895954921765	0.538677301331548	0.63093973124513	0.788111859907252	0.596327730254703	0.690250825664498	0.602285652045872	0.674348619686862	0.787940973327764	0.710767270775143	0.246925776383045	0.829558428522021	0.786598712116005	0.711382886191879	0.804632967587203	0.86250352016038	0.572792820196381	0.661883057079679	0.74954851334725	0.619026913474629	0.900195699883733	0.576998751734971	0.525525878410239	0.756123789807688	0.727534131720827	0.643995499551533	0.775776270642679	0.652908219347917	0.4520199313728	0.53622880698211	0.541252313289238	0.722700696709739	0.729305757768723	0.823218746907037	0.87022435936375	0.743120496779055	0.481262637865922	0.84478976920944	0.515236041788039	0.706933317277407	0.671677369385749	0.705168136408821	0.72897691354874	0.518289717002985	0.888766405864872	0.772497300542772	0.559473749157617	0.47357011515984	0.74420960805402	0.400162779595142	0.817649093376529	0.676268616029086	0.601948641359905	0.695489935574632	0.872556742456077	0.661317110393717	0.789470291037912	1	0.89843460366883	0.51384037385732	0.87214469539154	0.736588595142289	0.874128887092953	0.875359775443911
ATP5F1B	0.814487810483147	0.940454081757946	0.879932168629129	0.680707747224554	0.781209688265937	0.84340572983081	0.878853618969019	0.706842440897045	0.864187005368676	0.883968572700156	0.663878916927038	0.4824634877301	0.882145060290389	0.579942840191212	0.34632530211815	0.811512221242951	0.858876508186456	0.553735880491789	0.594179383992119	0.805432660164074	0.846616008054037	0.799881359415417	0.578423122757363	0.56408323848305	0.637051546313461	0.804590491442016	0.818876907554516	0.737024571954522	0.767973884095835	0.529417496323137	0.770859082524062	0.754697135824789	0.534944833972785	0.615668939394864	0.824680622027155	0.618502534024001	0.723690676014336	0.60998689347962	0.655952155411219	0.872740595256651	0.753080246054821	0.234377231769376	0.815813153313399	0.837204901345618	0.704050005961222	0.855331168399734	0.860415320460878	0.544941858234253	0.689269971489792	0.788048535185641	0.643655482134918	0.957109341697449	0.632082632652141	0.572045643234694	0.769973385605743	0.77581419855337	0.61201829118559	0.840206200478368	0.722761191316694	0.469188122308179	0.578178441265606	0.548969268853259	0.715523503565738	0.710858202280641	0.828029566191111	0.868311389353437	0.746437549670188	0.468516137598637	0.81874566081431	0.500897046676225	0.769449480326496	0.674774877096293	0.728984865637905	0.753524526261779	0.581322214933382	0.885810283121398	0.783743298092296	0.548432146069924	0.492432801420436	0.780659921285591	0.386943345383936	0.863285545719064	0.63200110357876	0.644956010648799	0.663622087830927	0.947286242026002	0.624121247768295	0.798496853279454	0.89843460366883	1	0.557804403082962	0.923871685616165	0.759726943013175	0.865867164119254	0.955718968112617
TNFRSF21	0.460994998255492	0.406179743145748	0.404458618982367	0.475789854293869	0.509345116292046	0.457495719707679	0.436257759750937	0.473907045202949	0.522954811692048	0.325596013993736	0.341636488613366	0.360280547422046	0.471177734065956	0.400260005311859	0.316442084552975	0.461841015410292	0.410952430086261	0.399990330751076	0.375115256325853	0.596305727580591	0.464575323348663	0.481756231699839	0.408031733959489	0.467554792425907	0.478689508324493	0.417924774974606	0.432639176927805	0.499223794586287	0.448166954128031	0.446745301542569	0.424286724008937	0.557077089813709	0.458192814626899	0.468903253223959	0.453063806287466	0.402266238236509	0.488787421067214	0.480627505955104	0.524724197470006	0.512870233574711	0.564224944303836	0.0328537478492108	0.442177166759967	0.438954847190765	0.502826810050808	0.384122112868482	0.324765434895867	0.337347887400213	0.530997888681763	0.432469887655711	0.473605296931295	0.535204787778341	0.495981202787034	0.539881623073397	0.48413573748433	0.322928091943328	0.436112511165738	0.520394998743063	0.405874368882958	0.453889375884997	0.377782665935856	0.411053993068717	0.613255096775356	0.444562243943289	0.539890716248257	0.569195706855969	0.603000256486294	0.431711769333142	0.4187161029549	0.0651689111121179	0.449784491356267	0.407530987187416	0.361264860762051	0.468260108602974	0.469143399876122	0.454192376820416	0.43861420217655	0.434102346116242	0.422711956009715	0.602710393719886	0.450837715548575	0.415312010152706	0.233417792832786	0.483477190395256	0.459663649679902	0.506413515502548	0.6917668939666	0.531290758114433	0.51384037385732	0.557804403082962	1	0.608115282267153	0.6516247242706	0.444882365516546	0.539173683016679
SMAP1	0.840678043276129	0.889835492914505	0.814402083369609	0.747757995023354	0.818344741482515	0.871578901053396	0.855132413733724	0.784711580219626	0.832098805641435	0.833662147996011	0.726754979970578	0.545338222974019	0.879851660635428	0.611815327745942	0.438953444136956	0.826170000386495	0.81714685860342	0.663994903545381	0.596425079201045	0.851129658014828	0.846772039764105	0.766489067514211	0.629122205991974	0.664243161379264	0.745244960763461	0.783754405538717	0.806695742953605	0.819544720074255	0.813291038998897	0.631977839075135	0.772524659795363	0.838108891033497	0.666866265524677	0.716520565597401	0.855815473989438	0.643833231738566	0.774974117518181	0.634693420978342	0.747434802555181	0.858534241121278	0.81830781746945	0.257844043900097	0.819146015278811	0.837381239532992	0.779027216816391	0.832412074748438	0.797898208702296	0.625253241824242	0.785215335492621	0.813897259372313	0.743898486611464	0.899569429248898	0.671496188204465	0.58477112261801	0.807851276505291	0.670318583723219	0.698968950968179	0.852173492151202	0.742049749131361	0.572610187961146	0.604653987064578	0.635882337218489	0.796969365782414	0.70341180178417	0.879682065392226	0.893711973757818	0.809759990343353	0.571043551982405	0.812435383818332	0.434309259567237	0.797198710794041	0.723607131338718	0.749071146871364	0.803229833053576	0.666352819761537	0.863688645729138	0.788643980539958	0.622249949902817	0.603323959340121	0.825448019875638	0.535138986754441	0.822095053195468	0.595392502011654	0.706434013768095	0.703825507704964	0.88638324851513	0.71371518633401	0.856812078272495	0.87214469539154	0.923871685616165	0.608115282267153	1	0.803101026906655	0.863615783530308	0.908404769732198
PTPRA	0.583508699432347	0.680392647131317	0.574718238325251	0.689325109503941	0.645911939660584	0.703152242665099	0.689618724633339	0.699880183170468	0.616186880417721	0.639425554728252	0.645338910187607	0.537521018570173	0.777424920034372	0.51001933280672	0.455490621329495	0.608127106084442	0.575097330130949	0.562772251068387	0.546682489554862	0.783918685494656	0.663732885016178	0.51352414748306	0.448975855874902	0.576093844274006	0.652500370509186	0.543881149475916	0.577235681434776	0.659834830776654	0.741121063266963	0.641948380706309	0.584815167527723	0.816743348163282	0.573277122466384	0.581569750533373	0.685346271845358	0.555585892064607	0.6596554089517	0.557622500977713	0.677855406144366	0.619330083873098	0.729328218601762	0.259488510006376	0.624405285316334	0.674521779507413	0.730802486311766	0.606143097514523	0.636641263375	0.639253516763238	0.661898525206227	0.617284791201323	0.605194795891748	0.728066092374012	0.576529595831951	0.397722231991421	0.826822678193997	0.502038516856845	0.589012753334032	0.728822266256072	0.554934689928262	0.520972949531617	0.526615167667555	0.628222663719858	0.641650524928271	0.576871826047206	0.78540835335286	0.827379565300533	0.8254942690135	0.459850439431714	0.678500685771892	0.34527960882925	0.666306736529182	0.648182086702725	0.533669174937106	0.694053551908162	0.601391074131311	0.71144024156546	0.641553758860433	0.537952455078754	0.499342585347458	0.73143003385934	0.50345578075538	0.647231414582478	0.563834218461739	0.633174279343378	0.674751299741603	0.673344589786922	0.797722444156043	0.714100074737761	0.736588595142289	0.759726943013175	0.6516247242706	0.803101026906655	1	0.74467367923588	0.717444632623563
LRP10	0.833079859594749	0.923674675542942	0.782632271901966	0.74916448358124	0.775660028954402	0.891959481608522	0.92678975805893	0.784396761466759	0.804735148112042	0.926951026122615	0.819834768562269	0.526639753794257	0.926263391543158	0.607401187781271	0.430883456238496	0.81033113485376	0.803349207360175	0.687290718240613	0.560706201896064	0.839035235818037	0.845280973627412	0.641932191616986	0.600370864003316	0.663196726738634	0.742277277335697	0.715799343929239	0.761629044671884	0.791900424964228	0.889545328964172	0.662308880394476	0.760890545165303	0.842250334775902	0.642049623213133	0.707425857006747	0.851249473408039	0.63366404873344	0.755617238705714	0.617814532937841	0.763490232239755	0.765734210074978	0.76339413021191	0.279039899236739	0.844708475117114	0.823106912055926	0.798502823271156	0.831010587524354	0.901179088429877	0.677450757149969	0.71875477808678	0.795959445711484	0.698845206666194	0.850766252677996	0.670152535727332	0.479992654285957	0.806165830646955	0.700256482294948	0.744474063835378	0.7533177579702	0.659761224266889	0.557896092794473	0.542550213078982	0.635445241575911	0.769031369662949	0.737520831199957	0.894231690236385	0.9145092060522	0.802078788526544	0.557599996086773	0.910916295637642	0.596894337633037	0.733755212942631	0.736183838218498	0.732063052229819	0.785632744965363	0.614532757136031	0.904647869007148	0.79003848305873	0.655054079315853	0.58433984251935	0.744167381758034	0.430282944116573	0.824051174804348	0.735541996028983	0.712285231481471	0.750617060479564	0.819779572193824	0.603044471369459	0.844393367224919	0.874128887092953	0.865867164119254	0.444882365516546	0.863615783530308	0.74467367923588	1	0.833953884888905
RPSA	0.82218854095827	0.922705267764187	0.915526558972853	0.68866745628491	0.833026833719327	0.840787083053125	0.847443341493366	0.712732325999545	0.846172421096702	0.840751321133545	0.579533554093781	0.490244798347388	0.823988737547112	0.612546859205515	0.362397614609406	0.816185356908667	0.885571875379855	0.509933851821315	0.617929748176576	0.789749495267748	0.857797411295552	0.86469640843057	0.550166777133709	0.55824190405496	0.626378250851031	0.863242625560936	0.85844431065168	0.741931212340455	0.713087998264805	0.488395979625543	0.774185217542667	0.736312214155658	0.494608274974108	0.582161167090871	0.815925330021565	0.681600729424612	0.724107056681065	0.546108899812679	0.65105033096566	0.920182620008921	0.752773219212123	0.255161261737859	0.799279435537351	0.858420143654938	0.699369019846275	0.895619420992616	0.789321675445116	0.491978791693743	0.690609927788887	0.790606709393698	0.633784907516653	0.971935861296555	0.632071443180183	0.592066085025014	0.735598485122983	0.73383837159731	0.566022016708973	0.869425815611427	0.777098455913385	0.507227885787091	0.660976166873649	0.556021341961095	0.692389494071478	0.723583031906518	0.781888131975385	0.821409021852891	0.693567304790738	0.473914438559314	0.758605194410369	0.3694838816794	0.807171410706649	0.681073527631392	0.729751347132186	0.775526066908869	0.60007238747413	0.851141726524055	0.722067001708773	0.467516711827341	0.467275936961328	0.753111262383809	0.405230092746434	0.871678038202132	0.495116074899183	0.627223869077947	0.639918692564603	0.988620252003302	0.583358692032224	0.757201601555649	0.875359775443911	0.955718968112617	0.539173683016679	0.908404769732198	0.717444632623563	0.833953884888905	1
