""	ITGA4	CD69	PTPRC	CD3D	IL2RG	CD47	C1QBP	S1PR4	IL2RA	SIGIRR	SPN	TNFRSF1B	CCR4	CD3G	CXCR4	CD247	CXCR3	ICOS	HLA.DPB1	ITGAL	ITGB1	ITGB2	TNFRSF14	FAS	CTLA4	CD4	SELL	CD6	CD2	PTGER4	CD28	NOTCH1	SLC1A5	TRAF2	TRADD	RIPK1	CAP1	S1PR1	CD27	CD70	CD226	CXCR6	CD68	CD5	LDLR	ADGRE5	CD82	TIGIT	RPSA	RYK	IFITM1	TNFRSF25	ITGA6	RACK1	VSIR	HAVCR2	CD74	CD44	ADCY7	F2R	TSPAN14	CD96	HMMR	SORT1	TSPAN5	CD63	LRP1	SIRPG	TFRC	ITGAV	MET	SMAP1	JMJD6	TNFRSF10A	KCNN4	ALOX5	CD9	CAV1	PDCD1	CD81	LRP10	LPP	CLEC2D	PILRB	MCFD2	TNFRSF1A	RAMP1	CANX	LY96	PTPRA	GPNMB	SLC16A1	NCL	APLP2	NRP2	LAMP1	PTPRZ1
ADGRE5	0.817892336163157	0.0277581623347253	0.913656971014325	0.369527623506736	0.338962168796604	0.90919131882492	0.909968356547249	0.708509862990659	-0.0954824893123149	0.888316889569253	0.360654852083134	0.455994267733969	0.202018742878645	0.50484232702155	0.303568291027769	0.336200118035706	0.511070214877258	0.208293498554461	0.433939230002043	0.423263239248932	0.884090566746232	0.869966430013648	0.527924368716085	0.461460232074824	0.321676218175998	0.900006019737792	0.491755439333749	0.488048441347874	0.140760730106211	0.786343768313989	0.215368032758409	0.549837516442614	0.938433085481915	0.843194942464312	0.876661166671408	0.789387597179398	0.911501363376034	0.38970756865443	0.0485899963506897	0.265437651411887	0.124499177571055	-0.000105950435393132	0.364538473928396	0.444857972503605	0.691382707311103	1	0.648223413486649	0.128435144765229	0.921955859000324	0.469186134909922	0.828694375365459	0.526298950712677	0.789840001180304	0.858873038173188	0.599162877133781	0.791545221534928	0.724286387105977	0.497618629970704	0.781227445428647	0.865026006957323	0.675824158589218	0.187538693543965	0.95899622274925	0.592129845984536	0.582269480205177	0.494300109721594	0.299841990654862	0.127965781315285	0.600929243172227	0.851366138297462	-0.277345264695614	0.789593912139538	0.775249992878141	0.85769742976392	0.91182359273882	0.517795454868996	0.0924151454027519	0.279739449433437	0.243864602326356	0.791554050892435	0.616227175801524	0.589017620668015	0.271921290066641	0.580558092568173	0.553423245952278	0.541528298427977	0.0397744701746654	0.542696399570519	0.383144343944455	0.547694093486525	-0.0823724302814317	0.302463622598712	0.934440110916382	0.610105802480947	0.685974339507466	0.467823876182329	0.036200278644063
CD82	0.277679226884254	-0.375230591795442	0.432512323053062	-0.282922570751361	-0.301999393199381	0.64427467891907	0.743309248071344	0.0413015362431446	-0.265353641165651	0.62939799015409	-0.289938786484432	-0.00791805174439874	-0.240999988808802	-0.133026805016719	-0.326686872105096	-0.308590899505354	-0.211233555484722	-0.405262766813881	-0.104050359422168	-0.118636304147309	0.821872263721221	0.822285155600627	0.458379983880619	0.00965923031889483	-0.334578455233089	0.822909859599619	-0.110529902925996	-0.223247210975838	-0.347687839722964	0.370740261628102	-0.299670661056642	0.241610101453636	0.793526861879166	0.42629305129162	0.430652963525888	0.639542334922692	0.61686987610678	0.325041778250302	-0.395027692012056	-0.205323320779323	-0.211284767925504	-0.346646827009467	0.766200562759441	-0.261227121028387	0.265282372097807	0.648223413486649	1	-0.379206651748279	0.685118159726059	0.874860515572095	0.632934822757308	-0.111433725219003	0.594910063010261	0.720724829131654	0.386326433002899	0.385194028241338	0.27993134364544	0.762635361210314	0.828374643466146	0.573512605436192	0.384108329517596	-0.339115472935887	0.718983321412712	0.518016187719477	0.152951465718087	0.508924453338002	0.66594978772054	-0.35518540572775	0.682819743013755	0.849944877622301	-0.0809923193014464	0.660445879578922	0.393523806105961	0.834516832697707	0.791350598681906	0.760096591796336	0.153299534585074	0.413216539278533	-0.366269049046441	0.832398176077825	0.295126636765605	0.585615813998543	-0.340744893302561	0.456456516562745	0.598821290907028	0.553015401723412	-0.0449401632183633	0.734345782607158	0.6679997479444	0.519203603110855	0.537561513172317	0.46253592840129	0.782186815893434	0.830778918063361	0.840976774058735	0.774614171777054	-0.0261893721516096
TIGIT	0.289810811092912	0.909723275086423	0.434728695628718	0.877008523819565	0.920615537900564	-0.0938269576950886	-0.228585740250313	0.473947050790526	0.808015487727874	-0.0386792909714666	0.774948215661574	0.798860396187052	0.653906834835978	0.858912537282848	0.909216943606019	0.90266560923172	0.734417199085218	0.937787685517895	0.238943204717362	0.81841528938631	-0.177186961275938	-0.231096404536378	0.353239510111016	0.509766085463365	0.859183586903386	-0.117845191019474	0.599891975589189	0.524696292061654	0.935453005363836	0.273609845851585	0.809609380215691	-0.019327094588433	-0.144630244269066	0.0632091281634594	0.422487113419374	-0.295534042674845	-0.0668746166267611	0.0558352956793358	0.911231389192907	0.873551837317466	0.416088490698752	0.890970387493252	-0.570742225522866	0.810197120758454	0.1777152596986	0.128435144765229	-0.379206651748279	1	-0.159617899844983	-0.615935082199102	-0.0358629305405449	0.702512045268642	-0.151949973939865	-0.293926452488349	0.00494822991048098	0.11732240610974	0.0744878137854381	-0.531666018028453	-0.131468960881684	0.14062839023353	0.559342814937473	0.918662981194729	-0.100506725152286	-0.253429891710714	0.27820129834082	-0.460224257545623	-0.705744165772991	0.945341461900158	-0.523910327550316	-0.366659338882647	-0.454196701642005	-0.203912181363613	0.111847089948303	-0.160312434951431	-0.215714964068716	-0.540010563097837	-0.399896980869988	-0.418088545386442	0.842251069593322	-0.399571736701372	0.218035406624011	-0.206946906489426	0.902421409885916	-0.237641891561929	-0.464145158264359	-0.486357512348354	-0.121099824930229	-0.627892835373123	-0.628241339784988	-0.334697420318214	-0.54751463161303	-0.49373829518821	-0.181825914021108	-0.594657664810998	-0.558847407571376	-0.569306898414385	-0.0644253051891277
RPSA	0.801590346726642	-0.237320673867026	0.74380426317523	0.128605332512973	0.0988686180130687	0.978550245529107	0.984600557222082	0.635913152343706	-0.339593239700426	0.861316896709179	0.193506311494981	0.222721539865783	0.0967766912686714	0.247104803124983	0.0271485733624362	0.0589063765318981	0.333379110241435	-0.0402353330522119	0.45871609853682	0.0972359213603417	0.921321939908953	0.897224674625931	0.341616914434807	0.328544506563285	0.11745017306219	0.915087643998826	0.432198464303473	0.398680002189509	-0.183561436435561	0.699547469011806	-0.110293211377095	0.673095287249047	0.940357792081451	0.909083587722576	0.760326746934287	0.889346064006479	0.965710553033566	0.452797313435271	-0.26241104634192	0.0141161867195403	0.0773715137465988	-0.289723364411938	0.496584771236001	0.269582189792803	0.656084315005687	0.921955859000324	0.685118159726059	-0.159617899844983	1	0.612014998687505	0.839993940764416	0.257200856325594	0.852002896055498	0.974518929134751	0.6508164722344	0.795871783468507	0.761688581425227	0.623674219336283	0.773970035683606	0.802667025328	0.439297547022193	-0.121684766868149	0.952530988024263	0.747612421804102	0.579972392058747	0.704852495094783	0.533147381923312	-0.200567241860973	0.751588778542143	0.941121454902999	-0.0945593466876656	0.853047298292733	0.689323117761216	0.822368621588527	0.94438114031543	0.637791001694519	0.304324714595807	0.417283294711796	-0.0300014466902963	0.900605990779879	0.651761993037055	0.680017862592043	-0.0165606436248307	0.711570576149805	0.72514258576606	0.732893786575547	0.170193218320923	0.750766901000266	0.609543807193679	0.682326499539181	0.017721312126454	0.457657591638859	0.967397096421407	0.781937007464368	0.829332660349883	0.636887666664018	0.13215191212831
RYK	0.0877461640968643	-0.586018483677739	0.190705484216049	-0.516255314342155	-0.55681659553057	0.524556998888802	0.688252160375853	-0.157574280046295	-0.486314208535631	0.500405808813922	-0.518824861332942	-0.319309230851293	-0.390060246761073	-0.402314814767918	-0.575223381947262	-0.528432048971984	-0.410733442720592	-0.621692531241083	-0.1967800366026	-0.371916651024005	0.730144205868188	0.679664326597398	0.241604208871336	-0.0330263185259061	-0.556204479715543	0.688613883555737	-0.316548441819265	-0.391994872404655	-0.566033033468551	0.167788440062439	-0.50329047899678	0.21879433484731	0.702094591009722	0.305698193620754	0.21529293861067	0.686722947866085	0.49210948513471	0.268317166273399	-0.589214991504381	-0.416425729779582	-0.316487310219422	-0.606469466271187	0.709367937319769	-0.473193069768532	0.144332797196274	0.469186134909922	0.874860515572095	-0.615935082199102	0.612014998687505	1	0.553026427484993	-0.272356518564124	0.58240997605876	0.700577302583154	0.151304802081811	0.217890319920499	0.158810797462098	0.672001884990599	0.628889323260852	0.487966983770226	0.0135691347383271	-0.568786036707579	0.618694052873201	0.573210512557418	0.0820644018136082	0.58634075256618	0.771544158805755	-0.583187624201052	0.708949809169796	0.816102088351502	0.265628317044399	0.620452487931443	0.385710324942384	0.743866770017397	0.717823230499946	0.649458217016435	0.365105862948705	0.639390568770107	-0.585050390377284	0.776555963343355	0.214424908599956	0.566972629445229	-0.535285637566437	0.541983419497872	0.729248797801288	0.609889936514239	0.0239277992694834	0.842555739977544	0.685117648491146	0.615585623809634	0.555460654321052	0.692562466529158	0.701483117164765	0.824103065897123	0.90779680238735	0.775406785115257	0.0500645151704461
IFITM1	0.641532704244862	-0.0410441000741445	0.695000499874218	0.150408830850831	0.157748578299688	0.773335652492138	0.795649671884466	0.451704808414829	-0.178397371043616	0.865657960464911	0.187501849080859	0.244570080549181	0.0168497736241091	0.235076067813852	0.119408197224429	0.139131414110992	0.268393001346027	0.0486598466251037	0.351160883644425	0.157666382658581	0.939800226958794	0.738410429325752	0.406447415474069	0.462162388640673	0.106905412041185	0.779835601956896	0.402348176236356	0.253564290252017	-0.0410816306641104	0.66216514122157	-0.0400129458784116	0.480651818474176	0.815450174901004	0.688517976656893	0.823108014527305	0.819667635186415	0.787749348947317	0.425288321473163	-0.0698466153744829	0.0193979682349917	0.0041410844022921	-0.0799816119644475	0.317560046620112	0.22804326043374	0.610022677834292	0.828694375365459	0.632934822757308	-0.0358629305405449	0.839993940764416	0.553026427484993	1	0.417017442545774	0.830976065649305	0.834882848194713	0.505399011152239	0.69515013563245	0.618772353229108	0.41905789454522	0.631042494414507	0.92122591936299	0.478733626206828	0.0337685287716712	0.770865619518466	0.700842863491095	0.596069121900269	0.553839561358029	0.480949282979667	-0.0405290638522747	0.679518432061262	0.836252320670356	-0.111179748358577	0.750635773609113	0.646771162454894	0.737500258141183	0.777299114960004	0.461602178861626	0.229313570811307	0.554001019585173	0.00788641464559398	0.766577503027318	0.668876081114575	0.831695704237608	0.167641985359272	0.550592971810414	0.616083096756491	0.603540491292023	0.0912412636466228	0.586314065005259	0.390449913301022	0.689085575820981	-0.12005001022729	0.400465503836466	0.805406816802859	0.623874207704277	0.713343600404157	0.427498428066728	0.130074206433226
TNFRSF25	0.555459775728495	0.70001483639198	0.751726004824357	0.85977633785591	0.814137811604082	0.268165695839824	0.188251631333525	0.65294795055019	0.476385868592912	0.451811358233628	0.766865584779883	0.750161365955744	0.562316545686438	0.845824084392032	0.859788706660867	0.889413440353076	0.827310950421518	0.7916369432023	0.416421544857681	0.849798504631347	0.250938019417063	0.171818649222011	0.54160862992333	0.553999274945167	0.792998014542915	0.231684653292907	0.601649214788102	0.690608150575083	0.811172505167895	0.584388886978616	0.822091076089185	0.187903980053683	0.270906334859961	0.348594355738611	0.704895835742707	0.163390312943877	0.304326513576013	0.293298117458049	0.73367952346601	0.752606538742211	0.32254495566293	0.560052360945771	-0.35261892185187	0.77539372036501	0.526976293603246	0.526298950712677	-0.111433725219003	0.702512045268642	0.257200856325594	-0.272356518564124	0.417017442545774	1	0.290131573280651	0.137020981166125	0.158016881577174	0.426174345887252	0.397388754383379	-0.216282012711436	0.111380328164498	0.590168028006985	0.662273372966813	0.830673361210071	0.335909682869869	0.0456404059348019	0.510374771394314	-0.123125646488454	-0.3816521381179	0.753415106289453	-0.0893147873475176	0.0931434130835157	-0.43852051246275	0.123447875979705	0.519429270988626	0.277608977740434	0.207008709714781	-0.25105379697692	-0.251279653384244	-0.153137495014601	0.842718416275058	0.0388173678157101	0.392158274670864	0.11712963967431	0.894159012909335	-0.00322301221434923	-0.10899006960375	-0.0907450339890632	-0.0330961175247647	-0.282968175630097	-0.386191111555962	0.0413282266349707	-0.536778566026686	-0.254419646497369	0.231275607142196	-0.21363487313562	-0.0979771348638833	-0.288634749151116	0.000636278772666242
ITGA6	0.587624612606808	-0.196703365092753	0.574783424037588	0.0450518083707416	0.0540173962925851	0.796802022031813	0.827665091090036	0.458567080054836	-0.344058462749336	0.80911742476874	0.107503727208572	0.0955166274852874	0.0131034630492983	0.127569325842388	0.0293692335812566	0.0285136167732505	0.253209605643422	-0.0458587482203847	0.454549028031209	0.0393271589294776	0.843985365146155	0.655228432596148	0.234637409984434	0.405207269235036	0.0336992242741712	0.66751398418111	0.318634495991396	0.281438606303139	-0.185565177428138	0.603294236321611	-0.126571683000592	0.700918323980686	0.774066325618374	0.693205822022519	0.696638547109246	0.952816267602589	0.783229482082487	0.333907477537071	-0.265001582881403	-0.0740109390878738	0.0814456361876569	-0.249313790009687	0.243600414762447	0.212616832755598	0.7534143176099	0.789840001180304	0.594910063010261	-0.151949973939865	0.852002896055498	0.58240997605876	0.830976065649305	0.290131573280651	1	0.886527468970868	0.430827679755959	0.683012348505432	0.669751073787114	0.435837336703131	0.568329419696097	0.819104578779435	0.29948693889717	-0.143822298005737	0.767357248101715	0.9059883902343	0.791452602014813	0.843992544154633	0.641421142235322	-0.199195828323036	0.683589949386641	0.846747320758055	0.159116604512268	0.881410100757497	0.5361829140298	0.631260953520097	0.746271023374773	0.440137168174505	0.620268933115459	0.572395003626756	-0.0787181426972619	0.800012431645388	0.805289891569866	0.848069797811153	0.0172432568844322	0.800813962383107	0.817037050878196	0.870885507031897	0.487695224770363	0.728431387219063	0.472798548929255	0.931664965399677	-0.118070449809542	0.568336097656929	0.803073423764536	0.766759704378279	0.816386829250373	0.525652411163306	0.525527513610764
RACK1	0.695322689967312	-0.370323600236469	0.630237997914108	-0.0273117029285734	-0.0505195148173962	0.936500704791847	0.967151574977265	0.509272054505952	-0.447294039893512	0.843105527229759	0.0430805017389275	0.0693600116924719	-0.0271698142186597	0.0881922822471812	-0.113949040600809	-0.0816395682340902	0.204132379888436	-0.178615824389633	0.40024371983352	-0.0313898015666997	0.921495854873707	0.868073441112367	0.259784293947364	0.34578506935525	-0.0347950352423483	0.867759916747358	0.298610046437461	0.278207478290784	-0.319423269639777	0.621184967999349	-0.236325609912565	0.675396159139232	0.91812857327716	0.849278489818621	0.685432133355082	0.948579993335278	0.92388717779654	0.409302013265737	-0.376970182946671	-0.142693069123983	0.00247028340335925	-0.395614188032792	0.523334302412719	0.13363308082258	0.637265200504292	0.858873038173188	0.720724829131654	-0.293926452488349	0.974518929134751	0.700577302583154	0.834882848194713	0.137020981166125	0.886527468970868	1	0.588694028337037	0.738782435454846	0.70957307463999	0.653245204631087	0.747802328621151	0.782795828353915	0.31817550226393	-0.26393797627047	0.912332104445607	0.789652302730237	0.555214318558382	0.766754529934955	0.65526271384663	-0.326300693087641	0.817882818255928	0.95799046653537	0.097641405394537	0.92259492927561	0.662398839779172	0.800606931851884	0.923932195524503	0.673654424887586	0.441213671572564	0.580826244063181	-0.173502898271416	0.922027153081421	0.643854530362721	0.764878978253646	-0.131704767801124	0.810904322076375	0.853161728278271	0.808113990750718	0.190664435309169	0.864624944562743	0.682334983632071	0.774491778410569	0.0861938165633867	0.624850047254902	0.948621758335228	0.850262819536381	0.901814575818453	0.681679859336164	0.17831812434168
VSIR	0.778227508709369	-0.059649809625405	0.594605454889088	0.222639365853556	0.265753702615738	0.74865423559228	0.558698975106431	0.649743453490756	-0.0144640893094852	0.673547508460752	0.441414328516964	0.426798097955377	0.391517744112005	0.298933182211531	0.215749196497184	0.119719782462536	0.414693198750236	0.14960822504405	0.75273726164838	0.0845453692815671	0.56890470384458	0.717996414368298	0.485278140180864	0.0685262019724293	0.245241643137641	0.646931891291997	0.598281637578299	0.519728147324969	-0.104818345573772	0.830284788297698	-0.068419446199579	0.570953128672303	0.543003224591875	0.756230261443107	0.54546997057478	0.443689382674828	0.789346072349825	0.456804449285163	-0.160160543073708	0.130916928821949	0.583701768491423	-0.0674611472646179	0.568393447288398	0.406877344702824	0.525445681971163	0.599162877133781	0.386326433002899	0.00494822991048098	0.6508164722344	0.151304802081811	0.505399011152239	0.158016881577174	0.430827679755959	0.588694028337037	1	0.901582204311076	0.877357795641591	0.675548798054121	0.732782244792334	0.376978349111567	0.576371136286014	-0.0324387565449938	0.552581218695535	0.397883760830764	0.297024093900821	0.362841006363822	0.332370637085067	-0.101653529956532	0.664483352360874	0.530778344650527	-0.470551933798382	0.507441558436748	0.395952582495912	0.43208520430495	0.518868953937325	0.72026627506528	-0.0893184759336097	-0.0670018936249483	0.084326249250735	0.671193916956302	0.532968222468641	0.487362859320932	0.0565580336592939	0.334178805284469	0.307820459818261	0.438291454097607	0.0191285962682008	0.39902916535263	0.653489409177456	0.207928165637935	0.205839560174332	-0.0644502142762774	0.541951823801508	0.534868936473048	0.402008482239738	0.581405054455069	-0.0504859047705607
HAVCR2	0.882136982347802	0.045211913548465	0.778378469556806	0.371468127917417	0.403513007364485	0.852844953708993	0.704603796663356	0.786620755267498	-0.0423180869111121	0.829021528733401	0.551524109644455	0.503988630699828	0.425558115584876	0.451299969782608	0.373632995709761	0.288947314104266	0.593340206531623	0.270377046789387	0.846389862109953	0.264637756764151	0.713007616335425	0.746675748491829	0.530492954129824	0.341799084802646	0.368638870134832	0.71964996344498	0.699277603461856	0.636814434048621	0.0400844725076452	0.948868418895395	0.0902876446191089	0.691981622901408	0.701066529273495	0.862168073342361	0.763344604817509	0.680244954387459	0.897087962503219	0.487706687435352	-0.0561385898888153	0.253410345455265	0.59791648459229	-0.0281836012307761	0.377259619277874	0.562257941641251	0.730081774184436	0.791545221534928	0.385194028241338	0.11732240610974	0.795871783468507	0.217890319920499	0.69515013563245	0.426174345887252	0.683012348505432	0.738782435454846	0.901582204311076	1	0.980577870488275	0.547181119548097	0.713170151130263	0.653642735823415	0.634697399418996	0.115229710495352	0.717930963910039	0.584413859964489	0.570519955725723	0.483525128124969	0.329352997037503	0.0224497685556549	0.705336267879506	0.652735896415909	-0.327409364542253	0.695219563136693	0.619410489561021	0.550390907155884	0.652310495931946	0.58130875229852	0.0857693371273733	0.137445806742462	0.232239400391848	0.727156422393121	0.731540455584404	0.643013518078377	0.245496403803168	0.527726466304177	0.48388216323403	0.569050783622862	0.137223231925097	0.466284335215944	0.528004760085576	0.443089229903165	-0.030219977229307	0.112982251763114	0.693190202710557	0.552491097982109	0.52219589831259	0.506862472046627	0.119014105861744
CD74	0.871018399137646	-4.91851938350931e-05	0.708149468803609	0.354756759804396	0.375471085859331	0.821236139629729	0.66556927357645	0.797845227365374	-0.0808894458810125	0.788173900133093	0.55402768692994	0.447716480098758	0.463202537778982	0.408045025355503	0.349303151164506	0.271505788643438	0.606520169022568	0.262238500062928	0.910739055910769	0.195796595842523	0.62754414000714	0.675492481339826	0.429123270752899	0.284217791585614	0.373103445402581	0.633747623020804	0.696082377794648	0.684075732573604	-0.00716753406243669	0.903186824186202	0.052812945418506	0.72355726532927	0.62903909661303	0.856384654236658	0.680688405283303	0.665230768930993	0.861854509232869	0.482837809032204	-0.110128777137232	0.219887455019794	0.6294736251952	-0.0859082548577265	0.322047032346977	0.574357890802025	0.723192810963749	0.724286387105977	0.27993134364544	0.0744878137854381	0.761688581425227	0.158810797462098	0.618772353229108	0.397388754383379	0.669751073787114	0.70957307463999	0.877357795641591	0.980577870488275	1	0.507482741715588	0.634801443626953	0.577110159449181	0.516772218572706	0.0591752404204647	0.66412217317961	0.582468437706401	0.584616776832717	0.517557469002445	0.320895177466309	-0.0381682955662285	0.682609781415891	0.597461063235272	-0.262555328288893	0.660563401728709	0.557175286090493	0.464392656874945	0.590531661959736	0.539715204346753	0.153641454709378	0.108384075416724	0.214843462764384	0.680510787668802	0.719766753932606	0.592522855429358	0.210323753455486	0.551483944687288	0.483775844892822	0.594400948204393	0.218171385572297	0.4502316266508	0.523603871800137	0.45340702481724	-0.0736435791383328	0.112519878158253	0.635160428848384	0.528246237176944	0.487380667595147	0.476649856660178	0.185213749799386
CD44	0.415796656967817	-0.563579039470063	0.329779751883591	-0.284675644981499	-0.325156804729009	0.67853169779641	0.632709427096483	0.191853118807692	-0.36032446145772	0.579398180388454	-0.172948260758645	-0.0219454159364718	-0.0298453725973436	-0.178213246987924	-0.362982924607497	-0.357031915792211	-0.11007038353729	-0.408528000070668	0.215111453878733	-0.236030105528047	0.629724560332844	0.830178013643831	0.440779272738472	-0.192905568058416	-0.284997112670476	0.707862438530466	-0.0640371419207527	0.0486406829554983	-0.502578145168905	0.501721758794221	-0.338430401487768	0.453555816653296	0.617790927570882	0.528609546881177	0.233208833712747	0.514374979780996	0.677663985763602	0.416710877849298	-0.531773781402051	-0.26473030020095	0.102219620931769	-0.559789631477801	0.944505397586475	-0.202251070354463	0.378331159297996	0.497618629970704	0.762635361210314	-0.531666018028453	0.623674219336283	0.672001884990599	0.41905789454522	-0.216282012711436	0.435837336703131	0.653245204631087	0.675548798054121	0.547181119548097	0.507482741715588	1	0.794354671989008	0.318405102399645	0.297218062236471	-0.474968983876208	0.606095840538591	0.434789565271778	0.0338447566428886	0.527020145439658	0.742170557443478	-0.510190254768792	0.810827625672402	0.724892540228688	-0.168943589137404	0.54952559567759	0.412119836057971	0.667539082999353	0.649207683852191	0.945120229222205	0.104534852957778	0.171420198237548	-0.338381855822994	0.863278359387547	0.267734624359759	0.473215576330901	-0.426363497578547	0.400722222136709	0.554365019057526	0.597447912304083	-0.00223145220161893	0.746852577369527	0.926895533713011	0.346964711581343	0.72951111996885	0.292224524674631	0.632836077770237	0.85518519619188	0.750393504610403	0.951582878677896	-0.0702956653030835
ADCY7	0.60955776855718	-0.187458610443079	0.687553692931232	0.0252827325073485	0.00448608244951326	0.798693313764557	0.782842281329182	0.412883794896255	-0.0148964741405617	0.823304881541314	0.0689673878633752	0.287273369501881	0.171750349164142	0.154355407624205	0.00335120210653099	-0.00518340351176801	0.174126344618674	-0.0563173727063763	0.309245194527715	0.0472174677842436	0.794549280153261	0.929454594281507	0.618421935662009	0.0811600697640289	0.00840099593719404	0.897699514684995	0.262107127710359	0.180267060950772	-0.158445311314768	0.705384389639774	-0.1447997927062	0.330229826097698	0.84734254298963	0.673765549060938	0.587799452150788	0.626818456361999	0.796693745967339	0.484735637948078	-0.221138943184039	0.0599999674288568	0.158638102231277	-0.11077393056541	0.766852255692278	0.145359852524303	0.367204820945308	0.781227445428647	0.828374643466146	-0.131468960881684	0.773970035683606	0.628889323260852	0.631042494414507	0.111380328164498	0.568329419696097	0.747802328621151	0.732782244792334	0.713170151130263	0.634801443626953	0.794354671989008	1	0.558390055188936	0.598394555869058	-0.156022067266777	0.808586741688136	0.411866122891362	0.156764452758416	0.375386010226941	0.441063830034614	-0.191029157144944	0.723012743795338	0.800477253010815	-0.339575230911611	0.682513751678129	0.556558057005931	0.859008875393273	0.83174487246992	0.854899087784781	-0.0920726048998001	0.19299051145268	-0.123370821944849	0.848723066524625	0.366509440015853	0.515672545341498	-0.0700868138603136	0.502224014207863	0.496141202845469	0.443467011895008	-0.193328088679136	0.621245981389927	0.695605927424372	0.353902709827193	0.457851625058794	0.286777018342525	0.820623418217231	0.723927550554357	0.71838732404335	0.739645911252105	-0.20767150345373
F2R	0.677461736058353	0.114317026963911	0.797658027588402	0.359179405225031	0.3381931810246	0.753251193075844	0.771033406538939	0.56317083759785	-0.0633176533720155	0.799896619161685	0.341773889113963	0.436292514761859	0.15487103606539	0.438143287368999	0.294427034057704	0.335441073537224	0.450826827031874	0.202978285416303	0.33018525877265	0.403349814737615	0.884780079337062	0.679522234528084	0.501482945642092	0.583115753102721	0.300708795766021	0.752490213291701	0.450052112064016	0.375951144199446	0.187344773344852	0.669883622349932	0.225823570039634	0.519781365843492	0.81285996216487	0.696800062488858	0.900225186845118	0.786437465208501	0.765715514412151	0.507958988803322	0.0935745921272991	0.269092114000238	0.0535405203503849	-0.0160295812401808	0.168421146033991	0.377411038822991	0.69025048910941	0.865026006957323	0.573512605436192	0.14062839023353	0.802667025328	0.487966983770226	0.92122591936299	0.590168028006985	0.819104578779435	0.782795828353915	0.376978349111567	0.653642735823415	0.577110159449181	0.318405102399645	0.558390055188936	1	0.590335218705111	0.247884704204023	0.791462995960464	0.663557656752357	0.693412399902164	0.484614656441087	0.356477384521813	0.152956453083589	0.568472563609789	0.768674939209484	-0.0984297126545097	0.747065147901756	0.740627208330578	0.751001900782011	0.765095107809425	0.292643047953507	0.235396889694208	0.508878100090671	0.255679182931524	0.676897901653135	0.70472693671973	0.752726565873126	0.339601084271183	0.535655821531783	0.595148819051142	0.544969774693887	0.106462166829991	0.501347214741201	0.231918359264035	0.646570574636341	-0.210247528458527	0.379380219903816	0.79665986248383	0.517238091419153	0.640231402240624	0.335303681948632	0.172952511856647
TSPAN14	0.653862319373177	0.555940530747018	0.85155404871689	0.677635678246995	0.691601714256047	0.518056166641094	0.386556411345914	0.640729907288172	0.460703141503572	0.547027167741795	0.672063993401983	0.852654199226627	0.500331692930691	0.768899093295637	0.694635054746457	0.619739467856142	0.647201089007934	0.56446363625731	0.381440338227677	0.735916196228665	0.504816441892048	0.549492378140822	0.841232739440621	0.39104050196358	0.599519609440218	0.597120061451308	0.623652044155159	0.511370264398983	0.597199970869259	0.785436513315937	0.589991130264266	0.257619903389011	0.515288753317884	0.503676059564391	0.79379416260357	0.218247282173914	0.553076082988691	0.437853572161093	0.485334535195962	0.690819336641416	0.447720082535911	0.460283371480785	0.198211776071286	0.623607783467773	0.498995187173862	0.675824158589218	0.384108329517596	0.559342814937473	0.439297547022193	0.0135691347383271	0.478733626206828	0.662273372966813	0.29948693889717	0.31817550226393	0.576371136286014	0.634697399418996	0.516772218572706	0.297218062236471	0.598394555869058	0.590335218705111	1	0.641253408337287	0.520231362269396	0.130552778692361	0.354438503344767	-0.0498031812775515	-0.110753972577617	0.560531084793285	0.211317477451061	0.338065209666646	-0.67741405303759	0.321024922264965	0.512525292148838	0.517825661148684	0.442581669424005	0.261704182496646	-0.394860618102904	-0.20875365228783	0.628387150590703	0.370923864905064	0.442685835808373	0.280777776231181	0.604727508347246	0.0287402846768304	-0.00233401590269394	0.0245835553874874	-0.195140089689597	-0.0166009451274525	0.0618780727099141	-0.0157240109386194	-0.0122113500849623	-0.267521951877711	0.457250144601014	0.141933648193261	0.135894322978432	0.185186697829379	-0.168370596514672
