""	THY1	EGFR	LRP4	ITGB8	CHRNA4	LRP8	LRP6	LDLR	C1QBP	LRP1	GPR37L1	SDC3	KLRC2	CD47	ITGAV	NRCAM	VLDLR	IL1RAPL1	CADM1	CD46	CANX	PTPRK	NOTCH1	IGF1R	SCARB1	TFRC	CD81	FZD3	TSPAN5	KCNJ10	ITGB1	INSR	APLP2	PDGFRA	TSHR	CD99L2	TYRO3	ABCA1	RAMP1	TNFRSF21	VANGL2	ANTXR1	PTPRS	RYK	F2R	CELSR2	SORT1	KCND2	PILRB	CALCRL	SORL1	NOTCH4	SEMA4C	ATP5F1B	SMAP1	RAMP2	LPP	IGF2R	ADCYAP1R1	CD82	CELSR3	FGFR1	RACK1	MCFD2	LIFR	PODXL	ERBB4	TSPAN15	GPC1	RTN4R	ITGA6	LINGO1	TRPC3	NOTCH2	CD63	PLXNB1	NCSTN	PLXNB2	AMFR	CD9	SIRPA	SLC16A7	PTPRA	STX4	CHL1	APLP1	SLC16A1	LAMP1	JMJD6	NRP2	RPSA	TSPAN14	GFRA1	NCAM2	ROBO1	PTPRZ1	CD74
FGFR1	0.840840562251097	0.816961073578757	0.951145455095294	0.957517674287402	0.871671047068254	0.911894519530959	0.944970244850622	0.886154160951307	0.852971393966393	0.968746014806267	0.862836623261703	0.953276993162527	0.918345734403342	0.939423059396681	0.940942716244792	0.947008501637443	0.858959757085569	0.919817293131984	0.91563158699814	0.927911425794	0.953108016425937	0.919712371736089	0.938586454751917	0.945097627149415	0.831428823034338	0.910584102238318	0.908593825384966	0.944946506874025	0.926405996239614	0.941779877883826	0.909026674841157	0.930929248226823	0.944346367768663	0.949229598435098	0.728742121788879	0.908968907923533	0.915783476981208	0.642062020043351	0.821529610902039	0.856802114106708	0.938741397053627	0.920769189416416	0.887755474093848	0.949286842029317	0.920344347057347	0.8953243455385	0.752313362831895	0.900558244202901	0.900324885357088	0.881588961245494	0.29372066959924	0.711929435395789	0.876753239509763	0.857737368997394	0.934647899413384	0.867380224193764	0.882562539922405	0.905897306983412	0.866148831628559	0.900070148832452	0.923644067210816	1	0.866210493622183	0.9269573973272	0.828567927197552	0.878075274513381	0.900871363764294	0.843642223299295	0.890917278437619	0.842629855178493	0.914349653068997	0.924376019595933	0.909255871793737	0.92501272138709	0.904560422648755	0.900477674214392	0.907033685270341	0.904952373194957	0.926470944966577	0.824967230602957	0.853492791072836	0.911132600383737	0.953687594162083	0.872738276401029	0.941818304583159	0.813904822563872	0.907252542487453	0.896045365237569	0.924715291263468	0.797026193598867	0.881969151239563	0.845355865133819	0.951668918387309	0.925668511374764	0.957392481249265	0.956838894290511	0.151224048133077
RACK1	0.966406228611821	0.627207974125495	0.823065619063063	0.838338122331282	0.93289243287203	0.867569375058755	0.870171209602464	0.881816188545393	0.986946045655492	0.930248807723251	0.933832743783513	0.90601401276079	0.921051296392846	0.893354840395602	0.877881741638226	0.902370235263478	0.87032948694879	0.84473809261713	0.945198059331579	0.835541551782145	0.9312394095095	0.894364015529985	0.934781620194148	0.875708468191129	0.889199356112762	0.835921826834198	0.973743715517469	0.866679706048458	0.90085604767167	0.931320288361935	0.911749594084292	0.878113907318127	0.908089829029828	0.823933275767133	0.561937435119464	0.907699426906528	0.920391638448546	0.483810250274226	0.793731499943599	0.942862821406158	0.884386742668423	0.85024720911149	0.800880637020617	0.906405043535323	0.920910203686185	0.891434408026233	0.641744192981754	0.751964500652317	0.8461446520656	0.768237058054357	0.153887829428874	0.767510967590705	0.893181475297596	0.990562199179038	0.965220468435085	0.963344863285913	0.736684133682927	0.866706677997996	0.786627868690566	0.82986807919099	0.919441217611077	0.866210493622183	1	0.914367056529202	0.612200879056923	0.840789647700504	0.804892412690541	0.886178862755244	0.963430636795668	0.917166281203574	0.802063996547887	0.943791897540371	0.854002228726583	0.753710135917285	0.981436671635672	0.917250458581702	0.928193669549664	0.915154907195045	0.884719049634957	0.785317995663467	0.853741765790905	0.782884862427551	0.910329413669525	0.945830677745301	0.887684396645967	0.928911775041766	0.924466012650705	0.958812236407492	0.902699687034503	0.679104813848927	0.994050557169661	0.807050375674939	0.908942994037426	0.813298425373473	0.930838030796308	0.903302737313383	0.139525627285943
MCFD2	0.883512216378566	0.787645378884615	0.920239479115711	0.942555839863603	0.89259033223021	0.945440521359592	0.94210192090847	0.898854505498593	0.901458053224392	0.94750811114417	0.875878187296623	0.937726668746548	0.931053067822359	0.949369005488571	0.947239221296022	0.957979111133238	0.874948698795369	0.925504315106666	0.952520835697118	0.935660917966092	0.969192771852958	0.95242756574994	0.946012122736381	0.957420123278996	0.875241135560404	0.913515455873275	0.944649704272009	0.948698599223358	0.94295039835914	0.955788971890918	0.947058520690593	0.938344577848155	0.967345598627027	0.904751322137498	0.703936686560987	0.931249926242825	0.926979038501646	0.644309712460695	0.805762896333646	0.88100300390058	0.940362545570418	0.915274967812039	0.903069907770614	0.948153419639673	0.946630000143303	0.929533776030061	0.76803395993773	0.857435292440218	0.912571562844515	0.840612302383285	0.306136884012302	0.764841454666452	0.896423936981552	0.902819516213675	0.95110443637141	0.893599916681601	0.858132313905615	0.931168440076535	0.855980958424214	0.880780100242583	0.931079605948561	0.9269573973272	0.914367056529202	1	0.782819713048934	0.890099576706328	0.89533707026063	0.885515380517552	0.913909657703692	0.888182307720596	0.890426128512205	0.934663071005101	0.925683497910322	0.853934912980594	0.942636463742924	0.916563435478917	0.932423977234542	0.908233818226684	0.933947075038066	0.846811938289208	0.884405054102013	0.909681690051238	0.968019173113372	0.915557516232628	0.950171464324569	0.882321133155838	0.932893753622383	0.938091292966864	0.933159339725141	0.80169556102792	0.921029369503179	0.867196596636033	0.952750491553419	0.919286009681276	0.962034246131094	0.957861010676744	0.17365410790305
LIFR	0.520100187532273	0.961235051487893	0.890733052511027	0.882665565681848	0.614751955948429	0.80131529524787	0.777441623230416	0.625292038675371	0.57038985717717	0.773543117986528	0.574149560930767	0.79686311801139	0.756260542617185	0.831507120956003	0.822446649965467	0.816939799814927	0.616021027212851	0.824748747205828	0.694114752346398	0.846007002610635	0.787708558483121	0.774168751308811	0.716927376137145	0.81865381078926	0.535630969182185	0.803319933818125	0.720918375922373	0.849329800245258	0.824874796973909	0.736675550733211	0.726777866055614	0.787898957603534	0.799294282271559	0.8711939125206	0.804498262544305	0.746604846283866	0.731071731858747	0.81337944542727	0.805917442928857	0.537951685477643	0.833238298462575	0.840532936349772	0.828156043754979	0.773813774049317	0.742029747557033	0.732055468165152	0.805713052642029	0.895636808942971	0.785051270024631	0.844906406211468	0.513359116999421	0.607506420799114	0.697548733062542	0.581130825151831	0.719859462699537	0.602459796775482	0.879829445445058	0.744564975415785	0.863662852887535	0.845611756152355	0.712692019433056	0.828567927197552	0.612200879056923	0.782819713048934	1	0.719387053522988	0.822424122275097	0.664997192380239	0.623584899544479	0.572934668494609	0.789816292820751	0.7551347993567	0.758303107809751	0.869773491123496	0.670431875084448	0.655744529958294	0.768520961483912	0.724464888563503	0.75428083881573	0.779963681074894	0.782684980611609	0.86398121548187	0.825902390733703	0.679172573797222	0.808105887808048	0.561004279176723	0.677633261364651	0.675018868763462	0.778956749215229	0.833259849972319	0.615687530090452	0.747607336244554	0.794813471417239	0.919122076616375	0.751172851535254	0.786114792188578	0.181624711846538
PODXL	0.824947121070797	0.725305119387158	0.85676098625275	0.877642497595347	0.869373363994911	0.901652323201746	0.883398674304019	0.860927156236719	0.838493244505332	0.894344498458002	0.844129847689842	0.883908192920276	0.832139309692555	0.887313266826211	0.865396615052551	0.892614974918449	0.856598723188254	0.85720472332404	0.903166566614425	0.866834601089535	0.897566366039105	0.89326255806019	0.885967516705759	0.923708250085978	0.855390601594151	0.857217552737895	0.862884959936407	0.884070521500245	0.888678602985668	0.904853344114878	0.885768235141108	0.915828711016358	0.89064681468324	0.829749400343032	0.6486480151918	0.890937915731847	0.854645678040678	0.604889337440497	0.710344993991675	0.847067607189603	0.874478469628795	0.817299039401001	0.833974783824874	0.902864411537721	0.86945888307092	0.858485879368019	0.716424770660946	0.783366411823698	0.886959651832576	0.774493825815071	0.262483017602578	0.744626373184732	0.80622462973198	0.846428522034672	0.886273764129738	0.842189888694852	0.813424091596527	0.879087829814793	0.776772492157597	0.828055711377179	0.9018777280392	0.878075274513381	0.840789647700504	0.890099576706328	0.719387053522988	1	0.814327098958742	0.816123462397385	0.843984927427837	0.825961998941475	0.83753341247829	0.839194351154085	0.85918856019134	0.796516395620251	0.870153064002509	0.893897797434804	0.869692780242835	0.835200745171085	0.896281355340575	0.774663036361321	0.800088125280771	0.850211925950815	0.888896686028304	0.830166533222355	0.878331412576192	0.836005373484584	0.883790722193066	0.864217596144897	0.848421624511792	0.767543625184652	0.857104770925781	0.826130563415472	0.893170990350089	0.848880988001027	0.900560430624837	0.87640620353787	0.138199964327566
ERBB4	0.779402202631348	0.816443258219458	0.927635614446376	0.939666842217966	0.799548351520187	0.915194618859893	0.926880757491931	0.818208739483062	0.795753692118301	0.897282882878189	0.807332133467413	0.888443714975159	0.833242209597615	0.931294606852666	0.92976283983091	0.93859744150896	0.814787122271556	0.900308492622579	0.884061243475056	0.946826442023962	0.932563691917856	0.920367102636895	0.894540628611773	0.919342276736779	0.796773706604628	0.871157728487688	0.862292376444128	0.94760836128219	0.90104382981362	0.90727475899927	0.918522139510725	0.90353185730602	0.941343971865573	0.879151420442603	0.693084131399676	0.857847771662774	0.861775126479531	0.695905489331537	0.718922608949369	0.795986112075812	0.922369899622798	0.940184114390896	0.934874218941693	0.922388407244422	0.917567959305211	0.880137156761899	0.797834167091907	0.837698732332747	0.866254425547578	0.831293872179968	0.369466563433803	0.664333373403494	0.853658362802768	0.791509122352549	0.873752025260149	0.791415498267089	0.898401843244549	0.893500425500164	0.816974268250838	0.845723803167356	0.888863346331452	0.900871363764294	0.804892412690541	0.89533707026063	0.822424122275097	0.814327098958742	1	0.818586515289265	0.827202095069734	0.80017598121034	0.896918955596937	0.866522481595377	0.888817185782122	0.859828279912698	0.851777418155907	0.861190104498799	0.859362098288754	0.863081834385798	0.886871700861947	0.789400849739642	0.827559215128936	0.911466924433096	0.936590759595684	0.799305648079191	0.909131105123261	0.797159554232404	0.87079939487469	0.856023237988239	0.855638717055751	0.799340370381728	0.808331204307026	0.844707458667438	0.911719700529509	0.917747168204162	0.921341316954559	0.934345327130349	0.170905218286435
TSPAN15	0.904878171624663	0.647901391160673	0.849229746196777	0.849029843139322	0.889628240410852	0.859333982952063	0.884722989710003	0.893545535408322	0.893846817323388	0.902877389891517	0.892893206570682	0.903150549448204	0.845855388502126	0.883294045903597	0.857530253408516	0.881188408419451	0.860032619275626	0.850315086853122	0.924460865611472	0.868971225129379	0.915600713052998	0.890802350803374	0.894082762626509	0.869088643885435	0.885223145543602	0.8236580160015	0.92289457670671	0.858610333089957	0.880366401601292	0.914415432696451	0.903675547336647	0.872158096145791	0.908086033932377	0.787267338812067	0.660451388418764	0.862891250258085	0.899853728485895	0.50988228642843	0.758874205271085	0.897417593411319	0.852666851538199	0.828204241416224	0.799960647480558	0.881363712723898	0.883273902078376	0.871464714925481	0.67405833319413	0.7522297190505	0.818087216124538	0.740027150718387	0.223161751597488	0.716668726780469	0.847834296263344	0.891573407013267	0.891726196674983	0.85834829630929	0.765562330843201	0.870118466121344	0.796317065952322	0.812430681010595	0.864054487538824	0.843642223299295	0.886178862755244	0.885515380517552	0.664997192380239	0.816123462397385	0.818586515289265	1	0.90661045767536	0.900479788045986	0.832421050826085	0.880294626259346	0.848826130948899	0.777471073766581	0.920770550601462	0.893043404371923	0.863152016678334	0.851402483935607	0.874929677414429	0.836326447119653	0.836302501910694	0.818656451196193	0.898166909144936	0.883016033165938	0.856423017035386	0.911412228462761	0.891645910965181	0.920596807467242	0.852392681069035	0.70186520774852	0.897551465747877	0.778173645020154	0.879745388400529	0.814044436516457	0.897283468601774	0.884533303576925	0.131657642841869
GPC1	0.969226977854267	0.616857019223475	0.860304361974527	0.856936561474979	0.944749718595956	0.875008968081601	0.90541334824261	0.925842838852027	0.968121210651707	0.953010785627261	0.947268160403457	0.929793263037156	0.904378111707277	0.890830323818362	0.882478375448441	0.905335030375619	0.890256577830548	0.85700974232467	0.959058563925457	0.854601865227186	0.940063983245216	0.912343431611772	0.955857143481873	0.886941822518635	0.916225659121529	0.839763784015431	0.964519812028432	0.869880378168782	0.8855508071022	0.948776488908602	0.918715990102839	0.892534440825036	0.919831065870107	0.826591697192722	0.597322704799445	0.89247923212091	0.931920966364451	0.455953993595488	0.776833588820379	0.961204081978005	0.893006954623134	0.85396750731463	0.813691267047159	0.918209839120527	0.923601004663168	0.899315629263598	0.644823711510685	0.767711464059592	0.847255223915326	0.780414784320064	0.12715408872185	0.749819786184949	0.892973621052591	0.968434672149073	0.952549730688679	0.945691488649439	0.745189011154848	0.881638417320395	0.786202028004012	0.823357317196513	0.932885371375515	0.890917278437619	0.963430636795668	0.913909657703692	0.623584899544479	0.843984927427837	0.827202095069734	0.90661045767536	1	0.948166805059911	0.842356937713973	0.931938047743368	0.886624656197396	0.783281566274474	0.976943769607402	0.944971069241596	0.905949085426682	0.916919596647369	0.906614773786472	0.799977499214963	0.842739200809598	0.808792323408491	0.911539722910291	0.931270076405038	0.89584779130188	0.936347948048902	0.936471886579566	0.961764457797956	0.902148909202689	0.677945262581839	0.971775712295193	0.789602654348377	0.924285913600987	0.808538438274589	0.943739389979046	0.922473472626478	0.0953051774826331
RTN4R	0.950133310958142	0.56934516987935	0.82791385954169	0.811561811266736	0.939943400736098	0.861619747062774	0.885746998673523	0.927091274548329	0.939252854880935	0.915238628929531	0.936620304310695	0.892082494198785	0.843772114266501	0.854108818998239	0.835315589115591	0.869730979397538	0.90936357062608	0.803509947160696	0.945279522650931	0.832107251437955	0.913106835781038	0.882392462243129	0.918604528811081	0.86089914195157	0.935450172065281	0.796760988326655	0.928011892439083	0.829028750084927	0.854218955985365	0.925842644884326	0.901300673090752	0.874942845001371	0.894318092061532	0.750696571084818	0.606036785405719	0.876300649800532	0.907140662232241	0.423737312024443	0.713704807339099	0.949693289811352	0.860452329321952	0.804009902988813	0.782413950135626	0.895160719467649	0.896955479851931	0.862708305582076	0.614233771586934	0.708547874441258	0.833455546805203	0.706602992910716	0.13222824433181	0.713700408597855	0.873493739042948	0.934750649316782	0.912547021684889	0.894617494422296	0.718301655539252	0.864620207576556	0.741514600807486	0.782412204404804	0.90447060077997	0.842629855178493	0.917166281203574	0.888182307720596	0.572934668494609	0.825961998941475	0.80017598121034	0.900479788045986	0.948166805059911	1	0.824668376745583	0.881820221094883	0.860454671631713	0.721977451735247	0.936690778744069	0.941687672137237	0.861084477906217	0.865821863910174	0.891911416356272	0.774657930538474	0.800627719986355	0.78564264407605	0.878794569129834	0.898504944404835	0.856722178379783	0.931677924469168	0.919159910955725	0.938039933636945	0.852615948220038	0.63400025589308	0.934811317140612	0.774942960165849	0.873228085282884	0.761047250685475	0.911042117838793	0.877769211236868	0.0969029962147149
ITGA6	0.79361245085897	0.778782509262371	0.918544213352695	0.911114631568397	0.830782377255287	0.89553739156515	0.918847428095904	0.854382071843574	0.802226540450583	0.908661863675306	0.831485470798683	0.895617022072204	0.848140692001784	0.902876866774618	0.903851696873032	0.919935706411015	0.81745605031077	0.896738193885324	0.893258908534752	0.917561606999766	0.920642126833528	0.899687047583044	0.894078777056357	0.926451944095703	0.818303800499196	0.882365610722922	0.860668666958313	0.922780945662155	0.886725898432415	0.91386017975973	0.90174684491994	0.900763889699512	0.921242787813398	0.871641075067728	0.702329020184993	0.881061609165423	0.879001129447958	0.632617935128801	0.715731054456284	0.829508561307237	0.891385783017877	0.899513344589941	0.888865351712636	0.914982331235092	0.900781146645555	0.868842994152386	0.769223474990628	0.825665337060657	0.861434285849673	0.808220430925733	0.330825736773936	0.68920728652731	0.846622944266073	0.804472821148281	0.867474206488985	0.793563659035478	0.863526644004254	0.874161372006869	0.809003843233665	0.842442170617731	0.890900817981598	0.914349653068997	0.802063996547887	0.890426128512205	0.789816292820751	0.83753341247829	0.896918955596937	0.832421050826085	0.842356937713973	0.824668376745583	1	0.865609040559888	0.887379553644885	0.874241612607815	0.848559845931441	0.876060137775156	0.865641051685277	0.861560035015048	0.903015407150439	0.790737570793808	0.821427695140093	0.900345806561788	0.917421602971744	0.817347893097406	0.904275135301919	0.807612889071724	0.877375810070723	0.862682331033542	0.866680213061321	0.783962170436526	0.818625092803882	0.838825932635774	0.906643846228461	0.889231557644999	0.917846737183341	0.918930955910677	0.179379648340793
LINGO1	0.902800308001777	0.763541972145375	0.9084137737953	0.914296177346689	0.908066476383432	0.901859771560814	0.902724661678255	0.86850218604849	0.922294208087532	0.956003584472698	0.895081866826148	0.944159846018753	0.940355654690857	0.930641651330413	0.917523112644055	0.933908386257707	0.844711904786028	0.885490070261372	0.930352704637417	0.88838129611863	0.949960843958839	0.911368353465422	0.93987402004699	0.912120728613614	0.8338719479262	0.877500687554723	0.9570322494898	0.914810615020548	0.924743037140218	0.935550190335336	0.901233254957178	0.902430234992532	0.932295422522967	0.911515324375231	0.661626544201348	0.911937593670699	0.934431101430214	0.585069051166371	0.855290389754455	0.893795412581543	0.930802174585073	0.91016777533648	0.862163402946725	0.92574841460529	0.923314301727112	0.909265449080887	0.713454716573136	0.851212410848423	0.872345085352204	0.835507223695789	0.234878724422698	0.75307152598224	0.886489607158484	0.927070875880859	0.957264813874223	0.915926498242694	0.814843256238828	0.891140807031082	0.87162330787753	0.897819264804711	0.916738479215357	0.924376019595933	0.943791897540371	0.934663071005101	0.7551347993567	0.839194351154085	0.866522481595377	0.880294626259346	0.931938047743368	0.881820221094883	0.865609040559888	1	0.889079878396337	0.863739456622931	0.950036967743592	0.901586715383077	0.93172115199651	0.922639260259175	0.892056605855598	0.820641279818954	0.871055763145406	0.862485468069508	0.944186483130006	0.933647251395405	0.929501660182822	0.866963359717588	0.909083780444933	0.931184995424827	0.917286592900235	0.75021416168702	0.944221188131965	0.818068932494259	0.938933093155132	0.892190308033548	0.941952488035481	0.93850015537188	0.133200428808661
TRPC3	0.839651585384853	0.746804864526091	0.901015972939651	0.920562099784067	0.857437103102392	0.914497472114377	0.937101853330344	0.887129882174027	0.850274409136474	0.92211716896923	0.847451867051833	0.909346880052056	0.866873099960644	0.916869345329929	0.917711586637637	0.930681326435105	0.860686056731582	0.910058167816649	0.919045425127023	0.917033750947848	0.936493946584084	0.933142794485669	0.934521894924655	0.932804547891352	0.860106920394453	0.873092794736523	0.889418183592596	0.926244849222295	0.898054976705602	0.929139658118752	0.916922829962589	0.908033260347435	0.936577137778639	0.873610496184271	0.686949097963562	0.887321528280902	0.895853539140501	0.587618449537102	0.744946956885197	0.856246868428816	0.915009567481416	0.900313613527133	0.893728392607559	0.927058266736431	0.914334931018012	0.892357419548623	0.765821230947402	0.836212540021044	0.888560044856401	0.818629461239861	0.286837024787501	0.684385197809152	0.866732470820004	0.850343570323284	0.901152583609837	0.838040374563671	0.833991033604279	0.90949984211971	0.807946641447185	0.853917110145408	0.911717473087122	0.909255871793737	0.854002228726583	0.925683497910322	0.758303107809751	0.85918856019134	0.888817185782122	0.848826130948899	0.886624656197396	0.860454671631713	0.887379553644885	0.889079878396337	1	0.82289841209284	0.891803312593859	0.908472073897453	0.877212334598758	0.875046403182815	0.923565104390593	0.793192232172127	0.835863556722484	0.885953761047646	0.927222239999011	0.851757362888156	0.915186843425568	0.845055607964114	0.902706456915721	0.88597704645437	0.889365438725613	0.759948095814134	0.867480891797037	0.827210956141208	0.929764456452053	0.886051051859927	0.936792144122121	0.9315108212388	0.148775794934025
NOTCH2	0.713114834392898	0.854730096948148	0.923905269962231	0.918136337893885	0.779905680017515	0.857761572322678	0.86283385307439	0.778391869471478	0.735690200594779	0.890887478360693	0.752365860111584	0.896318279745215	0.843297876528841	0.883206997434416	0.884710636046929	0.884570093680121	0.748498880135166	0.8640821074011	0.820615453811572	0.885448475175301	0.87632876101695	0.847579129454315	0.849871783771975	0.876648815967392	0.698489023565652	0.871176312665591	0.826717780146524	0.896309288416236	0.870704926732811	0.850935400315531	0.824045116184191	0.859615302673434	0.872748536581612	0.910952356315327	0.717882874769725	0.839969908155695	0.853029907567388	0.695351933403154	0.798568478779969	0.734158791484635	0.888620824058184	0.893462314121654	0.86322840544368	0.868705823319161	0.833627554943379	0.820372889615256	0.750934470743096	0.891885133831913	0.827985669319685	0.838265829873701	0.380732681043958	0.657325223616397	0.796034187116464	0.741438877577719	0.842398751310991	0.760487768365933	0.8640033995404	0.837826404662561	0.840668087855781	0.864235947877905	0.831744079937652	0.92501272138709	0.753710135917285	0.853934912980594	0.869773491123496	0.796516395620251	0.859828279912698	0.777471073766581	0.783281566274474	0.721977451735247	0.874241612607815	0.863739456622931	0.82289841209284	1	0.802117358929975	0.806469542296789	0.841281861658665	0.828205885828893	0.847332807159396	0.782152040260937	0.826360689225661	0.883010144378955	0.895516773183553	0.796920096827373	0.866980700207171	0.704770903154834	0.8074043439391	0.798442092664329	0.844099911402867	0.810283045996814	0.768708102634854	0.796624352037708	0.871992882016497	0.907315525173252	0.871989532231359	0.883210483955046	0.190673958779805
CD63	0.967038630456651	0.673111529886617	0.876333635958501	0.885191909504776	0.94546996599282	0.900818773195393	0.91422246482145	0.917333863271159	0.976474648721867	0.960765481315345	0.949545031320061	0.944785895997738	0.932314066107394	0.919891037235455	0.909234198077592	0.927649913441326	0.898023718205993	0.880954753006652	0.969447509417129	0.88242017635987	0.960100543861847	0.928712422926092	0.957544245681842	0.911253948699592	0.914318084779991	0.871334804254857	0.988398749264217	0.897987293558848	0.926515928510421	0.9614418227019	0.942337956667147	0.911641783911605	0.942960920616676	0.855460130318681	0.625055627554604	0.922595108577931	0.943815882803738	0.529115670260363	0.816825233347804	0.950771216354603	0.912276595352094	0.874477938935787	0.836236981303753	0.934521421261487	0.938347850064971	0.918603251929178	0.693673456986562	0.795352280909736	0.870821975870709	0.80461432405677	0.218296746253272	0.775082593073511	0.91282477033134	0.97919699146518	0.973293482108858	0.956566102363417	0.787253093238053	0.901185911076745	0.818752027150163	0.85907022273614	0.940596217392502	0.904560422648755	0.981436671635672	0.942636463742924	0.670431875084448	0.870153064002509	0.851777418155907	0.920770550601462	0.976943769607402	0.936690778744069	0.848559845931441	0.950036967743592	0.891803312593859	0.802117358929975	1	0.941307381216108	0.931808056546829	0.932399962207254	0.918611475678825	0.850859710756845	0.880399462487186	0.836455747827671	0.9382105017905	0.953653146021117	0.915415653511689	0.945001314789858	0.945519362415605	0.979465052108607	0.919222350127953	0.727538416642371	0.983771106021001	0.83662606979578	0.934390538924515	0.84715267820515	0.955441830173186	0.93684696276289	0.176955609796208
PLXNB1	0.930844130276947	0.650393477962488	0.876435260317671	0.874857593696395	0.950936479238809	0.92020196719185	0.924419319095902	0.935595006141715	0.931150316761146	0.952466266409092	0.937955949161896	0.923939190464434	0.862946097219916	0.906569609735231	0.894188132295489	0.92496865557559	0.922781960775368	0.869132564508605	0.965753090098159	0.884975823157307	0.944244865693585	0.933675536402904	0.962546579095805	0.927393291539633	0.941944696194747	0.844974832502278	0.932793914803423	0.895485424513251	0.905420030629334	0.962621365599366	0.938622247472235	0.927775557745529	0.932218983497861	0.81329288277413	0.613295811871375	0.914407152412304	0.927000858155616	0.516898572311301	0.708673984738558	0.95491923236995	0.902417220997453	0.867769477720704	0.844505422248495	0.938540495574215	0.927514746379572	0.901276577262324	0.707847750516298	0.766824534861509	0.895817296914953	0.758853863033745	0.201623368128738	0.715657405743637	0.890978464820585	0.932241624800526	0.936530795659662	0.896838466619832	0.788413168594457	0.927681535952951	0.786950528294626	0.817624243486609	0.958918035913859	0.900477674214392	0.917250458581702	0.916563435478917	0.655744529958294	0.893897797434804	0.861190104498799	0.893043404371923	0.944971069241596	0.941687672137237	0.876060137775156	0.901586715383077	0.908472073897453	0.806469542296789	0.941307381216108	1	0.902714603699392	0.891816609437941	0.935743667266334	0.784977499414101	0.834178274156246	0.836368223167332	0.918196024454264	0.902962248404522	0.896207451281183	0.928269954613342	0.946953551151388	0.937403290412576	0.891130693590061	0.717970813939093	0.936536707101693	0.845692177074378	0.919539581510041	0.831326604418846	0.955438791220909	0.918793130194347	0.135175507723503
NCSTN	0.879311548511434	0.78383404099193	0.908020002267718	0.905240922930431	0.899887168228983	0.910861917565665	0.890747227470898	0.853857558600977	0.909466336020079	0.933694829912018	0.877909425658051	0.928251053789197	0.907453482579842	0.928084960417334	0.92059677615033	0.933242029828088	0.853665117975684	0.898478836954321	0.928627258770864	0.892696954794727	0.941126062651491	0.913078891727541	0.922539592461232	0.922381838946452	0.828357380221018	0.883318369997548	0.945687512672803	0.925994813915709	0.943750127810793	0.928145040170925	0.917783054657168	0.918631822754632	0.931623952587789	0.87655080588258	0.663741337427347	0.919173526650767	0.915643342848337	0.661239272648711	0.809085172013372	0.876972695314293	0.920423942038866	0.893473074023772	0.859516328534966	0.919605739950168	0.920066475504881	0.897845371522397	0.749696882761617	0.838552947519023	0.90050791445103	0.803810119151347	0.293517297487462	0.773722886753609	0.871131852313504	0.916326795373791	0.947043299247628	0.886394402962192	0.833709619660618	0.894263220619494	0.87196903672535	0.88498337119944	0.921380184204135	0.907033685270341	0.928193669549664	0.932423977234542	0.768520961483912	0.869692780242835	0.859362098288754	0.863152016678334	0.905949085426682	0.861084477906217	0.865641051685277	0.93172115199651	0.877212334598758	0.841281861658665	0.931808056546829	0.902714603699392	1	0.924504758885879	0.90997363527823	0.827516616916695	0.883181005757028	0.850721043023079	0.942822632082194	0.910655192116727	0.913967449210262	0.872349516074717	0.911048287678313	0.924796053155247	0.928189118984525	0.794281637986177	0.927709667482024	0.869755803569547	0.93046651103413	0.901618211645352	0.934307807296233	0.916585851008669	0.177394820142472
PLXNB2	0.884417710799508	0.732597973401175	0.897418314307191	0.894681821201395	0.89583989869845	0.882241908895044	0.897905218029785	0.846146057878698	0.901036593101203	0.934567354929705	0.876803025309511	0.918188119801909	0.886288089610983	0.916375720538044	0.914280499885911	0.919437092151641	0.839177348294558	0.893183434398938	0.921856684109847	0.880862606065463	0.930020723528936	0.908568300259756	0.928662741611324	0.905721737661223	0.828226352649601	0.872008295993842	0.935375134463497	0.901712717568415	0.907836574658469	0.922230516284396	0.904438624502698	0.906675349208445	0.922354061328031	0.875709934330559	0.645796982994949	0.887111640403637	0.902774079583453	0.612671831837601	0.788006192572412	0.884122002411826	0.914151589300935	0.890484640346095	0.841623932817338	0.918487984327534	0.907807859793847	0.881192593059098	0.734135966723801	0.839402116569563	0.87350827288893	0.818905365826419	0.292986158574029	0.716105007479679	0.889006091316299	0.906531973455315	0.940840028962836	0.893001294817625	0.832890723159192	0.875489395830626	0.834251844647324	0.857651105077224	0.903810796647967	0.904952373194957	0.915154907195045	0.908233818226684	0.724464888563503	0.835200745171085	0.863081834385798	0.851402483935607	0.916919596647369	0.865821863910174	0.861560035015048	0.922639260259175	0.875046403182815	0.828205885828893	0.932399962207254	0.891816609437941	0.924504758885879	1	0.904849332328345	0.809690060682392	0.872826099110865	0.851484438178872	0.925268854630457	0.898397970577382	0.907466275045673	0.857736406771924	0.911372632250722	0.918409939664178	0.912982162843484	0.775257171100252	0.915007214820796	0.835910756872081	0.926042475974523	0.872834121503105	0.929477583212489	0.919602011037065	0.207782026553396
