""	PARD3	EGFR	CHRM3	ADGRV1	F2R	CANX	ERBB2	NOTCH4	ITGB8	NRCAM	CD9	PTPRA	SMAP1	KCND2	TNFRSF1A	TFRC	APLP2	TSPAN5	TSPAN12	PTPRZ1	LRP6	AR	TNFRSF12A	ADCYAP1R1	THY1	PDE1C	PLXNB2	HMMR	NOTCH2	NOTCH1	IGF2R	CD99L2	CADM1	NT5E	LDLR	PILRB	KCNJ10	TRAF3	NECTIN2	PLXNB1	ADCY1	ADORA1	ITGA2	MCAM	CDH10	CNR1	PTPRS	S1PR3	FGFR1	EDNRB	PRTG	ITGB1	SDC3	LRP1	LINGO1	TNFRSF10B	SMAD3	LRP4	TNFRSF19	SLC16A1	LRP5	GPC1	RIPK1	NOTCH3	GPR37	TSPAN17	DCC	ITGAV	GPR37L1	IGF1R	LRP8	CD81	APLP1	INSR	MCFD2	TNFRSF21	AMFR	RXRA	LIFR	LPP	SORT1	ITGA6	CD63	NCL	ERAP1	NCSTN	SIRPA	LRP10	ABCA1	ADGRE5	RPSA	LAMP1	C1QBP	CD46	CD44	NRP1	TSPAN14	CD74	SORL1	CLEC2D
TNFRSF19	0.906485919898405	0.793217087686199	0.844276790974941	0.686662798868462	0.705933206291516	0.923541753455278	0.835394980015028	0.697417496779792	0.861008818473103	0.741207561341957	0.763257247693092	0.92352293294019	0.876883189403534	0.888668273043082	0.805317063672518	0.878661901200658	0.937923810829828	0.958160669272102	0.956872772817824	0.844957587357038	0.862194219037707	0.780463307559899	0.686474248777419	0.151468672230621	0.518402172003963	0.828718102876204	0.942517832662339	0.791695757836348	0.924553496835888	0.897397375217491	0.831169440088319	0.91095622461418	0.906702539589616	0.915287925388142	0.621792289381101	0.871493588097094	0.776843996328704	0.909033192249225	0.780874834583031	0.619139015426904	0.882307987863585	0.62600145040724	0.548843503111707	0.549126533082943	0.798085572614328	0.904213429249839	0.768017046573272	0.654859151995129	0.92005451437662	0.846615184425607	0.831167296477677	0.781924105267834	0.755586465393254	0.900980058370014	0.765890860299352	0.845107952398419	0.854311160936843	0.88219239485468	1	0.938432360657151	0.864936152484397	0.642801299176	0.927168876628622	0.701474309200097	0.721538180870343	0.876583511328776	0.851027146657788	0.879012534545642	0.793517164420012	0.646656114227858	0.899863594444104	0.848000981888965	0.803110198206817	0.426185563112861	0.908250508832498	0.886774612794319	0.913883703474385	0.836147207951994	0.620641892219567	0.728954601770894	0.912595758075145	0.324594506238279	0.91289386943022	0.936962369709618	0.879176693383104	0.928569125106096	0.691157053602599	0.75456125414187	0.778864337274002	0.772827361400238	0.938653469014223	0.860181647974555	0.882818324393594	0.818485770540915	0.0404404724197611	0.595743700498297	0.685575217661873	0.552251870575148	0.580951420677457	0.820349539202785
SLC16A1	0.908664175362968	0.85484634077351	0.895697590258066	0.786693306150263	0.784959439197172	0.984180922081247	0.876864345992312	0.740823538499352	0.926805032496822	0.845957320755763	0.86046755864631	0.967488074352792	0.959012322806341	0.889689456191286	0.905737351231182	0.930071376156151	0.985281252797329	0.96719526280905	0.959003100156842	0.909761064248839	0.866325116725026	0.854521256314252	0.814966802254816	0.246783108276194	0.630320456543836	0.899891326827812	0.944129680862312	0.707734711369152	0.940864172107193	0.918069739159738	0.884941102033151	0.937072078768648	0.947653503875626	0.940828168609935	0.737083470856326	0.839655598498725	0.852767902312754	0.944870637115102	0.830479503246842	0.74974168882947	0.907164969058554	0.785365173828712	0.626213905343933	0.573600310456129	0.817027694465265	0.888909331999034	0.824996075201965	0.715655829506455	0.936622893317942	0.892939675793291	0.850581329138933	0.820297102714633	0.864770863755462	0.931739994545809	0.7933025997509	0.851453388296203	0.862370731889271	0.885134836113035	0.938432360657151	1	0.881900734258941	0.808479314297545	0.955081754232516	0.726035539311686	0.770412567003995	0.917657666548508	0.80563989621135	0.936349530516366	0.879365936891155	0.700043535132305	0.917604920233249	0.933938737988472	0.88635493486087	0.45868490929208	0.963315941210555	0.939415344532373	0.962048827687114	0.875615864898817	0.705394700606187	0.818558310636425	0.940452610892313	0.447253617822386	0.963704289358122	0.981554521231073	0.911783770217836	0.959114015797918	0.767011794320434	0.819414292675428	0.823526135204875	0.841050676799332	0.968194002689053	0.935350536049705	0.957032366095497	0.857083072386645	0.146761151515496	0.65046169984515	0.73157313896762	0.609369956834415	0.656020862491115	0.813117961404655
LRP5	0.836774450268185	0.819740060178035	0.838636417466189	0.686710921445018	0.697530324003332	0.892708058169851	0.773428673627138	0.731519279699329	0.861886607074214	0.763438955920231	0.769356981734554	0.882323826963465	0.858938183608253	0.852112300813938	0.806446084995934	0.901926636954808	0.899895869561319	0.867120979279938	0.879613196889821	0.874004989100199	0.840649003119372	0.772191812069424	0.688486573465904	0.102582032134389	0.601633095103826	0.853252714501239	0.88281023796257	0.650721283911446	0.906525480648403	0.856671396962511	0.86152261336116	0.837255936629537	0.865976861036151	0.904240433523013	0.613005480922294	0.819566200313475	0.826902559316578	0.87497868010659	0.833748807044638	0.712970798716523	0.845875823486048	0.694800979297285	0.53402762619003	0.621542054535156	0.834281847346026	0.843707307687706	0.794605690587033	0.639599872656972	0.891998922315512	0.801457299444214	0.82967156291165	0.810200669475421	0.7836121630678	0.904361188579443	0.821756859912534	0.833593445171163	0.820821617172896	0.859716746263714	0.864936152484397	0.881900734258941	1	0.599908524450898	0.895355419153638	0.671838658999147	0.749498224587806	0.832996388893661	0.822362812767057	0.884326921414863	0.850145740763604	0.678947963058186	0.865539707366341	0.855472326591302	0.789508235644277	0.526179966996414	0.88671167098716	0.915599543573093	0.873781738697919	0.830436955390488	0.601049985258633	0.803670152900163	0.850117733230617	0.388310351042056	0.853343690410702	0.884482432040462	0.821043763495004	0.900028683388558	0.619531776972471	0.738778786636393	0.791327752486168	0.796247460806785	0.8771518252932	0.840353510793599	0.859678761478826	0.868353279824139	-0.00111641550227347	0.667323627901057	0.782791851523151	0.670495658900704	0.666488186663986	0.757279690247405
GPC1	0.675953615471721	0.680605137420289	0.70762139131178	0.802201937630592	0.796790912482833	0.829673195831286	0.776327470343105	0.554414666738767	0.80267947145604	0.852486375165632	0.744109719427968	0.799424856946568	0.833039119641128	0.605021725514262	0.872277428211446	0.730358582892243	0.803573760665748	0.735418608671254	0.695594101987111	0.732141401437514	0.657320884278026	0.794967618598762	0.8483489179434	0.484307765071288	0.578506951390773	0.768131027525677	0.718734351892297	0.451815570564285	0.716316459741261	0.691794427869159	0.721928140312359	0.761952365989669	0.77954485628529	0.709612108563764	0.796047629160614	0.609512236150219	0.727169765645323	0.776197763230309	0.67881397968091	0.7363685182224	0.685467313938287	0.826437205264365	0.648599826860419	0.400002594091566	0.594590443658951	0.64615521675758	0.670548102960745	0.701811265461307	0.705870220828912	0.794547814917156	0.615840494503286	0.634329005127363	0.793269721958174	0.711246120683272	0.513675652798269	0.609038186433838	0.663769761907833	0.663257795631784	0.642801299176	0.808479314297545	0.599908524450898	1	0.76175455807693	0.562376307243909	0.693651735003874	0.730593663639352	0.530669554639002	0.791881458341871	0.714016562347041	0.617651064822777	0.718883530937345	0.840859689251558	0.820412599322804	0.309845111570912	0.81701096861934	0.724401363171593	0.799336889301861	0.726838613630406	0.769715076776688	0.763579030525825	0.7864979206029	0.577943677521389	0.806029225014265	0.778360514358594	0.794550688123917	0.75031552945145	0.789869796394358	0.813529712568089	0.720833064936225	0.658824967676952	0.730145386521474	0.849122496058753	0.793904891388018	0.679144984878078	0.498285846661275	0.569761170396372	0.524130229873558	0.500260182839524	0.610172034652475	0.592775194884702
RIPK1	0.894500813467551	0.847454640204648	0.864477775583664	0.797722612842409	0.808913862161188	0.968004627024343	0.880351226496756	0.802007999478545	0.915278042562453	0.847711948191369	0.83384188655241	0.952938080736848	0.926956876268836	0.884080701313285	0.908541830720937	0.928266985742813	0.970944025092665	0.940608924737533	0.93790270100974	0.898324115013389	0.884793954043837	0.855185877424303	0.77959462883234	0.245933959609116	0.641050709428935	0.904687902557447	0.953472354761871	0.742567364995743	0.952210115856385	0.916871526952351	0.919891988474707	0.935985072937572	0.951094923151616	0.930597302239129	0.756050152496998	0.881217087538307	0.871379784736151	0.95334873559698	0.888732444566437	0.757668158782322	0.884717537770395	0.771272401210822	0.649928341143113	0.65847086740089	0.801289304207984	0.880720152340918	0.813413458245116	0.756612156507278	0.95323595723195	0.888034666736713	0.848229868393675	0.866547791582485	0.844351133543712	0.93440039581939	0.777552593130778	0.873378419608405	0.887025464845498	0.895084681099146	0.927168876628622	0.955081754232516	0.895355419153638	0.76175455807693	1	0.746809165124636	0.794033598033703	0.895608876569725	0.811146154690342	0.946242014264893	0.857911307872157	0.746574204625947	0.924132755395286	0.930276210160361	0.886532118840699	0.553133873395648	0.945112891458813	0.947675458137759	0.948518092150312	0.899580835591868	0.715112971892913	0.851299455045287	0.947881003072881	0.487808119329111	0.920168396274376	0.947790769569022	0.924363731936354	0.956153920000673	0.774991724777233	0.847789051137842	0.847941427200223	0.811695466923572	0.929214876504079	0.928625826590331	0.925558125024991	0.904093562057946	0.158006673051995	0.733691529586059	0.790967538320094	0.694130876544974	0.728314854924219	0.83592103293517
NOTCH3	0.717309385052642	0.619846002338667	0.578939937282254	0.591319083024775	0.723858646521274	0.713277246665982	0.712125032955934	0.826254661626173	0.639149793125429	0.593311888816831	0.608790983756714	0.686612544935722	0.682548617155352	0.658519357627553	0.695356009617867	0.68129033960801	0.741368249091923	0.690291865392721	0.681983522007982	0.61323975691916	0.67890575894745	0.65280282889855	0.514697117121461	0.219299252118732	0.5448452457852	0.672477289502316	0.784349154354885	0.598486675054853	0.738676043826419	0.713779017839515	0.804121026055331	0.714350287633448	0.70052448293261	0.652641514879637	0.656941401769018	0.750924689345466	0.610214380115604	0.723925749925712	0.742941130633258	0.646403337632326	0.696279170780682	0.526950091691259	0.611424926572675	0.802705915837039	0.530921342643987	0.589923698450428	0.570038937818715	0.819681410676966	0.732203269214387	0.671994119753235	0.645796836947788	0.860999949749986	0.633744019169214	0.671120460328157	0.548452325762502	0.643214658547169	0.68846041169784	0.649328018479717	0.701474309200097	0.726035539311686	0.671838658999147	0.562376307243909	0.746809165124636	1	0.568529634127527	0.652959054523023	0.605817213291782	0.711375487599225	0.59460901334416	0.670819432812207	0.687478019353721	0.689372874896668	0.675135400974749	0.695957628527673	0.69534237904799	0.731674516213923	0.719834548688024	0.703128492332496	0.545228551089914	0.676385230060806	0.766981088892602	0.520220475033926	0.640208104297293	0.684722468578091	0.717976943734074	0.744199781202563	0.662246056625716	0.667803938271309	0.699615447284496	0.568401085710962	0.674986583579614	0.714329798721921	0.654803483337228	0.75825798731988	0.182062739252145	0.730838673763173	0.748022712535602	0.649175683744783	0.682828219889605	0.69521028158571
GPR37	0.723798878164294	0.715401268536242	0.728130101347445	0.751378002659532	0.82027638722391	0.828016841842507	0.783366126237972	0.645574674830505	0.841577599165369	0.767942182643792	0.708456813353879	0.828274726511325	0.796880462980829	0.678370012748191	0.831562430723703	0.828327736532842	0.787060760360285	0.754933600263316	0.757052604450235	0.76366449605593	0.776508915173706	0.835340102712987	0.649396310738873	0.442225908738268	0.563099663370717	0.747753514869993	0.779792869899591	0.477875794024793	0.803419999416309	0.728985222701291	0.801367495398825	0.743328526645474	0.76066148007675	0.783648831357472	0.692287555880236	0.733743033383619	0.785827421605391	0.798953570412016	0.751404139464017	0.722306171581853	0.733921321523507	0.695803532045336	0.671675342927186	0.5211528811446	0.753960306906622	0.78491737348112	0.732094295895597	0.698305170037826	0.763890631698656	0.819756457652577	0.717926747593331	0.707478410323916	0.760509312026381	0.829000558197093	0.640680362266242	0.731618019242966	0.765230374871472	0.764986147586099	0.721538180870343	0.770412567003995	0.749498224587806	0.693651735003874	0.794033598033703	0.568529634127527	1	0.741687549568749	0.733652010681639	0.833550900295287	0.717828151564848	0.724144514712418	0.815701838041378	0.856173227687832	0.774994363714871	0.461597407582575	0.819737762070495	0.808231759517109	0.794793512123008	0.801352286111696	0.782288659645971	0.818239862268458	0.802420508647814	0.559385121820177	0.762199492091655	0.766514345621341	0.774506686563689	0.806958115051998	0.735501352111173	0.831677292822055	0.809061794163563	0.628799499463778	0.735569978888299	0.846232301754808	0.765786727280979	0.796092798016911	0.333406279756623	0.660492832057458	0.67083270964557	0.592174141497294	0.68656706342568	0.673203866231417
TSPAN17	0.8552714557092	0.826176889653075	0.858725658786233	0.721092266778722	0.730998823335192	0.914438137053751	0.83142082393512	0.707629459228769	0.87480295053906	0.81380929467827	0.83055744193571	0.909855413499276	0.872682685734024	0.845570254478157	0.834978782946963	0.899092337246729	0.926954214518792	0.898864766871044	0.892765700807212	0.873604435154036	0.847495250033298	0.770229507657664	0.770057786321132	0.14825359889164	0.625920006567112	0.836772160800694	0.886502158692478	0.683204047894172	0.901414096240346	0.881371508647844	0.846345994275491	0.867392265404691	0.902298128196941	0.914078060708747	0.674530420290089	0.797126458666881	0.824764418435098	0.912608262403041	0.819872384295245	0.700504144895966	0.853009154505744	0.744151701009899	0.551253299887566	0.58614646723584	0.770771505318145	0.851880841474894	0.823370838342467	0.65475746308655	0.884431732938525	0.805011373444687	0.84170233477277	0.79971683996534	0.806871909247431	0.895867518808457	0.789253789016106	0.848972152899205	0.830944069748158	0.842906094872607	0.876583511328776	0.917657666548508	0.832996388893661	0.730593663639352	0.895608876569725	0.652959054523023	0.741687549568749	1	0.764475418087608	0.891512147122294	0.827002459723655	0.675443747252651	0.879912029141731	0.862734709101261	0.807152554091697	0.47434580051521	0.905143575832816	0.895096315514761	0.904032520642148	0.8280807442723	0.619746050386376	0.7933546215226	0.886387661410785	0.381069894097204	0.900429135198919	0.913431251873278	0.861207134848864	0.906064617815579	0.653358307290085	0.758814387460632	0.789256192272196	0.815692981623911	0.898256103184023	0.858447966116712	0.901689575334616	0.842965027225953	0.0779347088480516	0.625543967469911	0.698830473589339	0.586223536806953	0.597650533796243	0.773333242217103
DCC	0.778860875684515	0.718029469099517	0.78091891440094	0.625203510214807	0.611772863562529	0.817927116204869	0.713051308612123	0.631028134440713	0.785405047482588	0.6654037465637	0.637682397535734	0.821196242785308	0.771306985412131	0.785691984765095	0.69122865618421	0.844952387691886	0.808278337644094	0.843604465230056	0.81955022288875	0.784298558196805	0.814815527702866	0.678743106202189	0.607499500722592	0.0703947245793892	0.479174147429646	0.76336075816893	0.82526464551418	0.542489583053787	0.826762206182599	0.773910271728725	0.764459915205218	0.765322677927313	0.747860596509888	0.846309402221104	0.469154194340789	0.735503212806361	0.663593325376351	0.810570097940546	0.68777331361281	0.526347941488481	0.814818008477418	0.532926097851532	0.410224228327269	0.530413256237486	0.842021100892115	0.850432005403296	0.756937580077321	0.547224590076177	0.808299051763929	0.70782259850995	0.804034715834199	0.71011116321683	0.672603650869273	0.852505330395777	0.73470317311429	0.764657747542462	0.801358480696586	0.822041864095337	0.851027146657788	0.80563989621135	0.822362812767057	0.530669554639002	0.811146154690342	0.605817213291782	0.733652010681639	0.764475418087608	1	0.788208306257914	0.744135985493424	0.623697789074452	0.864113035714316	0.747758616970446	0.684419535874645	0.424134689878277	0.803437037379949	0.831851841008164	0.780497797036083	0.75754667486178	0.497042412542892	0.723147250645297	0.753921487345127	0.222937110802875	0.81318671757124	0.835472733095849	0.722450202055546	0.838328864377367	0.532738020317022	0.635275841158704	0.759863610610015	0.654316525814925	0.805574402063844	0.742532564900798	0.798533007684911	0.773218919997832	-0.0457839484226611	0.573679363436023	0.639834659862621	0.488616594567546	0.492324617052615	0.652274303015306
ITGAV	0.878210345126428	0.896849772748021	0.878646683270206	0.862188913516456	0.82018437225672	0.962400869105483	0.891378050885496	0.754530109169868	0.975581941669352	0.887657168294841	0.853740490167738	0.973721798196856	0.934833168558697	0.906607976454026	0.928486508233618	0.942159148811638	0.960560009430672	0.910001804825773	0.926180397678851	0.959154224005627	0.900348821728243	0.893278237737606	0.811902893557183	0.277658240106328	0.645180118549933	0.920212446181178	0.916024599118142	0.673688613641148	0.960354210895261	0.913672497130621	0.906423196599918	0.930461379948734	0.953768432379103	0.931566020971593	0.760936711910997	0.864039986807997	0.932702222096957	0.924692329333176	0.875110748696881	0.804006179495617	0.8986689890089	0.839893945061665	0.654189606836707	0.617406610738332	0.84256047449688	0.843484015352869	0.862782478949722	0.721550512830573	0.938556952308572	0.899208623990036	0.846521853795997	0.831797608665448	0.931861473521672	0.958996350134646	0.788359883926189	0.897331605446192	0.888336045274897	0.920948384389195	0.879012534545642	0.936349530516366	0.884326921414863	0.791881458341871	0.946242014264893	0.711375487599225	0.833550900295287	0.891512147122294	0.788208306257914	1	0.907335187472708	0.792696171109095	0.908194154904456	0.950945193867088	0.882816689015102	0.509991559204812	0.96139438636863	0.943485869432214	0.948689668208004	0.904876072499583	0.762534750474946	0.915276110499665	0.93526750377129	0.518548993224228	0.905343620547773	0.92568869096834	0.91127272209601	0.946333250954771	0.768345577238977	0.864899246775467	0.878862499022188	0.834234002778882	0.888273089572765	0.942232421853164	0.915164932604711	0.916128477816989	0.182313167691692	0.697194420141698	0.769258743283162	0.662324372587793	0.716424833438256	0.821882785474173
GPR37L1	0.744252502518661	0.869789571069225	0.849480313210006	0.834892525358983	0.617908123802586	0.900341736354849	0.74396948901065	0.624824687624862	0.922877418950063	0.755686185998402	0.77909813645439	0.912281219216264	0.881753018699603	0.881773777035304	0.813277706952824	0.912235042867472	0.892589982392089	0.872016993793001	0.884757477946245	0.958027477571044	0.769785491857038	0.753112897592126	0.777268160804318	0.149383183204877	0.56034823817196	0.864355123121438	0.797038545549627	0.4995171361424	0.864616928580759	0.816522445162787	0.77221794528392	0.84409639645997	0.872904005862688	0.92250340757232	0.579627821969061	0.680935888521149	0.854360882644692	0.830825700722202	0.727740426650041	0.703952079272054	0.860656174820112	0.83645240836295	0.447019494124201	0.456523497033188	0.879021220945653	0.792490764152471	0.786087648257438	0.528038669579019	0.828590997538608	0.813593822398241	0.773204294613696	0.681068669128663	0.922235568060146	0.928038004365897	0.794040402967747	0.793813882957711	0.789178952417603	0.892926789166818	0.793517164420012	0.879365936891155	0.850145740763604	0.714016562347041	0.857911307872157	0.59460901334416	0.717828151564848	0.827002459723655	0.744135985493424	0.907335187472708	1	0.601868168548464	0.819749278132412	0.871278451652177	0.774547845023458	0.356129556123763	0.879909083497129	0.904740413403726	0.866744772348883	0.769032792341483	0.590051777702958	0.783493474863775	0.789152919039607	0.340404184671679	0.884039999622013	0.888783272127657	0.786067544417507	0.861363018816671	0.581947939802988	0.68775711751972	0.725444520446048	0.838788360208774	0.853844068106836	0.844089901632683	0.91088149953698	0.775638552128698	-0.0495450936792321	0.525789293272993	0.609751121200521	0.489000693631867	0.525395723053047	0.648854534511874
IGF1R	0.743410981849363	0.720646945718098	0.625620325615872	0.684677064065589	0.785677290989205	0.735820578002052	0.758521363699245	0.777782400938973	0.761750288064212	0.786106078861792	0.733045190811013	0.735710501760194	0.712621638929946	0.699572893502147	0.737096064076995	0.738007590476019	0.715487898779448	0.643685978456619	0.66713734695669	0.7161578363121	0.840811307347948	0.799066913952483	0.530147632200559	0.330462599569756	0.671680954756546	0.728450936198512	0.739668402880712	0.554083200892844	0.78605215845061	0.774154518446372	0.832927178933499	0.740150715206878	0.719292610287607	0.651065791937199	0.704735693590398	0.801969830807379	0.765860154379297	0.717626307989303	0.792389428049808	0.762799505056692	0.715731307984382	0.58805906222719	0.729524846196053	0.714931605601713	0.629082151566209	0.617421542678178	0.788993575283069	0.721464440196444	0.768949213159953	0.687564564935204	0.716389943055997	0.793879098515915	0.71342997014539	0.736033873705114	0.602034265546307	0.784168216307736	0.780501997835203	0.736159818127668	0.646656114227858	0.700043535132305	0.678947963058186	0.617651064822777	0.746574204625947	0.670819432812207	0.724144514712418	0.675443747252651	0.623697789074452	0.792696171109095	0.601868168548464	1	0.752249418247441	0.75396759589885	0.739957526325075	0.68217527254986	0.7595131831933	0.742324056164329	0.742333339612013	0.832872768493495	0.705116297676401	0.858096496735482	0.779301425542117	0.589487485982127	0.608792380280969	0.670134558119471	0.73035749707932	0.753823431398868	0.683137476761138	0.788613299043772	0.866889041918723	0.584436010059318	0.622717520364016	0.760671543428381	0.624276663392456	0.872688902705455	0.322643825947846	0.752247465745669	0.770292100711651	0.667078591028908	0.717923405502127	0.75199185144819
LRP8	0.843699929560271	0.810078304685305	0.849246928649411	0.788615243142553	0.783664799708391	0.934338507313166	0.856535409701406	0.744746142216989	0.894610209712821	0.816976737739577	0.793950474619095	0.929082082381789	0.899423842558075	0.840648646004108	0.859920136682925	0.927255690222189	0.92578599942169	0.92397634926814	0.904151728343836	0.869988270916452	0.889677448927889	0.849728592398215	0.716814552490036	0.270465909999783	0.633473498782993	0.85423971883978	0.902381601101019	0.647425230510705	0.907081670398819	0.882423069783031	0.881056188899175	0.892298370480873	0.89354684251169	0.912503702092853	0.713453397183192	0.847127792253411	0.820504176195735	0.926081771453745	0.826608160982945	0.720335230469031	0.869685982544814	0.716716054018395	0.612184928390932	0.609979929111052	0.848233503029374	0.89069948176389	0.820158186078967	0.721932323586694	0.913990357142522	0.860336972187988	0.856765444326616	0.814433658992325	0.811391153128291	0.932665039484738	0.766227627574387	0.872632375122214	0.890889474701021	0.884366574804191	0.899863594444104	0.917604920233249	0.865539707366341	0.718883530937345	0.924132755395286	0.687478019353721	0.815701838041378	0.879912029141731	0.864113035714316	0.908194154904456	0.819749278132412	0.752249418247441	1	0.901222863579608	0.836392003045446	0.515444774541494	0.921825416811644	0.925572822089138	0.917714825030978	0.877328325356799	0.703739342987243	0.844093999431909	0.898921885732847	0.460849928687075	0.890653279179063	0.915644986230597	0.858797297432613	0.930223776780386	0.73112731340164	0.818814415076671	0.854231920857919	0.749420811523125	0.886614184324173	0.893319801254112	0.894824266827309	0.874436345675204	0.147303673879547	0.694844855434237	0.742343546276974	0.624054129710217	0.677054562347547	0.798459448097466
CD81	0.844046884268946	0.834703950748491	0.823937619263498	0.868329652683934	0.878903483647741	0.969301368847244	0.8863898029605	0.748807021488779	0.946740411751349	0.882176683533405	0.881681940775509	0.960964516531413	0.968682756465295	0.827682952356412	0.962484553587136	0.91993761274691	0.944129441219681	0.902198025897009	0.911440305918424	0.898722732315114	0.857161664362104	0.939335389252648	0.770448354883329	0.466627372705275	0.68654935954079	0.884300223025691	0.895667216750829	0.625029999197306	0.917863235338542	0.874883523668729	0.894380939547777	0.908826151141292	0.929999327768471	0.899908962319963	0.818350636450108	0.836459976595512	0.913789173459434	0.92140403652526	0.869101998079987	0.84554431589203	0.846239136862974	0.846921798217735	0.759974331025443	0.583544462062555	0.816427643054336	0.856230211530592	0.808215967864261	0.790365806206954	0.90062532007319	0.954727366502731	0.796149515647933	0.811752191375079	0.910100520250029	0.921799342518113	0.745011206483435	0.827244199881256	0.870215206121675	0.864161297348177	0.848000981888965	0.933938737988472	0.855472326591302	0.840859689251558	0.930276210160361	0.689372874896668	0.856173227687832	0.862734709101261	0.747758616970446	0.950945193867088	0.871278451652177	0.75396759589885	0.901222863579608	1	0.904850390250737	0.505161293017748	0.957734423435994	0.927441203345137	0.944676071708267	0.902671578177779	0.858566704262732	0.869689491417299	0.933572819979649	0.65758006581645	0.899793083334937	0.911674414733121	0.910620809740792	0.926458923423846	0.864931179866823	0.929325488020942	0.866516125266854	0.782674467743311	0.899232952681278	0.985188489493135	0.916843265082334	0.878701802032469	0.336102348133636	0.716208976730238	0.76034196387696	0.699396064234481	0.780753136993925	0.793107078157727
APLP1	0.825510248602252	0.78560907858925	0.752150884078951	0.780722097131801	0.816045314994264	0.903944535471952	0.857501683287372	0.737570649360265	0.849586597810474	0.860707233746415	0.846184750410032	0.875489666083744	0.88672051295878	0.775436314788156	0.898368416397894	0.815584380813695	0.893463365041011	0.839060829867191	0.841056097449087	0.817520454096479	0.812585524520364	0.866780021768731	0.742187844343512	0.377704486477314	0.706232042831826	0.867749319542694	0.871338818025378	0.697868338346448	0.857666034948288	0.839304450801755	0.869814815601006	0.870670185407869	0.900185923982734	0.82280738841579	0.819535029519484	0.82506154348825	0.852397036833985	0.891627327065759	0.834081558811608	0.810336434102914	0.782413015721998	0.788389670006663	0.698503647422453	0.586133588692065	0.683126855382928	0.758770080684087	0.759195607966848	0.750744669781595	0.886462607964577	0.857165543806423	0.744186667368167	0.789117496502037	0.806684087958605	0.829129543332315	0.672718455799122	0.771322957168599	0.788056111423987	0.764305338694064	0.803110198206817	0.88635493486087	0.789508235644277	0.820412599322804	0.886532118840699	0.675135400974749	0.774994363714871	0.807152554091697	0.684419535874645	0.882816689015102	0.774547845023458	0.739957526325075	0.836392003045446	0.904850390250737	1	0.494564996541471	0.883830520387543	0.858274812203954	0.878116867216083	0.873824316994924	0.765293153847853	0.809375786615986	0.912051279963413	0.591388080133653	0.82483825823702	0.856752569288622	0.889621990450154	0.867773470510561	0.831466312990193	0.856496717129804	0.821151290112162	0.740405850745548	0.840635233804978	0.90483638302176	0.846189802731185	0.840706453491084	0.314791951258381	0.692574341808075	0.74832748616152	0.701387808851814	0.773744579718971	0.805728546532423
INSR	0.497895995240877	0.417162747832644	0.355413704482347	0.382431842409673	0.604749876644223	0.473827546727993	0.465789657184659	0.902155202447855	0.40951429096657	0.483174301712217	0.458987278100209	0.433366313924805	0.438710308192997	0.435975644638949	0.501185672187594	0.534022571660833	0.503719770245703	0.415389399528511	0.409650894631231	0.405964002760247	0.555661390061157	0.465542705684002	0.287568375229165	0.12199012430541	0.562482278708668	0.504010731033324	0.572345126793706	0.430790595930521	0.53625324276431	0.502480095246871	0.71789899304867	0.486615660818276	0.472510268051095	0.450485673895712	0.537109740992573	0.607944205870631	0.469036918518502	0.53378639400982	0.724460798281419	0.55489933872979	0.447042927419767	0.322457291149024	0.59658753848141	0.894030521978409	0.335551782518502	0.40815753811714	0.452528687029721	0.694400993290819	0.558988368696068	0.423832429706692	0.471371981556337	0.838791208189725	0.396279441301001	0.467217022102858	0.395198100728766	0.542759401624554	0.523763910667655	0.431534114164933	0.426185563112861	0.45868490929208	0.526179966996414	0.309845111570912	0.553133873395648	0.695957628527673	0.461597407582575	0.47434580051521	0.424134689878277	0.509991559204812	0.356129556123763	0.68217527254986	0.515444774541494	0.505161293017748	0.494564996541471	1	0.481104246237107	0.561671434283221	0.474979634152547	0.587887334328352	0.413080666137658	0.607389351285461	0.563383195813514	0.575901854041772	0.367261314006262	0.418161967496323	0.510350628681239	0.55652979048899	0.477901963620086	0.545514556983925	0.583604891716861	0.340833368804883	0.399505086238721	0.50402345509694	0.411943154438337	0.708358980905257	0.169187115434493	0.881141741778929	0.807410289869871	0.748280885257255	0.699063118272004	0.536868677814909
