""	SIGLEC10	CCR1	CCRL2	LILRB1	CD40	ITGB2	LILRB2	FPR1	AXL	TREM2	CD74	C5AR1	SIRPA	ITGB1	ITGA4	IGF2R	ENG	TNFRSF1A	GPNMB	CD163	TFRC	HAVCR2	APLP2	TSPAN14	ITGAM	NRP1	TLR2	ADGRE2	CANX	ITGAV	ABCA1	NECTIN2	SMAP1	ITGB5	CADM1	CXCR4	ADRB2	PILRA	TLR4	CD4	CD81	PLXNB2	TLR7	CD72	TLR6	ITGA5	ITGA9	KCNQ1	THBD	KCNQ3	TREM1	TSPAN15	P2RY12	IL6R	ADCY7	RXRA	UNC5B	SDC2	TLR1	EPHB2	ASGR1	PLD2	INSR	TNFRSF14	CD226	NRP2	LRP1	LPP	SCARB1	SORL1	CD44	CD33	AMFR	LAMP1	NOTCH2	CD93	CD63	LRP10	PTPRC	PTPRA	NOTCH1	NCSTN	PTGER4	TNFRSF21	MCFD2	SORT1	RPSA	SDC3	NCL	EDNRB	EGFR	CD69	SLC16A1	C1QBP	PTPRZ1
PTPRC	0.744698940463963	0.75639181524115	0.654144296983931	0.881427754453647	0.663996750727908	0.734956942871365	0.72212544185011	0.821463110127621	0.47865856074807	0.706300353383058	0.603475705063078	0.73578360115429	0.795162843481421	0.899266535179071	0.844641032076994	0.655400625233509	0.686734954592044	0.803203709208662	0.221611015747098	0.636665506555836	0.634681974849702	0.869841640829297	0.782540661981081	0.879579446336904	0.77511419127592	0.608434559315516	0.888186344491231	0.827938143882562	0.866753322667199	0.787831430474055	0.71347042220703	0.647826459107867	0.800492755038591	0.371220800866096	0.468639226119629	0.249454799028522	0.797001901268061	0.43612508579554	0.723354357779506	0.837522725459092	0.633676020227141	0.719228134935495	0.564064992928896	0.426228016962903	0.852224137244079	0.603842451486524	0.712265905854948	0.77293469121594	0.46902785993696	0.81012037049125	0.734352714886054	0.599146035978913	0.649720106943175	0.862652050447624	0.840519329456105	0.73503460753539	0.743120534269499	0.316499399216516	0.878651961123597	0.698678264749542	0.437319086164616	0.767179772574836	0.120786615404411	0.566332019992808	0.846611258052805	0.626125220112539	0.648652505988495	0.817399983367702	0.583286631062299	0.763188961187712	0.544376032384611	0.659097448633588	0.689694041983598	0.666578579495581	0.616844740271978	0.680188414844504	0.568347611126292	0.728636438782204	1	0.719073954358124	0.641961833436608	0.655746543489396	0.810702097645089	0.730795666308263	0.745841052485581	0.807217275543237	0.638157093674722	0.566075760655346	0.868109781216	0.53352951239944	0.249802611176049	0.712222545448642	0.688246903875972	0.589489075368108	0.286757581949933
PTPRA	0.693890457665398	0.646740038168009	0.5831375900282	0.597104085682399	0.630404257016844	0.644764923257722	0.530584694664449	0.713359691437873	0.367323164751083	0.683642755669056	0.517123751060192	0.692365758959028	0.764658976514555	0.798909344959152	0.580507050639697	0.693456677123775	0.698556801688856	0.781726178883185	0.350814779769606	0.637891965519514	0.661013824652053	0.690581382777248	0.802905718831899	0.757326581062603	0.636539157858781	0.59709865292991	0.675792230380695	0.59725106273501	0.869937034117642	0.781062619682036	0.726616658146039	0.677008195152119	0.799517867657069	0.428489648630518	0.581420083899939	0.284032208856159	0.614957301077328	0.530500558729615	0.548184894252876	0.738333237902632	0.715129075929503	0.760420390451263	0.506563200914308	0.435610871386185	0.596218780843816	0.618818895770615	0.542951015396141	0.688352120611159	0.444995980609069	0.565540342685757	0.635708552841558	0.570857146333517	0.408465281340077	0.640923414370029	0.617747208162979	0.690408899406901	0.510991801575241	0.41505357264501	0.640747924596866	0.583589389354918	0.370551596456975	0.647502841706189	0.226544868583826	0.663050466217882	0.654533111294541	0.754890250417527	0.745399526660109	0.789674636296127	0.637793464056145	0.683698393930925	0.635318038252904	0.578126214217591	0.683750760579556	0.745694627975899	0.735125783522714	0.467493309615138	0.756274097301842	0.812824746520662	0.719073954358124	1	0.868059882478785	0.752674136987195	0.550647717510225	0.754757579525863	0.845436165236085	0.842606080531966	0.666599799356977	0.785112315298274	0.7796491231993	0.87341920284971	0.717373865585115	0.432864162723025	0.766306574339732	0.695737732716959	0.721645357311872
NOTCH1	0.547716923905121	0.556361446103657	0.518009624363853	0.509631135091582	0.441375114745031	0.447694603302581	0.394887784747291	0.540315959733493	0.233197624992017	0.487021952387127	0.368374433401923	0.601620212306503	0.63843148383078	0.665540263699321	0.53855824432702	0.603600684367552	0.551203529102096	0.641919082571847	0.222015926220385	0.527539777454965	0.587084551326912	0.546678840963573	0.673841315662067	0.684037315012745	0.538634727080621	0.486638719317788	0.626195090427755	0.550029829734285	0.739071102074856	0.698385590557154	0.644443720914668	0.487695243999849	0.657115266411178	0.303043219570412	0.401357864132907	0.206118067042137	0.544084077780316	0.36814738063331	0.477034578206511	0.599648634643166	0.504523623252425	0.644378288583753	0.376143970467936	0.299897195046768	0.580309067361723	0.469640970905826	0.504653137647916	0.579122351237114	0.297389567484192	0.49224917392614	0.555892695201461	0.423800656186598	0.445441858381101	0.60071880164312	0.519978797585276	0.552465636729166	0.511924040132009	0.305859540907767	0.510432442361203	0.49020456920187	0.219761098213086	0.551791086617153	0.301816237540404	0.47041311407968	0.542023855287095	0.684977601218993	0.628441252283159	0.738680453249409	0.530055627495219	0.646741201048988	0.499528053794124	0.396110022858776	0.598745272865114	0.610528335124885	0.695009804398361	0.412831179093171	0.555442113922109	0.67825810621198	0.641961833436608	0.868059882478785	1	0.672617076939258	0.56065311155612	0.67460050069616	0.681456167477764	0.761640968687163	0.50325070280607	0.695251435336289	0.710807909071728	0.831381699135647	0.768258394783751	0.382176570066992	0.756937466256079	0.531967879322679	0.797736131570497
NCSTN	0.756136235434343	0.720891212993983	0.716187471911494	0.472189760032843	0.638490924508663	0.700595575263979	0.493831351044358	0.715288030364378	0.35912521123893	0.718255492792292	0.460192255376415	0.723770617602988	0.769261726908334	0.788323435134055	0.505264004639928	0.727032239157961	0.767751188528565	0.755476448185883	0.508399388673904	0.734118947510942	0.786157624683405	0.657999886982171	0.826822880757665	0.742973183994989	0.667980230758314	0.749653652071826	0.60130038832473	0.495291785317836	0.820566591269469	0.819152616999052	0.744878104728844	0.656273691133447	0.668946503464541	0.479331216542423	0.586561977570649	0.282268306431607	0.62520065901222	0.629954378001603	0.539288340927531	0.741883933360131	0.753132248375963	0.79208666320946	0.609904543713834	0.609964239534606	0.481616253125134	0.589365378484945	0.493377592666573	0.723314388544194	0.416779244281046	0.432934347144676	0.643846132598752	0.659892079599957	0.258575149762806	0.670387351691919	0.472295846724008	0.690865591657906	0.442680757721659	0.542227438905556	0.566718841456449	0.520219195075252	0.418638830177483	0.705197672048895	0.0764729496394537	0.656029847873721	0.675605497398601	0.717509280820782	0.794014937011761	0.756916233973916	0.780979926776591	0.726895530415691	0.678850515762808	0.585164145512721	0.519748107338116	0.829853818692083	0.699681591619404	0.451790516780001	0.787683730190801	0.692511061864664	0.655746543489396	0.752674136987195	0.672617076939258	1	0.424725050451926	0.656818705680717	0.774893686344855	0.677640644436424	0.603846046996911	0.756918751477584	0.648890671840941	0.779618491782934	0.431580974105794	0.258667383397532	0.560475315869038	0.625178225935412	0.437404797698441
PTGER4	0.448295799868208	0.363403848910675	0.40879713267749	0.791532124898015	0.348709443027774	0.381004728888747	0.656657998285967	0.497951725723041	0.594556755058978	0.414016585692018	0.598955509665231	0.505632207864244	0.568641490281321	0.641826470665692	0.802616385064577	0.397979867754939	0.3180933738279	0.551154087625411	-0.0665455001014979	0.372688557701682	0.393492557985411	0.638114704382872	0.474768246307892	0.741031994977126	0.418375718481078	0.214102016105588	0.822643455868201	0.767983742950499	0.622342948108723	0.491573562137819	0.508408665907282	0.390169460765103	0.553215692944618	0.142801177677582	0.453077693654711	0.408817012333693	0.655088422963958	0.151804600711802	0.708096642960332	0.546539319753333	0.331426136600406	0.368128532084958	0.452024110283476	0.283048964408395	0.775163110153981	0.307610117279013	0.709542255052113	0.5281132018047	0.137155662404789	0.809295988097448	0.399904515039869	0.264508439804495	0.546219908856551	0.702239742113373	0.674546031247868	0.374442721646429	0.706890314521421	-0.028549882122652	0.724366166185821	0.661124144598166	0.25886514683877	0.598598411957951	0.397630054716546	0.312558200372747	0.605846748313786	0.357997073864528	0.332496919121752	0.632941180561877	0.332654128956827	0.584606383194501	0.286065649301185	0.38312407631877	0.644116865275438	0.333234556672783	0.485829603702231	0.415054470729886	0.221450151422156	0.51173252730162	0.810702097645089	0.550647717510225	0.56065311155612	0.424725050451926	1	0.667530303621472	0.490559297728561	0.638468807344935	0.398776243135424	0.309736468395446	0.744027105805465	0.330286893190588	0.216041902539209	0.718828135981886	0.608289708836035	0.36209545431507	0.262031151274042
TNFRSF21	0.670199465530557	0.575022489288361	0.635755418609812	0.591701764529879	0.489381009188042	0.542136063118383	0.552362039101965	0.62873633170568	0.411470881252285	0.59624030363326	0.461391709552588	0.813297234858659	0.770783427702243	0.780112820775238	0.559538713107046	0.744730295066744	0.673568949635137	0.664162643851225	0.471988516592315	0.708415582251924	0.684780655438794	0.634843811716276	0.796654673992274	0.775929284024921	0.610059261149616	0.600600291729363	0.750844755398307	0.572617140123962	0.791176371588402	0.739045188026912	0.828986244814554	0.550645823762563	0.665079733842855	0.521734792559086	0.612917494907859	0.463666853192963	0.671192876286274	0.612815034172428	0.64159944375575	0.725428533128288	0.585426756211412	0.657914795286295	0.502047402286991	0.558070877109257	0.58032948112272	0.623636914057954	0.576898958547831	0.675966541282758	0.521164467144909	0.595408825182308	0.68721897464575	0.54432605461319	0.303530676304147	0.721961730765073	0.566881970175019	0.642045067011429	0.413259184506378	0.541820874279882	0.671208714847291	0.544092738723894	0.274013199761446	0.656666551071212	0.326501653515676	0.669152100851208	0.694022833894712	0.758969939886801	0.743761474046177	0.826168815045907	0.661463072776761	0.690930629726478	0.691290591763922	0.420087571251804	0.703446537260713	0.720549912614908	0.675512492415709	0.466908735631335	0.622963782266727	0.683268961347902	0.730795666308263	0.754757579525863	0.67460050069616	0.656818705680717	0.667530303621472	1	0.686108203009407	0.777404483761437	0.449602121927859	0.723104994989822	0.628534222497017	0.661204233127932	0.408310994317041	0.363931580458912	0.532117715599008	0.409979144120357	0.41220893804438
MCFD2	0.76476762463202	0.771276065378957	0.691443253453391	0.620790881276983	0.814242523264251	0.828792053951984	0.534910779189533	0.851048307511997	0.423166955711773	0.868723963491746	0.581810073178645	0.706524760143414	0.789948470372083	0.87665060300672	0.587752433643853	0.671419959916421	0.765712121917454	0.892588987848081	0.440138190783705	0.641590277030438	0.692636578108629	0.843566956630952	0.833626855218583	0.789051020888575	0.727941756538747	0.649710314563599	0.682049479809511	0.602098988183564	0.885850050841507	0.796435173401716	0.714295727311952	0.793560930588408	0.875675300557404	0.487237335267224	0.599088265865759	0.282714139506092	0.635906035465837	0.638289039574106	0.53042090969674	0.808024604218187	0.881443217939883	0.797379636357479	0.593530764977448	0.541592909948612	0.618733821142859	0.674455500180112	0.48234271421546	0.769458801220809	0.481340517188819	0.52443730191705	0.708515223682713	0.665192747314254	0.470928603616288	0.714128714601126	0.627153271698253	0.785099313711168	0.534078732019184	0.476515843103674	0.725487014059195	0.521938305191202	0.532434951383319	0.725013110875588	0.016994648338554	0.755620739356598	0.700017100386625	0.70546645563572	0.750437957177851	0.73462691027611	0.717311034898439	0.697306911529406	0.657088301531997	0.75794836283728	0.558654147485208	0.809487179491583	0.674256201846515	0.462389619961429	0.870046471821883	0.814351488149967	0.745841052485581	0.845436165236085	0.681456167477764	0.774893686344855	0.490559297728561	0.686108203009407	1	0.807727157502998	0.833002858094352	0.693180352985389	0.812892977182017	0.71681068070886	0.443039374721835	0.494355175769051	0.62836362016587	0.81150765531239	0.429488818631071
SORT1	0.712740349706645	0.662163180605414	0.682096366931504	0.692740796689624	0.646467535110848	0.649560239189919	0.525995776031957	0.749466009866701	0.405718767008146	0.711916282204555	0.48177632859527	0.699958584760259	0.783850110418958	0.854958167137169	0.590205550787872	0.684880218935943	0.685031009329894	0.784090604128519	0.333783943134106	0.592576575944456	0.687798846097011	0.773559858359523	0.789958637110687	0.815253458514918	0.661496589856264	0.567604463314609	0.746970797806014	0.638614012668654	0.828587264451566	0.820876190797403	0.740748755849956	0.638970211273611	0.791026353299418	0.417393632490684	0.509117086294549	0.331939605782041	0.732593260780217	0.555318262325456	0.606233071856992	0.758430030947675	0.679316793123296	0.731288401705087	0.555935297664795	0.410583784732765	0.705827261861922	0.58426883733031	0.533425370343151	0.740246120982257	0.404576547710508	0.680321240972086	0.676035379393831	0.6077527780426	0.56104948556766	0.7555078811688	0.692260133193835	0.693079100709672	0.602017754866017	0.431427517179861	0.702629127700513	0.558900668404406	0.319565143178191	0.677963583098049	0.254362963709274	0.604790682431642	0.743280705260258	0.745198464207597	0.723614654521704	0.832350290684886	0.642027391755508	0.799650317158842	0.565504849362744	0.578156182482164	0.663538835122441	0.718661473140189	0.702544075056043	0.4396128307642	0.676891748467621	0.760297451873277	0.807217275543237	0.842606080531966	0.761640968687163	0.677640644436424	0.638468807344935	0.777404483761437	0.807727157502998	1	0.636960798564166	0.689167338356453	0.79524934656479	0.706590061490103	0.502909617132944	0.522872213418918	0.700740302651092	0.602821349708578	0.516167222599627
RPSA	0.588470282058677	0.748444610450419	0.502773330003269	0.617963751440348	0.85156527194194	0.881293899530707	0.460944776276909	0.817009870566398	0.345873960548815	0.828037142215566	0.608687767859862	0.446419257916027	0.610241764991744	0.765373575407135	0.625798848531113	0.38955817487581	0.61951288287602	0.851584699709795	0.204823429982262	0.38215537930409	0.417969015684826	0.815307950264594	0.632168783046943	0.599896598435171	0.695156103208129	0.472310256426463	0.522997718889717	0.612743335356524	0.747580465428431	0.545519018932662	0.414834805002082	0.823259193086832	0.873921790985812	0.294047374267382	0.403305965256804	0.0968538569365148	0.466497203818832	0.395572305095765	0.381906662223731	0.677979268238189	0.827812304171436	0.678473992230843	0.458234388811171	0.321352198679945	0.604713539136385	0.609173985407719	0.411276072922421	0.624139878009793	0.402350640203925	0.431213814643609	0.616042716686618	0.517707572797142	0.581288869319695	0.576002596474029	0.584099758196332	0.705357928984066	0.546975500070936	0.232406147441978	0.696490609819199	0.411370835650059	0.754216705153514	0.650316303713979	-0.105446186511862	0.65654853253509	0.554545865462007	0.421809975330211	0.481990961786338	0.477785083729107	0.451700866645951	0.46464697479113	0.528259901822629	0.898248594139878	0.361568764779758	0.593109409341673	0.413393312300429	0.48931331762518	0.767598413283287	0.711806738264218	0.638157093674722	0.666599799356977	0.50325070280607	0.603846046996911	0.398776243135424	0.449602121927859	0.833002858094352	0.636960798564166	1	0.380113242789311	0.841767930442924	0.482090422426969	0.303955151650231	0.660566479900881	0.544149030089082	0.951798254198523	0.273139187170433
SDC3	0.755006794919577	0.631785823328441	0.7078009740403	0.367686553889787	0.513463339247927	0.562300511835446	0.38208544718543	0.647727333162523	0.23418145772561	0.617211760398476	0.287780644073118	0.830701133948422	0.759655214939517	0.713410025010017	0.271558584423815	0.835600340055356	0.826977907840078	0.660287320806155	0.653784461924127	0.836738311826341	0.854451685710751	0.543616076008371	0.879593105685165	0.684997224150257	0.635694840829082	0.763029323229459	0.551723524661221	0.309032444205903	0.778017171377097	0.862282951132364	0.856961555288733	0.524356092985986	0.612707393096153	0.656445052460509	0.549932647940237	0.355095024179538	0.551471338560302	0.777813766976347	0.490922481751255	0.756166124618272	0.676505414892598	0.780922018077889	0.527349218816658	0.587248230982471	0.375688867942662	0.61342505591287	0.387061896053787	0.728164059303653	0.604309843798822	0.33992522751955	0.679558976961935	0.714087616180016	0.121485766330657	0.594363506505843	0.449335144033973	0.689814150667638	0.241209526121904	0.765242194221531	0.474178526466289	0.490348907305991	0.158212783209765	0.561676970505125	0.0722652924043465	0.694629518471542	0.650658193139283	0.892646379039537	0.923519489177307	0.803790919190028	0.81146144942261	0.740998181716717	0.725876047929741	0.389210277934807	0.624374840462628	0.886727632528332	0.75054782573963	0.410427338131662	0.782437813636975	0.70780880817628	0.566075760655346	0.785112315298274	0.695251435336289	0.756918751477584	0.309736468395446	0.723104994989822	0.693180352985389	0.689167338356453	0.380113242789311	1	0.455656019214609	0.844632636900264	0.491553951208737	0.0583339340696857	0.461168932412888	0.379340319424804	0.506877884322624
NCL	0.599762075299742	0.705333205940711	0.551703846320083	0.80979487392409	0.727519626904363	0.74720474494348	0.577840886732469	0.772964477588731	0.419328234558213	0.70991122820644	0.601177181737522	0.537624133896861	0.67929833134129	0.85104617461347	0.838977786839106	0.502665707702943	0.581355182386187	0.831734072852764	0.0984486564550662	0.432187541796164	0.484990499957158	0.853648935941284	0.684197314563705	0.778489749881951	0.71959825039059	0.479056866287276	0.746495189351784	0.799379388000427	0.834450370911152	0.653722615487936	0.548225291844899	0.697370940944589	0.877353060095133	0.244588260739942	0.414974768254826	0.147368938769687	0.660166767046906	0.293708248217573	0.587572005930003	0.721383044426295	0.667233861779033	0.674332162398265	0.467450799617726	0.283967296437905	0.811600155611703	0.575816293003595	0.635403993975985	0.663232454226438	0.342360185018037	0.716576795379086	0.641959236546458	0.45745174781922	0.737663339958604	0.75801993473291	0.749887105049751	0.685238036452896	0.756402151716216	0.140865637100701	0.802563798318391	0.609416340483399	0.561966052903773	0.728924645021086	0.130142785596736	0.553194490552591	0.692610621881533	0.512292934969344	0.51260322886554	0.680993518213358	0.459475368966341	0.636660866856849	0.484758713027951	0.745499792008462	0.594541464346909	0.569558129883621	0.569021151085005	0.569896414507719	0.608645589224636	0.734536175678667	0.868109781216	0.7796491231993	0.710807909071728	0.648890671840941	0.744027105805465	0.628534222497017	0.812892977182017	0.79524934656479	0.841767930442924	0.455656019214609	1	0.573564571308985	0.440296933904758	0.80394767717116	0.784020301548743	0.818183037094529	0.442029014188543
EDNRB	0.641148903007831	0.596577225818074	0.563306598080085	0.357388270645402	0.50948926082721	0.5223102613015	0.351353980340721	0.563346555834431	0.166404639517339	0.547277559204967	0.297624939373411	0.653558262656296	0.668668201052338	0.671401513911509	0.37622633709733	0.73555741418701	0.699951323340158	0.622968204124871	0.453375045629586	0.659820400878974	0.673076460057597	0.495722060920107	0.772751839700897	0.603594120159499	0.558547377124891	0.664213396424742	0.503619043541703	0.382850201940607	0.760803027859652	0.755269125193769	0.70837517056136	0.539938024597932	0.638116532463599	0.478802664663442	0.494288511612388	0.161799536922605	0.503497612464727	0.550224000591769	0.413689922440378	0.635732517079771	0.608442176826234	0.72641745812236	0.387092123832026	0.426502541851535	0.390711299182353	0.552234601525706	0.383521519241059	0.597674778942926	0.443998475062872	0.344920352146982	0.594565103539921	0.537900122532516	0.204240238446536	0.535261814634696	0.404009349025838	0.6113771642317	0.325863330722882	0.529924737895343	0.419234192802514	0.459355743202019	0.22741875321705	0.566311762148608	0.183590991576595	0.570802063410359	0.547880262205797	0.763478321766343	0.761096704671484	0.729068020221209	0.638953397670827	0.614262085234246	0.626660646669335	0.424617372088661	0.560157039971894	0.762041176560146	0.743132022273863	0.383207570015343	0.720741646026039	0.679306892992718	0.53352951239944	0.87341920284971	0.831381699135647	0.779618491782934	0.330286893190588	0.661204233127932	0.71681068070886	0.706590061490103	0.482090422426969	0.844632636900264	0.573564571308985	1	0.756459606371023	0.14744323157157	0.654909247764914	0.532425214780819	0.782250497523906
EGFR	0.175185711262603	0.248343125270386	0.195847543968228	0.143709111869775	0.177916146047488	0.12795290672813	0.0824973145473952	0.173109575392975	-0.0578198092229514	0.141472070275104	0.0620864095126613	0.234062937187322	0.24945286687006	0.294479193812563	0.222627597761934	0.315921045616841	0.24639955818861	0.287843482606607	0.0737704319529941	0.167892801693462	0.244131362520969	0.152912919573354	0.340309537314684	0.281365133033311	0.199693014508133	0.229952974991491	0.209270400405789	0.226351111144071	0.403925646117116	0.356758914986585	0.305226790497688	0.265964834890399	0.373054514508065	0.0229653292567759	0.124372280631251	-0.0539059169798761	0.218436561961368	0.0813643431012308	0.113712161644424	0.207520198658987	0.203054986019275	0.369276053350069	0.00309781930558825	0.0283312481806351	0.225678905859626	0.222632003382798	0.158426202032525	0.20271608154727	0.0892179272401427	0.150362293838243	0.274132993606926	0.13368947321428	0.223336650370364	0.193530730362509	0.175892605676782	0.250935125125446	0.193057137086942	0.116387298613216	0.12835562691011	0.202731718715588	0.0351284317337502	0.251440067037272	0.234882491992425	0.183326758354444	0.180895322705023	0.420144194169692	0.31485005965286	0.407826507716708	0.182947954233939	0.256196792977789	0.239980872832778	0.110125099797986	0.348227071366781	0.302806034349839	0.44514736931393	0.158354546811512	0.357382301660249	0.393616249978719	0.249802611176049	0.717373865585115	0.768258394783751	0.431580974105794	0.216041902539209	0.408310994317041	0.443039374721835	0.502909617132944	0.303955151650231	0.491553951208737	0.440296933904758	0.756459606371023	1	0.132585524085348	0.675063007358077	0.429690963884386	0.932642804302865
CD69	0.294731508468344	0.451701401485897	0.283997004196182	0.756785113985801	0.494430971018395	0.529174265238362	0.494094514944927	0.555222591187175	0.394972950610494	0.470911968208903	0.531966696735074	0.234150808842138	0.3813568770435	0.575089254858481	0.738549853311733	0.132813635270744	0.247094905207634	0.576678774207056	-0.229343670014976	0.0838048658884636	0.13931145449197	0.70109740538519	0.319850502794004	0.55090358656586	0.484658203328824	0.115666536181921	0.594816106419088	0.742867994552006	0.50203768170235	0.305583820385153	0.203009915858677	0.488354145811664	0.638217989758996	-0.0127599799556813	0.144245205733988	0.131746493304004	0.468877011775599	-0.00862918777846117	0.414097341195393	0.44288184788199	0.371280735918363	0.34967158599367	0.302929214811698	-0.000557858052832998	0.723124736523446	0.336786450758587	0.514669334299339	0.401918576705128	0.148159672895689	0.63400370177964	0.415280388380331	0.220882162191628	0.764345603296872	0.550897733135787	0.667079475698625	0.420605067194809	0.694752892379282	-0.16470580538951	0.70896843168288	0.452343207289957	0.478956319781043	0.471367759463211	0.128480425150532	0.241614922307775	0.502746711888531	0.129437980299096	0.131310086246076	0.387938163381687	0.102560623614514	0.381291959891877	0.163676906746714	0.582255009434715	0.33459937619293	0.17342110143643	0.241052348427013	0.457935388117836	0.226924338084143	0.459589483858561	0.712222545448642	0.432864162723025	0.382176570066992	0.258667383397532	0.718828135981886	0.363931580458912	0.494355175769051	0.522872213418918	0.660566479900881	0.0583339340696857	0.80394767717116	0.14744323157157	0.132585524085348	1	0.570454477660234	0.58067742541579	0.166503609193217
SLC16A1	0.411687623937187	0.502417714149338	0.376152086160713	0.602262612242049	0.440700343159186	0.448939328136419	0.411526383846637	0.514146717196204	0.254666671571315	0.414303892552922	0.383115861627539	0.401724018358252	0.482749444048613	0.630863000923584	0.673675721214598	0.427200323967271	0.404743450746518	0.576760135925881	-0.00581355656555275	0.324848749474997	0.373587829120158	0.572582633112005	0.532910405477782	0.59808537786342	0.485404379855081	0.396498834995524	0.597463048446099	0.642971164474053	0.68465571511709	0.545253763043732	0.460963718954745	0.43559943130524	0.635502845773426	0.113973525213659	0.272085087540947	-0.0100256547591955	0.467110547490943	0.106670107736925	0.443242141233511	0.546577397115436	0.396723038632706	0.542902853991519	0.243592615581657	0.150270397178979	0.599399271410344	0.42287675245782	0.497687810980762	0.448902647292527	0.229096788965387	0.565975966495749	0.438489796795476	0.319829949936625	0.576363263760874	0.569721389472016	0.558826451362418	0.472893209972619	0.626532383380732	0.0491597657993249	0.546472883595133	0.507793542827439	0.283720609086499	0.532339727492472	0.260015295181482	0.347764803579833	0.5406774336215	0.469583125077154	0.424860830149881	0.582934132924978	0.297766498273129	0.489754773786452	0.320689992055071	0.43211324040767	0.594019889276288	0.424220613290948	0.534582831586447	0.459306886631613	0.407990507060116	0.559742661056326	0.688246903875972	0.766306574339732	0.756937466256079	0.560475315869038	0.608289708836035	0.532117715599008	0.62836362016587	0.700740302651092	0.544149030089082	0.461168932412888	0.784020301548743	0.654909247764914	0.675063007358077	0.570454477660234	1	0.593410924876564	0.685798159283834
C1QBP	0.554187095420774	0.683984896409289	0.447297438006105	0.570175741614805	0.782431027613847	0.810665930649498	0.43719493606326	0.745156036889504	0.335095929408169	0.764715205987496	0.584659733504846	0.395626832026714	0.564485030515132	0.698321768026518	0.603437032060448	0.350021665216491	0.555655344833112	0.802214466483222	0.153547666680968	0.356751267638357	0.391217263963548	0.732602784263057	0.585970456995049	0.551921660989197	0.622173393671004	0.444404829361314	0.480522384899575	0.569285762726195	0.723035696955849	0.519882243266993	0.366138276206955	0.787038256105877	0.816998915243924	0.218230394239396	0.407246028906804	0.0402988231602325	0.442620411328759	0.320394369232092	0.351279854114055	0.606405400449483	0.786122655969447	0.653645760845379	0.435463259535413	0.324373988683432	0.543515047124758	0.533581816146076	0.393988310349885	0.566951774906644	0.303532102814743	0.401751073353302	0.536186801985441	0.46776130922975	0.514009204612967	0.50730949720752	0.521083358928171	0.646140174854486	0.523970324763781	0.158328264725982	0.62726346342037	0.434833990894838	0.716407481625827	0.626970142556925	-0.110134500536322	0.571231126190657	0.495772465513222	0.395622276307766	0.441440703772704	0.448825098011087	0.434854364286275	0.421701855308342	0.466893653586523	0.840856990274809	0.347018360791277	0.562856961239627	0.4072276333326	0.438656245322852	0.752577757107114	0.679012853949337	0.589489075368108	0.695737732716959	0.531967879322679	0.625178225935412	0.36209545431507	0.409979144120357	0.81150765531239	0.602821349708578	0.951798254198523	0.379340319424804	0.818183037094529	0.532425214780819	0.429690963884386	0.58067742541579	0.593410924876564	1	0.350274789873612
PTPRZ1	0.186173957674667	0.27211438974511	0.210304900959963	0.164242278205594	0.192530172150727	0.135631078164268	0.0890949952362083	0.190739938214253	-0.0490809574143349	0.155031440613807	0.0771307968881723	0.264580855874009	0.2733763170813	0.320875212348525	0.262448999871839	0.351645515588953	0.267265783995998	0.297454170129884	0.0744214126379869	0.18405004445412	0.265762115216124	0.179751550462403	0.358594490405559	0.318218144514014	0.210261698434767	0.252110550366016	0.248310873631828	0.282014851949708	0.426546162935682	0.382787466113782	0.346196308544399	0.255493160572609	0.370698330765515	0.0175323390226934	0.127044211697149	-0.0548581127148935	0.228423486711451	0.0788389254304112	0.140876034492717	0.23531861639218	0.199734332602359	0.365824261011708	0.01234244584991	0.0244031954282745	0.272639661996263	0.245556094313921	0.189659934647566	0.217673362343022	0.0949525481285638	0.178882360997576	0.293426759410561	0.138841470896618	0.256533120802192	0.229036305388523	0.20104427663873	0.260820325098955	0.23128079950038	0.116875587629981	0.145666557915581	0.199952578147399	0.0131021525076606	0.258232109012268	0.337145564432636	0.201366134992764	0.203406595025377	0.44145801406078	0.329078743292219	0.438941669792483	0.187413093468555	0.285508630803789	0.258826436885074	0.114840084937116	0.374347129601944	0.308283812253254	0.460823433237023	0.180048589677487	0.310632041614296	0.419914200705164	0.286757581949933	0.721645357311872	0.797736131570497	0.437404797698441	0.262031151274042	0.41220893804438	0.429488818631071	0.516167222599627	0.273139187170433	0.506877884322624	0.442029014188543	0.782250497523906	0.932642804302865	0.166503609193217	0.685798159283834	0.350274789873612	1
