""	CD3D	ITGA4	CD69	CD3G	SIGIRR	PTPRC	IFITM1	IL2RA	CCR5	CD247	CTLA4	CXCR4	IL2RG	CXCR3	ITGAL	ITGB2	CD82	LAG3	ITGB1	ICOS	CD47	KLRD1	CD28	HAVCR2	TNFRSF1B	CD8A	SPN	KLRC1	KLRK1	CD4	CD2	CD27	LRP8	LDLR	DPP4	ADGRE5	CXCR6	C1QBP	S1PR4	TRADD	CCR1	SLC1A5	TNFRSF14	CD46	CD6	PTGER4	CD44	F2R	FAS	ADCY7	SELL	TIGIT	SORL1	HLA.DPB1	CD96	TNFRSF25	LRP1	SMAP1	TSPAN5	HMMR	ATP5F1B	JAML	NCR3	FGFR1	SIRPG	PTGER2	VSIR	LPP	CD81	CD74	PILRB	CD68	CLEC2D	TFRC	RPSA	CANX	PLAUR	RACK1	TNFRSF1A	TSPAN14	RXRA	AMFR	LRP10	CD63	APLP2	PTPRA	CADM1	RAMP1	SLC16A1	NCL	LAMP1	PTPRZ1
TNFRSF1A	-0.554861873202175	-0.238917695888481	-0.592431596023621	-0.530552193004978	-0.22986915199513	-0.425607089948765	0.0271782516480869	0.0924611114471775	-0.279976786252029	-0.627612867090853	-0.454876222783987	-0.552267012423461	-0.327893077687804	-0.414158523861977	-0.571201378848986	-0.0319061246089291	-0.145051612077281	-0.266410628891023	0.322097587166198	-0.520488958530251	-0.193861038138298	0.1414121078487	0.0843468473466553	0.305707661813834	-0.161322693893917	-0.438183250553499	-0.0923958220481519	0.0139152838210799	0.0898845728171852	0.241100699422784	-0.516291719122233	-0.433144612561482	-0.112238653882667	0.752487906761063	-0.534329162321578	-0.136162408061818	-0.410106798723085	0.316701984058393	-0.341903299363339	-0.37140999798479	0.282442050622934	0.0550799948465535	-0.144895508924381	0.835817500446749	-0.51810834062792	0.0678770830452295	-0.09735598481404	0.551114895560951	-0.0355554915833771	-0.284673864634071	0.0207069036700377	-0.133319276412238	0.312850608647221	0.0501464341439768	-0.425130350850144	-0.574478032206648	0.780541873059285	0.388693549396943	0.329496710138821	0.170878806874955	0.360907068273901	-0.0927670631459559	-0.173175428910623	0.685739703976419	-0.501656786905676	-0.68389143662504	-0.019151034384014	0.696802124073052	0.755784480134359	0.154774667259276	0.543803757064023	0.22984014411707	-0.281793249357764	0.404507751686578	-0.0650878863890455	0.665844239538017	0.178524362763623	0.0374500338979417	1	0.430815025754166	0.628924800309338	0.774546573886012	0.675098400447189	0.782591880221886	0.884163509945557	0.790214364231019	0.811549361526568	0.837424459787471	0.519980603045763	0.401107654133253	0.856161765249468	0.698270833971615
TSPAN14	-0.476993683763837	-0.357036382741477	-0.367832570785544	-0.526369999974266	-0.36845766727797	-0.117859268066854	-0.122062817167723	-0.206734685256292	0.248125632063674	-0.480775949305664	-0.339888739238469	-0.40130580796485	-0.448236351246196	-0.142662915019294	-0.300025859780242	0.671229917174462	-0.382924710237632	-0.467737503799946	0.0895864694187681	-0.529653475074316	-0.372589468018176	0.0152818011769498	-0.255227039317161	0.892799516943491	0.117320552648317	-0.285496710780988	-0.353822501842505	-0.0454270764308108	0.164573605556174	0.656913138246802	-0.45897731198782	-0.507510002130316	-0.230046908045698	-0.14997990624594	-0.596918153768874	-0.453458872978293	-0.568449103914342	-0.145532445831242	-0.384107025992307	-0.423231244320915	0.801400224852954	0.128431956549443	0.0596557230498317	0.21475345334068	-0.412532703255367	0.357958956148493	0.14310514405815	-0.282628508436761	-0.353659428820366	0.40185362135212	-0.201232075170578	-0.302434931659358	0.873546429224674	0.0898582129591312	-0.518584505662084	-0.48837670730101	0.438794040174583	-0.521037472789415	-0.493664163540158	-0.356478336132401	-0.278776491472979	-0.163202835056982	-0.258151861232447	-0.273109203313522	-0.428651979231862	-0.480483371551071	0.62753136514034	-0.0847609998481621	0.818710837683432	0.418815710744778	-0.328231584656043	0.748274413192569	-0.453229490046149	0.925243270707595	-0.226438594081491	-0.0701150772262612	0.743509114265939	-0.115815722175696	0.430815025754166	1	0.693209139916402	0.114093462202082	-0.0435051244128239	0.0356755617921552	0.314679856255771	-0.0983380903368948	-0.0392884925241177	0.0700283012071726	-0.0235355275541552	-0.187799082713	0.521181975966379	-0.143388494636671
RXRA	-0.761596491508596	-0.642104119619353	-0.685208610388813	-0.810336483980017	-0.653583730638466	-0.529839973881752	-0.141873185131362	-0.364695627726896	-0.171979222616792	-0.736649843666886	-0.625118271499996	-0.755788107525345	-0.668772203807248	-0.425442574752088	-0.6011317614971	0.184313534290176	-0.545446768802717	-0.57373561456733	-0.0654307402513543	-0.741101302668796	-0.623138737386448	0.24778690036061	-0.327938900645996	0.627312289423316	-0.302752283348981	-0.59445629100375	-0.605903372562546	0.341363359239252	0.330208279360287	0.189018269982789	-0.795400561685602	-0.756118421342086	-0.404669469647442	0.245318683724128	-0.644010771514151	-0.565778435781392	-0.702828133819651	-0.236078949947635	-0.592950408743671	-0.608240821259591	0.535661671884213	-0.021312694815498	-0.193347927049148	0.408413816952944	-0.535478387273679	-0.024801464936589	0.027874965434313	0.0804232174261418	-0.494938657511795	-0.00829740042535554	-0.48787705364312	-0.527282098395039	0.623735151328477	-0.127436739889695	-0.726707464905759	-0.792887373088408	0.781177305254308	-0.328740837205739	-0.328239387887569	-0.377066058233667	-0.255607415136868	-0.303214234539264	-0.27886298924362	0.220035507876433	-0.721215359409703	-0.703566622769049	0.229218554539378	0.25492892654955	0.817230501242057	0.119331714205263	-0.0142505711013925	0.547681288808399	-0.687202857083479	0.803806388471983	-0.45467739289366	0.251774247040587	0.603006860109249	-0.334169331078066	0.628924800309338	0.693209139916402	1	0.243224648998128	0.0629422649925795	0.153431528116063	0.556343783838424	0.346526319880501	0.290328245467425	0.330400912673035	0.215515672492623	-0.112083830507564	0.636788151022287	0.338955097698365
AMFR	-0.1226003330389	0.201768311520066	-0.240087878779664	-0.0500043768878141	0.0921675024292342	-0.0846361271787237	-0.0747557363931668	0.47400226143415	0.000817372818975982	-0.246957166265201	-0.0871084607118671	-0.165623833771404	0.0571227291609232	-0.124929622063499	-0.199907727091064	-0.040774029688283	0.275941638816121	0.233112146531361	0.404841186189164	-0.104509402770918	0.208515833761753	-0.121965181612627	0.280642082195946	-0.0230227316412723	0.102605957056059	-0.00748203980225603	0.214139052116617	-0.0968037351480748	-0.0674454012826644	0.29717946465646	-0.0690058164432404	-0.0405895981264518	0.0802978696683506	0.625811041504208	-0.342289214350567	0.239253149374906	0.0102756959016466	0.439672480352731	0.0856410312188556	-0.0111951150731617	0.16280356382198	0.173474802221473	-0.061833019722067	0.612961037969153	-0.221485150332749	0.00652226708970997	-0.129929071713859	0.671043344153413	0.328175230508014	-0.172093334278804	0.18623885019683	0.36817500355675	0.0807761474754481	0.0808318116215515	0.0396692556749564	-0.217600612269378	0.542346758105005	0.610796517654452	0.589620975303057	0.599946933994629	0.619899533532763	-0.0801060733269332	0.0947519204056477	0.694506882146057	-0.150310237922651	-0.461525962527759	-0.116002558819572	0.555305263978322	0.530118528492329	0.107945249085476	0.593143288050074	0.0486470854237356	0.223662739926655	0.0764079655630295	0.171680938660302	0.614426428937129	-0.129339105862024	0.208126101365397	0.774546573886012	0.114093462202082	0.243224648998128	1	0.64546778981542	0.797852618911953	0.793391420364819	0.742312550458824	0.817493316913547	0.835029517300052	0.492658084258111	0.504431322089226	0.758940581434234	0.671136400832625
LRP10	-0.0347203977108626	0.251530890061271	-0.0242003026052496	-0.0217895092404955	0.405024891735492	0.000320219187804337	0.540063998088776	0.12212492160006	-0.357102293355707	-0.073495018852106	-0.0403237589261864	0.0214329731552635	0.100839992001745	-0.0601949029542901	-0.278226837288959	-0.0365348543981949	0.400319186742521	-0.0502826556443145	0.661180923720163	-0.109574990266558	0.370504096027258	-0.0645826344602896	0.195537074791964	-0.0365464411738251	-0.0765773890135883	-0.195034377083155	0.454137413302625	-0.00458272265500758	-0.144191102946745	0.260266721359612	-0.0552967568567233	0.134358615655728	0.31727017115443	0.5821959979234	-0.0348093975333243	0.345364610478953	-0.0382089599012498	0.793623712506281	-0.0434650985263763	0.248050846420771	-0.137542636796361	0.266811209208874	-0.0259517682105971	0.805760655193753	-0.0327828429732067	0.376181844031515	-0.200701389473359	0.576552461137558	0.308398016448418	-0.174442762454485	0.380980787570507	0.0965941306551077	-0.134289486905396	0.448354460293361	0.0770664993012334	0.00583677331057664	0.168567362227795	0.715984283562693	0.635973926170059	0.297444270268097	0.730978171841641	0.539417477413881	0.319855886194708	0.56303330309931	0.10471439694271	-0.0537372830710972	-0.0575595387852067	0.807398591076428	0.321422653254155	0.348724781819337	0.607494118386474	-0.177470353795462	0.152512936745282	-0.153451065716361	0.565108461872451	0.589335501632424	-0.275690056220932	0.615291947340333	0.675098400447189	-0.0435051244128239	0.0629422649925795	0.64546778981542	1	0.804237547549726	0.457826146663187	0.608453882414011	0.701245209336638	0.565680057532823	0.815127497828477	0.796094647908252	0.41115732980908	0.41452589166056
CD63	-0.20481414060199	0.212427208412623	-0.366177468643226	-0.14093305912209	0.162117796309215	-0.123173440662491	0.103743619122953	0.384051266175468	-0.21515847910467	-0.327224100223582	-0.109239090594007	-0.242058327438826	0.040106650877376	-0.199085791429733	-0.324530113624588	-0.135606845978097	0.226738207775261	0.111950170133261	0.589805854401545	-0.158770142391805	0.254925941791392	-0.0501332962048771	0.305426537069581	-0.0320848872749129	0.0476323138120567	-0.105599631166978	0.310710680810874	-0.146022941372909	-0.0903424902320264	0.258279983941657	-0.191593338305045	-0.0132427500787734	0.0645386263280469	0.739921443868399	-0.27665385448925	0.23419779711595	-0.0389603158830597	0.699424912313416	0.0389549060451363	-0.0440399526012487	0.0311110650513084	0.351139148229784	0.0189834712970477	0.672033850606556	-0.218397595031625	0.128677471495898	-0.0117398312322029	0.64649200505977	0.367182800001988	-0.323467145091928	0.227004491886416	0.256637615455298	-0.123168614344635	0.298080448963953	-0.107041314517542	-0.311587532985425	0.42781201885365	0.691772832797861	0.680477986777153	0.549376180330785	0.787692256611266	0.1701969910186	0.0586287681382494	0.705076253894397	-0.216827985607745	-0.443949822002264	-0.133302494663179	0.684576131735613	0.415486935172618	0.254619561394975	0.624596889274704	0.00887340157955397	0.120883427473857	-0.0512556139052007	0.320173066568959	0.822548296135541	-0.101408752965968	0.413699794269599	0.782591880221886	0.0356755617921552	0.153431528116063	0.797852618911953	0.804237547549726	1	0.7487856994983	0.707494362260778	0.847436116852202	0.792177828667336	0.581842500974204	0.722892957782851	0.613199881659131	0.583377652773191
APLP2	-0.622382670160366	-0.283332392538439	-0.722539051474734	-0.528879824501167	-0.396992683393147	-0.535423236005254	-0.344999048993201	0.325270532497993	-0.2266100557235	-0.716072150819209	-0.586316485059812	-0.675154261617872	-0.340068605664393	-0.455796669106966	-0.633512819390988	-0.173800113916239	-0.213830804511325	-0.0581931926139928	0.0552088885674206	-0.494568983012583	-0.306230274384422	0.0942741341087281	0.197102863338612	0.17340588976001	-0.10132183798739	-0.433715410540053	-0.194307057483751	-0.107417294515163	0.00993888086654417	0.112402323558221	-0.543443449177707	-0.515090123511517	-0.337657799408952	0.762558071384878	-0.465871387408167	-0.198563724299063	-0.277174293239023	0.114755025912532	-0.319174288298805	-0.536557234069186	0.363361304419488	-0.0413852846597618	-0.169406288029066	0.603294337720153	-0.64084494852675	-0.174028742313159	0.0464987285443906	0.442179423880989	-0.0824715703935225	-0.363139469453183	-0.106940333891608	-0.0152434543236355	0.276345232131481	-0.15939439300472	-0.427783953476105	-0.653323557598337	0.887033404380849	0.323247220098229	0.313374283947249	0.377529923740522	0.277219580401858	-0.380864352942561	-0.352498236125564	0.730560732326823	-0.59835424804142	-0.82159904756718	-0.138458418738497	0.450896111031131	0.692600262579138	-0.0384638799965257	0.505945789821538	0.301684908083134	-0.275811137057924	0.396685457599528	-0.295549866805893	0.73628545928364	0.246865477203589	-0.185360179509551	0.884163509945557	0.314679856255771	0.556343783838424	0.793391420364819	0.457826146663187	0.7487856994983	1	0.754727496027107	0.822556454889065	0.926376021609951	0.263639906100038	0.180015640275132	0.910389270185344	0.792638984439467
PTPRA	-0.3034728183948	-0.0488295544633444	-0.431194216312987	-0.23882098914327	-0.0968314317670931	-0.36770881643322	0.0191296081618555	0.261439734851111	-0.390337902644077	-0.369726457753433	-0.272710246850739	-0.363889859370722	-0.0506101419509731	-0.331018247363058	-0.364723267854578	-0.472689362788761	-0.0411333373374968	0.0906620868195811	0.113496958439072	-0.183602467260034	-0.0380751677577174	0.34251247507164	0.247352930688784	-0.140269178499603	-0.26493660101215	-0.210223767002362	0.0391864646926929	0.0608325144925732	0.216035682299604	-0.172440256310886	-0.265726447563139	-0.172165041865223	-0.0569267278472944	0.816501418499769	-0.430484961483718	0.130321914678379	-0.0592041279439361	0.302030758978521	-0.0606314590735244	-0.213441484002343	-0.240215245397441	0.012475505525366	-0.312003796031363	0.769292572180414	-0.292566847093186	-0.248621884668365	-0.44434303820646	0.832702481402278	0.199523196936048	-0.560619834558111	0.123469051081654	0.0839716321873708	-0.079104022380942	-0.094399453351674	-0.102548665429374	-0.33157021352277	0.662162306779875	0.677872137192855	0.658469404870889	0.449345693949045	0.491618696030102	-0.139173010201244	-0.127220867001118	0.922883951990089	-0.331965193398434	-0.564969011668938	-0.386324198579806	0.774543124778138	0.323444489058716	-0.149495959599183	0.86392876656459	-0.306433712968828	0.0106937819110246	-0.0668828032989022	-0.0597764018705611	0.567680186150551	-0.34080060025043	-0.0498860047252044	0.790214364231019	-0.0983380903368948	0.346526319880501	0.742312550458824	0.608453882414011	0.707494362260778	0.754727496027107	1	0.930525164238551	0.879404307228708	0.513478099910855	0.454897004362113	0.573670724287479	0.941685621088273
CADM1	-0.316025557593257	0.048660440923942	-0.433112508291805	-0.217981238262551	-0.0212225483997439	-0.271673467976076	-0.036912179128406	0.326631316160668	-0.345897387061844	-0.388206192882149	-0.29698351667586	-0.353992483249071	-0.0449331370082394	-0.302775514247307	-0.410928886705217	-0.303732102625583	0.0406156264893223	0.166831205290439	0.2188928832418	-0.233778738814648	0.0903598037751205	0.163364809501842	0.237541747025964	-0.0437450713685914	-0.148453582391461	-0.190432492707827	0.135777564187505	-0.0132283355083155	0.0930361054472111	0.0424451701141729	-0.288615037830964	-0.159706417247339	-0.12133579907872	0.78977238137416	-0.408253927788566	0.192484135740899	-0.0630520573993083	0.456890165276213	-0.0333891011852077	-0.183773252589655	-0.0916032341806254	0.202725870926665	-0.235051157628303	0.734395871308632	-0.295107349603094	-0.061813272037616	-0.312158726920015	0.7623932126559	0.221412923613286	-0.400034675214145	0.117639253629038	0.158312125805403	-0.0342142929265389	0.132385923744537	-0.0827623355981032	-0.358972961695333	0.644884758738949	0.677742280090976	0.672315064806826	0.580936150337463	0.636197520908657	-0.0155245918628125	-0.0695289848309197	0.886194428672622	-0.296000750266367	-0.58489539983047	-0.187734515514903	0.707516252221313	0.418396598280697	0.0965622574095455	0.81068220670237	-0.154244389957731	0.0643209364958369	-0.0223515854392319	0.084218672167291	0.700860285436938	-0.228361667909201	0.145460236662225	0.811549361526568	-0.0392884925241177	0.290328245467425	0.817493316913547	0.701245209336638	0.847436116852202	0.822556454889065	0.930525164238551	1	0.89980716384085	0.5452497359138	0.569066433025026	0.62924059691104	0.864676889640925
RAMP1	-0.409106050456897	-0.0817536759601576	-0.562088698336818	-0.302862953346404	-0.188994711508952	-0.429978322464091	-0.227576591378292	0.484823607455821	-0.236180048263558	-0.52276852279702	-0.406723506212589	-0.478414247236055	-0.10161228646747	-0.361576134339395	-0.45199538944536	-0.366498400084798	-0.0553813669915093	0.140319744785809	0.0853359281463763	-0.242960217830918	-0.135331300125045	0.168637333998857	0.372860526138254	-0.0627689359850645	-0.0915164219667203	-0.262354491550019	0.0195249242267738	-0.159880183833584	0.0240925525022956	-0.0323856343708922	-0.30943471400618	-0.285928401845235	-0.160838001449846	0.832703251133366	-0.399059515582487	0.0317644272913742	-0.0321337216494214	0.218618445831708	-0.136161387133534	-0.357506715023185	0.0492252595203459	-0.0532073243302938	-0.199958380121409	0.674066672275689	-0.473821178203864	-0.250668092684506	-0.200902538391153	0.650174631145462	0.134147524494236	-0.537956911913503	0.117142389416324	0.169951204520835	0.0635692232096583	-0.191230696557646	-0.193105815113543	-0.42739223259589	0.74440528678082	0.608667105637949	0.586181790513692	0.551297859613861	0.435022070158511	-0.335099584130136	-0.250957607723447	0.862824457538316	-0.45194510850634	-0.698802436774307	-0.354127028074525	0.591880237309887	0.460597658633454	-0.172935249617015	0.71591503058054	-0.0413394625517819	-0.0449378912760763	0.109621870410352	-0.183358471702895	0.674884600340435	-0.0996758925933313	-0.135066816352756	0.837424459787471	0.0700283012071726	0.330400912673035	0.835029517300052	0.565680057532823	0.792177828667336	0.926376021609951	0.879404307228708	0.89980716384085	1	0.348457128207043	0.28591518554398	0.78248007137835	0.904742762753883
SLC16A1	-0.0118540891970397	0.206094972593831	-0.0316395049316031	-0.062483679242032	0.366342712495173	0.0624090599266232	0.633135209734083	-0.0456275357552005	-0.271992784013905	-0.0337103877903609	0.0497087353235443	0.00220410458637137	0.0776168289270656	0.0465001985951986	-0.173295302371506	0.00614172793777734	0.326822639873864	-0.111531346924974	0.611458977416436	-0.034915059848475	0.284015702695444	0.0991458808258398	0.139462096936269	0.00767003606820087	-0.0774459716523369	-0.187933893233337	0.341209645257556	0.365192077743975	0.0958347253956131	0.224605630627974	-0.101548538930065	0.151714519793587	0.411317286072699	0.338169787542318	-0.216650577329683	0.267637439409311	-0.0544470865835989	0.675322370063487	-0.0294033673258868	0.286402331034845	-0.205487082487901	0.401290531260396	0.0440604463748375	0.700790345931352	0.0973631724464093	0.268754250861669	-0.353857988996027	0.579853314650431	0.198557027291772	-0.143820128085344	0.246816925865791	0.00357232169117633	-0.113541576095105	0.41321125994334	0.0101140013471925	-0.0394037846858617	0.091433769217025	0.556214468868182	0.540437620921098	0.0909888375597368	0.607981832792696	0.512464756588919	0.546763644596847	0.459875434975074	0.00804887198444489	-0.0518212867771234	-0.0448604007896811	0.798125093829807	0.316732425437469	0.333100826725238	0.472176484698251	-0.219060576602175	0.0951497752908949	-0.092248717944368	0.507652452136531	0.378507898028357	-0.30589855609004	0.54699194617716	0.519980603045763	-0.0235355275541552	0.215515672492623	0.492658084258111	0.815127497828477	0.581842500974204	0.263639906100038	0.513478099910855	0.5452497359138	0.348457128207043	1	0.736023206223609	0.24505584578559	0.30779498293041
NCL	0.292901498146815	0.556882064826291	0.204285273852329	0.27582047207719	0.601588982804799	0.375881945078749	0.526531811062505	0.11165762680255	-0.140819332751848	0.234251070577678	0.384043528937291	0.294614854275015	0.347982994750794	0.17479979508379	0.10392592405413	0.0774895224413244	0.580664784235832	0.183790517525924	0.795940899566617	0.160949621965727	0.710729902138159	-0.113752671114389	0.126313917896576	-0.0848188346549982	0.0924631339596185	0.226555161730036	0.603925526582317	0.0454374058045115	-0.0477691528164633	0.350241911940508	0.1850426955682	0.453001056423544	0.433073827078819	0.324965984039447	-0.072840994066641	0.584080623188946	0.116400042371361	0.939208427149614	0.36201512263768	0.514900975800736	-0.264960020531098	0.63652017921842	0.0879560744102334	0.543454799179138	0.357807911761055	0.45406823114216	-0.199397646725643	0.625319201374513	0.581797480354714	0.0340807132553552	0.37874494393395	0.342137266440596	-0.305745764141237	0.700422468150905	0.271630930603235	0.134421218996469	-0.106036055969351	0.673607058325102	0.682813940628505	0.413420661491758	0.921241774635095	0.705120764511761	0.515333323901971	0.404842314200779	0.277214624987903	0.102396290804006	0.0825213587062906	0.65612407906315	0.0969270720870171	0.548575473565935	0.511321746787094	-0.265027509915177	0.445839276703372	-0.358164478517468	0.815155770444408	0.471082957823092	-0.390224211351909	0.843108522394796	0.401107654133253	-0.187799082713	-0.112083830507564	0.504431322089226	0.796094647908252	0.722892957782851	0.180015640275132	0.454897004362113	0.569066433025026	0.28591518554398	0.736023206223609	1	0.0980490660390973	0.179956509140989
LAMP1	-0.577474403059621	-0.343222857912378	-0.609937177903797	-0.536882947646287	-0.39962101044894	-0.463045942366218	-0.310894138713496	0.217005997113497	-0.0250095194631303	-0.687005519792719	-0.537094212174317	-0.608742249593797	-0.385880229409217	-0.338327303147315	-0.581682748257159	0.0997279763587596	-0.134403888233326	-0.220054424637516	0.109831944586048	-0.520508011956425	-0.327532690020591	-0.05880571690429	0.118228825871023	0.288675784001662	-0.0654582230777423	-0.47409182741581	-0.24039329535827	-0.140466056617782	-0.147800920446098	0.282238450337185	-0.493034151693117	-0.519633320997553	-0.222638797204745	0.575037411517461	-0.408371934679967	-0.228510632770152	-0.36155221115651	0.0720195955985849	-0.413598560677305	-0.473464076751097	0.60951998112076	-0.135982528530213	-0.021941128594141	0.579625256954336	-0.615970942117561	-0.0501386529346234	0.201098806725778	0.254298197102218	-0.202181308698038	-0.155501216792143	-0.120956229492417	-0.0830226105824836	0.434962252544275	-0.146691075156155	-0.481249084259837	-0.621340984242085	0.827477233720637	0.140226749015629	0.0987952406487496	0.160987414835008	0.132990493928963	-0.340284491316073	-0.295954205503932	0.489505298587179	-0.537767314086919	-0.701770735025381	-0.0251963097993928	0.330173818988938	0.824372678117152	0.038940440091205	0.301014270899856	0.531426070927885	-0.3334545453274	0.571607213307119	-0.251295921204674	0.592258987679984	0.428491572023971	-0.14788194674086	0.856161765249468	0.521181975966379	0.636788151022287	0.758940581434234	0.41115732980908	0.613199881659131	0.910389270185344	0.573670724287479	0.62924059691104	0.78248007137835	0.24505584578559	0.0980490660390973	1	0.588474410301642
PTPRZ1	-0.427432810850465	-0.210135099825955	-0.555958686917852	-0.32908739988469	-0.301874685714186	-0.545000779852719	-0.225727908781437	0.314015902367359	-0.402946360770582	-0.488865669406087	-0.439412471003338	-0.506299778600361	-0.160691323189945	-0.449777708418806	-0.444818469187789	-0.609846099934464	-0.204715522707286	0.109655250507771	-0.156788394372618	-0.238049434548144	-0.248432003124417	0.330694802860087	0.255725868463684	-0.21729159555677	-0.324403220324674	-0.292914611407707	-0.136556259101348	0.0309513042301701	0.169897898336979	-0.352788403003765	-0.347517888668249	-0.328606036717964	-0.245542967693372	0.826975801871737	-0.371947544423602	-0.0285682351155259	-0.0524925562208987	0.044541432497193	-0.174996781551869	-0.405889563071352	-0.200293268873246	-0.18437148606051	-0.37221817141519	0.605980233569623	-0.441580176168615	-0.475123129541634	-0.369325984049168	0.710310109740611	0.0457932237782249	-0.671712351200008	-0.0180436380448499	0.0272671995246484	-0.0772723738989651	-0.342516877755241	-0.178490636483061	-0.41028624873229	0.745832953093667	0.579590810954653	0.546422226230226	0.447814239100343	0.288573590267359	-0.401627787701654	-0.290453044763145	0.916721493138566	-0.446323138030352	-0.64635896375434	-0.508012367820922	0.595138281759042	0.262457218674339	-0.37724060633901	0.788422865562786	-0.26153047865028	-0.103591934077153	-0.0299054414545828	-0.327005386279144	0.55345722377727	-0.26381280865929	-0.316382604708385	0.698270833971615	-0.143388494636671	0.338955097698365	0.671136400832625	0.41452589166056	0.583377652773191	0.792638984439467	0.941685621088273	0.864676889640925	0.904742762753883	0.30779498293041	0.179956509140989	0.588474410301642	1
