""	SIGLEC10	CCR1	ITGB2	CD163	LILRB1	LILRB2	CANX	CD86	APLP2	CCR5	C5AR1	ADGRE2	PLXNB2	CD40	TNFRSF1A	ITGAM	IGF2R	KCNQ3	CD4	ITGA5	SIRPA	PILRA	ITGB1	ITGA4	TLR2	KCNQ1	IL6R	TREM2	FPR1	CD74	LTBR	HAVCR2	ITGB5	ENG	THBD	PDE1B	TLR4	INSR	GPNMB	ABCA1	RXRA	TLR7	SIGLEC1	AXL	CD81	SORL1	TREM1	TLR6	TSPAN14	LPP	CD9	CD99L2	TNFRSF10D	TNFRSF14	TNFRSF10A	TSPAN15	P2RY12	PLD2	RYR1	SCARF1	UNC5B	TLR1	ADCY7	ASGR1	ITGAL	RIPK1	STX3	TNFRSF11B	TSPAN17	KCNN4	NOTCH2	ACKR3	ITGAV	PILRB	SORT1	LRP1	CADM1	SMAP1	TNFRSF10B	AMFR	CMKLR1	NRP1	CXCR4	PTPRA	CD44	TFRC	STX4	ADGRE5	CD33	NOTCH1	PTPRC	MCFD2	CD93	TNFRSF12A	EDNRB	SLC16A7	CD63	NCL	SCARB1	SDC3	SLC16A1	PTGER4	CD69	C1QBP	PTPRZ1
C5AR1	0.077440003874677	0.433465044017589	0.426083133350045	0.4728642548378	0.251752812263158	0.602545112990975	0.448093783266188	0.351410977474599	0.677969753443434	0.247855393267453	1	0.654088797153805	0.565915916097437	0.212574830889933	0.415105657133804	0.382226524841455	0.817125341850481	0.244991082987483	0.566080407514902	0.593083193251831	0.594739777750807	0.323272861871064	0.506512778175707	0.325551733247503	0.446678900866687	0.268149649102246	0.496828419029644	0.35849530290564	0.296829414968453	0.170663660609141	0.556229103519481	0.511438012670249	0.763461056066139	0.641279931833755	0.730007657526271	0.548819083798277	0.677337392557586	0.427426108030949	0.845230928501251	0.890712879883385	0.528154123428684	0.32370753296273	0.429268604162961	0.443471995985694	0.245114261674477	0.199814419396279	0.731979677355249	0.272686815898234	0.781588094318057	0.505625832253978	0.767404051146443	0.430124265428493	0.736263814226368	0.849670976188335	0.565427692852965	0.248672745900828	-0.0353407491451351	0.374090225648641	0.208250070889007	0.476703778835875	0.310678242450087	0.284504780499821	0.437933254404998	0.186072199690359	0.598938971989497	0.332239622252318	0.691935545922704	-0.129879961692134	0.0556190642038366	0.503928444897512	0.603641818198222	0.745553787130238	0.463393762872506	0.328173336792619	0.352193028608529	0.753491782536484	0.590710631692208	0.304688155999727	0.454635110032134	0.700255285444547	0.66000993107867	0.751435048752088	0.347294500865398	0.234337515140992	0.728546125629056	0.455428509781433	0.652985961012775	0.480518396665042	0.210179713783805	0.425908366443901	0.357572785157563	0.30575547319298	0.269673492007631	0.420249271916077	0.420635534082708	0.114539848505958	0.426948843973511	0.345199431559464	0.396223549823919	0.633551890186927	0.327325898725171	0.651169531609654	0.257317558146048	0.0919455796862602	0.026204111685925
ADGRE2	0.663726095245985	0.684212482611452	0.770972063590734	0.889910403681402	0.770827344921924	0.776462197339735	0.809094501321073	0.680359841094607	0.859076655980036	0.53253521141342	0.654088797153805	1	0.880657863009842	0.545808721756379	0.751146117220595	0.743040322032806	0.78752017328425	0.734236557627529	0.823237839871552	0.710896840202008	0.85697079727415	0.546235406092677	0.830975592476001	0.807099864065318	0.870292149047362	0.682476460486617	0.756618754434463	0.755088778577607	0.763584259598775	0.664572378885565	0.804647350426583	0.830435721330667	0.845355528150295	0.862681054268843	0.661347629307862	0.758762786406347	0.85755390447761	0.475645296704467	0.345543330385622	0.493722597213339	0.831008613937905	0.786594697947175	0.646483948924126	0.751305206404153	0.627238558488448	0.732530933050081	0.499877336895737	0.673957474873433	0.870076607447713	0.840819293752882	0.623757567051447	0.714637564122603	0.554064777248422	0.717779391668013	0.594110103584745	0.564235330202675	0.459834093314681	0.727268841009061	0.519214795040595	0.707988878103433	0.790330544505168	0.779472037834256	0.850185745324332	0.437781527303594	0.772534683839245	0.69722404197309	0.746077984110397	0.289477222572288	0.549361739690537	0.630709922718678	0.750886801001925	0.64440238987771	0.888280212996212	0.489324018309385	0.771905249320237	0.850103253381062	0.859156891764133	0.680845017546932	0.583015728954735	0.769015722078605	0.78050441129107	0.717875442589616	0.541408119585311	0.590904442706767	0.593220379852525	0.407890274110772	0.613520038972197	0.410447582183626	0.729211787487693	0.664879734914813	0.815888095513212	0.619076359910467	0.766036665557706	0.411033966421139	0.489140626804574	0.34373524628801	0.67435082795549	0.605490419914423	0.737040362126645	0.591082603980371	0.242217175874933	0.619319560812937	0.377582146487087	0.425782055327563	-0.107092555794962
PLXNB2	0.720043067886942	0.77646276834903	0.892169080995579	0.907090491924	0.809381514664991	0.759996436390818	0.914502616874591	0.71594103812152	0.928550984605843	0.588305613730393	0.565915916097437	0.880657863009842	1	0.612691844740225	0.873399481528741	0.830289944178608	0.77430146157027	0.752862295958452	0.930162604904653	0.806077397517436	0.938398266839104	0.465103058716153	0.871524849896269	0.878982615598156	0.887494203672225	0.736020673270605	0.877383407918765	0.764359419355683	0.831185527032964	0.695952640435298	0.906597351304415	0.864111423373267	0.839468351937094	0.905484143840107	0.70494093626279	0.779963526030486	0.824521205990243	0.469437344893748	0.30600538672594	0.415594112501903	0.850523694412458	0.853518039103782	0.599238054945225	0.72644711581482	0.722384771252116	0.721894131462046	0.545202720248513	0.645950885661355	0.842520093042153	0.857953552941484	0.584197317985116	0.789492884981849	0.570027367479124	0.715888739717697	0.632002751048033	0.686530587394458	0.506450170010583	0.782050425138826	0.570658194314268	0.760631614057577	0.906369624772584	0.805481235307591	0.923270003229728	0.560946442153863	0.705025063965752	0.790620424439441	0.760611532951031	0.453581152997727	0.606923039206684	0.673770625925929	0.751851714670196	0.607869103083276	0.890929636670715	0.51831707037198	0.892807568252698	0.836426528224493	0.839041339209558	0.769656738737348	0.656710456345233	0.830081703443506	0.699193427996938	0.759458781339467	0.511221670860884	0.684772895234225	0.649643208740429	0.551564876890446	0.689141080248143	0.388779843487194	0.76724117665813	0.739154051004512	0.830781463513496	0.736560684102717	0.856371586122977	0.512895527155378	0.439834826246706	0.523215866652138	0.746923923664496	0.762195007210379	0.743348040363663	0.595370355045118	0.39017539884091	0.681485519314369	0.460417901549591	0.571966537927987	-0.0617600979810516
CD40	0.758065826860182	0.419066708850192	0.733394028946027	0.731233130224936	0.682867530373631	0.508149621219856	0.645316679761088	0.75770479214765	0.638803784599724	0.540461281018616	0.212574830889933	0.545808721756379	0.612691844740225	1	0.687174489752375	0.676218967328448	0.42600979301224	0.575522511991731	0.663057917422088	0.470535242613776	0.647180570042044	0.602788315411211	0.76853386926445	0.739561428218148	0.655180339697921	0.762656040658382	0.489492752864103	0.867645851751852	0.717709373877268	0.791922816233732	0.572360381046453	0.792124201254797	0.479851508869662	0.6197152643122	0.322254361404577	0.420338097479096	0.441322382617178	0.359073577319824	0.00591434233827042	0.0682422907310682	0.42640216867077	0.682298222808465	0.268738844672962	0.667731730235513	0.859254985218613	0.721726425368725	0.210676710422154	0.39298454665823	0.486370979457706	0.485123317391243	0.405696797121429	0.62924616704975	0.134657368210604	0.384416422688511	0.237126658976124	0.757209361971143	0.757088254661749	0.712249071776104	0.345582554100956	0.578338316159153	0.661873967219459	0.735358406023013	0.640115872502754	0.635713409816421	0.348775056780335	0.574577280005422	0.41443703138697	0.577102580191286	0.556392317256512	0.406445614794442	0.47523410173183	0.281946995475343	0.698408333825056	0.144887188095908	0.649789751226977	0.472545483544471	0.679640472258303	0.711200130688495	0.447699402914116	0.558971011161164	0.476025491247449	0.297783616072315	0.514500443690569	0.573819233522168	0.305922866543161	0.299904404615864	0.418777369350048	0.00458165679758749	0.757334526877463	0.45038793230956	0.730382420013412	0.664294607994491	0.638063576768509	0.313132506938325	0.19137117729323	0.21547116013476	0.777846438684804	0.505591261285039	0.661123910652523	0.31189410686818	0.179497922191724	0.348847955344554	0.293301014510889	0.624036465453105	-0.102662181449302
TNFRSF1A	0.77663323535087	0.795009525075791	0.918341563724563	0.864464266941642	0.743791978252464	0.661183537194615	0.946183828441227	0.80943143473319	0.910608934207617	0.688489766165084	0.415105657133804	0.751146117220595	0.873399481528741	0.687174489752375	1	0.843755428975442	0.684741102768574	0.659956828484459	0.877810928950512	0.769534169264266	0.905263294507888	0.517070248966916	0.917476688890092	0.887773822075301	0.780586758493784	0.783651546067984	0.856228543504744	0.830544421883633	0.878706552538244	0.757160193635631	0.903127419974243	0.87352748204071	0.738464322590519	0.827938763951592	0.641501604785818	0.666057335481642	0.709991621191027	0.451471617556522	0.238872477102832	0.276438340313161	0.742846185635503	0.818978861455124	0.417754708343797	0.67720300037067	0.86994003521556	0.745243950706152	0.498481552314813	0.522486652818398	0.68223169683383	0.763008220070507	0.57090593509946	0.843554911681228	0.429175950296027	0.665744318734758	0.573089981715732	0.769952472937874	0.613801538477253	0.748258674110059	0.410305525567179	0.694488580788346	0.870898309872569	0.780429439717687	0.866183624216665	0.683905493083738	0.606022257231877	0.849186130877957	0.676291322456212	0.71067623705379	0.715834135271484	0.683813852214996	0.745768762003748	0.489429696550367	0.828829164310773	0.513562644987522	0.886527879762437	0.663079663010791	0.814021860358412	0.884166027274787	0.696263304781129	0.809287728824118	0.602386015635893	0.652353112700162	0.573537087191525	0.850902942073581	0.663085181052611	0.654611336204291	0.687938230533954	0.413809187692403	0.818491005803736	0.749339420633053	0.889285185707547	0.88433345230004	0.7979750881464	0.66011635862915	0.473101951258968	0.573356510382361	0.893781695805331	0.849929008689184	0.76992603445767	0.515340567486534	0.51708340912882	0.585815359848532	0.470175974515922	0.786272716043879	0.0662834791472947
ITGAM	0.838536384588975	0.639729716156372	0.927159334971214	0.848028626878222	0.792698411970723	0.72269339706662	0.809021666244193	0.834330352032461	0.818762149797691	0.678589088805918	0.382226524841455	0.743040322032806	0.830289944178608	0.676218967328448	0.843755428975442	1	0.606603700132414	0.676232946215626	0.873871904960789	0.788453478975074	0.843534501669288	0.666153526400473	0.81959184499295	0.869782945584713	0.833555260465842	0.832067709220813	0.819591788044887	0.807169464934005	0.894164637596717	0.798986722595263	0.8187316725871	0.847270531553665	0.653529494751376	0.822270530689743	0.601732537683038	0.591730980741348	0.639241224678026	0.392456063553316	0.105099532800629	0.211117249037023	0.741341001400053	0.892829377844154	0.455300460325497	0.666745898448845	0.818082353917096	0.835481230786948	0.46336743473123	0.530067378700271	0.714229801927119	0.707576197643476	0.470399156013635	0.67976446663369	0.426624367537582	0.585767539188457	0.531561816255939	0.802270954797186	0.689900605956764	0.774311693185991	0.458895619468181	0.78375927250829	0.819773286297139	0.818711109323522	0.878059282487799	0.770558902637921	0.507859258616129	0.730320882415357	0.672925728903441	0.59785809874855	0.580880469361795	0.59687387939477	0.602813962321875	0.485776216381235	0.777899104931538	0.269419502795832	0.850168143794374	0.674363191764631	0.701645637100853	0.827373284315217	0.568480601066707	0.734765701613438	0.44788982257585	0.490248105269284	0.555472101910421	0.655144156058881	0.550337076454776	0.463511639487544	0.602362488242054	0.242697087306996	0.870451754447228	0.615702611263696	0.846250796101788	0.739777039778482	0.879362427540258	0.409056792883656	0.326799578827217	0.489075000638808	0.752932164745225	0.719792826913791	0.792203954712714	0.36634679437568	0.267630978378519	0.582218184427499	0.494767631678608	0.694132824128336	-0.143958845435542
IGF2R	0.423027568085067	0.67145866022501	0.644332023865619	0.741254413449028	0.573296444239317	0.689888026245283	0.736375900397323	0.528572397030406	0.837098583093245	0.430732124678699	0.817125341850481	0.78752017328425	0.77430146157027	0.42600979301224	0.684741102768574	0.606603700132414	1	0.588812871655808	0.755699782696163	0.671635124218118	0.795335210361962	0.444768089618323	0.727116151356156	0.611992676873592	0.70408730717447	0.480045739116582	0.736966393627502	0.590092509958884	0.557112721506949	0.479712596255598	0.754467257249484	0.73723718973473	0.901682046301748	0.777720096470324	0.716357603132646	0.714899076789772	0.830712925471585	0.517145481790978	0.684198318971051	0.785596541912907	0.748787294276857	0.618896465682238	0.577419130684111	0.666630588988119	0.488505121865561	0.513424646569205	0.601901891350578	0.585787130561112	0.851605908648254	0.797004948175215	0.69773074480291	0.651317373815764	0.594782363737898	0.856177873524448	0.548604960630708	0.470014353512424	0.244648683180274	0.605114521819645	0.41246358019217	0.620685674409356	0.609965408129296	0.615646741276614	0.697780751023347	0.28839483916506	0.676522055009965	0.643563122056197	0.799390729094724	0.197379201142004	0.433201796312496	0.647719501735563	0.800071343440007	0.713767760554584	0.763267341049737	0.582271730219401	0.639318385432584	0.867058882683946	0.810645523355483	0.533252972401967	0.59613944189944	0.86630988661201	0.772268694764559	0.860037109775081	0.41320505721284	0.540936179953135	0.692617114091909	0.495715733231009	0.603446914373158	0.44517133709303	0.501409937616325	0.69150246257039	0.639708606172446	0.570774243752365	0.604103489702484	0.521733402072121	0.463689287434711	0.319009791554353	0.627125205956273	0.532166375134011	0.664131855703808	0.758532829411081	0.383584728666054	0.589260854892009	0.203745113938024	0.298150531749812	0.0602717989274155
KCNQ3	0.741157881005061	0.536720784676143	0.67900145143608	0.830501936120749	0.835920692498543	0.513679642306817	0.734983846668573	0.531270959783131	0.627718877903349	0.394839712384416	0.244991082987483	0.734236557627529	0.752862295958452	0.575522511991731	0.659956828484459	0.676232946215626	0.588812871655808	1	0.709264376083549	0.407029785463707	0.668996609935778	0.424515438653953	0.658415879931783	0.744133593534606	0.814681641679163	0.61608260612442	0.658593288233186	0.694872094930203	0.695946720508451	0.750064359556222	0.664327399121491	0.738149156288254	0.66815852654961	0.62238113241365	0.281532213414214	0.630650052729509	0.756367823163934	0.301421888858979	0.026697234114297	0.221964218909653	0.705359002853012	0.839694924478632	0.655716218257754	0.798460639521064	0.579764386331011	0.753934983583827	0.0422138201588669	0.804864356853763	0.646279079920551	0.826227306877588	0.249081813837212	0.545921594602045	0.107015003968505	0.423685247315502	0.26520642424152	0.517738291315572	0.648879667362088	0.781014993154966	0.726698096782141	0.58517802326753	0.831004997490901	0.831718985559069	0.788283065107177	0.255230808172672	0.510058239364763	0.665536571730432	0.518031503290605	0.394749730352376	0.645695922095139	0.392852642558631	0.542524697902324	0.364121200829202	0.869019171144527	0.495131835226021	0.749982467652327	0.676240143469511	0.750096843503602	0.560464715623348	0.385875888712142	0.607839523983501	0.649961159755611	0.556157714117571	0.329952988191962	0.522613941581161	0.150951850571736	0.182461686985167	0.234514716652406	0.000718471234892558	0.688918283100032	0.564138977083202	0.688083447398372	0.500002423001158	0.843400083627271	0.194961781493864	0.188041426773178	0.287832313026301	0.534580736578731	0.410860866046096	0.687307275568844	0.510368806781058	0.0615937442814732	0.31657836550217	0.093491486263636	0.312027785119504	-0.133345200367107
CD4	0.721361750159283	0.73423867218189	0.938058577948579	0.879641107547306	0.786036746919152	0.724940463052951	0.887837066753242	0.764030402536031	0.923029033148148	0.571055794845144	0.566080407514902	0.823237839871552	0.930162604904653	0.663057917422088	0.877810928950512	0.873871904960789	0.755699782696163	0.709264376083549	1	0.798003737005736	0.92596694319742	0.511875908285857	0.867162460732854	0.845491451518256	0.827796212626941	0.790520849468981	0.841523822813818	0.827107588635876	0.842802271567885	0.720454779814674	0.882943121421487	0.892947823692191	0.848829594676755	0.902546090402433	0.716990770163022	0.724886496767877	0.778813973954807	0.415867256877857	0.341381996703077	0.421493039099688	0.762245122868472	0.880918330470355	0.586886415056252	0.73299266083427	0.789585065963227	0.700243510332486	0.578267630134135	0.517937126312537	0.817022560552472	0.788013474884014	0.564783454105788	0.720146465497805	0.560628695985979	0.731924255106739	0.659256580380321	0.72210917017829	0.577515399085688	0.775863167028385	0.504875302501182	0.783416157973903	0.883453783775541	0.752422355530518	0.897505039963665	0.628949750074735	0.638433017038163	0.720871469481334	0.730118693204393	0.459473055869825	0.519738138411365	0.602578793300257	0.665880317221726	0.586711069533033	0.828949083271789	0.356946427773438	0.847928429141773	0.796268171501462	0.821199406311777	0.761511569389499	0.592530594644338	0.842850452883771	0.70155952127527	0.742780389790798	0.494374489990833	0.647087006406356	0.636310903251215	0.544633641660477	0.709966493109211	0.304459574679523	0.790886003604842	0.676674236940738	0.810329996412126	0.726985850245678	0.844177972239367	0.480724067921594	0.351910185706749	0.507115553837235	0.80233130172777	0.748103073986566	0.748555864088629	0.545969349923207	0.380352863066375	0.699689638947855	0.503479540361071	0.617004924537663	-0.127385126487302
ITGA5	0.516620688714211	0.744066155893518	0.81225867191866	0.679924927251632	0.555929922533513	0.70108258963846	0.781422824304774	0.720666351425909	0.855187616383363	0.615779572179052	0.593083193251831	0.710896840202008	0.806077397517436	0.470535242613776	0.769534169264266	0.788453478975074	0.671635124218118	0.407029785463707	0.798003737005736	1	0.835916582372544	0.44591261153321	0.770320162081356	0.74151249722738	0.680087371168491	0.643313382275206	0.843255202936691	0.581781935073985	0.719109667360549	0.451196205923609	0.838817142309905	0.707211367886089	0.656015023457843	0.842843195519043	0.831321033569407	0.642370015361443	0.592342122197832	0.486010469502489	0.409914230350924	0.436420906227014	0.736902969639889	0.650609166926723	0.383045360544484	0.436084742425716	0.637482086039958	0.554252806773711	0.743958529109984	0.340194448616028	0.725385377364921	0.633174893436055	0.624485561873742	0.664878964240626	0.72679922973777	0.712441185516856	0.691642073016612	0.694235079799374	0.302296972650367	0.55713374079623	0.297543067470108	0.741487052000732	0.679288865139648	0.606183771640856	0.759450896692935	0.71087565532598	0.611661776460461	0.658492545905267	0.75867290292835	0.430657227789034	0.4783889893369	0.741913573698606	0.690863971207862	0.590537296338082	0.61911792632359	0.363963561443069	0.717475644902644	0.645003908011831	0.585972910495496	0.701411265570797	0.624326117969384	0.751652241712259	0.428741562196536	0.647703330027979	0.535905389886608	0.595302683994402	0.825374334082286	0.604145743837605	0.781558097608064	0.547797629577098	0.642996420065774	0.636083518806117	0.730879546261809	0.731435045392093	0.643167912114401	0.543185488741717	0.452354071414668	0.53285824728088	0.698652488120448	0.796667069053062	0.631861944582992	0.383604406869853	0.440569840629682	0.705810947390636	0.578117967288083	0.662499733981937	-0.0655890069167977
SIRPA	0.733856318600893	0.803084234025909	0.920150077444027	0.900952269039477	0.76228476627444	0.772797614610048	0.924652608248585	0.805848755577475	0.955964871980618	0.647139682138397	0.594739777750807	0.85697079727415	0.938398266839104	0.647180570042044	0.905263294507888	0.843534501669288	0.795335210361962	0.668996609935778	0.92596694319742	0.835916582372544	1	0.539689286947369	0.926021504982656	0.89699017659757	0.848227739175935	0.783322508773672	0.88086463889857	0.813917388666443	0.845908851888677	0.725624460007757	0.918222135151439	0.909896980616334	0.844216594125165	0.904006705154043	0.751893006522191	0.760576460688854	0.792541511710202	0.50044720417382	0.374585803726558	0.444779574561714	0.800935482831256	0.833040418971768	0.51229917777235	0.732991341058847	0.792166407595255	0.742238701542225	0.638216426488369	0.549051874960862	0.840803783419065	0.79630862200185	0.645994721746409	0.836044246892525	0.596669346985279	0.762314433006604	0.636709872171988	0.744301528170758	0.516628544735242	0.768696489454011	0.431678540578151	0.789935882010129	0.877617612949832	0.793468125388423	0.915267387083912	0.632876446911937	0.691494224561058	0.783101944661151	0.795161922164989	0.523782240687387	0.625623856704616	0.723036011082462	0.794770231289004	0.648734231011793	0.866176279915733	0.48779883435168	0.886708587140874	0.794889682318115	0.850876590257725	0.820342167445735	0.693179046107007	0.888516760716124	0.686876739578991	0.746453372639015	0.599292925686163	0.722611740531075	0.719107333482906	0.589522349777202	0.756778058428452	0.413450923372075	0.762363147641703	0.737235140343239	0.864854783916365	0.804623855659015	0.818302999956523	0.580088050776713	0.426701337507609	0.511678301371705	0.820155738313281	0.795292926766648	0.778142507630523	0.576440995105325	0.431867905350209	0.689145403661924	0.496549698522722	0.638817155855179	-0.059294574002615
PILRA	0.701701953869532	0.202433052039241	0.61167767053588	0.640473357398547	0.553794732180079	0.574952977696601	0.428946592750177	0.779278067319572	0.495147516019952	0.633276076378234	0.323272861871064	0.546235406092677	0.465103058716153	0.602788315411211	0.517070248966916	0.666153526400473	0.444768089618323	0.424515438653953	0.511875908285857	0.44591261153321	0.539689286947369	1	0.610538234596321	0.550206154138988	0.564642417405629	0.701938229711884	0.418710815368214	0.726593145766674	0.657846580895295	0.768841666505026	0.457526719799041	0.709481812387286	0.405550766910092	0.535474508327024	0.29019026870379	0.251527188989012	0.38907787791418	0.396531426827561	0.0995578881822601	0.18853090907772	0.422046658470546	0.604735931050198	0.277868924421858	0.633270626792545	0.684780394460884	0.795711572045136	0.264147244377871	0.366498341331017	0.49762523008736	0.397142422644008	0.503244076318663	0.451842157337556	0.155115206131887	0.383783190030509	0.203002713124985	0.620105532548851	0.648064447591286	0.627619278492396	0.242049549709223	0.588965551973046	0.449275171888833	0.661840266236055	0.519213413699616	0.566738146628419	0.280545427654223	0.398057899002552	0.522082828778398	0.335459070654053	0.407691777145709	0.327851049009984	0.436112305733947	0.373309992807215	0.548497330697532	-0.0154202071570917	0.51788946225381	0.46952361488834	0.55999795784176	0.642224798482713	0.319355073395296	0.532265407616879	0.378998888572434	0.133895188895999	0.650461427896444	0.400694818917258	0.292834828673895	0.0873450467124066	0.30323906259518	0.0951336676450211	0.656800227921798	0.282010118326652	0.66465892596286	0.497853647920663	0.555487012292294	0.175225543911697	0.149046464594083	-0.0121978347639184	0.591233367791612	0.245435637188561	0.67387032200046	0.200406567334463	-0.0861029665303722	0.264171282038282	0.176426433850291	0.424109888454941	-0.151730403261546
ITGB1	0.784466073598639	0.734827252982534	0.894382801097502	0.899985887975937	0.733487258756362	0.682130078375046	0.916009467999052	0.869220313290834	0.934940271475129	0.710303933752685	0.506512778175707	0.830975592476001	0.871524849896269	0.76853386926445	0.917476688890092	0.81959184499295	0.727116151356156	0.658415879931783	0.867162460732854	0.770320162081356	0.926021504982656	0.610538234596321	1	0.925871993832802	0.802332010981116	0.802539757979479	0.79631968115187	0.900520138347568	0.841819933380109	0.795473675876478	0.863384675059403	0.928219938881877	0.772345221887526	0.862445546931697	0.659355584101951	0.68216492244024	0.727296262169938	0.567496128497848	0.303430799699298	0.357724556114372	0.703131845965102	0.799074696613593	0.39941376747722	0.731797579738245	0.889128879797198	0.796292050745564	0.555777910283539	0.501021755033915	0.773994263166015	0.744824598833517	0.689419487963788	0.880185348151474	0.490506209377212	0.714409039786191	0.542109919791043	0.78579566688111	0.613986595165808	0.766640510881847	0.358177087714847	0.734449007947695	0.855807164791126	0.810328347836965	0.850690488797655	0.668618812705119	0.675344263946714	0.837628164409042	0.722013753928941	0.641153183228939	0.687100145414058	0.705417290242113	0.800115973233828	0.576303614197617	0.879281020154313	0.455554609979419	0.872051765987936	0.716112411166635	0.880005918152166	0.892388505696185	0.729585316219297	0.842090973165475	0.674784361850963	0.647103717150393	0.697358892427376	0.805627477345535	0.681710230624551	0.595871171476126	0.731247957809552	0.40307918238474	0.811770883124674	0.745947792228897	0.929971400093228	0.870591693582701	0.746475262611195	0.629088721958175	0.430737541752319	0.448892591640784	0.914525898082142	0.811670685160878	0.841048581965999	0.544710739552925	0.445234885384063	0.632293958504612	0.506694355573074	0.745859116082507	0.0100662647699386
ITGA4	0.868993215921921	0.756216150424061	0.906675955205242	0.917609834548278	0.828417266165291	0.660118254922411	0.906305942078225	0.835845782108699	0.865306868580703	0.697737276185653	0.325551733247503	0.807099864065318	0.878982615598156	0.739561428218148	0.887773822075301	0.869782945584713	0.611992676873592	0.744133593534606	0.845491451518256	0.74151249722738	0.89699017659757	0.550206154138988	0.925871993832802	1	0.873401994726892	0.826963341794131	0.826511916067891	0.856004371135379	0.891970131695989	0.822079269787554	0.8480221903292	0.883325490865358	0.676712960920399	0.811767492280937	0.576859319734104	0.689988365629425	0.705417392262242	0.442785874631251	0.0730669447538399	0.173863824028687	0.745293060895128	0.863477669498561	0.428052854214472	0.706662525534129	0.851571643046998	0.853620391670688	0.415955299621022	0.596088206229947	0.710070095869742	0.761764316021557	0.489157821766198	0.826237225903941	0.396735831746057	0.573091896353191	0.500042036422894	0.80984889337382	0.668559459271717	0.779609771008529	0.462349010969446	0.734310893855213	0.904538060842701	0.891064953759437	0.898338935965872	0.686276725776339	0.63184883720916	0.826181912125134	0.6666045176001	0.687518012562927	0.751840424928967	0.673724835968792	0.716610757881319	0.466159510797219	0.891507608829163	0.456362174066723	0.90663215994476	0.648263756522919	0.788149204465277	0.87538663076906	0.643727272043742	0.741608288990652	0.558929990434559	0.553736992763187	0.628237367651513	0.748596000357335	0.543720991609318	0.479502106272537	0.608473105161466	0.316263508029608	0.862061657922561	0.697300741611979	0.941455200090491	0.814729527215315	0.858972248034012	0.479576661144034	0.347057341846038	0.506697002854024	0.80857935970422	0.797059814041944	0.796809552955911	0.405156823605739	0.304070159036641	0.554452224089402	0.494760622672338	0.72007416807071	-0.114904957300201
