""	ERBB3	LRP6	KLRC2	ITGB8	PARD3	APLP2	EGFR	THY1	NOTCH4	CHRM3	NRCAM	TNFRSF12A	TNFRSF1A	NOTCH1	CELSR2	ERBB2	CD81	CD99L2	PILRB	CXADR	PLXNB2	CD47	F2R	CD9	SORT1	CADM1	MYLK	PDE1C	INSR	AR	SMAP1	GRM5	KCND2	LPP	CANX	PTPRA	PLXNB1	LRP1	ITGB1	ITGAV	PODXL	GRIN2B	ACKR3	KCNJ10	IL13RA2	PTPRS	LTBR	ITGA3	CNR1	SEMA4C	TRAF2	TNFRSF21	PRTG	NOTCH2	IGF1R	LRP8	ADCY9	EDNRB	MCAM	LRP4	IGF2R	RIPK1	LRP5	ERBB4	LINGO1	TNFRSF19	SLC16A1	MCFD2	GPR37L1	AMFR	RACK1	TSPAN5	SLC16A7	TFRC	RXRA	TSPAN15	HLA.DPA1	S1PR2	JMJD6	TNFRSF14	TRADD	CD2	ABCA1	CD63	TSPAN14	CD53	CD3D	CXCR4	ADGRE5	ENG	SORL1	CD74	C1QBP	ITGB2	CD44	RHBDF2	GPNMB	CD163	CD69	PTPRC
RXRA	0.665238997753303	0.819459505311502	0.317001156185998	0.942623309469046	0.916336456703305	0.953363101220308	0.401404371054121	0.834647081551353	0.794249272712538	0.869395111762858	0.956119679234667	0.867770004071564	0.917024762736963	0.828650476905872	0.920347160077972	0.89824811006674	0.923464208627775	0.927461285410908	0.863641263475622	0.656043767053584	0.954189829799954	0.93007459846958	0.784996946600558	0.887812096948168	0.933573960566285	0.906943156141212	0.859812796770246	0.894711039673897	0.822633821028752	0.91614643908147	0.826172441387244	0.624042952985681	0.785733375091944	0.94911244435871	0.950608106108625	0.911379862595691	0.911249023921491	0.907710804627573	0.941407963427266	0.962291908784085	0.878791601545076	0.881705118218789	0.739931253060569	0.787033902304849	0.845984732465717	0.788889518228567	0.892513928056517	0.900477738390751	0.732522872879713	0.714469646993715	0.526956350046587	0.866550490156993	0.785270989262127	0.930022233855368	0.9325946046628	0.729839508431813	0.894517821510319	0.915733754349244	0.855807959407269	0.91297881469706	0.894142793652106	0.875339424519352	0.874645372433432	0.936417010797528	0.70624556852533	0.862224497266174	0.89730276123327	0.927703945114988	0.885888570942934	0.960607046449646	0.69567715610945	0.824381938060312	0.843548447758691	0.789258870103976	1	0.69228136374425	0.773742690698393	0.613855597632196	0.822986591562363	0.68597495602646	0.811647990938366	0.207295498083983	0.944407614555293	0.916461047509347	0.917791753514718	0.536875705811699	0.122259404411111	0.412409815045921	0.839918317255263	0.562133878681482	0.850776648995655	0.738040547048803	0.663810690691242	0.555074194834591	0.601999912615402	0.843266580420236	0.58925651765634	0.545705991691693	0.161058062144854	0.457411851939379
TSPAN15	0.877081710232393	0.853071173945581	0.362934655760218	0.652023053458384	0.739321963959544	0.707781174942614	0.295687482461819	0.816386821065891	0.770896447122761	0.771159892291651	0.646395214645076	0.704057703095803	0.691208014938683	0.787069095764789	0.718350654938211	0.624610133743016	0.739788472341546	0.699356725668864	0.784452538164115	0.671486859694821	0.705552509297075	0.7625115336523	0.747609856177617	0.735027659230558	0.715280617014301	0.661973490440867	0.530097109936953	0.536238389145046	0.848737494868298	0.646214970878559	0.837494502265912	0.628483138810378	0.601815291116282	0.770349208789499	0.763032138694489	0.728763677709824	0.703269103641124	0.684304035596046	0.787141111272185	0.656562305742332	0.763241693114565	0.563384716544903	0.619921829886824	0.650930852204356	0.618710974763743	0.689792852289495	0.681920771162604	0.683489654760063	0.412953590980596	0.802640404734732	0.770097729965156	0.766841028457288	0.767124843103124	0.634140760429137	0.715361052926896	0.627916982561021	0.644701470021297	0.758959559313232	0.867641500784143	0.631547601860044	0.580654590166937	0.793485773194243	0.752981571556077	0.678147837200862	0.663075458771855	0.515788226121135	0.779851449910375	0.746400044801793	0.744607211790003	0.726401589718202	0.898450467265841	0.731583378719614	0.702914518851064	0.792318611369597	0.69228136374425	1	0.545462212928585	0.713056700936079	0.790752621959172	0.572356676723703	0.702692033842276	0.212585973328518	0.611969615091494	0.742336897889464	0.790325160105364	0.440525387360521	0.223377879381506	0.449249556242395	0.755318242593193	0.734267049154474	0.645838633725993	0.530504897486799	0.878111639691411	0.438886122946084	0.419353822882743	0.685760430181631	0.355739924724599	0.379363629385732	0.290780348782662	0.400207566105926
HLA-DPA1	0.412797290977746	0.516414288417942	0.0644600597867973	0.672164903217263	0.616926731808872	0.697715188089614	0.155785710466945	0.526493383814012	0.599478829049483	0.582864640149408	0.688118987560446	0.634292876744297	0.671514048256315	0.576867573358977	0.637255183835325	0.682931524122615	0.712577055385255	0.67118286226121	0.645081788033513	0.38354795489443	0.727724219713639	0.662570378849253	0.561672070625511	0.660752269773528	0.660287945550697	0.68348067244497	0.602893055153549	0.609091847760929	0.550606631014604	0.661089420066567	0.548537826126678	0.321153533333454	0.485720747854547	0.684425602411284	0.732682808883741	0.645711123118188	0.623371514417109	0.636463737874032	0.703704491785478	0.713410423683255	0.640296611891999	0.613282816440754	0.5303184432093	0.530448903437652	0.576053029731429	0.487708398657594	0.684889857996742	0.632678127002389	0.494377154068449	0.508223351694044	0.353476922921633	0.61651784232309	0.491918197884381	0.681931547286911	0.641707845023133	0.442115651162641	0.637325514953435	0.644832666599884	0.600295204863981	0.632188689745389	0.695184414965431	0.663488517061915	0.582424114471223	0.652000340417617	0.420277260593835	0.622406168965427	0.626078550563435	0.672439037285242	0.600485644708269	0.708678519534946	0.522423709836286	0.584576441379087	0.559599981112215	0.673926520600662	0.773742690698393	0.545462212928585	1	0.35570921523172	0.565913364460203	0.770487983735274	0.748351868560399	0.360885932064271	0.727809066769537	0.67660607290113	0.74632073223447	0.853567898878506	0.281696564362361	0.63903529038526	0.796761051947537	0.636363201653209	0.875601584706434	0.990232923945324	0.443142765947296	0.900789854492339	0.765223032151984	0.813636659657422	0.669639687099579	0.858663382329927	0.36861837941933	0.735289540949755
S1PR2	0.839542046261327	0.796553921674823	0.667352223627005	0.653496274213139	0.677794081716247	0.711092348998671	0.471308037557772	0.844063359188996	0.731252965172634	0.774479876277094	0.652352843111147	0.684609251282219	0.770103198425846	0.768404210233295	0.750649045675122	0.545128967708949	0.789154510191643	0.67401466123992	0.665057352413403	0.87120705138517	0.667806973924116	0.728688946319168	0.710062845334629	0.781360230674374	0.712644531339115	0.6143894283635	0.650498513688884	0.618059148957701	0.764671114355212	0.675804344214469	0.815410446609395	0.725814422712243	0.806582262255487	0.737454532652247	0.741632668051223	0.774027361170159	0.751936002553097	0.779396141464122	0.701656769184184	0.660912338582018	0.704500261432015	0.504773440291374	0.653468413422827	0.748346763281324	0.699988335529018	0.683074672652497	0.733502391107454	0.673034399091376	0.564341758238396	0.727360711174647	0.642296668454078	0.80973148048246	0.797328739555139	0.661413187401586	0.671965306251314	0.683837034948522	0.635959740890773	0.720894897627818	0.714805254913094	0.704943849643056	0.58204896591711	0.812071251438625	0.698034978863236	0.644446678028976	0.77816582230117	0.640515681668204	0.732446333153992	0.722123215980955	0.78574336684799	0.706542596116575	0.811327917481196	0.688698311162944	0.797763280353168	0.713050212442835	0.613855597632196	0.713056700936079	0.35570921523172	1	0.818817893537236	0.497266265329602	0.651112515393605	0.0655026659338421	0.663731562365995	0.75973946229574	0.738147443349907	0.226425988296674	0.16527715465014	0.25750699250885	0.524950895316345	0.452142424992957	0.554698468102386	0.317410994168771	0.851762949382456	0.21436139861022	0.250758676985634	0.676496136519913	0.255696117658275	0.195323140119711	0.0938327884185653	0.18531027122647
JMJD6	0.792236125647556	0.945289738432616	0.567790655062521	0.844897931550745	0.891875437078293	0.905610973600128	0.57656385235612	0.919671240520223	0.855692090095853	0.873967370733065	0.834815245098816	0.852658727767089	0.868880666202821	0.914223445881366	0.90218005826556	0.739439484145059	0.906069832583845	0.836474284194805	0.889449348980454	0.814157897070983	0.847230436220843	0.913331325402185	0.919242981348303	0.895110043056745	0.88212724409441	0.877458326674403	0.755267001081341	0.749959863565269	0.907799159911147	0.851335149917854	0.939786829228396	0.735825620628245	0.830833257071813	0.929291800510556	0.914640834099217	0.915411623217338	0.879610374411067	0.871240859938024	0.90658860620159	0.855883213737117	0.798152044522053	0.757396988542092	0.756638802446639	0.745131634375908	0.877814288541267	0.867938984263951	0.783812355677387	0.81363193808429	0.702638299069243	0.819256114258433	0.726462687598352	0.880529631840312	0.891431404790515	0.860344276140733	0.905098883418825	0.866048892778174	0.819868293778679	0.849470831773228	0.905258370370677	0.85892976591413	0.827556567890917	0.916472875342115	0.908469883232169	0.877851948844427	0.862380826978388	0.799761015791496	0.937049136419317	0.918466343431746	0.857624789702401	0.894149370101368	0.857725927586902	0.900910179960516	0.917594840417233	0.834878824859075	0.822986591562363	0.790752621959172	0.565913364460203	0.818817893537236	1	0.634718588097269	0.802989530513917	0.197566512792022	0.853830068359262	0.912927362501386	0.890768069178414	0.410044610327093	0.192307495250236	0.40036481954932	0.765446236531045	0.495307474549523	0.725645575538799	0.515919881603971	0.850382406751458	0.387631916958617	0.455730208872044	0.79790703471276	0.438904899771454	0.35456942715934	0.177701961507701	0.381736444188679
TNFRSF14	0.507456742330839	0.565970097565051	0.166086276713553	0.59912162033689	0.6007924523762	0.665255811678695	0.202776378444539	0.547937552726071	0.610541732069159	0.596789914249789	0.63048991982362	0.60098122481074	0.650568832448052	0.584741297575485	0.618195574125124	0.592223242470601	0.687805671320747	0.603889529153482	0.637166539823509	0.465941341895324	0.649829855546013	0.644161438577111	0.637492879335097	0.639743310266438	0.612767247325291	0.613157656098187	0.563752399588913	0.525747729765364	0.568263381647613	0.61338412440831	0.588112104446975	0.350242059497185	0.508851810099937	0.664337397068565	0.711368279492893	0.641360212142183	0.584258510910873	0.611493578942384	0.681240963899749	0.639694261705356	0.609355588620667	0.508657660506681	0.511541090102503	0.496067645364809	0.555398038952623	0.490014406009171	0.652625880416584	0.579390952321061	0.502357113687264	0.534213219377025	0.442835861664698	0.659546604579119	0.571683062325446	0.641451305140638	0.614651223562413	0.478416953748101	0.576951926603402	0.609310743733418	0.59778496719727	0.578903318684781	0.709666446676735	0.685978480797243	0.565181633288176	0.59731679281413	0.428996333338648	0.608331621217039	0.61812213399478	0.658065357931179	0.567894512618166	0.666249558696855	0.648411349854285	0.60367320559758	0.607472818648489	0.757569213660281	0.68597495602646	0.572356676723703	0.770487983735274	0.497266265329602	0.634718588097269	1	0.84191147342755	0.64837731893442	0.689623457634658	0.663270837316619	0.756402812524256	0.855658213979104	0.638050996532817	0.831185478976785	0.793467948936226	0.607936666754132	0.786998117177574	0.758691280492902	0.558931689338718	0.793847167309377	0.85920333354849	0.762994692748575	0.67457706868305	0.705459600702773	0.629903553165216	0.834121526809977
TRADD	0.687546685125386	0.768721087408412	0.258218566554329	0.796725524028545	0.788085405720003	0.834099579149964	0.323450817556452	0.759588696684798	0.761113047378839	0.765963121921088	0.815575967788442	0.815744448879967	0.843296941139189	0.765196278012423	0.80464305443009	0.774375646325004	0.850331105208647	0.769883217066395	0.789304782905256	0.620978512493392	0.824190196795739	0.816722191716779	0.812673016335587	0.808270073522817	0.793321486454801	0.773924134259125	0.736776712853482	0.68598697263463	0.758083266167892	0.843411745848443	0.771840258850368	0.523726170286117	0.679136262108756	0.847585150422079	0.865218346358809	0.830259427591918	0.778366843204402	0.781700575157656	0.854047635649579	0.812940995204529	0.780167691617827	0.7044879033306	0.685422128324606	0.64138168597005	0.786707960698288	0.672918229816628	0.820884890668161	0.753050923972565	0.66441847116617	0.720910044583198	0.575771351792352	0.790178929690754	0.736224712068307	0.831254641789686	0.782453139328538	0.635730190257661	0.713764491837295	0.800832149240635	0.773251719131724	0.774888065327336	0.816092177290177	0.845822275241816	0.751398177615562	0.780702069025666	0.597618847381573	0.786748372097812	0.81009750337156	0.851858836293721	0.75530239963945	0.839112734266593	0.806212586789059	0.787709100682117	0.793225676440607	0.791059490975369	0.811647990938366	0.702692033842276	0.748351868560399	0.651112515393605	0.802989530513917	0.84191147342755	1	0.491294442771813	0.834279698050965	0.857571642405821	0.866088689621829	0.663442048596211	0.482993331199759	0.681459217364963	0.845886181481901	0.632687383489134	0.806707966631675	0.715347453991587	0.742309481498019	0.62270219044283	0.720084484750103	0.809100797821245	0.529917880701992	0.526622219922129	0.477116932255562	0.64607556678272
CD2	0.145064798956579	0.130408546040687	-0.133577622689608	0.189500654375677	0.183761490970743	0.193153672504975	-0.0329538789870304	0.0666813420326894	0.152189546334248	0.164111917602934	0.181210164944233	0.178365631571765	0.164999283706072	0.152336264462359	0.167445579312191	0.208675650958748	0.172508195069377	0.181555099973677	0.243163680552678	0.0146918245309105	0.202556426966914	0.214768326412851	0.282933454181925	0.155199540111128	0.145448465732516	0.16801088743865	0.178776948838169	0.10894477122415	0.148068792552248	0.173618181379888	0.14472817964513	-0.0402285555286713	0.0642067049254711	0.216911031539247	0.231630236594746	0.192027308912367	0.120342152078754	0.135264843818547	0.230826751644917	0.191420871720979	0.185001670859616	0.203301123399434	0.151652132736423	0.0406317211620596	0.133659975337976	0.0987014551527233	0.173023305983673	0.133889531245911	0.0523304982527978	0.147010545667795	0.112328432211368	0.13270546898525	0.140778197025143	0.214323598876448	0.158989052233382	0.0922941193718741	0.094477077456593	0.166312320245467	0.201303397242962	0.153742017293612	0.291179569257085	0.241895472543678	0.113578577855969	0.16659966808159	0.00852807991634825	0.15207226030809	0.171099548215744	0.203717086259267	0.133717235141529	0.215603682577172	0.259386110855081	0.192609666924389	0.202011993598449	0.258293165670225	0.207295498083983	0.212585973328518	0.360885932064271	0.0655026659338421	0.197566512792022	0.64837731893442	0.491294442771813	1	0.209592436483911	0.192105456528943	0.303178533598476	0.606071950279034	0.908030494575773	0.874415710419792	0.488504418799617	0.276781706502151	0.289563366700771	0.363846910278712	0.133889809769154	0.478967498187953	0.643520029946833	0.267574067137473	0.199839852621053	0.278381998476161	0.910983809905261	0.83457600887166
ABCA1	0.643539882658381	0.826481924047485	0.340539272241047	0.949614142512831	0.904127884614807	0.977107186276213	0.496115439185316	0.834897738616728	0.779166353415014	0.870369273136403	0.96864115891997	0.854394650870334	0.946027322798578	0.841099250027469	0.933129787968731	0.886784618967385	0.945781408137019	0.917353923842688	0.857992782038601	0.695727886404867	0.945047814485368	0.920986765507418	0.819841372412961	0.910387541401246	0.942943883751042	0.918430368084692	0.924041726760674	0.906414983414968	0.810374056836023	0.939614836354816	0.828085630059749	0.633743523204018	0.830992147358913	0.944972094191583	0.96455689093008	0.950497126613077	0.912283386759315	0.928568418312033	0.930337827282535	0.97098001133039	0.847126120694978	0.877194906005015	0.754751070671051	0.764945061021953	0.916076036814533	0.81229864868579	0.906769534008362	0.867541461363544	0.828520154092639	0.705113084131583	0.526280086790561	0.86871279983061	0.813748506822767	0.97593983014855	0.913044399159449	0.784980955589146	0.870523985252767	0.902026248131558	0.80919524755886	0.942891586852579	0.953136239503373	0.898075816493318	0.854518669631532	0.939785228607393	0.738171297284636	0.936341115327932	0.896956333584524	0.954516115592554	0.878736614565024	0.95576537064826	0.699588204155651	0.84650004698929	0.91208486987318	0.788420537371177	0.944407614555293	0.611969615091494	0.727809066769537	0.663731562365995	0.853830068359262	0.689623457634658	0.834279698050965	0.209592436483911	1	0.941182423027329	0.908179954900448	0.502629336104112	0.152309632294772	0.392567288457529	0.760524361053939	0.482198499627043	0.841587895507084	0.68376970647386	0.670239914360607	0.510857316519682	0.597325575749542	0.850504971403662	0.591383983369762	0.497064524706936	0.1316043833522	0.436103424044528
CD63	0.769536057102136	0.894272667150557	0.424734909453195	0.956281123587624	0.932363184286002	0.97432071476134	0.444574871064089	0.93220474266783	0.873410524966567	0.937866011361424	0.950871653010119	0.94482898644418	0.975621262731483	0.909034396777801	0.967246515316332	0.899151549343339	0.966285995157664	0.938024716462558	0.899044522891067	0.809767107868254	0.966806164654545	0.958797528239645	0.856739912580303	0.967538281270071	0.963493053177078	0.894850915478228	0.87340681686268	0.858970783359234	0.878607590533509	0.950559610607422	0.907151816483376	0.693562080169633	0.867609346097947	0.972742180614414	0.974518511069973	0.953969406400983	0.942145464956835	0.948981831408208	0.972151212488583	0.955169276277597	0.93244725879581	0.862612443868138	0.82889215493032	0.819019212357745	0.95104380137332	0.829960601174252	0.916433398729476	0.924054005513959	0.762838217203352	0.825942402900907	0.644413108399953	0.914185772323338	0.866077561071597	0.95151873722516	0.925881547719065	0.77697316778127	0.883366753520781	0.938303841831168	0.909759126155606	0.930207944201882	0.873767597057418	0.944993819388052	0.896386436706953	0.908794835589551	0.794877304991837	0.90858131599813	0.944523207515394	0.969049082116191	0.926430305963343	0.962052226123452	0.800668053786402	0.901381822734592	0.905364319019812	0.797433520872934	0.916461047509347	0.742336897889464	0.67660607290113	0.75973946229574	0.912927362501386	0.663270837316619	0.857571642405821	0.192105456528943	0.941182423027329	1	0.95464030354485	0.437488398610927	0.146619713591171	0.390754766496856	0.818103294713432	0.525863573636698	0.806187836503907	0.633205885422712	0.809425328035815	0.438364989243515	0.524130850181344	0.847721791077085	0.483665884436849	0.409284197860986	0.154945690088392	0.377861069972798
TSPAN14	0.785484213594202	0.888145382775484	0.370881087350027	0.915560307498602	0.902758774685576	0.944251748709333	0.416071743018065	0.897040027795868	0.872930630069386	0.915548843907619	0.906018327093956	0.887064406000652	0.937404345283445	0.901883488740414	0.932130933392986	0.877703271807787	0.935330913614994	0.924955954627508	0.901332310553169	0.785613764095309	0.94300474712207	0.942992476612634	0.83718266469145	0.924242086739378	0.934789220395303	0.865587712945219	0.815340121859366	0.813636636231363	0.865949158345584	0.886134513813839	0.905121254160424	0.657283276856912	0.813352270399006	0.952759610137685	0.96467059640416	0.923109386784784	0.898425031751233	0.905344124608122	0.960187603654581	0.919841327829221	0.931504840676198	0.832190409798296	0.822191626242108	0.780159968976309	0.881742614001322	0.802858326246052	0.891973211388815	0.88862965507757	0.702469666410056	0.840308147100403	0.692745655586224	0.899840746417748	0.851184769790256	0.905556338341992	0.897282026117753	0.752767258154195	0.845123261478829	0.910266063998919	0.918089736782757	0.869558672148369	0.855562169617636	0.938932524433365	0.88066376221647	0.866466303399059	0.752214985187264	0.850480747828273	0.917848073253668	0.936136937560238	0.894717357276591	0.933869364495352	0.824954420789403	0.874897098615558	0.870534564660544	0.857081585979057	0.917791753514718	0.790325160105364	0.74632073223447	0.738147443349907	0.890768069178414	0.756402812524256	0.866088689621829	0.303178533598476	0.908179954900448	0.95464030354485	1	0.583142965640845	0.256379239453731	0.529835152337324	0.886134139199901	0.620681298619693	0.870216875441794	0.719172065304531	0.82423769540888	0.576374519824512	0.63865465437383	0.87892609167187	0.531577889049523	0.539589480337609	0.293710789341042	0.524238870227847
CD53	0.267145593846202	0.343529542434499	-0.036217639277803	0.391183659876047	0.384420854196924	0.463060945434275	0.0563110774663401	0.306288029371054	0.411121038975425	0.361432464373334	0.420630420280924	0.40287483487812	0.413198728916596	0.399102384691013	0.382203649284554	0.420544788994408	0.483218820451634	0.407529624631747	0.478152288090374	0.205063671820164	0.470085682196784	0.438278768069107	0.423966789864311	0.43412778373967	0.411851935802763	0.46508399527302	0.342752643890939	0.337226114506154	0.369341876403886	0.391505177014314	0.372876568370123	0.134112890781827	0.253198411409482	0.452006854334075	0.513482076788916	0.421851546430934	0.358712269566052	0.379475635976299	0.490400497871137	0.444821659837767	0.391644222093935	0.331709715557196	0.330920725956581	0.284180800724169	0.323420379802687	0.291283654647252	0.432464307578266	0.369227839033078	0.290357325490744	0.366080276512139	0.309105095495027	0.431431774421988	0.308204384216697	0.438106107378149	0.423087569179967	0.282344682966797	0.388014856119682	0.392903004229854	0.419845952699935	0.362465661662666	0.533225695516523	0.481036100150048	0.370481322075756	0.407538470340943	0.223270831507745	0.380712317192465	0.417461730391457	0.436361064008327	0.337540559703224	0.472176375637413	0.447236335598926	0.421791575950688	0.362938672647121	0.64456198033761	0.536875705811699	0.440525387360521	0.853567898878506	0.226425988296674	0.410044610327093	0.855658213979104	0.663442048596211	0.606071950279034	0.502629336104112	0.437488398610927	0.583142965640845	1	0.577691894231177	0.841017979026019	0.709459849173906	0.569470129588271	0.766946071639714	0.859817989060026	0.331927604638156	0.966060087539159	0.872268879768659	0.666803952301558	0.724422012165739	0.89672250566891	0.629592191165447	0.897805786347872
CD3D	0.17883088011094	0.124751734479289	-0.0663091965515293	0.0843431409803155	0.122820919284156	0.127057782186109	-0.049599778600119	0.0721824087131464	0.148980715273973	0.117866204397947	0.107642165559382	0.118861299079732	0.14176749943915	0.115841615093965	0.110804851105356	0.0942209478548315	0.160267138013405	0.105173929516758	0.166816732835992	0.0818982483287103	0.1282025479163	0.139348538766691	0.263814745852756	0.11636373211475	0.0869167960110349	0.109888477566513	0.120901726211642	0.0285255053642397	0.129560096657454	0.104826725471952	0.130392722648861	-0.0316223107546265	0.0468716116037457	0.152891267391454	0.18696894818231	0.156501381744063	0.0868785245324665	0.0884459205082138	0.174759130549373	0.104084542409298	0.134288935307155	0.0554629227597264	0.0584860854365261	0.0245815035668848	0.0867124765599193	0.0479262656721729	0.155244332113537	0.0710904046237418	0.0783525373390783	0.145503570511015	0.140166339286727	0.155437699365766	0.135002255125352	0.144246866932955	0.0992065690901712	0.0712105750015124	0.0515883582077793	0.117830763063479	0.151236658426329	0.0784143116765289	0.235225091524009	0.224984888527355	0.0900871760632522	0.0960299077916023	-0.00918767624990025	0.126845461424121	0.125232285197899	0.158238503657381	0.0771220121617056	0.142957636787379	0.341203979475376	0.154369047340869	0.188191740982879	0.25789125717628	0.122259404411111	0.223377879381506	0.281696564362361	0.16527715465014	0.192307495250236	0.638050996532817	0.482993331199759	0.908030494575773	0.152309632294772	0.146619713591171	0.256379239453731	0.577691894231177	1	0.857902233751413	0.400680842846893	0.302503053469043	0.264443656861416	0.286910822839234	0.220128364111339	0.428497842966999	0.565356803805882	0.281898341855685	0.17331451566533	0.238995330174137	0.885225997949581	0.744153603848215
CXCR4	0.333847008092663	0.32776125862455	-0.0675811118484984	0.341062398441517	0.351773761182034	0.38293984891182	0.00187946885924693	0.278671906278723	0.37728601662704	0.324184514574238	0.339389164563865	0.348615858014358	0.366846307384123	0.369001674865931	0.338760567888782	0.37529851315129	0.396017389773241	0.352096278941322	0.43440124848017	0.192842236010179	0.389066089026845	0.389467203600144	0.464655648811127	0.365400762345621	0.337366847575793	0.350969638178559	0.296334089441431	0.235273564292018	0.33993092856119	0.336633166771948	0.355882928170509	0.0780538454429674	0.202463352912402	0.402439776081211	0.445599336044198	0.371177374189943	0.301500333329654	0.307179340669127	0.433659187167527	0.365366554560238	0.378059410913976	0.306494132861362	0.31887152899822	0.215489760890757	0.299185273645974	0.237411474981005	0.36526748445864	0.307447799893028	0.191619957422022	0.33622370947743	0.313385010872676	0.348365339796577	0.292566095639903	0.375180721895903	0.333979294043131	0.221898625859576	0.274744511083642	0.355518622352246	0.41063968461278	0.303099082836759	0.444642600894639	0.448180323981925	0.313515543628149	0.324796718538948	0.164413584956915	0.312171206069213	0.36083601725905	0.392277571403381	0.305552555109822	0.396830932185179	0.498212829854337	0.372397742947963	0.351562259897781	0.517673094900323	0.412409815045921	0.449249556242395	0.63903529038526	0.25750699250885	0.40036481954932	0.831185478976785	0.681459217364963	0.874415710419792	0.392567288457529	0.390754766496856	0.529835152337324	0.841017979026019	0.857902233751413	1	0.683585280347363	0.512557328727229	0.56936221085074	0.63970650754622	0.370501884151091	0.735464416686962	0.799080202979063	0.514411523179995	0.417225300270029	0.569702093225489	0.912841394082781	0.93071684678822
ADGRE5	0.65119071836026	0.736331071652837	0.223444238391882	0.782909137400741	0.809544142856446	0.804215744567369	0.23371658053846	0.725909920425336	0.784803902720782	0.765165790484831	0.781789145075052	0.829170299812467	0.767211608900157	0.751379663308092	0.78942031877251	0.777289102753432	0.793713914893637	0.787356449425608	0.803943682739218	0.580296811284274	0.84118863926872	0.820834907621728	0.744121375230365	0.777109648929203	0.786499086966634	0.774103250013648	0.618900033000191	0.675203737331951	0.755034917569363	0.76723021669948	0.748801798360398	0.480941554788815	0.606314920736985	0.838567718142865	0.832521315741119	0.76210759142614	0.7612728830421	0.733567065813514	0.875770107903831	0.786665138522105	0.816234888140695	0.712940377281236	0.624823669703026	0.623992743759835	0.713413209258741	0.649884553668121	0.744031210160625	0.793330373315422	0.540597055143174	0.6976330929934	0.578368183110017	0.771372315536846	0.695408066806813	0.758923655406475	0.819792663851738	0.590298567451267	0.754316901450054	0.771869348575066	0.850332490724488	0.709255792009152	0.754123424132642	0.792698253896196	0.80227156814435	0.774486535343741	0.567099003589481	0.684835362338324	0.803973907573205	0.809234943717669	0.722640245766175	0.830503166819901	0.737300736208226	0.789382920296561	0.688026388556839	0.767216708470163	0.839918317255263	0.755318242593193	0.796761051947537	0.524950895316345	0.765446236531045	0.793467948936226	0.845886181481901	0.488504418799617	0.760524361053939	0.818103294713432	0.886134139199901	0.709459849173906	0.400680842846893	0.683585280347363	1	0.667324525515037	0.826607159746152	0.774338603531738	0.678466006252183	0.688656089753504	0.736316514450387	0.801004810817803	0.54957514355196	0.611246008086603	0.479680589885166	0.698460678060536
ENG	0.671632437576203	0.542885084382318	0.105519797127331	0.456287973403635	0.480573717444382	0.49848722977333	0.0974101989807706	0.508261398803153	0.615016449491192	0.499068353511927	0.47544576408569	0.499501490884021	0.523976354021303	0.483065611439782	0.492271300803632	0.478010437409006	0.559521982758289	0.486434217392623	0.509285647312079	0.420723594120372	0.535772200246789	0.514040534481509	0.52334992414571	0.494970988357673	0.473119256755392	0.452540623621683	0.400413326658291	0.378848176526223	0.648202991857359	0.46469319351579	0.528681514435104	0.373389655206853	0.370196389177398	0.553008753045795	0.583080034835246	0.501842674343998	0.484283842088263	0.47944212482655	0.582444617077773	0.471641574517223	0.609808691136322	0.364492373031995	0.365388825951314	0.399838668474573	0.403017127335487	0.415230671519604	0.597743942611043	0.489607103631243	0.318019451320662	0.539910456385894	0.516546282777067	0.58330282109292	0.553659677570692	0.449368255743118	0.467473577669841	0.36786519633763	0.463749999306523	0.522689614121517	0.599986401960954	0.408073467899554	0.470119115066496	0.559629488729004	0.519517355418189	0.461170062320059	0.339988945145531	0.361887142553287	0.500790875814405	0.571503597215068	0.502274441900052	0.529224840858283	0.728223198214566	0.456107525890358	0.472686655538771	0.646001133478941	0.562133878681482	0.734267049154474	0.636363201653209	0.452142424992957	0.495307474549523	0.607936666754132	0.632687383489134	0.276781706502151	0.482198499627043	0.525863573636698	0.620681298619693	0.569470129588271	0.302503053469043	0.512557328727229	0.667324525515037	1	0.613512793366309	0.658702077183648	0.658492055810438	0.606502680214967	0.564029846825846	0.587466600536864	0.412018574139732	0.558112496076667	0.343464299913063	0.509229346360381
