""	PARD3	EGFR	TNFRSF1A	CD9	SDC4	THY1	CD47	LRP6	ITGB8	INSR	AR	PTPRA	CANX	DPP4	NRCAM	HMMR	SLC16A1	ADGRV1	ADCY1	TFRC	TSPAN12	ADORA1	APLP2	CADM1	PILRB	LPP	TSPAN5	CD99L2	SMAP1	SORT1	TLR4	PODXL	SDC2	MADCAM1	TNFRSF21	NECTIN2	ITGAV	SLC16A7	ROBO3	KCND2	TRAF3	CELSR2	SMAD3	TRAF2	PTPRS	NOTCH1	LTBR	NOTCH2	ITGA3	CXADR	PTPRK	TSPAN10	LRP4	TNFRSF12A	EDNRB	FGFR2	GPR37L1	SCARB1	GPR37	JMJD6	NCSTN	LRP1	MRC2	NT5E	TSPAN17	ITGA2	TNFRSF14	RACK1	ITGB1	MCFD2	IL17RC	CD44	CD81	ABCA1	AMFR	CD63	ERAP1	TRADD	ADGRE5	SDC3	ITGA6	C1QBP	SLC1A5	TSPAN14	SORL1	VSIR	ADORA3	CD74	GPNMB	CXCR4	ITGB2	TREM2	PLAUR	CD68	HLA.DPB1
LRP1	0.803109065839135	0.962342295901733	0.972785615895371	0.95132494114136	0.909626261687279	0.887403526917449	0.914784408886652	0.92140816685316	0.961177703875817	0.809280743440484	0.901687235625318	0.944553650410253	0.974419415854764	0.658192133522714	0.9639147459625	0.842819044422075	0.936429474075524	0.715060691061386	0.8898844561994	0.751959367386114	0.908678712623449	0.952443471083131	0.947845358734122	0.944941079320235	0.958433011953805	0.97682036017767	0.91894422100704	0.857451669350916	0.796163613409101	0.931777527267811	0.740976344536334	0.837967736630272	0.942300950658467	0.824681458722936	0.886009399668663	0.854511977332683	0.964576748397091	0.8202101096775	0.985203988159286	0.932634422248084	0.860194944163337	0.939392163054401	0.954683767129779	0.801575837466805	0.80669971744397	0.932969901627418	0.920688637154069	0.908303251546867	0.92901550641886	0.859662152640025	0.690720005726532	0.603228709691585	0.766629339542109	0.906089078648193	0.800054634938246	0.738824121555082	0.877283759861401	0.842997669077133	0.828059411763649	0.88682559887747	0.920599791732448	1	0.965953771926896	0.951403101435269	0.938222227768838	0.820466770065894	0.641659321711334	0.902901658692132	0.893491057962698	0.880648872803116	0.829072087776873	0.822217824982431	0.724301935569035	0.911060011661884	0.672373656214367	0.94972317332199	0.906373724009353	0.483902768528423	0.260365240791292	0.917630062443803	0.958099806233946	0.944069654959323	0.641557251111831	0.688633391361314	0.810785763179536	0.302860996931729	0.19383218130428	0.105898206940853	0.0470758687543271	-0.342417301072111	0.0369842533537211	0.117764792639778	0.26299462108669	0.148219121506686	0.120954856489915
MRC2	0.716515358235224	0.962410690311796	0.976359548005627	0.907277134501151	0.912898334636705	0.928727972444689	0.930406580894433	0.95053965992216	0.962967558321814	0.857475649712998	0.949255553283899	0.967744493526065	0.954888286340858	0.693830426219551	0.984263695488109	0.861656058061493	0.902087814058099	0.691248341476251	0.928525875980386	0.682697528432383	0.907040486033707	0.972963656158371	0.945111974547377	0.966026289365733	0.960968332666534	0.967839148504212	0.92447295215282	0.883944447582634	0.771475453327048	0.954180970610412	0.706841021428486	0.87354644331494	0.905630395261497	0.868572206606698	0.887864226323767	0.85197188810272	0.979100315996718	0.792232041361138	0.974410490612331	0.971656393621904	0.817909335206025	0.943830895280288	0.957209085642066	0.845012973746939	0.90175371882129	0.957611004262061	0.899514148085992	0.93421592628494	0.881729462425394	0.81074833721374	0.662702408247129	0.550430984078617	0.695629189182843	0.941161157860757	0.76728116763854	0.763698753732155	0.924669436200617	0.771457085014597	0.861822266564345	0.849030491361361	0.905263141243879	0.965953771926896	1	0.959904311062494	0.945330080121261	0.847459628966672	0.702650556028485	0.860083219352857	0.883854023263531	0.800926941895999	0.797065737294444	0.830086027584943	0.690459770302519	0.896231853783459	0.712998652829914	0.96614974606214	0.942600034038167	0.463580115551643	0.282953951622999	0.958219252684237	0.963495443950754	0.942069096539013	0.476053216491352	0.717656437129336	0.814342569708732	0.241203951046793	0.105956332214002	0.0363321187025426	0.0112483008710436	-0.373264690587668	-0.0274933463280061	0.0485497980572501	0.201562853789181	0.0816591100513765	0.0506221439194905
NT5E	0.794896513342673	0.968393110500502	0.981325028967462	0.909495544157026	0.875276023376897	0.945042920406825	0.96015503853659	0.95462885007352	0.974673344361448	0.863816807801087	0.965534334248677	0.989894697553392	0.971576231485952	0.749209719835492	0.981374590470192	0.907179465370172	0.919650711710883	0.704038323082098	0.949545115491398	0.646403364485036	0.928815050519254	0.957298193868761	0.964137574781131	0.958842970097883	0.974563220129469	0.957656391838583	0.942521827685529	0.904027045263625	0.825112318333538	0.974874870849301	0.736375168732593	0.84175722402609	0.921760363373544	0.886267169505967	0.901870219583823	0.866838769113303	0.977079352358543	0.801704981642306	0.96741871802264	0.960278363706683	0.787345000591597	0.968497374728662	0.971446684176427	0.851037468532091	0.885828413436319	0.93366883851802	0.916400582121358	0.969259504976373	0.86338619031951	0.824779979485719	0.683630663752705	0.528817459585301	0.677089800023478	0.930754297084512	0.808289904337293	0.798742549192153	0.921590118659608	0.728665873359454	0.899535535122958	0.897734877891429	0.925558911341179	0.951403101435269	0.959904311062494	1	0.958352464139519	0.867033488246727	0.704501633187099	0.86304222229044	0.880141045703925	0.827903783335637	0.817568043992522	0.852103280435744	0.670819136356781	0.905231328613967	0.739392978302243	0.981008212555199	0.941552559530696	0.487892313377288	0.336926406492696	0.931450740066413	0.965144752157742	0.964858621034876	0.512128634351195	0.709583759252872	0.812211534575928	0.239126454055861	0.109231567242372	0.0337321985418212	-0.0039291589201423	-0.378237103163973	-0.0264881284666301	0.0464627358066606	0.19925729455252	0.0722861770950838	0.0480875747615402
TSPAN17	0.715689415589445	0.904305044218556	0.981969645736294	0.842112361443272	0.869116771515606	0.907779360803493	0.904513324404584	0.960799996253961	0.920409095393867	0.883929496114408	0.916559073323282	0.957669507138632	0.926507784193807	0.692379334116188	0.937811503826895	0.865980135181785	0.845911679039805	0.61116913068022	0.889330970672664	0.721998623055061	0.850327191736018	0.92252782490115	0.933372099580414	0.910370442845629	0.930367903749069	0.96795486258942	0.896375796401005	0.952707616417883	0.831853094437655	0.928551125266425	0.779731037070247	0.913823378863863	0.876521006436921	0.825022586877869	0.827452017070102	0.908510821377179	0.970874741561603	0.698925020880972	0.933105619114151	0.918498705440129	0.834731598895568	0.909573184868686	0.939988665485056	0.790697970572781	0.890714434604561	0.91136122891692	0.971323322644013	0.965922185159308	0.82133751486673	0.909261334754856	0.737097095551227	0.437244787942775	0.5613495042356	0.93622466361377	0.714117453151568	0.726005028099588	0.875685500083901	0.688755228703509	0.885550965019523	0.890776316019231	0.888382144504582	0.938222227768838	0.945330080121261	0.958352464139519	1	0.847758257361901	0.793272279252964	0.867265710144569	0.949395940013531	0.850043955842458	0.728098134382785	0.827211237983228	0.815036217822923	0.938205962262742	0.833596637448347	0.955918769641092	0.943650617224188	0.623105068130804	0.46043624406456	0.965583814634567	0.978689948368813	0.954033836346073	0.538195624656398	0.837753204045771	0.900931552648403	0.432881573686272	0.293817506414639	0.232481263566161	0.116228512556581	-0.234709783633236	0.171669343576821	0.23620738453537	0.393437654817895	0.265658072825738	0.248442606908943
ITGA2	0.801040019628525	0.84468014456167	0.854828669923484	0.723278070826891	0.615372471428231	0.948837774344199	0.91614724447396	0.920653075378558	0.897182811856722	0.625505398522962	0.882651944819356	0.890087658269984	0.849005912966906	0.903541133264993	0.877069346041948	0.78718523411553	0.732650650905032	0.866364820706589	0.908037623703953	0.341696995239094	0.887518072722087	0.871557330040904	0.902528671489165	0.898407788286632	0.892631301231749	0.815470766450444	0.934874683838473	0.776391467839038	0.855251540190373	0.898409077966333	0.882167972238502	0.669293747177993	0.806523713474285	0.845879490639769	0.911619983414557	0.787471567546638	0.904549347435705	0.812923830857107	0.853367511465484	0.902845070513889	0.678501961588777	0.899513227535715	0.908531369281974	0.796506951311509	0.726414322333221	0.928950453552316	0.822250781710932	0.808507311154208	0.698204141343184	0.744781629055745	0.494365997817425	0.612405769869392	0.679152771759741	0.734440476066696	0.873075480904126	0.90242657056402	0.932841401418594	0.488786380266432	0.93244256799536	0.726434153703978	0.917443281438264	0.820466770065894	0.847459628966672	0.867033488246727	0.847758257361901	1	0.516067225125919	0.645721401632576	0.797197159750675	0.760431169995887	0.856791850955685	0.775692124966904	0.597124537518556	0.690563116733748	0.688188935848621	0.92228493114133	0.82585463754989	0.397276754880298	0.341533603109217	0.855443912592279	0.891774708295466	0.934274423115357	0.499046885783787	0.549639053490294	0.718137100865669	0.171904057057815	0.0853055136437536	-0.000653299513828015	-0.130923081605464	-0.411219646997743	-0.0675871593845445	0.0134354728036729	0.137715887227708	-0.00960263579347514	0.00277089126035232
TNFRSF14	0.262212220221843	0.598999536920799	0.746789875591008	0.529327315537603	0.732582373927134	0.621076133610335	0.609955780238206	0.677496955131875	0.591189893912234	0.876355652303837	0.694213134905323	0.714822788982804	0.628223212806276	0.404645952338963	0.669670134659665	0.624153932346119	0.569338931854884	0.164106793780407	0.628061269855749	0.684679170165509	0.495856963747316	0.659393261070822	0.650886800049323	0.623877332826531	0.62039083901915	0.738790120547833	0.55415395414041	0.839814029414333	0.562369680853135	0.664222359742624	0.456177939801274	0.864663120293708	0.541583254907618	0.552994471895106	0.462201885614742	0.753629792201771	0.710782442447961	0.3091317718961	0.640117930719259	0.638483183958836	0.695856085604926	0.595293246054489	0.63670938788652	0.56513976673093	0.817340138143809	0.610371905868725	0.762921265953077	0.815343383786976	0.463115915783181	0.727657280877936	0.689435923747668	0.00431914932204683	0.110112411086466	0.83330957317525	0.294247646932036	0.385617838170708	0.590483235182052	0.455860747290013	0.58951165167646	0.731152430090904	0.521742554860355	0.641659321711334	0.702650556028485	0.704501633187099	0.793272279252964	0.516067225125919	1	0.739365657682222	0.804443182783374	0.53237221524827	0.316261618683772	0.717556285827197	0.737340407536521	0.824500014627463	0.819878705780083	0.681147804320553	0.810222946005747	0.814360466769541	0.694302332067552	0.788210146781504	0.729523472747088	0.671725128129521	0.216932016034729	0.915659906118297	0.839534133628423	0.588062865237416	0.376313527803595	0.399270867377273	0.385530751024175	0.214181293203733	0.406482104765214	0.372620060458962	0.564318895269814	0.467948482961702	0.426323858622543
RACK1	0.640050932089789	0.867948758719531	0.89088989219637	0.900331586072621	0.90652417248388	0.733964571053068	0.812794474701309	0.788175604656384	0.825028505297666	0.843776295085619	0.797474950403893	0.848755011727537	0.903314154076294	0.521445692791292	0.860185918199429	0.760326690934791	0.917098846817537	0.512345671484987	0.770142259278963	0.869913329579183	0.774800967378853	0.840428221147692	0.850743350610929	0.83103687426466	0.84408704745141	0.911088970506714	0.776011025859362	0.815384157423285	0.747929837962294	0.824598168499049	0.602185062044545	0.820821693249728	0.842553649478687	0.718736611510837	0.720939168339732	0.820993301788081	0.852433299540615	0.704729185435265	0.889079467490878	0.799816734306736	0.900124068319237	0.811726381402459	0.837372250566792	0.778367622787746	0.761880562328195	0.790673862784106	0.859065200764113	0.865418224574345	0.866011495661336	0.818368508636552	0.753065765313303	0.514055401598423	0.617322273127833	0.894810952247257	0.646617013673084	0.575357622917165	0.722215252636562	0.862403202161619	0.66292742993436	0.936724470977447	0.781437482199239	0.902901658692132	0.860083219352857	0.86304222229044	0.867265710144569	0.645721401632576	0.739365657682222	1	0.853151469912341	0.837108581415945	0.689620288313692	0.890711796856585	0.714423425949197	0.910214382200544	0.652036088207528	0.831052088060924	0.844370859961242	0.639228579534839	0.361933132766516	0.817800491174961	0.849245425655307	0.834821467059563	0.626615245644828	0.720979744891252	0.800461327883632	0.433442542593996	0.290993745510088	0.237998867108071	0.24962017345957	-0.0771440071113971	0.195474313617739	0.229294911022813	0.39485805480039	0.308987222031069	0.266460231179094
ITGB1	0.625074330815033	0.831540296109693	0.932679014864897	0.787293118524078	0.79760001864831	0.844585610995815	0.858334221043734	0.875249631143927	0.836843423680918	0.821618300328736	0.842662991152278	0.889009244817766	0.881329927711959	0.668841495899719	0.862453722417254	0.810764652914782	0.77753121065087	0.584825093219545	0.812638896155003	0.755971056010834	0.791275966821659	0.87651779538246	0.912515596619267	0.864509042559558	0.872446638355265	0.924546318976731	0.850342444226182	0.931809057334816	0.853667573068962	0.874715695042251	0.823570196525775	0.887652103028132	0.814504035591175	0.78690993823979	0.764044507724401	0.957017408445912	0.924926792422776	0.68202651602736	0.872514117626117	0.841236620277586	0.887625670067882	0.830840350601265	0.89227826694807	0.779903814120312	0.798670515878336	0.865996330915653	0.955952337862121	0.889953842260272	0.737489285399896	0.958312163087037	0.643194916028096	0.468866618398655	0.535458317160686	0.858141726490747	0.690732880794361	0.704017465814711	0.810403482012908	0.707529769911782	0.811477087162488	0.839110728462404	0.85995365019297	0.893491057962698	0.883854023263531	0.880141045703925	0.949395940013531	0.797197159750675	0.804443182783374	0.853151469912341	1	0.896160970745272	0.710409409668574	0.832848792805162	0.909002301557352	0.905618698212253	0.829873268754344	0.887898785417615	0.925932537485378	0.753466795497281	0.559754352313568	0.92569450322247	0.940923399006658	0.916681646767705	0.633353160805048	0.882348736249837	0.951571164727569	0.611868524655749	0.486381840606098	0.427335370237989	0.236025950975358	-0.036052683085628	0.372148286987865	0.430111606823888	0.552453325017103	0.448529784249679	0.433901994784575
MCFD2	0.774543550511373	0.826156572027434	0.86376572326994	0.840413356788113	0.71443204372946	0.776459568442095	0.845027722918441	0.801460515158927	0.820060059677285	0.651455673061877	0.755575033165195	0.820278386733063	0.891242298175508	0.664474975898056	0.808606386115471	0.810402982393531	0.823837344914378	0.701433066878577	0.752070932738252	0.720729754769846	0.815232962409617	0.817472008922802	0.891419490073187	0.827592064765692	0.861857511788562	0.86786924243386	0.853512090511443	0.785845740023105	0.894240065420588	0.822070219975603	0.840467907857647	0.685280792400957	0.840610639145728	0.771716929812049	0.78419902478804	0.880469296998703	0.851055507243696	0.786172999253158	0.848979307084355	0.774505119414882	0.877884319033731	0.814126650292898	0.871322278781977	0.755919869676094	0.604604789588816	0.807123249340731	0.894534230594308	0.788316368455971	0.80264081060731	0.906864588364958	0.538272228932905	0.684416862230506	0.707560235374109	0.719404482989334	0.809384242188449	0.714661770977492	0.742626693989909	0.790375182871187	0.750062876924008	0.808932345366434	0.893252190906703	0.880648872803116	0.800926941895999	0.827903783335637	0.850043955842458	0.760431169995887	0.53237221524827	0.837108581415945	0.896160970745272	1	0.816753320965365	0.797805967306345	0.796797578230482	0.82713812172084	0.655542979830159	0.824866402012283	0.788273007787283	0.579604298071665	0.335683966339999	0.781370763532066	0.861584486718091	0.871028820609259	0.820841021231251	0.657552512736581	0.81323903765017	0.49568710369035	0.443505000617166	0.349773921331234	0.217703398265002	-0.137773682206767	0.278981740427024	0.358126590935897	0.441676630954867	0.354275552844459	0.347904641614765
IL17RC	0.829828389602282	0.887770756858853	0.796429874598564	0.843208843750007	0.600687518207856	0.874180150031193	0.92105686105719	0.779315621232099	0.882931746020187	0.513290598549037	0.838728572406475	0.833562849908475	0.888562249590417	0.847584155981212	0.845193701014248	0.772007018228791	0.832711848759049	0.947326253879646	0.874972336635612	0.379635052200629	0.953629705436291	0.864543109830052	0.906169196845983	0.907138187556148	0.892882616551925	0.76524663139993	0.927441817683244	0.622822516782072	0.863781155164195	0.883945243730269	0.811277613406724	0.48886635967592	0.851788560687352	0.865166441199652	0.949067844886508	0.745385621016481	0.836501786177071	0.985004831181997	0.858772742244844	0.855411255820011	0.69577997206293	0.893011795249516	0.889961689756716	0.87311077390233	0.575283563212175	0.882415320344758	0.7087810758081	0.691939542274218	0.783924743016074	0.667599645278206	0.302828265491947	0.876323963905821	0.905657217953656	0.625090101114563	0.98766558723232	0.924133431534873	0.886660955136472	0.709137874511327	0.787463817071433	0.694559072932867	0.93092681407552	0.829072087776873	0.797065737294444	0.817568043992522	0.728098134382785	0.856791850955685	0.316261618683772	0.689620288313692	0.710409409668574	0.816753320965365	1	0.795643621938218	0.471547708212139	0.617176256149203	0.438806925553355	0.854588175930313	0.751609911489151	0.262278028341967	0.137198411416485	0.721933382075784	0.808105446900024	0.87360099816228	0.654193792457642	0.351940745591576	0.605688530909098	0.0724129035571547	0.0441686209490678	-0.0845438700516284	-0.146910320662482	-0.4509925816511	-0.161060339699271	-0.0592251819678312	0.024095469021673	-0.0917760133753648	-0.0866674358567261
CD44	0.625857842068549	0.851815971390202	0.854667080938261	0.8139825674364	0.745377458273354	0.829471465899075	0.890448343813063	0.799528576378992	0.827347281520948	0.785246908500118	0.848236317938794	0.869840995138918	0.883341824150123	0.736413909376876	0.85580945641104	0.771529735038366	0.855330724083569	0.679347064181588	0.838800730198004	0.619785384382997	0.835882398277614	0.847648433353082	0.889358126880466	0.871076912182753	0.855211455764068	0.836274950704217	0.845282690404938	0.782417789960265	0.858169191327266	0.870826095149258	0.715964479099844	0.71815274387668	0.79435153182025	0.81880299304958	0.798558971241031	0.846459160920638	0.857335417323674	0.795328483440628	0.851796041861734	0.826286916320899	0.85064422545681	0.834305935298171	0.855209191505795	0.880892805317409	0.738243526199094	0.838648683708003	0.805308658559141	0.831372882880007	0.734566530368012	0.758681096705511	0.591441148201868	0.591348660081811	0.637716385214301	0.821174641913944	0.772103251790729	0.770445146134625	0.829950142420468	0.70705421002738	0.750310582947809	0.876426386832274	0.832620941907307	0.822217824982431	0.830086027584943	0.852103280435744	0.827211237983228	0.775692124966904	0.717556285827197	0.890711796856585	0.832848792805162	0.797805967306345	0.795643621938218	1	0.64033633401606	0.811307810940659	0.693594395958093	0.86114778994426	0.851277584926613	0.637749421107019	0.47716213529799	0.807349125191398	0.849891204052942	0.871350372887332	0.569638197362062	0.647089490435864	0.791618656739171	0.345875462006675	0.205201952506049	0.151649941720213	0.19587447638846	-0.0861824534473685	0.125647237710844	0.144057492643258	0.311994166960257	0.201548142723345	0.169053828618525
CD81	0.423350203396131	0.582805304847884	0.765419125016004	0.560128672293575	0.618499007837884	0.619915938207217	0.624097712462651	0.684441056996251	0.594956636420974	0.661867378117131	0.605558885830718	0.666759496865149	0.669511777359537	0.412116514409024	0.62968388119339	0.593889825430395	0.539868594871062	0.355066217532965	0.56738094331315	0.770157846983184	0.526539318422213	0.653384897404167	0.718563854620998	0.626365019444054	0.634363150211453	0.750030287072799	0.604845572948019	0.798995432577264	0.724253909079777	0.63707139223021	0.770309328817335	0.810855102795052	0.567696730778588	0.535761281250431	0.510700847662756	0.890005943313043	0.738105318563243	0.422426383048109	0.659103061509251	0.598863772094152	0.793889323970787	0.583146422832281	0.668514817187881	0.55324870478851	0.624428324959561	0.666505940790485	0.882002746289003	0.713779456305022	0.536011161016129	0.940812986779889	0.547622103006481	0.275496269283321	0.292305543096325	0.682726882991318	0.450751883713116	0.445389298038779	0.574229581528727	0.551977335130964	0.59448211023247	0.669132094804541	0.660693652774942	0.724301935569035	0.690459770302519	0.670819136356781	0.815036217822923	0.597124537518556	0.737340407536521	0.714423425949197	0.909002301557352	0.796797578230482	0.471547708212139	0.64033633401606	1	0.795914464727639	0.776312094307159	0.680907460340169	0.755841763642714	0.801461966468507	0.528341480088733	0.798614468514765	0.776199819920797	0.735636655258904	0.616009960144607	0.896550471394467	0.941372672177693	0.836544737905322	0.760538825074945	0.723048012550661	0.428974645976767	0.0971497645248783	0.671272871238131	0.727819420539739	0.807038285383268	0.730775376438634	0.724465876951699
ABCA1	0.660483310732873	0.851901847693973	0.93916442787344	0.847503518327084	0.907994127771516	0.774793463903697	0.812117502440532	0.860193414637709	0.84781130485656	0.906340759412461	0.826382979181465	0.893863130697582	0.884734612658554	0.513272207381808	0.879460837297939	0.808630380137607	0.857566913790131	0.468694407911479	0.7826415336307	0.852786898492472	0.751038635564054	0.851275825703963	0.860039104196431	0.828163010734002	0.860389612977208	0.947339872043106	0.788447737857971	0.88892683814713	0.72778490674012	0.844008357551021	0.638228036002284	0.902142868280816	0.833937927062473	0.724983770220391	0.708301795406601	0.857892916194167	0.894998926850264	0.604805125226621	0.889497532727495	0.825121907604101	0.846879698527657	0.82835239136516	0.856665793865315	0.68867584231784	0.830593872893893	0.804313034229224	0.939466579964921	0.939405023205969	0.80784881116311	0.894321612706892	0.78839231269747	0.336349299232648	0.511643781707678	0.931864094035382	0.597885379154264	0.570065485056947	0.747879035349599	0.764961010193667	0.754422365752734	0.906760946977533	0.798804748026713	0.911060011661884	0.896231853783459	0.905231328613967	0.938205962262742	0.690563116733748	0.824500014627463	0.910214382200544	0.905618698212253	0.82713812172084	0.617176256149203	0.811307810940659	0.795914464727639	1	0.794997578749894	0.869006877978531	0.888503674857845	0.654900655847407	0.43909522408029	0.892489912257215	0.910612758289251	0.85962142382512	0.563719162365781	0.837719136697035	0.881967218101014	0.475917699995579	0.325365838569642	0.283418472987306	0.318925980528512	-0.124484653828538	0.249358026822728	0.278364282981351	0.456669846271473	0.351677094564192	0.301357982200091
AMFR	0.411336709345603	0.624049191350838	0.763341048495744	0.545808308501348	0.656316502414956	0.717045585898922	0.680911705452458	0.773354823278254	0.651999317444019	0.800586026412125	0.687094574085214	0.750614495822339	0.678262101183544	0.575317718212503	0.688052587307444	0.698302177708464	0.580367889245081	0.344850950454585	0.642205131653978	0.558371984339072	0.567432412993336	0.642204930734019	0.715542891174832	0.657294768815681	0.700395876058776	0.75376505366589	0.681213466695504	0.873161648919147	0.69196089239761	0.709141910960076	0.636197431126367	0.776578054426241	0.633363315085729	0.690154263991831	0.533931764887692	0.769459336438688	0.762403300396872	0.405453997324801	0.655585143903532	0.67285690992552	0.715734757090583	0.656844649986634	0.721269555316873	0.5731988450412	0.751828108665182	0.64548591140293	0.819167981992673	0.823984495916795	0.47672131461548	0.771621906346649	0.679980661711553	0.124585121061254	0.200983389902521	0.784328924919521	0.453516709978278	0.537073260865676	0.643435209975078	0.391281296094757	0.773889086065044	0.713685623001802	0.624278967835176	0.672373656214367	0.712998652829914	0.739392978302243	0.833596637448347	0.688188935848621	0.819878705780083	0.652036088207528	0.829873268754344	0.655542979830159	0.438806925553355	0.693594395958093	0.776312094307159	0.794997578749894	1	0.73286845845982	0.751660303125015	0.702011351689941	0.692976477461951	0.775131058957805	0.783835299584064	0.736853146390647	0.395245743067889	0.833017629718889	0.818281226098618	0.493130799895835	0.337908939086043	0.331122705646282	0.233127147549322	-0.00787869400694212	0.319956085538848	0.314093730292546	0.494928576787723	0.35197652512884	0.341527290530914
CD63	0.795820428611465	0.961589011626887	0.978084182644915	0.878741527429127	0.832973232825979	0.979794504106442	0.974713217533512	0.975531274543136	0.981386135292536	0.823971220069397	0.974858636570867	0.990531537474795	0.961417362637138	0.804638218760771	0.983768678462678	0.882613712657244	0.884039062366232	0.772251112209066	0.972294062568417	0.583369280974627	0.945220035822397	0.975042330569605	0.973654971470901	0.976858682655504	0.973998628041772	0.94646982939399	0.964649136397389	0.893539254043177	0.858913895416597	0.98259451837714	0.799900814201122	0.832411385369101	0.911497124632755	0.89169797916796	0.938704218346583	0.875998962328424	0.991118540416443	0.829193243636252	0.969208698747489	0.98107682263455	0.788666159411741	0.973235632548101	0.980570538483333	0.866779677008256	0.880211965935349	0.975164559052683	0.914212303015268	0.944899139128816	0.844008333560979	0.829267014887089	0.643176631165046	0.571887578922649	0.702659285315413	0.910981028007385	0.843942227462072	0.85040234586602	0.969146254451361	0.682664463322343	0.926684637149988	0.870000282692356	0.949000849632507	0.94972317332199	0.96614974606214	0.981008212555199	0.955918769641092	0.92228493114133	0.681147804320553	0.831052088060924	0.887898785417615	0.824866402012283	0.854588175930313	0.86114778994426	0.680907460340169	0.869006877978531	0.73286845845982	1	0.944996635988108	0.478847748853246	0.340221846310118	0.954779169844783	0.980946735597653	0.989134364478925	0.508015734587075	0.691573824430388	0.821764675824758	0.239259120017809	0.115415048455028	0.0344402922906247	-0.0219661192247186	-0.39832273381202	-0.0275246695031674	0.0492448417475201	0.198550444695222	0.0653162072645868	0.0458790164645187
ERAP1	0.636218655071331	0.910039605730634	0.961732171348581	0.831192290161967	0.849717668895175	0.916941281565726	0.92226235325955	0.908616348510074	0.90655128193425	0.885686263603475	0.955681315623252	0.954368272883988	0.918429982684493	0.718297197212769	0.942186094579503	0.859800598387722	0.83290302287119	0.617604747936148	0.927780839311986	0.662284402280016	0.874127178683045	0.957608077970952	0.9448685567828	0.938880621860099	0.918025300444213	0.932180392563878	0.892656602120316	0.928140949694344	0.813142282875426	0.947916666204925	0.73614826147971	0.886609836167474	0.841030149492555	0.854205749720822	0.848689201117719	0.918512252860864	0.960227924873882	0.742642804946437	0.922396065017682	0.93675781472858	0.799582509523549	0.909747844877915	0.926763811520123	0.862158550371584	0.911391866984553	0.922218550581721	0.908559161890299	0.938664157852401	0.77412590429632	0.859797165459804	0.59744903434929	0.480627278745401	0.579222675646648	0.916292511591108	0.730063937799451	0.772832530305587	0.908872819532833	0.703902019640792	0.849144798376258	0.836105862369853	0.879688440235741	0.906373724009353	0.942600034038167	0.941552559530696	0.943650617224188	0.82585463754989	0.810222946005747	0.844370859961242	0.925932537485378	0.788273007787283	0.751609911489151	0.851277584926613	0.755841763642714	0.888503674857845	0.751660303125015	0.944996635988108	1	0.621334449486342	0.444192488989391	0.962304036358968	0.952959672928625	0.941182383029965	0.45310913078636	0.829255844967953	0.897955156085476	0.408103773329289	0.263707769827797	0.197182968577007	0.102576596408709	-0.216778015769721	0.143872490298446	0.209247765621103	0.351975369467901	0.237881630220952	0.211352620511803
TRADD	0.20580514367238	0.385956752772846	0.562703170763191	0.370383709622891	0.457617122066211	0.419103187978852	0.451562399785386	0.465316962788054	0.379970980648046	0.617697853941161	0.437798314491655	0.494009655542009	0.474162855620662	0.350826128614217	0.43886655379946	0.386760291936732	0.384536534870093	0.140422387574461	0.393022032035351	0.653606407287655	0.329201865303783	0.458056599895546	0.521008501324382	0.42900069373819	0.438234153638146	0.55815726393194	0.401891754101632	0.662575543928993	0.575994032694572	0.463281104009071	0.543206804954504	0.662751716619081	0.378781912203449	0.388711864540426	0.304205396719958	0.718577591563847	0.533149124708187	0.251204329442576	0.452441888371658	0.397157593368383	0.68348746679788	0.388742151896716	0.456132540163682	0.431437405692721	0.482065190687059	0.440857970565467	0.666675175326393	0.571901484879338	0.308045097052632	0.7442125294937	0.49938555037229	0.0712666547280974	0.0842706463525625	0.54970143999495	0.25042346823501	0.301915312488764	0.382149672623477	0.389152638925912	0.421701431073831	0.592240439478119	0.434615881040139	0.483902768528423	0.463580115551643	0.487892313377288	0.623105068130804	0.397276754880298	0.814360466769541	0.639228579534839	0.753466795497281	0.579604298071665	0.262278028341967	0.637749421107019	0.801461966468507	0.654900655847407	0.702011351689941	0.478847748853246	0.621334449486342	1	0.785568313686893	0.588821900769102	0.565889127968455	0.542580012152986	0.493797787349617	0.83457919510248	0.791666809221396	0.835249443325013	0.693703504623512	0.705633749780958	0.473303516116144	0.494317190303065	0.712418430314329	0.681357942247118	0.789737991189832	0.726727234766798	0.727918160354199
