""	EGFR	CHRM3	F2R	CD9	THY1	KLRC2	ITGB8	TNFRSF1A	ERBB3	NOTCH4	SDC2	SMAP1	CD99L2	CANX	CD47	LDLR	PTPRZ1	TNFRSF21	APLP2	TFRC	PODXL	RACK1	LPP	PTPRS	CELSR2	CD81	NECTIN2	ITGA5	IGF2R	NOTCH1	KCNJ10	TRAF3	PILRB	KCND2	PTPRA	PLXNB1	ITGA3	INSR	TRAF2	ADCY1	CNR1	ADORA1	CDH10	ITGB1	LIFR	EDNRB	NOTCH2	ACKR3	IGF1R	AMFR	LRP8	LRP6	SLC16A1	FGFR1	SDC3	AR	PLXNB2	ITGAV	TNFRSF19	NGFR	LRP1	LINGO1	RIPK1	NRCAM	SEMA4C	RXRA	SIRPA	TNFRSF12A	MCFD2	TSPAN12	DCC	LRP4	S1PR2	ADGRE5	GPC1	SLC16A7	APLP1	GPR37	GPR37L1	NCL	CD63	SORT1	TRADD	NRP1	TLR4	LAMP1	ERAP1	SCARB1	ABCA1	NCSTN	LRP10	CD44	RPSA	C1QBP	SORL1
GPR37L1	0.609820278444651	0.69997120403719	0.773734572998714	0.639997944274834	0.681744031918323	0.576764779001145	0.802869930449339	0.770943820735542	0.90362484649234	0.711482589672179	0.750383399236851	0.863744292913373	0.794042550500497	0.805294290938455	0.809180853050872	0.679936463743419	0.947354943528807	0.820519007690999	0.775459699195383	0.67396027293243	0.65793519551622	0.599561538242882	0.752067465860372	0.764009144153213	0.866677641112403	0.889672806438816	0.794468619308416	0.560640749467599	0.778761571852553	0.871372794892217	0.93782002335236	0.711540784892417	0.704210812685843	0.892910223054369	0.915566375880024	0.87528735811997	0.714229546227262	0.727872700647263	0.596216060095724	0.646438450041276	0.747294372229812	0.861631334710311	0.775593193150461	0.635466894689114	0.905309116568814	0.807229740903927	0.857081897631581	0.725475873995933	0.51291195925351	0.816735409791722	0.810755014981096	0.828263336645939	0.415396894414659	0.735754386722571	0.926740115618933	0.845739796070106	0.707805840711329	0.880065084689118	0.647947846768344	0.816339042730562	0.920825890022123	0.623950957427822	0.772299346325938	0.898228523366629	0.741351863559775	0.755543096795043	0.757727305505803	0.399572076905645	0.801286226286548	0.733222647480265	0.602849536928606	0.887245148576213	0.761368566559487	0.656340173891099	0.697398974566507	0.661817335747128	0.771710286293437	0.89814059112404	1	0.697099542362407	0.738892632228434	0.742149402785345	0.470200029549617	0.291910617824169	0.734037350180734	0.852011473133942	0.714071588326179	0.55686167242992	0.741650659060123	0.730554747942681	0.853903669682039	0.388254588721833	0.579640304033197	0.736996187327205	0.583294184578128
NCL	0.887210088893318	0.944526428406848	0.632958009684645	0.754575898796577	0.907988567472531	0.593684856685085	0.953530890207483	0.856200584137421	0.70447891025147	0.781939154269026	0.699147332033533	0.925582423229559	0.897540989542835	0.948728043796927	0.920825139650133	0.946911059433015	0.837364073093505	0.927483168785158	0.929856264729587	0.950220958267144	0.813351717977161	0.929063179720493	0.93298384386509	0.849486053694268	0.914576588208186	0.768644890538554	0.808381775220403	0.833979316575383	0.870525098732006	0.849399773481698	0.602211521048593	0.889462692715573	0.889421449335056	0.808674808949436	0.858382706214744	0.645508926514549	0.822899313462988	0.842490458250164	0.894779707947886	0.861110680939571	0.563998193969567	0.576169485050048	0.830903583664318	0.960390189948485	0.742597290466871	0.509712722504757	0.84495070739969	0.810854311761814	0.74853986472408	0.842278411568854	0.901929280732714	0.904355608736729	0.789355815276084	0.961229405425455	0.714857863437995	0.802073244155223	0.87719788780091	0.755687257883021	0.894282144158559	0.594536236418578	0.855981545748469	0.770719749497953	0.950142028242001	0.793172741177371	0.751098499183339	0.848809701046455	0.450279478667155	0.774937871302973	0.937021777535327	0.823656602537499	0.779985915866465	0.853377308889896	0.858023620906416	0.841487812952926	0.7766437214033	0.834076337275502	0.927281272958597	0.751656699767946	0.697099542362407	1	0.914625307414109	0.905864130813958	0.756295161355886	0.757464566799602	0.691545439307955	0.856826541235328	0.906165841717288	0.705767792450911	0.47910726496516	0.905214520120534	0.709451002543633	0.418050619783635	0.923724356158956	0.916494979059327	0.418585576886849
CD63	0.757183010377784	0.846235529561596	0.749232204797516	0.857854024745944	0.871499013273248	0.475520224428983	0.86592312745617	0.935421617368102	0.71193141102989	0.852295044086107	0.863916495726331	0.934519159378483	0.89180621757893	0.939644004658957	0.9351723871817	0.85002213020206	0.836986780011957	0.942408696355297	0.925252607881648	0.855025753666787	0.731419104077802	0.969596483736406	0.843377455513178	0.701709857757285	0.858231940748738	0.894759749180701	0.905932230647118	0.702135746221522	0.829023475141178	0.827775746612405	0.657288591702116	0.867717599685842	0.803544025798336	0.769808148780573	0.88208887903137	0.651323694700395	0.852063115708618	0.705623904781266	0.878210934891629	0.68167154088511	0.669053533609442	0.743387237427802	0.733315697015588	0.912415386592207	0.774876790739661	0.653656169065973	0.862142418363461	0.807766166210165	0.615965093323896	0.889760782965616	0.817619065135257	0.809812422213875	0.794508851770841	0.883143309466435	0.772270097482577	0.813457285739223	0.921787499081633	0.828663941240591	0.839962509924584	0.754678723163723	0.785681950802822	0.623447059009863	0.91360639913422	0.842334080956605	0.801321639513458	0.797622569959529	0.589367920453234	0.854406901769634	0.925853541652092	0.843183904005438	0.595285027609745	0.763191566536213	0.807032661105544	0.701516854862672	0.88605704844221	0.688435424834199	0.948011112902234	0.799732363580244	0.738892632228434	0.914625307414109	1	0.883315461360781	0.833273438686101	0.733597675510714	0.756408027033501	0.941574231486526	0.833403803928374	0.724452170258788	0.602310099961095	0.913476695842506	0.800618405575229	0.529398114678559	0.94666158051574	0.988393734117088	0.484710584082797
SORT1	0.787792478700233	0.851954058889916	0.800969919136362	0.761361221279077	0.785207503630343	0.428798996877301	0.908933468475847	0.902052173724081	0.752196992049444	0.847361385263454	0.816788720156125	0.918170751749377	0.91119689725268	0.949418859888602	0.956177355858027	0.883568702698573	0.873617612996624	0.902979295637235	0.944470251950187	0.888582402445744	0.781204104445027	0.862485247945614	0.919328913770564	0.815227142765939	0.892767338359765	0.837339233120863	0.892015670197736	0.740651166184123	0.902361094373039	0.908155949739572	0.719538417454449	0.91337290403571	0.927152512425173	0.813267088940559	0.907717025038491	0.733476760758829	0.861423934004224	0.808893272140278	0.859310909489255	0.69823119397868	0.727324036044473	0.708636382682096	0.783571737143587	0.910791397877361	0.849912009313466	0.691154304577462	0.927075481461201	0.808498663023745	0.721707898888106	0.905260242611537	0.849133094535057	0.902020763163506	0.771266077327622	0.914040912929354	0.813794395369074	0.89702534067654	0.918318042065438	0.859497131713225	0.870438930694678	0.717095219507057	0.836176302337783	0.588416824561932	0.904530417857869	0.890281645291072	0.830307432871981	0.882914117631702	0.648392930685458	0.728683141458732	0.935433479661265	0.778105898009264	0.642921981740448	0.826223662058215	0.808017675545123	0.702172629127344	0.849223559616047	0.721395759050246	0.911216441833113	0.801017190922825	0.742149402785345	0.905864130813958	0.883315461360781	1	0.720237643346951	0.694073971848732	0.83233938284704	0.906083339066536	0.895916460033827	0.755818183768969	0.679999584894495	0.923236960914931	0.837041614795974	0.583461308467632	0.826906510377589	0.858506556246897	0.615050760268769
TRADD	0.63727773386053	0.71853374210903	0.593118808072466	0.854167738005519	0.692677956357148	0.276635471152751	0.706266351520834	0.827034478011025	0.507993361892457	0.705825870010994	0.708820310368039	0.738445901122836	0.741537452322017	0.787582905081215	0.745084717501239	0.677260062577572	0.615941555511569	0.754810409551456	0.792111916435671	0.774152263238312	0.575904121645911	0.857890226770513	0.734056447936579	0.49749107231006	0.687270425956632	0.713612515901565	0.751965368357991	0.649284500420829	0.710661353572806	0.631981961263532	0.430016400363785	0.720410135507154	0.596299952440098	0.533176372493657	0.688906313711661	0.42880322782163	0.797901424480086	0.566982708342486	0.722516124379421	0.514365573847934	0.545060386612427	0.554382272097404	0.570926221910171	0.825301025686415	0.612925919115308	0.50426674955404	0.689537806832374	0.613193777351743	0.634502484136357	0.776049913828279	0.596069699286196	0.644681225796244	0.88853176311898	0.747472852266292	0.574041793462502	0.600579630780453	0.844150575288387	0.64778695807332	0.806112262091449	0.554234170622034	0.579209042815832	0.457316283740683	0.727632983703326	0.662440068596344	0.68385684636894	0.723066731433826	0.461939248482831	0.842358248191878	0.777934123204414	0.659777105893457	0.426176186786583	0.542933911897889	0.687798644854089	0.546645076119935	0.805127677223408	0.559309740392286	0.748036084120879	0.611007955617803	0.470200029549617	0.756295161355886	0.833273438686101	0.720237643346951	1	0.820212495391091	0.703487569903605	0.765186363955918	0.728286726900086	0.787980682611702	0.524884516033029	0.800349015886394	0.655962527985838	0.615758256411152	0.795892522925119	0.795424328288864	0.423892985876025
NRP1	0.750142061818352	0.746503256594052	0.428664680385865	0.744426911658881	0.672555244484567	0.260516349140755	0.699339069416063	0.714961355817042	0.35239231832671	0.627135873220338	0.551906814382198	0.629162099639146	0.682706142651989	0.730073162762988	0.675040553580382	0.717485580545574	0.501328779540924	0.693251793267548	0.731231224573608	0.784237264198811	0.620049134636918	0.807046640092803	0.755658431229317	0.515955249403558	0.630252911343736	0.517487642462604	0.628253822239101	0.731332392100577	0.666029340466829	0.560181033745015	0.249278719315025	0.700946778794448	0.641289994976359	0.405925454079909	0.557410290612394	0.299682946792293	0.730671153122695	0.590110936141331	0.676004316530729	0.585079253362672	0.389996497658638	0.332354336181529	0.596054833955475	0.829216086541394	0.461286101788196	0.28537531816171	0.602831604786547	0.576016062185909	0.676918188482776	0.652601582645985	0.599879557853108	0.608324739951316	0.902225605113841	0.754715824933787	0.404270088250146	0.506193239021668	0.774717664108047	0.502981442922765	0.814147048107304	0.34502526797888	0.504333160720326	0.473015818648936	0.688961585365013	0.540805473181984	0.603452899113631	0.684748076561556	0.245042200095023	0.816772131537602	0.708074835985146	0.539906408563628	0.486916594533765	0.495320858670847	0.659516565195911	0.568320952985677	0.684398365109899	0.562623058500311	0.697196606189665	0.466746355128615	0.291910617824169	0.757464566799602	0.733597675510714	0.694073971848732	0.820212495391091	1	0.595819790908526	0.625818252671752	0.747054707439016	0.742558323334847	0.32479711303416	0.756350827165278	0.488670975568102	0.512937067054996	0.759726717464765	0.695937735667506	0.3155326100989
TLR4	0.567108901816544	0.68532011638775	0.883411666835627	0.738983916694156	0.560669451174128	0.224245468627631	0.75087411408734	0.868324069884268	0.744341496155694	0.843698202927644	0.852207033285423	0.809012637099789	0.81316672877322	0.837978841201381	0.836109222673451	0.676037241321889	0.830165119462982	0.789611146701885	0.849330634310584	0.734996683629121	0.666857671133929	0.688215836387588	0.801229893399311	0.646226245351683	0.785197057981064	0.862064597243076	0.856100735273134	0.558574899160326	0.83992194789088	0.838534542122788	0.797227123534736	0.790272343351749	0.749624585541461	0.723536664813395	0.862182632050983	0.782347786515158	0.830966398205094	0.670449541223715	0.610145268549817	0.465492451005271	0.825838171741861	0.824999797731322	0.655463152164481	0.746845756944035	0.899115613735873	0.848824666377298	0.883091967507119	0.629483783859326	0.635575509234865	0.90038781816029	0.69586996086626	0.771214232537524	0.684667030498753	0.742839032797049	0.859266408752479	0.828034922409927	0.863165961216143	0.897168299016986	0.781822395670044	0.788010637356833	0.740345006542204	0.345133563094876	0.745865052599503	0.897973859215792	0.874881028879801	0.83639630796557	0.834815240794507	0.613596879115729	0.821605756303242	0.61906107348853	0.399064117913241	0.702697236351058	0.707223668277484	0.493695106236403	0.843881882398659	0.526774750832713	0.738041742814155	0.806246962866096	0.734037350180734	0.691545439307955	0.756408027033501	0.83233938284704	0.703487569903605	0.595819790908526	1	0.870198366483867	0.757946829085927	0.793531176726061	0.863730743457984	0.812746341721612	0.916149719542597	0.739714710067021	0.623575203106782	0.709868573230597	0.826865263255614
LAMP1	0.711750350007222	0.811296043110713	0.870020839976521	0.832702903147465	0.786382881997476	0.431625359506005	0.870943875149024	0.952436907367437	0.818515376692612	0.880895170372629	0.912422342479409	0.950246766483016	0.910297866822225	0.949495210611718	0.950342503903056	0.801604356419205	0.923233212876474	0.942810560171945	0.940735368366329	0.82550737005456	0.751035757792247	0.866262403828656	0.858504518035531	0.733596519096949	0.895187667623068	0.961203126452072	0.94015566086539	0.657969840680508	0.887701477681603	0.90051007753686	0.814808332034157	0.859496669186836	0.826604843906412	0.840569570734443	0.954719274281984	0.794835047246525	0.874576176630901	0.741946592289638	0.794352628569297	0.644811619948032	0.799817162761784	0.869273400812568	0.771814804574387	0.856558985099836	0.904294164564626	0.81785271023908	0.937235889867815	0.801150690382949	0.621305393186091	0.948103706854831	0.828554152894605	0.854171332217741	0.726766754837406	0.856269295611478	0.899145513287174	0.899164703100306	0.92600134445963	0.932858586612561	0.83092180914799	0.860345717443946	0.852546002045333	0.560798027496122	0.901314524808253	0.943573619686322	0.865897304201156	0.852328839497959	0.768170996041706	0.726323688224224	0.9320923105616	0.83292095919556	0.550819852692885	0.820477945398626	0.808689631516019	0.655287216055918	0.902979607676386	0.663787639020982	0.917258113638834	0.88779002406808	0.852011473133942	0.856826541235328	0.941574231486526	0.906083339066536	0.765186363955918	0.625818252671752	0.870198366483867	1	0.846246792881978	0.764488027737698	0.776543911790915	0.913454860275854	0.91827495071216	0.604902336252339	0.832229269901682	0.920876368540142	0.663766347156974
ERAP1	0.867361915604936	0.905751218959236	0.676570627867751	0.756053756952172	0.824232842011814	0.541188544709851	0.93295704877145	0.855066144326836	0.720303749600124	0.745667895571275	0.686454916877341	0.88449171581806	0.884561379082134	0.924688667983697	0.891728191841303	0.874122056970458	0.850637414773125	0.886436018423227	0.910416573479197	0.903827886408915	0.784448788235101	0.819706425273189	0.934838960035173	0.827201519534194	0.908617662682222	0.769345108228785	0.800211496891095	0.82893178020835	0.882578231126077	0.857397149754353	0.657968829321747	0.853204960610373	0.871952641031854	0.788565305540446	0.866362788354775	0.681348449206777	0.842902861987717	0.825052510080285	0.794765379348636	0.800417486724394	0.618245896755787	0.608009864692742	0.858679588372244	0.895093849649472	0.79173522679804	0.579075916644467	0.872821198855727	0.808827699409008	0.76439951658631	0.847985396818824	0.860542524543082	0.895589891110954	0.785987738238381	0.916858436631364	0.758033879225785	0.819674663675457	0.873146910092813	0.781994329326892	0.903200316690375	0.604543125253743	0.862507766926191	0.701970209241567	0.891324211373519	0.826893188457054	0.756919530996525	0.881583600174207	0.535650076102849	0.675464648219932	0.896551004929744	0.772381467920055	0.706394500624248	0.846611633240151	0.849460660703461	0.778340148324658	0.785874822470591	0.793958687451712	0.8686548391833	0.775773612416891	0.714071588326179	0.906165841717288	0.833403803928374	0.895916460033827	0.728286726900086	0.747054707439016	0.757946829085927	0.846246792881978	1	0.766621652079951	0.578172954425185	0.894991373749961	0.755526490601566	0.493947827750429	0.785196150560406	0.817159616202922	0.501150996562182
SCARB1	0.625042500207386	0.706087687436308	0.728187910819398	0.854274806367691	0.56789199139762	0.18849131962472	0.722468504458591	0.828711453790262	0.623245545127968	0.704471350194045	0.7608364959131	0.737369368019108	0.763779830984787	0.809494055379671	0.750382942644423	0.622264467288578	0.697197905961402	0.759958335368305	0.832563645997368	0.76663736552519	0.626573104834093	0.718511158847308	0.76871444989047	0.555971818467582	0.73534035152105	0.73840037871352	0.745389878276159	0.637684302687916	0.793204489164279	0.720208383693731	0.590883674564181	0.730527192990595	0.658100047406332	0.604318822345138	0.766856740347648	0.606521308842397	0.825480551805159	0.666375492879683	0.576170172238074	0.508515948023102	0.7561435457394	0.661873887397536	0.613329414465165	0.730558953210152	0.750571142198879	0.664050698510137	0.772525917629821	0.550479594702364	0.832814444858476	0.802171310185117	0.610959734878998	0.719471430001729	0.881804240050947	0.733564670173823	0.7021128603464	0.726934210399001	0.841588932903639	0.766231650024778	0.840618717349359	0.63293041250657	0.646065879287948	0.370882308163754	0.709800195238743	0.76735405018038	0.754805818835193	0.845549768711222	0.65233523628554	0.662376835916934	0.799926916007656	0.576034689618598	0.384542435372703	0.616510667979972	0.731731185218723	0.483425633396093	0.776532558985876	0.509500213477924	0.680215517953356	0.719499741042204	0.55686167242992	0.705767792450911	0.724452170258788	0.755818183768969	0.787980682611702	0.742558323334847	0.793531176726061	0.764488027737698	0.766621652079951	1	0.746846961030058	0.827367019041866	0.785961401823105	0.790122261964958	0.636712337547154	0.680154950750375	0.603554757444034
ABCA1	0.35489996120644	0.45095211928191	0.931727117655557	0.65369323960017	0.324637755517354	0.0476099734047785	0.561932709950362	0.770225664081151	0.737653162467385	0.753932282880411	0.860251044856627	0.689892136609022	0.679738341174926	0.696160069001897	0.703097288581523	0.460996278241065	0.760245674704876	0.667807467756253	0.720709641675526	0.504752296188254	0.517306511264785	0.485871995223344	0.608208546171667	0.477299054118285	0.654638463236303	0.838934310576232	0.791338899384467	0.311934063270113	0.741048605390836	0.769649887438781	0.859820190558568	0.636233670977116	0.575219129577804	0.642040440771174	0.805034110143962	0.826517919773337	0.715502375038044	0.529653910971279	0.397698177285636	0.242036283804245	0.921096434857506	0.898540802456844	0.511457632839458	0.49211556577812	0.893923677647987	0.963844775879526	0.80616208061307	0.49123688635784	0.51460572464716	0.794023717628372	0.534458719880336	0.641540156390393	0.499133244319667	0.539944626166066	0.891582708299057	0.811587392101248	0.717137855747214	0.896798108428387	0.581021784003217	0.859892420308701	0.634638490338108	0.131310028581781	0.578174278408808	0.87474836670966	0.792668013157565	0.724673463735293	0.96558179039923	0.390698052936211	0.691744915166527	0.456747570410594	0.182747627308916	0.588979725848447	0.561499668742095	0.246898389402779	0.764368598917912	0.302357952162816	0.570616306954246	0.822765154110643	0.741650659060123	0.47910726496516	0.602310099961095	0.679999584894495	0.524884516033029	0.32479711303416	0.863730743457984	0.776543911790915	0.578172954425185	0.746846961030058	1	0.680149342544679	0.927580572264842	0.804639539265772	0.421851714039897	0.560174064901467	0.815826179486128
NCSTN	0.788161122520543	0.87056051850361	0.784513483713646	0.861626284495224	0.817055127778624	0.493217812092636	0.902108214202926	0.941443602732345	0.767715667157568	0.831270073590287	0.823372117479529	0.927502887433124	0.921461416369509	0.960413183317163	0.9364492828225	0.868865364954277	0.861884825819492	0.933152734306556	0.960161235949904	0.888541697762538	0.802240780887664	0.893561462512606	0.899909214013511	0.77382002691096	0.901133784475367	0.861370328801256	0.905158846039047	0.752454525970146	0.896560562082108	0.889602049298498	0.696901325841385	0.874050493180172	0.872709701800645	0.810387349269973	0.89782586059511	0.724408007264225	0.897412588594201	0.817237270258703	0.831020134388099	0.717819838578217	0.717356171758039	0.710850369863203	0.777393561116278	0.91556535388464	0.826502737795346	0.667734673551636	0.911520706751418	0.812789843428786	0.774062076266338	0.905914662027957	0.829934409830151	0.87777633449701	0.841845748774726	0.911725420104415	0.808735892086146	0.864442366815279	0.934806836911513	0.851042858035274	0.901342835938802	0.716131953561362	0.835374912825458	0.643181697665967	0.910909323584225	0.878327585770256	0.837069823283417	0.888661561777347	0.631387866525685	0.762486477885254	0.949128558300391	0.782999211746861	0.630424712880142	0.829716516808292	0.851443054539416	0.71352694001577	0.882205737089795	0.730875821223892	0.925495764224783	0.841247346350708	0.730554747942681	0.905214520120534	0.913476695842506	0.923236960914931	0.800349015886394	0.756350827165278	0.812746341721612	0.913454860275854	0.894991373749961	0.827367019041866	0.680149342544679	1	0.835605157846033	0.604437555272864	0.847358865054621	0.887422035399002	0.557898283856715
LRP10	0.568524949682117	0.672645655014324	0.943321097758271	0.767433196725513	0.588174216412761	0.28435247604435	0.769446566799469	0.893355172180651	0.839131959090151	0.868903077176104	0.917512902267178	0.868169208671299	0.840908143626772	0.866757102730336	0.869851833790514	0.684830381884081	0.897272065111743	0.843606704122518	0.871093232985058	0.706863141109278	0.679031456552619	0.699777844987699	0.79026236357953	0.668827677259414	0.833912760931596	0.942854605069637	0.908473200445738	0.516289909909676	0.86926243073829	0.893033639955396	0.900842435731153	0.791666908892293	0.750821696424557	0.795453275049366	0.933932120496083	0.871122216286787	0.828529743116696	0.701952664462202	0.621427639214595	0.481548519254003	0.902393910643374	0.919133906825364	0.698238244588374	0.708985375681611	0.958274011512577	0.934463047921539	0.924211720195564	0.682226580477632	0.619351118523607	0.916653075515449	0.733307550633169	0.80647942647894	0.631701284323225	0.749693449301602	0.952334178076076	0.903655176887187	0.856006117484263	0.966284162748687	0.749160633758399	0.892633820376318	0.806692256849793	0.390663468929214	0.785876628098498	0.961504691762488	0.881097453241839	0.834455474471989	0.914302558112544	0.574801146195612	0.862047384411661	0.675316659571045	0.407182913616309	0.764824024163274	0.727576598820795	0.498149903755119	0.868963720459618	0.531088552677817	0.77811594010104	0.909139336727749	0.853903669682039	0.709451002543633	0.800618405575229	0.837041614795974	0.655962527985838	0.488670975568102	0.916149719542597	0.91827495071216	0.755526490601566	0.785961401823105	0.927580572264842	0.835605157846033	1	0.742881284175914	0.649475160404354	0.772672891584952	0.781888478180571
CD44	0.303931303432519	0.373798302553688	0.761960182424571	0.635050627782209	0.231495122779977	-0.174674979830089	0.429300017971572	0.67099820299409	0.423306271880821	0.661077310487708	0.734517589574298	0.507482344301181	0.546069279157742	0.588593274104274	0.565979253668237	0.388107458760156	0.484061246630064	0.512594822775781	0.636018018696452	0.462795603483039	0.37584715399215	0.510597270591595	0.523234776868828	0.299449608764922	0.459811453736035	0.625083374872153	0.652922712794898	0.297643035307667	0.62777622554506	0.549691807863357	0.522411350818655	0.582217731077162	0.449526862685278	0.362738313512246	0.586676436067543	0.535789639324083	0.661593224493874	0.37926426972325	0.352444317676832	0.102920985509315	0.7646517822562	0.63533307361367	0.325340389448676	0.483887748788035	0.647441583970274	0.715593528146561	0.620451420258683	0.34168709612566	0.55436553045774	0.665130750935013	0.34137861603009	0.473130454819393	0.655598544182209	0.466817720672844	0.616274591409862	0.615436871099151	0.687962180207579	0.689030924541419	0.564321041555107	0.618984712870198	0.372815643302559	-0.0403178602572361	0.456225939786963	0.663166038112705	0.656664851507799	0.625351799273823	0.735620316982527	0.555295995460959	0.593417516620605	0.305801081411486	0.0478939029314853	0.334087989933086	0.420532768324884	0.131904758142179	0.723734847756766	0.164388441556319	0.448142703130946	0.59071031499255	0.388254588721833	0.418050619783635	0.529398114678559	0.583461308467632	0.615758256411152	0.512937067054996	0.739714710067021	0.604902336252339	0.493947827750429	0.790122261964958	0.804639539265772	0.604437555272864	0.742881284175914	1	0.42591557760725	0.471880372884055	0.681282952996379
RPSA	0.770230684519477	0.810653543598518	0.607511172345334	0.743037285472154	0.850640315648782	0.444862580274202	0.815620426917451	0.833909081715772	0.556978134491254	0.772132409607495	0.734900608741481	0.853589287661589	0.823725831694258	0.875979378656729	0.868817835606975	0.862256447140111	0.701638877704212	0.882002856252888	0.867428235340136	0.838697471634528	0.710353998117194	0.978671517717057	0.798753995268041	0.665056772330512	0.78847387109445	0.747888790645938	0.799930205968241	0.680398288604169	0.772908134831352	0.733819500319862	0.478662899010084	0.816568728666115	0.777403987347984	0.680179116533079	0.761718600049391	0.525654232713428	0.761402263419966	0.657068334036634	0.893310359937613	0.707473242889657	0.505932932142893	0.559916246242909	0.662913376880235	0.911513054270497	0.626899661871631	0.476753004730066	0.755243461306353	0.754504965291554	0.577122513061187	0.77815543125958	0.780234205173781	0.747453109241461	0.764497940082266	0.845021405919564	0.627436450710114	0.710288426253005	0.859370325868734	0.68947256422161	0.785674107668495	0.609581389034057	0.684975841651292	0.624188425061562	0.870774951524089	0.702298147706179	0.680932668320156	0.718298940707479	0.414829558020347	0.844625823384259	0.862164763867067	0.792360615624429	0.602183772084486	0.673581821128551	0.734318611754419	0.694156616770236	0.791225377347722	0.681510842924455	0.89010674523294	0.674330411665775	0.579640304033197	0.923724356158956	0.94666158051574	0.826906510377589	0.795892522925119	0.759726717464765	0.623575203106782	0.832229269901682	0.785196150560406	0.636712337547154	0.421851714039897	0.847358865054621	0.649475160404354	0.42591557760725	1	0.956514921324363	0.359956207563389
C1QBP	0.75036731224994	0.835503636972326	0.718768249508753	0.816613051689826	0.881573151901646	0.50254452572762	0.855602484411514	0.902464242427747	0.693800894922938	0.834342832923114	0.830864474545382	0.927411619752938	0.873132623469798	0.922500786805811	0.921798129698833	0.844390886229149	0.825486955785018	0.936810640054166	0.90316756553464	0.83791857451776	0.725023328545228	0.962578513508969	0.82410554838295	0.700273392376063	0.854548066113926	0.874857412723081	0.874134143158323	0.680942924262951	0.815294417185579	0.809227439945735	0.641981603979761	0.842993980850739	0.793547232390465	0.773852788931833	0.866660778045237	0.636596748310521	0.813184683005319	0.698769075591596	0.882994877948578	0.701350022616568	0.627140254078671	0.723839969074861	0.732640536384244	0.891601229903819	0.752358054868117	0.625282946864295	0.83890551083625	0.804782545524536	0.586309874478531	0.861180928031655	0.827194844510886	0.797727983163694	0.747390309436512	0.865303094471534	0.753649299336064	0.7949471116593	0.889930257938502	0.804704948759962	0.813008687660792	0.739569968088338	0.781152700683931	0.647573911601877	0.909629896990629	0.816005035949467	0.760504692284994	0.769428167608465	0.556922041432246	0.826191718484803	0.910724236772071	0.848711565860276	0.605219223064526	0.759350031998574	0.795287226949968	0.701413485241404	0.85118787069816	0.699617523842779	0.938190859395419	0.785105449997783	0.736996187327205	0.916494979059327	0.988393734117088	0.858506556246897	0.795424328288864	0.695937735667506	0.709868573230597	0.920876368540142	0.817159616202922	0.680154950750375	0.560174064901467	0.887422035399002	0.772672891584952	0.471880372884055	0.956514921324363	1	0.441412762025016
SORL1	0.313434058015797	0.385899015266341	0.776633116758934	0.45578874446822	0.231280841653593	-0.0154035050542072	0.480580286592998	0.643138070738328	0.59124735315464	0.653656486249884	0.694049486657498	0.549797721108394	0.567654404912056	0.595521428151511	0.590939249678237	0.420909147800875	0.620460274712097	0.547016652907119	0.627671255121487	0.471210053801335	0.471003896820783	0.401417497178464	0.563325123097173	0.44234589072417	0.546645311265163	0.684819126884426	0.637170288398315	0.28290902163045	0.679636334169082	0.648871410078703	0.701156719172785	0.590330868702306	0.554127384173771	0.525492422055292	0.657970210654877	0.704901933188814	0.59087861598728	0.478202790248839	0.329304079314367	0.209285175693738	0.776313389054667	0.727203213490046	0.455259417386426	0.483845200629458	0.739565684868213	0.78295725860454	0.671791369757565	0.376297160766612	0.429993107557865	0.667573978488211	0.475554116049792	0.569499585497895	0.393258324340716	0.464185631902348	0.726564066122457	0.679494068468408	0.632846857896832	0.76402383204513	0.487548265088736	0.710166462540615	0.533387196009952	0.0623644254841783	0.512740372360444	0.724453058499854	0.70978508729942	0.648207238525648	0.833130280698149	0.315936274172898	0.582763567817209	0.351671884297564	0.14926390182859	0.484625176130068	0.442660255569727	0.251743372596603	0.598820755982537	0.251629979190051	0.460646778789987	0.67241973689153	0.583294184578128	0.418585576886849	0.484710584082797	0.615050760268769	0.423892985876025	0.3155326100989	0.826865263255614	0.663766347156974	0.501150996562182	0.603554757444034	0.815826179486128	0.557898283856715	0.781888478180571	0.681282952996379	0.359956207563389	0.441412762025016	1
