""	NCL	CD3D	CXCR4	CD3G	RPSA	TIGIT	GPR171	CLEC2D	CD2	CD74	CD69	HMMR	TRAF2	CD63	IL2RG	PDCD1	ACTR2	PTPRC	LRP10	ADCY7	CD47	CD247	S1PR4	ITGA4	ITGB2	SELL	KCNN4	ITGB1	TNFRSF14	FAS	RACK1	TSPAN14	SIRPG	SPN	CD44	TSPAN5	NOTCH1	CD96	CCR4	TRADD	ITGA6	SLC16A1	CD6	IFITM1	PILRB	CD4	CXCR3	ATP5F1B	S1PR1	LDLR	IL2RA	MCFD2	CXCR6	TNFRSF1B	PLXNA3	TMEM67	DIP2A	CD226	STX4	MET	PTPRA	PTGER4	JMJD6	ITGAV	TNFRSF25	PLSCR1	APP	LAMP1	LY96	F2R	NRP2	CAV1	HAVCR2	ITGAL	SORT1	APLP2	SMAP1	CANX	CD81	TFRC	SIGIRR	LRP1	GPNMB	CD82	ALOX5	RAMP1	PTPRZ1	C1QBP	LPP	CD9	RIPK1	TNFRSF1A	CD68
CD81	0.890238508249026	-0.143466622838157	-0.213639194960731	-0.0160905577259224	0.900605990779879	-0.399571736701372	-0.444577838888711	-0.247297227214339	-0.402038411599729	0.680510787668802	-0.450427885126163	0.85513572571582	0.741368547977943	0.750557156224912	-0.167432490589073	-0.260448861559481	0.948618506802657	0.568963331022377	0.571270980871217	0.848723066524625	0.893976461666302	-0.196089158860785	0.381904302157664	0.611550823611709	0.932925835802716	0.14793937975007	0.877907589122567	0.904001658990124	0.428431678935633	0.124005678901546	0.922027153081421	0.370923864905064	-0.403241448241199	-0.0542368557472101	0.863278359387547	0.40439565208485	0.625573384755123	-0.356146668679765	-0.0322241007222488	0.561103163499764	0.800012431645388	0.490557173059119	0.168399796511421	0.766577503027318	0.665284502266253	0.881566414809852	0.06505651776141	0.904114754917369	0.431304250195632	0.607908238022626	-0.410509366796161	0.771113525038743	-0.466355376770476	0.0452355847438988	0.583512719825294	0.734666613480134	0.690034189533647	0.0695812336567241	0.952286671885954	-0.0677111313733441	0.689775733023886	0.656758958693932	0.614959793263473	0.95829445944162	0.0388173678157101	0.859560912340986	0.863725916740508	0.881911174222118	0.834334307210557	0.676897901653135	0.932797359230748	0.429878915738444	0.727156422393121	-0.106085392475822	0.743849333495113	0.941889974296726	0.81671666666204	0.8665590305171	1	0.883440195790098	0.831467693821081	0.776811854613298	0.391445213929625	0.832398176077825	0.846553421672089	0.171237617588548	0.138414075555329	0.898222173080853	0.737044011103265	0.321402347932169	0.846763259918567	0.800262997338916	0.760759919135613
TFRC	0.725141803665016	-0.291925506194474	-0.314224268009622	-0.195389829840702	0.751588778542143	-0.523910327550316	-0.540904631133681	-0.361529808955933	-0.546073017532769	0.682609781415891	-0.564526613265332	0.675858087298266	0.623620398124462	0.640561453435099	-0.284786319980454	-0.379077083848533	0.839895656810447	0.38459352429139	0.475198137358979	0.723012743795338	0.739466315828491	-0.353250909740791	0.255045185419419	0.477402660957628	0.799511565138928	0.0944681819799418	0.715187286420141	0.789278116470029	0.30910086913145	0.05226380269523	0.817882818255928	0.211317477451061	-0.551752320150088	-0.116059247905528	0.810827625672402	0.259903162127872	0.527781671341433	-0.486237907254235	-0.115408840939572	0.400411455487361	0.683589949386641	0.525648288908094	0.0682443581111655	0.679518432061262	0.616837679653252	0.718581803802715	-0.0457234239695273	0.746356629923357	0.403791178091973	0.463657841522007	-0.502083060475715	0.767966759678343	-0.591438087641327	-0.0655381368738527	0.715136074665404	0.701183105395844	0.590778868423147	0.162173022339061	0.866617768727554	0.082161723296508	0.611016679700738	0.598640351315997	0.545717740989532	0.824028512243967	-0.0893147873475176	0.857345530332278	0.810455925181401	0.816427200721245	0.833578801180722	0.568472563609789	0.852966080935507	0.554386457324062	0.705336267879506	-0.267002569648259	0.660535583805038	0.868496932234087	0.779636176925958	0.852103474132332	0.883440195790098	1	0.736770774566634	0.779943596781659	0.400387749503638	0.682819743013755	0.836925994614754	0.0691229497299736	0.0858689761015814	0.733751054316592	0.778112022904876	0.322381710041718	0.792606812164713	0.758430148298149	0.715978516453702
SIGIRR	0.843955037634024	0.199370544810985	0.190598720255861	0.277789257674444	0.861316896709179	-0.0386792909714666	-0.0892130717166282	0.188016369823049	-0.0336782169319975	0.788173900133093	-0.0878252159687441	0.85031081060736	0.762162304839619	0.506504354092932	0.168080947454439	0.0511404763092286	0.861685332923873	0.794903992209204	0.581415739551879	0.823304881541314	0.840520049477366	0.212754190099678	0.574941215977542	0.738900013614093	0.851280091185151	0.414353573289962	0.83012635713354	0.867924042782633	0.512000161607575	0.334029991332238	0.843105527229759	0.547027167741795	-0.071103662265923	0.237812280430279	0.579398180388454	0.481915243437314	0.474349529715167	-0.00629122890002894	0.210597905160699	0.771993554438652	0.80911742476874	0.362452355118836	0.41758077467209	0.865657960464911	0.627583843703574	0.81477164276264	0.39792552851785	0.829318842244204	0.479944152899215	0.631512485267177	-0.0776188826365397	0.598577025752931	-0.0484721077540126	0.306347561855136	0.506486134166834	0.585723172563832	0.854085345811998	0.157541660153516	0.831450762130581	-0.219721146234734	0.599807729818854	0.80680144781523	0.700127018658144	0.832283048281961	0.451811358233628	0.681195177922954	0.690039784982166	0.530290194679501	0.515037061907199	0.799896619161685	0.724129838775696	0.366864891869167	0.829021528733401	0.174867677499861	0.575760363739864	0.665251119012702	0.783399523176897	0.592391493500668	0.831467693821081	0.736770774566634	1	0.421202125456859	0.0383448409731068	0.62939799015409	0.65874077823301	0.00798723674817236	0.0154445883713111	0.826480181518565	0.704233738305262	0.105028843122633	0.81663428156212	0.58291365812573	0.454068533350092
LRP1	0.496835506262507	-0.562445995113376	-0.606432805038838	-0.488234508310118	0.533147381923312	-0.705744165772991	-0.551973687034479	-0.601064854677799	-0.726919234124344	0.320895177466309	-0.708890174130997	0.403450520066338	0.325130112842853	0.836360285832953	-0.547315464604989	-0.601099438261407	0.591790298555641	-0.0107320718347167	0.466019304368036	0.441063830034614	0.505670212477608	-0.604330302552342	-0.0994507066055455	0.12751086338504	0.5309330388264	-0.259952554649568	0.471101007910146	0.604594504029095	0.0698293135470019	-0.0900124207442099	0.65526271384663	-0.110753972577617	-0.69372507364306	-0.430176362119759	0.742170557443478	0.303054130165199	0.558796432667279	-0.690261517443471	-0.3378255717893	0.101098874980802	0.641421142235322	0.58718769551942	-0.222645391406588	0.480949282979667	0.574845139551729	0.447231912945164	-0.380253401381277	0.573117184337887	0.215761332697873	0.422178622135149	-0.631770001008116	0.789133186670515	-0.740485828467353	-0.388037091512226	0.673455293280775	0.756746887958017	0.305064595045709	-0.0750890719622039	0.755221006537116	0.334567420397016	0.754260654733413	0.214379815012544	0.211007719775509	0.702553034358527	-0.3816521381179	0.701310979540887	0.872263336685934	0.846412510062313	0.829248662513478	0.356477384521813	0.832876007895768	0.563762400120218	0.329352997037503	-0.507750253076334	0.7626562199339	0.908288774104437	0.618227667545349	0.870823030409037	0.776811854613298	0.779943596781659	0.421202125456859	1	0.503601792794402	0.66594978772054	0.668750444095815	0.443079393610367	0.441463550238142	0.538355356296866	0.7329615097074	0.662396632545574	0.670054165263998	0.864313640091234	0.652828641239081
GPNMB	0.104809846488535	-0.540070740619375	-0.551512755311589	-0.477566126077954	0.017721312126454	-0.54751463161303	-0.573008296790277	-0.572312157823764	-0.497812341179116	-0.0736435791383328	-0.508509401394031	0.0650136449695285	-0.0991241651800007	0.0722426262597508	-0.57197286674892	-0.513616816432979	0.219029657960217	-0.170521650131157	-0.233788108609311	0.457851625058794	0.0668612822374729	-0.558454188637814	-0.380489187229148	-0.204155707154221	0.363839118083956	-0.506623493953702	0.154130957311899	0.115606192969083	0.337941623272915	-0.441383846400831	0.0861938165633867	-0.0122113500849623	-0.500882944495133	-0.502611380584086	0.72951111996885	-0.496642534174242	-0.070421075426952	-0.54065603597641	-0.16675274160822	-0.306999736240202	-0.118070449809542	0.170820239352461	-0.437630132202987	-0.12005001022729	0.0226119898449125	0.256563677040831	-0.510940215623313	0.0371948256747598	0.157979774474043	-0.186039359004462	-0.145943672277974	0.188281140213732	-0.453594532769543	-0.27198005342395	0.350659165874406	0.167553870344762	-0.193623694891853	-0.0220894303437955	0.359486840534382	-0.0267663519289336	-0.0801042733055853	0.0114208335122573	0.0133798437642941	0.228400352929891	-0.536778566026686	0.543866269347533	0.151591522763946	0.721976578695272	0.683867099003134	-0.210247528458527	0.379304950678041	0.0156424705461106	-0.030219977229307	-0.422221039671742	-0.0451323062834295	0.465430418745572	0.0459164008671501	0.414543186228573	0.391445213929625	0.400387749503638	0.0383448409731068	0.503601792794402	1	0.537561513172317	0.659757690724568	-0.251757877216719	-0.27935373538828	0.07474477141269	0.0336348224917187	-0.113861234155294	-0.00846962394847164	0.112363554018372	0.841092133273708
CD82	0.782186815893434	-0.282922570751361	-0.326686872105096	-0.133026805016719	0.685118159726059	-0.379206651748279	-0.383857176717087	-0.340744893302561	-0.347687839722964	0.27993134364544	-0.375230591795442	0.718983321412712	0.42629305129162	0.508924453338002	-0.301999393199381	-0.366269049046441	0.749020025289235	0.432512323053062	0.295126636765605	0.828374643466146	0.64427467891907	-0.308590899505354	0.0413015362431446	0.277679226884254	0.822285155600627	-0.110529902925996	0.791350598681906	0.821872263721221	0.458379983880619	0.00965923031889483	0.720724829131654	0.384108329517596	-0.35518540572775	-0.289938786484432	0.762635361210314	0.152951465718087	0.241610101453636	-0.339115472935887	-0.240999988808802	0.430652963525888	0.594910063010261	0.46253592840129	-0.223247210975838	0.632934822757308	0.456456516562745	0.822909859599619	-0.211233555484722	0.713535680329601	0.325041778250302	0.265282372097807	-0.265353641165651	0.598821290907028	-0.346646827009467	-0.00791805174439874	0.374915121124181	0.604232797180639	0.571665637803958	-0.211284767925504	0.86848857044112	-0.0809923193014464	0.519203603110855	0.370740261628102	0.393523806105961	0.849944877622301	-0.111433725219003	0.6407515243924	0.687891131811166	0.774614171777054	0.6679997479444	0.573512605436192	0.840976774058735	0.413216539278533	0.385194028241338	-0.118636304147309	0.518016187719477	0.830778918063361	0.660445879578922	0.734345782607158	0.832398176077825	0.682819743013755	0.62939799015409	0.66594978772054	0.537561513172317	1	0.760096591796336	-0.0449401632183633	-0.0261893721516096	0.743309248071344	0.585615813998543	0.153299534585074	0.639542334922692	0.553015401723412	0.766200562759441
ALOX5	0.657464125146729	-0.351349401908501	-0.379126253756001	-0.240739706547582	0.637791001694519	-0.540010563097837	-0.592508369332239	-0.445859086429874	-0.556861028442916	0.539715204346753	-0.585364825428567	0.62191755294934	0.521154671436026	0.463504347525441	-0.370954198940067	-0.439979440211774	0.808140839582866	0.328141512820705	0.19010592695381	0.854899087784781	0.667981842680225	-0.391925154405967	0.160772288430554	0.398058279760581	0.843024426502848	-0.038174315435714	0.679542977266026	0.648215978152964	0.34405026724678	-0.198734279002066	0.673654424887586	0.261704182496646	-0.554990463756124	-0.230945621881447	0.945120229222205	-0.0502957112914163	0.321667840671383	-0.534555266196397	-0.108823820283833	0.234547349284168	0.440137168174505	0.336161504446129	-0.00618070777116336	0.461602178861626	0.4417688474657	0.713905227492878	-0.150743959010869	0.629997801850752	0.329586205051609	0.265675501033103	-0.35621328515071	0.540681750160125	-0.473478882436345	-0.0910345770207218	0.508610989805223	0.463676762904435	0.365968018337795	0.0457109051475867	0.758915392905336	-0.160332164182914	0.339673936178906	0.498130449135208	0.377524370650684	0.734398885443715	-0.25105379697692	0.919970568861859	0.618899954967122	0.869776328549008	0.900401079357073	0.292643047953507	0.742357695374299	0.232844056940475	0.58130875229852	-0.314577626135835	0.378620195150235	0.829381257542153	0.593538972857691	0.738291913175714	0.846553421672089	0.836925994614754	0.65874077823301	0.668750444095815	0.659757690724568	0.760096591796336	1	-0.12081977156745	-0.177330643023275	0.65108158802691	0.491848958114211	0.0365086850147557	0.549093502640173	0.548940018929483	0.921214939355332
RAMP1	0.033534021999369	-0.055832677488383	-0.0635476524260017	-0.0693828654569929	0.170193218320923	-0.121099824930229	0.00644412697691877	-0.148772220402448	-0.199502855770901	0.218171385572297	-0.124100723990437	0.0022795891285377	0.128298207274911	0.734063471728974	-0.00333773387076137	-0.0586753891844512	0.0667750358046865	-0.116613861024666	0.595009754949143	-0.193328088679136	0.169391783012326	-0.105425904592713	0.123992604849172	0.0891443808987151	-0.107851142401631	0.0937271246412001	-0.0515102078280752	0.077079888114417	-0.233349331564499	-0.050155048872156	0.190664435309169	-0.195140089689597	-0.182198907709113	0.0646218386539994	-0.00223145220161893	0.701252163730657	0.606752285708335	-0.172121496426049	0.00393223313350935	0.0250105957505045	0.487695224770363	0.0535034887709498	0.14771454142081	0.0912412636466228	0.279057775137924	-0.111442240973599	0.0370310336936664	0.216091814312782	-0.0508359897113997	0.505056816500218	-0.317580245514846	0.298218579319209	-0.279480525034106	-0.125103248347596	0.165287398770531	0.376340880154474	0.00480094522436497	0.197046142835858	0.153674398547216	0.223969639108782	0.622947506492638	0.0362837489808641	-0.211624162789053	0.149116947011509	-0.0330961175247647	0.0642840557550192	0.450999457698286	0.174549367940175	0.114978074159851	0.106462166829991	0.206639437521161	0.0286516773791022	0.137223231925097	-0.15165115849606	0.674857187482663	0.325436904256005	0.189231906012748	0.197372721477226	0.171237617588548	0.0691229497299736	0.00798723674817236	0.443079393610367	-0.251757877216719	-0.0449401632183633	-0.12081977156745	1	0.96717264397584	0.129364227368589	0.331070958898295	0.763364101926564	0.304389553929418	0.652389617728494	-0.192023274061662
PTPRZ1	0.0155222979772894	-0.058716559295491	-0.0268066897089785	-0.0678999110345455	0.13215191212831	-0.0644253051891277	0.0517616661072708	-0.0925509659431058	-0.153115000887114	0.185213749799386	-0.073363260651379	-0.0257912608799245	0.0702053036717748	0.699413729313586	0.0169059518226343	-0.054625618945317	0.0167978959827388	-0.117517642626707	0.637174920178982	-0.20767150345373	0.11701938363887	-0.0888454035967565	0.0690615089501737	0.0254454816622887	-0.154599312727474	0.07698703747261	-0.0775613075943235	0.0976464011037989	-0.202763661465786	0.074559964639801	0.17831812434168	-0.168370596514672	-0.131828871964313	0.0491378052666008	-0.0702956653030835	0.734340318171169	0.571275263896842	-0.13227800371799	-0.0206865908373445	0.0637459608912655	0.525527513610764	0.144312387358576	0.0813247529952291	0.130074206433226	0.333723653336161	-0.141776290523823	0.0263378041852673	0.183715204540297	-0.0706793018014118	0.507863269278413	-0.270794433753411	0.35298740472471	-0.213823712776748	-0.108001749643345	0.26546401574785	0.434954489913494	0.0804095783650538	0.209228417846302	0.175282563515314	0.321593954860734	0.672926913776599	0.0436148600807356	-0.179755989444041	0.133211240398406	0.000636278772666242	-0.00416811569238572	0.46479288384741	0.125076527801713	0.0507308007817384	0.172952511856647	0.212826747015399	0.160275711082872	0.119014105861744	-0.114612835029727	0.696348119583092	0.300362276128554	0.254008490915119	0.205872282071568	0.138414075555329	0.0858689761015814	0.0154445883713111	0.441463550238142	-0.27935373538828	-0.0261893721516096	-0.177330643023275	0.96717264397584	1	0.0927302009450091	0.424248874766651	0.806516869430331	0.345754356133265	0.643857937856144	-0.266908257684748
C1QBP	0.990443897655294	0.0429542047251938	-0.0646303137284922	0.174585967368601	0.984600557222082	-0.228585740250313	-0.30892712139083	-0.0997178933676472	-0.232758757892399	0.66556927357645	-0.3089604220496	0.972537309477205	0.851214731925975	0.691273500866795	-0.00144482152324563	-0.101686822463463	0.94845299258819	0.702117128283786	0.551653359172825	0.782842281329182	0.94865285408317	-0.0164066957075564	0.54939325757596	0.718085105416469	0.903846516879205	0.313584260203658	0.978009398968935	0.912351080506301	0.300053493549279	0.274446607096638	0.967151574977265	0.386556411345914	-0.252884073022278	0.0728510136479305	0.632709427096483	0.500379033388028	0.591323007797492	-0.184103634034631	-0.00286493761333572	0.695184414606502	0.827665091090036	0.513196139944889	0.295342560852074	0.795649671884466	0.708096947811683	0.923811003976894	0.236701322310008	0.993891896013469	0.396384718789757	0.575424725963156	-0.390983327766007	0.732748904485589	-0.33957132470608	0.139817316370311	0.329742009786906	0.709588094430196	0.813034996154579	-0.0441739497222374	0.830490717007342	-0.0486878133618492	0.674717704200358	0.610296749774483	0.680463592487804	0.960712854482795	0.188251631333525	0.627292004476053	0.801072519941156	0.65270980425245	0.601959312023807	0.771033406538939	0.867085504155026	0.441056140330392	0.704603796663356	0.0568468763940702	0.713819122965245	0.800057774516044	0.848050052054509	0.778439319112496	0.898222173080853	0.733751054316592	0.826480181518565	0.538355356296866	0.07474477141269	0.743309248071344	0.65108158802691	0.129364227368589	0.0927302009450091	1	0.622874786251769	0.301017592638046	0.884981008215946	0.715333387515957	0.528155704298874
LPP	0.613662983262408	-0.10520064125564	-0.0759290060425766	-0.0333434699165726	0.680017862592043	-0.206946906489426	-0.138465946947092	-0.0627442188505733	-0.286921265310672	0.592522855429358	-0.234523223401833	0.53803360680002	0.538763737491275	0.710607886998779	-0.0326613371543573	-0.211095592331325	0.660663665551617	0.392449612165966	0.782891899465385	0.515672545341498	0.637850550172686	-0.125165572815632	0.251855647578312	0.434642165425288	0.563688658403896	0.238869148645752	0.556976542803092	0.809688442421138	0.269540675775154	0.410448507202881	0.764878978253646	0.280777776231181	-0.258236137127546	0.0267461681671523	0.473215576330901	0.630184464869486	0.612573877911621	-0.221306987281002	-0.0779161668281359	0.605470629141157	0.848069797811153	0.553791454398797	0.0860015918994254	0.831695704237608	0.681800160035669	0.556653624299942	0.0749725382498999	0.666309541456327	0.347254373691914	0.642376929577743	-0.302869068667216	0.791362835876987	-0.262958854385376	0.0527221874183155	0.720285781919166	0.711704622773424	0.720679487424752	0.150801261764888	0.812101528996209	0.201595608294826	0.831294700502658	0.561611294809003	0.446423393129295	0.728960832068254	0.11712963967431	0.601885673250388	0.852985366677275	0.542755544818076	0.546709837249852	0.752726565873126	0.730481385101014	0.703024926485738	0.643013518078377	-0.0901717320887249	0.835909475851602	0.727140495882143	0.823406546823839	0.72170131187428	0.737044011103265	0.778112022904876	0.704233738305262	0.7329615097074	0.0336348224917187	0.585615813998543	0.491848958114211	0.331070958898295	0.424248874766651	0.622874786251769	1	0.55669602120808	0.832776814865235	0.78958872532024	0.319895123991326
CD9	0.223786861057827	-0.34571553238392	-0.370489406765887	-0.335742784750609	0.304324714595807	-0.399896980869988	-0.239572536964345	-0.351219865793305	-0.476597174692243	0.153641454709378	-0.452121392133297	0.144960524007777	0.194498519150631	0.811184769195542	-0.307854169404363	-0.366345894576777	0.198125286117809	-0.186410339021239	0.546827661357074	-0.0920726048998001	0.246134344680766	-0.361576802685444	-0.0355125080632671	0.00188691426884242	0.0133690418544862	-0.133364306436862	0.153930913676954	0.245638520772607	-0.381655449717831	0.210633610879894	0.441213671572564	-0.394860618102904	-0.440076644068541	-0.266607208302499	0.104534852957778	0.595238930733802	0.606986338662436	-0.461601795105872	-0.274323243177786	0.0320856024848813	0.620268933115459	0.655090004218741	-0.0705681006503442	0.229313570811307	0.680539770572826	0.00622108238933671	-0.168638589134686	0.36679883538928	-0.056432234266498	0.438603657104864	-0.58540324074011	0.735439073852548	-0.509605065318855	-0.418385053263322	0.454267466858517	0.689444056841139	0.23752600066327	-0.092855940079963	0.290843389676182	0.729912507813716	0.827277014029001	-0.0718466126593462	0.00127539441386296	0.3470528189151	-0.251279653384244	0.0968004043950729	0.705472581775942	0.291941218846829	0.321357010613546	0.235396889694208	0.495098185478596	0.603694572515057	0.0857693371273733	-0.364592225442534	0.748604742163917	0.511152429991591	0.532127967602749	0.602869219909573	0.321402347932169	0.322381710041718	0.105028843122633	0.662396632545574	-0.113861234155294	0.153299534585074	0.0365086850147557	0.763364101926564	0.806516869430331	0.301017592638046	0.55669602120808	1	0.587570024500494	0.77740429140022	-0.0612968140998655
RIPK1	0.867520727363627	-0.0856089057137801	-0.108849221238377	0.0145074054536233	0.889346064006479	-0.295534042674845	-0.249868311418634	-0.110721770046176	-0.323025136442287	0.665230768930993	-0.356938765980648	0.826060035631031	0.721539494244793	0.801940089981013	-0.0876295945605305	-0.20632259219142	0.823631380312869	0.541187195432398	0.682924784327874	0.626818456361999	0.82400471606034	-0.105681505920859	0.407170619436966	0.563099985710702	0.728442898348222	0.232470187949497	0.829471195023455	0.868621748232656	0.180111098628884	0.412511575642493	0.948579993335278	0.218247282173914	-0.331891447283408	-0.0194327980265526	0.514374979780996	0.628660987834897	0.645618030192184	-0.277727674253203	-0.0985298345425841	0.637253657090265	0.952816267602589	0.721071674643232	0.201826149386391	0.819667635186415	0.872681393227091	0.730205825588668	0.158468620324748	0.909964748851704	0.301622535444155	0.653529428892435	-0.478617820850421	0.90767485802254	-0.37586103123361	-0.0272383590478261	0.608031598827714	0.890471228381447	0.852749384350245	0.00991458975411023	0.827110712663458	0.274888341303461	0.891389348499019	0.574689434474541	0.632074561168555	0.899621420565005	0.163390312943877	0.554188854564083	0.929139403135439	0.590747220729002	0.574022417498535	0.786437465208501	0.897479048493705	0.702901247658228	0.680244954387459	-0.06301246848601	0.849370780137262	0.809011417814618	0.9472675892069	0.850536876073033	0.846763259918567	0.792606812164713	0.81663428156212	0.670054165263998	-0.00846962394847164	0.639542334922692	0.549093502640173	0.304389553929418	0.345754356133265	0.884981008215946	0.832776814865235	0.587570024500494	1	0.854505417689199	0.358326049337744
TNFRSF1A	0.65341349670946	-0.262659347812101	-0.30423753651266	-0.185366105048572	0.732893786575547	-0.486357512348354	-0.403126626790289	-0.363838259217272	-0.532265613359869	0.594400948204393	-0.528358379549223	0.594362760359285	0.585738006868397	0.975104560477397	-0.244412132751358	-0.332872872603905	0.710337405513016	0.248062120500157	0.709266556429481	0.443467011895008	0.706154061413038	-0.326237721700058	0.271895028907258	0.419074025664244	0.56946579442047	0.0862895895915426	0.596913426412514	0.688535418882749	0.0277048664441162	0.10929256118136	0.808113990750718	0.0245835553874874	-0.523341038388448	-0.110307700403985	0.597447912304083	0.657027901949149	0.77737664110054	-0.475777857749682	-0.160362271389736	0.362912925127209	0.870885507031897	0.559586346857592	0.129343367344027	0.603540491292023	0.73963789055703	0.518988031589969	-0.0168004627008966	0.769936456587812	0.233642087486915	0.68201906236776	-0.628640378935972	0.849280463724782	-0.61188015499647	-0.177905125291095	0.617711132545489	0.82230333461693	0.527718214857909	0.0852695389841365	0.756174107689516	0.295329514100073	0.910885388069953	0.4179091919566	0.324718363158031	0.776283310688596	-0.0907450339890632	0.626281962479336	0.945263078204813	0.706054973569879	0.686618348230219	0.544969774693887	0.832935961625967	0.521338841696678	0.569050783622862	-0.27304225489663	0.928266330021396	0.884020958981015	0.786589154915672	0.832481126489549	0.800262997338916	0.758430148298149	0.58291365812573	0.864313640091234	0.112363554018372	0.553015401723412	0.548940018929483	0.652389617728494	0.643857937856144	0.715333387515957	0.78958872532024	0.77740429140022	0.854505417689199	1	0.402953509810397
CD68	0.540459544680097	-0.410282502525901	-0.481142992377805	-0.300032517097622	0.496584771236001	-0.570742225522866	-0.626728500882976	-0.526135359956285	-0.54693246966289	0.322047032346977	-0.577683655434701	0.500568978364123	0.364830851911564	0.353008960633501	-0.449810297783229	-0.469935397286473	0.67639428388345	0.205153360032965	0.0470530490148716	0.766852255692278	0.529602108706952	-0.46611475402517	-0.00871199887371835	0.240126061751841	0.768679288790232	-0.203009536983711	0.578277015333244	0.539826136293147	0.415576467497493	-0.316703852572483	0.523334302412719	0.198211776071286	-0.542564417060517	-0.322744023612674	0.944505397586475	-0.217046700142635	0.2145612364159	-0.536831745243715	-0.130267053416301	0.081424293607945	0.243600414762447	0.250247648365545	-0.168137359850039	0.317560046620112	0.251148063927956	0.668017227242707	-0.295018002221974	0.493005512186771	0.330632867360945	0.105133407631368	-0.308998138473068	0.412859445393898	-0.535179558456231	-0.127734271381104	0.385464529652165	0.360853781932399	0.186885622648077	-0.00873524771928063	0.68858307693625	-0.19194299316856	0.177490859665811	0.340760397073277	0.298985702143555	0.639581637532496	-0.35261892185187	0.850538321163889	0.472740844058139	0.901404324065036	0.887237422962736	0.168421146033991	0.673927080820377	0.134893191378064	0.377259619277874	-0.339365868944478	0.258210040418424	0.756607243123189	0.381838763627234	0.663505004616992	0.760759919135613	0.715978516453702	0.454068533350092	0.652828641239081	0.841092133273708	0.766200562759441	0.921214939355332	-0.192023274061662	-0.266908257684748	0.528155704298874	0.319895123991326	-0.0612968140998655	0.358326049337744	0.402953509810397	1
