""	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
ABCA9	-0.192261671615017	-0.0345831562132886	0.0792718754312302	0.220821011087603	0.215390948031441	0.0568158504379946	-0.0027043120257928	-0.188576847886436
ABCB1	0.0795433544208918	0.0496426491627384	-0.0339892774584303	-0.0315536861048349	-0.0524191313227877	-0.0532981423435178	0.0483010242386314	0.0574189039742689
ABCB10	-0.0239436588602303	0.0328064991637876	0.0587749266702577	0.0358934378585753	0.0390505615452214	-0.00134617956582724	0.00809130580915774	-0.0448887014047298
ABCB11	-0.00357452420023013	0.00362340632549971	-0.00264462932938192	0.0209307748679798	0.0193087420871546	0.0161749702082853	-1.25904262188534e-05	-0.00785326394287587
ABCB4	0.0168788950435073	-0.0408589315133561	-0.0255061646546877	0.00773827976558605	-0.00548949624797306	-0.0126470593653126	-0.0961343349156764	0.0238096364059645
ABCB5	-0.0754326477130058	-0.0714384829873498	-0.0185899033628798	0.0871475204346069	0.0760967755390801	-0.00167298310840433	-0.0255184429703774	-0.0822403565759714
ABCB6	-0.0189009738190294	0.160396566897691	0.145511028895275	0.0953412109143208	0.0967583039085831	0.00601834615640501	0.0859362961769062	-0.131518842724384
ABCB7	0.0203156866132082	0.0930606931967352	0.0710489637576575	0.0430397200442174	0.049610398595562	-0.00247527820307809	0.0449959493266886	-0.0480670196310199
ABCB8	-0.0150982187449472	0.114766810073584	0.0791694708041237	0.0888387120346205	0.0720438722103323	0.020818785374392	0.0820793104939923	-0.0828466769517083
ABCB9	-0.000231704355973799	0.0662873685806727	0.0559762462308627	0.0632245569743705	0.055375325037831	0.0211463808177264	0.0273848867350392	-0.0529175779479942
ABCC1	0.0343547047760847	-0.0881029986647874	-0.0429944087516142	0.0472260476696945	0.0297973333727572	-0.021217644222042	-0.0806013698698389	-0.00887506486085763
ABCC10	0.0257269024304052	0.077517565102768	0.0364701247540702	0.0301276452546747	0.0250804508618968	0.0227521240046149	0.0402300226905672	-0.000551899533006615
ABCC11	0.00458190907183671	-0.0120931547555388	-0.0102680784498391	-0.00120987966914692	0.00326395467413328	0.00922623067697755	-0.00323004975003851	-0.00120405743394193
ABCC12	-0.0225606807468489	0.00365306514348787	0.0201017486917508	0.0372195178974289	0.0415459511987371	0.00183308677458865	-0.0119684323908319	-0.0285288766455902
ABCC13	0.0224562753451846	-0.00241174421481693	-0.00529101973350115	-0.0212655602044842	-0.0157918989304306	-0.0117333438296551	-0.0086269944288033	0.00162379929862619
ABCC2	0.0245931640380884	-0.0164382554017719	-0.0244313332543918	-0.010586584835853	-0.016112476491125	-0.0175390365333278	-0.017462465996097	-0.00517532694994942
ABCC3	0.381554677946061	0.126519545105042	-0.173604479570604	-0.288109586713785	-0.315988825617605	-0.104412862108819	0.130701422944574	0.34525020770043
ABCC4	0.0808619564662953	-0.0201364985064634	-0.0401174410697174	-0.123541295581728	-0.108473374289148	-0.0274394075660178	-0.0669322254712546	0.109757717619837
ABCC5	-0.169316445212095	0.0233182097726216	0.159223668594506	0.240527514977491	0.244239788948107	0.103283449517413	-0.019822450043306	-0.203215551630056
ABCC5-AS1	-0.0319589397375951	-0.011337027071418	0.0216008434889233	0.0569251436892789	0.0511728244960057	0.0168786900627951	-0.0048165030024476	-0.0317638465363004
ABCC6	0.0735132488522637	0.00478421304725458	-0.0506399018648893	-0.0641196843990462	-0.0720621575636027	-0.00788382089915344	-0.00872579821619923	0.0736177996131732
ABCC6P1	0.0361961609711922	0.0766240910709744	0.0230477230090072	0.00033947428206539	-0.00923866387673056	-0.00465820620399393	0.0555545135532688	0.0188080383095109
ABCC6P2	0.0711277547179847	0.148124031555023	0.0400539738190995	-0.0411601842033915	-0.0474829173298947	-0.00976648683392241	0.110303666484779	0.0488036963958776
ABCC8	-0.134988729448669	-0.0171414424260119	0.105353096128024	0.219488262179769	0.213976182860944	0.10287944131416	-0.0744202725313812	-0.179954618739238
ABCC9	-0.339061649065953	-0.125092360332777	0.111182963432167	0.346437035662924	0.341018536129045	0.0749366041755692	-0.0601919254673459	-0.310732589098789
ABCD1	0.127222851768083	-0.0362293399771623	-0.074629635364407	-0.112001159929363	-0.116087847850039	-0.00844825983419906	-0.0566523977884455	0.147101740981974
ABCD2	0.0414469911213211	0.162848646806729	0.0330320001152992	0.00173757665749038	-0.00495994752420997	-0.0223915316897458	0.160416185062102	0.00759759791093065
ABCD3	0.0569960330416178	0.328149877833543	0.176489784726846	0.0441352064057734	0.0392458169951119	0.00222410580264749	0.24525436948615	-0.0358514411094682
ABCD4	0.0444759913113618	0.164256284751971	0.0919877483801292	0.0164422762572717	0.013915805699382	-0.00259082514153061	0.1668773698645	0.00410206234219403
ABCE1	-0.0345853014335561	0.103596474045038	0.168717870873398	0.0829937387189574	0.103187554910389	-0.00798107238022984	0.0253565836822748	-0.136834570912535
ABCF1	-0.0333677760836453	0.0487784133595551	0.0830676248726821	0.0977195180621154	0.0992428997554147	-0.0146421334138363	-0.00554102649258041	-0.11486535065603
ABCF2	-0.0349649615613028	0.145414590272636	0.148101317010047	0.124302746094085	0.116547507994448	-0.031599371128424	0.0757878104505171	-0.131155415246597
ABCF3	0.0515554897989639	0.109487609946657	0.0579820243874692	0.012142436177608	0.00820328245332877	-0.00889050252838181	0.086218923932837	-0.0224918683325864
ABCG1	-0.120185042111128	-0.251670794442111	0.031666140534471	0.0870079518643385	0.103715238655656	0.151779764109364	-0.281602878642573	-0.0505117001696433
ABCG2	0.0827340116135418	0.118423083255578	-0.00343554152564688	-0.0754716815499968	-0.0720773625852387	-0.00444859299258938	0.10667475054064	0.0743464370853664
ABCG4	-0.0490893822682747	0.00889324895157826	0.0600586506877325	0.0710389135210379	0.0762845978006032	0.0305446645763024	-0.0255459611873618	-0.0512261482991715
ABCG5	0.0157411057089311	0.0194871820622041	0.00398402580208321	-0.00321452994020865	0.00351624789750776	0.00457037984422481	0.0100646407959428	-0.00381500059050151
ABCG8	-0.0170855723494481	0.00231489025573063	0.0203575149281584	0.0171735580234956	0.0168748198988445	-0.0120330313654257	-0.00741123797960055	-0.019262341739772
ABHD1	0.00361958657923887	0.0216573163994928	0.0195407039913702	0.014234833149576	0.00895891404466045	-0.00298030872214477	0.0100920504232856	-0.0219115497372418
ABHD10	-0.102758069742573	0.0772436212096539	0.150793799877967	0.132148922763111	0.155628777172148	0.0487856548587927	-0.000114469370830167	-0.166721581823032
ABHD11	0.00216161637913956	0.017691380889368	-0.0219343495961432	0.017620070306136	-0.00370501318118318	-0.0108558510036064	0.0333202307057114	-0.0125295810943529
ABHD12	0.0892521241549613	0.134757883934235	0.0500003073152188	-0.0937528551032966	-0.0742539169390273	-0.0034211061472556	0.0732553919595042	0.0673888330879891
ABHD12B	0.107575098036381	0.0715577838163678	0.011989289270765	-0.0934372252609903	-0.0883329477582549	-0.0269253851252562	0.0833156962721939	0.0736891672212459
ABHD13	0.0473927590580509	0.063837460195818	0.0162266898961311	0.00593168650130521	-0.00233991113307087	-0.00724850862401225	0.0374727983447646	0.00103785477204184
ABHD14A	-0.0274203273558906	0.184887899795155	0.175363497963094	0.0579691285112332	0.0796555420220967	0.0504525214352611	0.0864402184171182	-0.0659280681358316
ABHD14A-ACY1	-0.0402783951948381	0.048004983570431	0.0962070804606346	0.0580855790863955	0.0678680979032005	0.0396881768066315	-0.00148293034223021	-0.061097146413526
ABHD14B	0.181273955582105	0.113491520592974	-0.0591599166506381	-0.186233977390189	-0.171667743044224	-0.0285376595119958	0.0832045822438215	0.178780794638088
ABHD15	-0.0522957746963905	-0.0886676881377546	-0.0587857230763069	0.0534634217709135	0.0336851661412514	-0.0232533612004516	-0.0410517497921171	-0.0253351346625115
ABHD16A	-0.0222737854580316	0.0404316291087672	0.0739021742812007	0.0867772982251422	0.0826125618085936	0.0422390538216257	-0.0078471163586495	-0.0503633231429621
ABHD16B	0.035455336316248	0.0495898951935535	0.0143699877090592	-0.0059589961322266	-0.0104600104585341	-0.0272547520161055	0.0309077122794611	-0.00471480084055972
ABHD2	0.0205245189396616	0.363027891809499	0.281728646649679	0.059463598996588	0.0804016792234946	-0.072197214803235	0.250062667344849	-0.0498324159767475
ABHD3	0.0890261442010052	0.0758176207515063	-0.029824824349446	-0.121124027638919	-0.123385860683577	-0.0682797145688167	0.0184738771234044	0.0869783010084473
ABHD4	0.17119837017801	0.257203975430195	0.0928161887260385	-0.100113070755618	-0.0884519283554305	0.00617281761310191	0.196133145456665	0.103668366425343
ABHD5	0.0390490717974556	0.0839762074385466	0.0823693900251359	0.00223039079094893	0.01707885838176	0.00958353994993887	0.0201773866490777	-0.0368442124975401
ABHD6	-0.0582600999912852	0.0887992158937093	0.163609647414936	0.0772891887263626	0.0771692649837667	0.137716288162383	0.0365745656878985	-0.0668778912521921
ABHD8	0.0856206993373369	0.0521678901478706	-0.0463099875996731	-0.0567434763266858	-0.0614847241728789	-0.0172984725021615	0.0513895389482679	0.0638539484695072
ABI1	0.103349764088785	0.0347879496095603	0.00159710462325996	-0.0882299451272051	-0.0727568987955994	0.02864967121474	-0.0452874550850233	0.117081036504504
ABI2	-0.105306367617515	0.290697073669401	0.234486482854985	0.227617999433373	0.228500614661729	0.0085928063463699	0.241154920968349	-0.225849101482695
ABI3	0.24189859098054	-0.32686390119076	-0.393865541475895	-0.41526555284002	-0.414032649938453	-0.0800719907630837	-0.296550997023953	0.429924868997434
ABI3BP	0.133749253877161	0.102691118142113	-0.0593196621900126	-0.117573443939503	-0.114536099328636	0.0574083204498516	0.0880339107277098	0.115403322619341
ABL1	-0.0232756056199602	0.0859821737196783	0.0965618244320854	0.0941734135252558	0.0974079485458369	0.00293244135114335	0.0653662960469596	-0.0868343754222022
ABL2	0.00722172683370936	-0.125688339463537	-0.0648849205441956	0.0444099407352761	0.0256487823980317	-0.00655421865444796	-0.114002559719777	-0.0120079744220451
ABLIM1	0.0440569747575492	0.32092464204122	0.153292734224137	0.018290920829512	0.025923766961413	0.00135238891609583	0.262605957880228	-0.0270816542380752
ABLIM2	-0.11213333539123	0.018252522979772	0.102870742303204	0.148866083112474	0.143778135924628	0.0525074896879247	-0.0289903419234795	-0.12672924321709
ABLIM3	0.0536323754949994	-0.0681739280407426	-0.030888788367151	-0.0444054273418249	-0.0418871560036441	0.067736248509722	-0.0775092392120085	0.0479978962777488
ABO	0.0129743357650168	0.00323122730092445	-0.0246208957074412	-0.0236583670160834	-0.0269355430955697	0.0126286152872997	0.00762601168404775	0.0252014721037668
ABP1	-0.0216047834932626	-0.00481735623908215	0.0223578468130452	0.0318752058456471	0.0393012689342194	0.00802867839953692	-0.0164834065354437	-0.0275639655795983
ABR	0.076753415726407	0.00846690909009665	-0.0232448225529712	0.00174257186635102	-0.00645762965916592	-0.0175121486605532	-0.0415031455343848	0.0432631143725511
ABRA	0.0553421046168854	0.00713024344604259	-0.0356319794966364	-0.0485339569643973	-0.046868074110539	-0.0429850598126482	0.00813882556413905	0.0434440442494768
ABRACL	-0.0536048527207461	-0.069165055820284	-0.000282396760441545	0.100313650485731	0.0885377077803519	-0.00975386423050428	-0.118388854723677	-0.0571375728808385
ABT1	0.0132375768962291	0.0200804545274941	0.0141852826782477	0.0227969263177252	0.0174377992890913	-0.0240769015069438	0.000335733010801402	-0.0411934633837385
ABTB1	0.132112469843695	-0.00104324868839144	-0.0891138916805702	-0.147713039070917	-0.141622380152669	0.0293187310570011	0.0224561772844436	0.152550276803159
ABTB2	0.0272044003028747	0.0488240968435816	0.07451751989369	0.00179413415399079	0.00835886404452081	0.0809088560085553	0.0400458185160471	-0.00862843589092542
ACAA1	0.0411497265599875	0.150564426020339	0.113642119953755	-0.0147885669063956	-0.00239482138517834	0.0446265514382084	0.097303627996158	0.0154468391254699
ACAA2	0.04091090953363	0.0239992844055031	0.0477836519280104	-0.0099711298648466	-0.00897580356026935	0.0408393695430235	-0.0579310306441913	0.0334986714283504
ACACA	-0.146305343810956	0.150037554966578	0.214184422077887	0.252084139581976	0.240867736254823	0.0520111967601987	0.0722975435029388	-0.235157862009301
ACACB	0.0886668681069206	0.131403743708556	-0.000925186270568992	-0.0878411156070716	-0.0850200549734506	-0.00664564968172209	0.128841995444065	0.0652237631759202
ACAD10	0.00573810576870364	0.100612012553529	0.0637341360737111	0.0697124265227201	0.0588804758424681	0.000321927008511538	0.0774012981541698	-0.0518683796147233
ACAD11	0.156458337771385	0.175441752035359	0.0133449753733263	-0.0850386731506236	-0.084323397744162	-0.031867380617135	0.165991718341836	0.0839284504395781
ACAD8	-0.0349470622132891	0.198781494475392	0.18408562069813	0.0776363171337336	0.092340665336558	0.0333453606307317	0.123899954409433	-0.0889816775792779
ACAD9	0.0116249622314062	0.135124930938202	0.08644695504691	0.0479749362507591	0.0470192005999571	-0.0130022501623445	0.0767031071007953	-0.0513923365393987
ACADL	-0.0209733165929106	0.0562661987160796	0.062989182257466	0.0341941140220835	0.0273832168074581	-0.0418100995185957	0.0134469961088007	-0.0377270332933258
ACADM	-0.00593435691716653	0.131839012081202	0.0942705842886765	0.0905621142689758	0.0873846532061478	0.0403063285149269	0.0629466917210674	-0.0799216057206252
ACADS	0.0868842143895962	0.0380545544702128	0.00509899852272447	-0.0575576880305622	-0.0609956001068726	-0.0322541256196886	0.00814658799683558	0.0700150448162084
ACADSB	-0.0812412487744454	0.0379516064189905	0.0847661371824207	0.117767859983842	0.118313785552059	0.0345105364509487	0.0442389280242232	-0.0964846032537092
ACADVL	0.248401072338592	0.267149143069305	-0.00694940880643266	-0.139317290842799	-0.14848162830265	-0.0542938884396757	0.264062410495141	0.153709125652583
ACAN	-0.0238512207725881	0.0116795703332847	0.122100255531452	0.0487621677438908	0.0866124796229462	0.0255438953994463	-0.0656223759303711	-0.0772054494211013
ACAP1	0.187948551955246	-0.0521549911532974	-0.176269339254272	-0.226421564631144	-0.225200156804223	-0.0629505640951503	0.000897696801272329	0.207929470612161
ACAP2	0.0288581358690484	-0.00154552885078884	-0.0117121225081714	0.00390989029100966	-0.000125090283209826	-0.00199520815389009	-0.0201399294931243	0.00959278077455668
ACAP3	-0.279800385190059	0.131301190985466	0.338735506550048	0.313160146421673	0.330229725756876	0.0317090840497132	0.0546746289871724	-0.339607689791309
ACAT1	-0.0471598418978508	0.0906612491631509	0.143878820198212	0.0933856456391158	0.104035574485642	0.0777764591568176	0.00109638526126565	-0.102553836166679
ACAT2	-0.123772821388464	0.115371538126493	0.164605672546456	0.136312241845504	0.139697327325459	-0.00116403427895458	0.0333227099305979	-0.167990705080815
ACBD3	0.0707420520156928	0.0701433273736696	0.0330093293809974	0.0149343813558331	0.0103483041471551	-0.00538359456729394	0.0498748961041185	-0.0156399969082436
ACBD4	0.0483309982395468	0.0209681502196222	-0.0265985745482098	-0.039222815095132	-0.0346507774230653	-0.00502222399114434	0.0285880256039756	0.0358274815070843
ACBD5	0.00949273767497263	0.113456259718223	0.129522530702878	0.008741319774301	0.029627009383198	0.0556632756899112	0.0311551142545147	-0.0289117391325985
ACBD6	-0.0698676650857953	0.0679633822791134	0.113429447454494	0.152213056207047	0.143376900365269	0.013031492962738	0.0169900601352721	-0.145074607669413
ACBD7	-0.222292178840131	-0.0870010238321878	0.0551866686073536	0.226891336242901	0.223527502958377	0.0356400765468272	-0.0565201384060935	-0.209579773717167
ACCS	0.0759947123280249	0.0602051863753183	-0.013984462695257	-0.0784017810361329	-0.0766968865259245	0.00289232893648185	0.0299568581517861	0.102781184743801
ACCSL	0.0239452049190888	0.00761731667946856	-0.00589079480930162	-0.0124066036247124	-0.0207181782361734	-0.0251570164380776	0.00840693195036083	0.0214325834450072
ACD	-0.0319295203787669	0.033360734829912	0.036932851735273	0.0971159708667751	0.0838126483490013	0.00967388282812765	-0.00312782101696077	-0.0990917169402652
ACE	0.032764211242218	-0.0356562266641489	-0.0455290425770785	-0.024422790510286	-0.035238636241657	0.00501906036967106	-0.0295107779332418	0.0370914929712054
ACE2	0.00917681008351255	0.0237552254873592	0.00705406177130671	0.00270919470365947	0.00192072516951527	-0.0120998464010167	0.012581174035482	-0.000585424464193873
ACER1	0.0233852315724619	-0.00242417820852099	-0.0245902306391496	-0.0217823823180996	-0.0255533213285423	-0.0111231875682818	0.00152379096373043	0.0227398746529947
ACER2	0.00643290410994679	-0.0466669868645841	-0.0240264049128082	0.0357835799928481	0.0195716713632346	0.0115958199292018	-0.0594683503613578	-0.0278512960844866
ACER3	0.0676159552526629	0.0383248357677203	0.0649173994764316	-0.0620064995257773	-0.0471671478740881	0.0558605617474486	-0.0446106418180621	0.0844413375121033
ACHE	0.081749757800383	0.219112241955962	0.115267693882175	0.0577796076989243	0.0274527843443885	-0.0133214289115861	0.188776016202336	-0.0122077955974955
ACIN1	-0.0201490157681504	0.0573010359520624	0.0565400102132945	0.0975536669864669	0.0886704465262051	-0.0365640922490989	0.0757841851962989	-0.0672098665024886
ACLY	-0.0114731292494202	0.191563463665962	0.179969351854318	0.152405150490316	0.168550648236001	0.0142740355169866	0.130228664540825	-0.145893996068799
ACMSD	-0.0254614162045845	-0.00352708922437584	0.0189871335585383	0.0224231729602723	0.02630982763755	0.0154592890646538	0.00997048124939546	-0.039074868701192
ACN9	0.0166647404126389	0.0916693035776772	0.0908324762487325	0.0610981406563322	0.0492457739832015	0.0111073744281208	0.0245205331503768	-0.0527149013659683
ACO1	0.00409559593291346	0.141085828692797	0.136899906946034	0.0539250261852537	0.0645958073964087	0.0108861150305915	0.0630522618867916	-0.0678836250831109
ACO2	0.00707622072146268	0.131127259867801	0.127738780480047	0.083010066692914	0.0827159928786007	0.0480727466842958	0.0764112787226347	-0.0494996923750578
ACOT1	0.0854723542381463	0.154734630030009	0.0574095380469039	-0.021594828314327	-0.0251423719833004	-0.0166784742804237	0.120370246685862	0.0475436457960877
ACOT11	0.106449747198578	0.0951506271629934	-0.00750828289525559	-0.0819944967873077	-0.077351699297512	0.0273082515822497	0.0630443929339584	0.0870209832778106
ACOT12	0.0662048219956271	0.0875532708607888	0.00614586448649351	-0.0404634599352474	-0.0428148834971466	-0.0260996799240663	0.0930151367921302	0.0223467841860363
ACOT13	0.0962342043434312	0.0574348217211963	-0.0143057625472901	-0.0569568152073822	-0.0544858861234427	-0.0248722297702958	0.0300230986905932	0.0528236568054579
ACOT2	0.0980535964965304	0.215446126958984	0.0847543476791637	-0.024077650168211	-0.0245594982627152	-0.0287047392730575	0.170362837043014	0.0483314793980367
ACOT4	0.0232933921536115	0.0501494211033176	0.0126270736752567	-0.0193511877829203	-0.0155649516989435	0.0125871632697326	0.0469778682125773	0.008506928686743
ACOT6	0.0425190842181081	0.0625618460630948	0.00301292047304267	-0.035465466652377	-0.0311730437367163	0.0135859790468631	0.0561373049401215	0.0327434187714366
ACOT7	-0.220307610330559	-0.0904451753505665	0.121976358459402	0.30780663047008	0.279963073498879	0.086485429600184	-0.126084121393636	-0.288506680508116
ACOT8	0.0169026991519442	0.113697807440285	0.0706056866739078	0.0436829490045518	0.0351087796334983	0.018909465991094	0.0824879398804508	-0.0580665079011987
ACOT9	0.142196273788065	0.0705284210380273	-0.01123284867595	-0.097017298838459	-0.0952200727755868	-0.039348771634896	0.0160179619277569	0.134480228614931
ACOX1	-0.0442580254460687	0.130907552124454	0.129670301326537	0.139371188181409	0.139978679088363	0.0441778966087482	0.0812776822640802	-0.113697277885786
ACOX2	0.186121627822791	0.236323038914694	-0.0171796094123895	-0.106155271639756	-0.123401172417802	-0.014541015507156	0.224996447816715	0.1557526651001
ACOX3	0.000373000115217315	0.0831326450566492	0.0728574811763233	0.056612283118814	0.051541011394787	0.0233236845097975	0.0510210149608251	-0.0494371260033734
ACOXL	0.0199052424195633	0.0344794361153529	0.0343757978354082	0.00309170942085316	0.00663078147089754	-0.0069220097359282	0.0338692444837118	0.000702640167775074
ACP1	-0.0820800196388038	0.0869431029908538	0.133739977411582	0.143528233381143	0.140857701019167	0.0184737913583458	0.0342339427943609	-0.163821013202557
ACP2	0.0489970582891346	0.141900674467921	0.0862400345119717	-0.00903597219991004	-0.00191332480130418	0.0149766846051361	0.0658586889570837	0.0289739848735247
ACP5	0.127486610239742	-0.115718346197649	-0.151082111536508	-0.15356240093688	-0.153847096752193	-0.0230678581215238	-0.0932199215780279	0.166614112307817
ACP6	0.125590017861572	0.184337187463332	0.0351808598120046	-0.0610368852701044	-0.0577832114874566	-0.0209119209370869	0.151770785351271	0.0837009097567841
ACPL2	0.0356242156186076	0.17608789106272	0.113171189976602	0.0900904687357198	0.0896820400284446	0.000363243772801758	0.119729148975591	-0.0524604797666917
ACPP	0.110510736761615	-0.120708458091492	-0.147527998228362	-0.167108655699653	-0.163114679499776	-0.0346225499811386	-0.125128179911722	0.166866557768484
ACPT	-0.00103197132577355	0.00164083907353473	0.0189594686477679	0.0125075315643826	0.0229318470513292	-0.0311443832893861	-0.007467542536789	-0.051557774677586
ACR	-0.0148854922345559	-0.00434625673867398	0.019354364955694	0.0301408477141945	0.031278625296767	0.00177428455065036	-0.00624453881050037	-0.0278497258489549
ACRBP	0.0502749406169824	-0.114660111457623	-0.111753215675306	-0.0727560808740057	-0.0766823485955958	-0.0212187616805183	-0.0996736073285925	0.0782167257343756
ACRC	0.026753256056425	-0.0080009842101125	-0.0174349547765388	-0.0207358966095424	-0.0213471359947094	-0.0123943273452258	-0.00470286703412171	0.00614969706456359
ACRV1	-0.152523108725308	-0.0542655805450176	0.110155284494551	0.166117341068526	0.188267101776669	0.0344750046962755	-0.107027582271515	-0.176540530162574
ACSBG1	0.247139937528883	0.487953328911396	0.0792828212577401	-0.182607443239614	-0.181519646271955	-0.116804359464072	0.475708426185829	0.170286509246409
ACSBG2	-0.0315436585354414	0.0282283242297848	0.0328287444048892	0.0400930561866211	0.0424423368425521	-0.0302192884860327	0.0105632292859742	-0.0644374263753266
ACSF2	0.190224474497097	0.0801415672131188	-0.0866955093086328	-0.195321758027172	-0.18796641952433	-0.00321718903785147	0.0516098451174284	0.218575618417285
ACSF3	0.0684140190760638	0.0726682726877284	0.0105603503247581	-0.0294094307725542	-0.0321268129415541	-0.0183683585197672	0.0402726755877647	0.0193623724206662
ACSL1	0.0958756095882534	-0.285053145176722	-0.176899746599858	-0.150145574515523	-0.154433602116458	0.0228470275849453	-0.284972772454409	0.161901564157007
ACSL3	0.133574086604672	0.344842293775879	0.100383969473421	-0.0565526677813516	-0.0535464744047452	-0.0468548080886143	0.352036305104573	0.0547840930826515
ACSL4	0.0562083306343946	-0.116916130687699	-0.0686742774204625	-0.0203800955727455	-0.0253506437479628	0.0519963135288854	-0.134948976954061	0.0530394809974454
ACSL5	0.149815433050947	-0.189449159029252	-0.217712494453619	-0.227998406983959	-0.229296670247163	-0.0341600281455594	-0.175855669562898	0.237715643596463
ACSL6	-0.135197251996555	-0.00574339154712666	0.0822733032255521	0.140650347476776	0.14766729809491	0.0510660626045156	-0.0244229083957958	-0.142360261506941
ACSM1	0.0191210956332079	-0.0384227013797479	-0.0255710139996772	-0.0281605980798461	-0.0276948330942377	-0.0025566591058856	-0.0254841416065504	0.0177608848447063
ACSM2A	0.0268494122192829	0.0099743206458122	-0.0012234803109097	-0.00183034663103158	0.000743289642096053	-0.0128767019602114	-0.00612463797524863	0.0100493715449592
ACSM2B	0.0184294823643279	0.0135144519382445	-0.00687166746324894	-0.010719370445945	-0.0105969898966017	-0.0153146445633257	0.0104216632485616	0.0077176966218832
ACSM3	0.0156959696478114	0.0110402204276132	-0.00909312330126562	-0.0303083921189288	-0.0255198373605791	0.000102541386154274	0.00219765459004379	0.025483107904526
ACSM4	-0.0228787858124913	-0.0321645709534699	0.00433024786740688	0.0272185704705984	0.020212212105411	0.0259906382052441	-0.0412991147091804	-0.0259785802053583
ACSM5	0.121260715775476	-0.109975331039789	-0.156403658139616	-0.170772126023785	-0.175994034414727	-0.0066403777031731	-0.128276200261017	0.19540587819398
ACSS1	-0.0103484171767347	0.187070484106506	0.130333571130694	0.0162040086188381	0.0352346801320171	0.0110324751630898	0.154943101481672	-0.0352344496776195
ACSS2	0.118518187898047	0.134542675368686	0.0295268189055769	-0.064409087249383	-0.0753568068055923	-0.00276443245723444	0.115935232344842	0.0953783652672668
ACSS3	0.277665396857839	0.435599459732855	0.0484624872661786	-0.153723817791349	-0.177386945778826	-0.122622756154837	0.439402283925096	0.186619715977657
ACTA1	-0.0212379625539231	-0.0184637666280961	0.0191255353226138	0.0353227628423255	0.0403022077777923	0.00181334471411398	-0.0384939644814024	-0.037828804206597
ACTA2	0.100113791229219	0.00784203864315705	-0.0473037922156351	-0.0708588918258203	-0.0729466170431746	-0.00557702789458276	-0.0111789293563414	0.0738849813200751
ACTB	-0.00246319869165281	-0.0881306942239856	-0.0357818901077019	0.0722740646508737	0.0248615180603328	0.00496152599198885	-0.0896439936992123	0.0206897719182466
ACTBL2	-0.0173996658282134	-0.00565138298149245	-0.000172657992115967	0.0249700095804178	0.0258756058076128	0.0307175490235004	-0.0139174878303488	-0.0142439455936048
ACTC1	-0.0981372877642259	-0.0652963710337544	0.0582752428790616	0.1078195739403	0.116084500886072	0.02633153450997	-0.105373980943867	-0.122524392835206
ACTG1	-0.090941946462963	0.106152504369275	0.197969145922436	0.282602134401401	0.269355186710498	0.091553737659559	0.0599515057581264	-0.207853877458744
ACTG1P4	-0.00125038392193126	0.00705531105428486	0.0334218552056468	0.0423237143093924	0.0425603793172201	0.0122118970249035	-0.00809573294080382	-0.0285776629301384
ACTG2	0.0308797909109898	0.0186088654115972	-0.0137435059623512	-0.00539396094754634	-0.00953867832351665	0.00441555212193436	0.0183381654299683	0.0178778474250174
ACTL10	-0.0137542238194184	0.00642487031928438	0.0205908371869945	0.00316881970501079	0.00371792534295106	-0.0237953072486184	-0.0238030050283366	-0.0298502314538085
ACTL6A	-0.0603705509350698	0.0919691377202407	0.10633403759377	0.10725473110093	0.103595155834491	-0.04558972400502	0.0393062222417727	-0.130092325113596
ACTL6B	-0.221383640509715	-0.206841110836191	-0.0557658660744962	0.3369363810462	0.273872838753551	0.135459285183696	-0.180139561339791	-0.247462072379602
ACTL7A	0.00606694613281576	0.0026448056812831	-0.0072697518483141	-0.00425361338705513	-0.0011901881256031	0.00370107425838853	0.00987578301957301	-0.00579553902899072
ACTL7B	-0.0204172450227898	-0.00141908707597005	0.0299563292172219	0.0363618699229607	0.0361799768700805	0.00956026207259347	-0.0155085328497382	-0.0250279007751543
ACTL8	-0.0247656440441883	-0.0169046901276671	0.0121878244906809	0.0269876435743434	0.0218313725104832	-0.00970878926145954	-0.0375486694488549	-0.0406394562991324
ACTL9	0.0214258899216186	-0.000901448896313765	-0.0114352256503517	-0.0268589515233793	-0.0190317684859948	-0.0042678765349787	0.00494427485251117	0.0156764893367766
ACTN1	0.36587691587897	0.19513803142933	-0.129475973651567	-0.17534682524543	-0.221512213061729	-0.111160516401837	0.211942489045169	0.260105824659787
ACTN1-AS1	0.0409705419479897	0.0108892276211744	-0.00631449758916656	-0.0275885830303351	-0.0284252805894656	-0.0165061260939672	0.00912734782257435	0.0258837085914053
ACTN2	-0.00553329878607669	0.310060736613758	0.282742280077802	0.0658696560725829	0.0769738497224083	-0.000957571005728134	0.242913095693795	-0.0957062085219262
ACTN3	0.0279687466183282	-0.00125487445311859	-0.0269048843955482	-0.0175662321674286	-0.023269506498092	-0.0164679984955798	0.0102114727463255	-4.16151313875191e-05
ACTN4	0.198748382736897	0.358086058635865	0.16846356903438	-0.0820880547571082	-0.0894408878433745	-0.0176959564640898	0.320710444477951	0.0955292281115548
ACTR10	0.0457139917018733	0.111427478229243	0.0597952314282615	0.0486508791271075	0.0315846798783587	0.0227850098847201	0.12458105353115	-0.0170633093624192
ACTR1A	-0.244564770780911	-0.0921643250034741	0.189685834062251	0.27486316212718	0.302152796214341	0.149737109051672	-0.161122813804041	-0.24278886540524
